"Plot Title: SN_740"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Lo>100)","High Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494740, SEN S/N: 20494740, LBL: Temperature)"
1544,10/19/20 08:11:00 PM,33232.5,36009.9,16.18
1545,10/19/20 08:11:10 PM,33232.5,36039.1,16.24
1546,10/19/20 08:11:20 PM,33232.5,36014.0,16.26
1547,10/19/20 08:11:30 PM,33232.5,36043.2,16.29
1548,10/19/20 08:11:40 PM,33232.5,36093.4,16.32
1549,10/19/20 08:11:50 PM,33232.5,36097.6,16.33
1550,10/19/20 08:12:00 PM,33232.5,36139.5,16.35
1551,10/19/20 08:12:10 PM,33232.5,36105.9,16.35
1552,10/19/20 08:12:20 PM,33232.5,36122.7,16.35
1553,10/19/20 08:12:30 PM,33232.5,36076.7,16.41
1554,10/19/20 08:12:40 PM,33232.5,36173.0,16.50
1555,10/19/20 08:12:50 PM,33232.5,36131.1,16.46
1556,10/19/20 08:13:00 PM,33232.5,36168.8,16.47
1557,10/19/20 08:13:10 PM,33232.5,36143.6,16.47
1558,10/19/20 08:13:20 PM,33232.5,36118.5,16.49
1559,10/19/20 08:13:30 PM,33232.5,36147.8,16.50
1560,10/19/20 08:13:40 PM,33232.5,36210.8,16.51
1561,10/19/20 08:13:50 PM,33232.5,36210.8,16.52
1562,10/19/20 08:14:00 PM,33232.5,36236.1,16.59
1563,10/19/20 08:14:10 PM,33232.5,36257.2,16.60
1564,10/19/20 08:14:20 PM,33232.5,36236.1,16.60
1565,10/19/20 08:14:30 PM,33232.5,36248.7,16.61
1566,10/19/20 08:14:40 PM,33232.5,36240.3,16.62
1567,10/19/20 08:14:50 PM,33232.5,36248.7,16.63
1568,10/19/20 08:15:00 PM,33232.5,36257.2,16.64
1569,10/19/20 08:15:10 PM,33232.5,36286.7,16.64
1570,10/19/20 08:15:20 PM,33232.5,36295.1,16.72
1571,10/19/20 08:15:30 PM,33232.5,36282.5,16.73
1572,10/19/20 08:15:40 PM,33232.5,36316.2,16.71
1573,10/19/20 08:15:50 PM,33232.5,36295.1,16.71
1574,10/19/20 08:16:00 PM,33232.5,36324.7,16.73
1575,10/19/20 08:16:10 PM,33232.5,36320.5,16.75
1576,10/19/20 08:16:20 PM,33232.5,36337.4,16.76
1577,10/19/20 08:16:30 PM,33232.5,36320.5,16.76
1578,10/19/20 08:16:40 PM,33232.5,36358.5,16.78
1579,10/19/20 08:16:50 PM,33232.5,36333.1,16.81
1580,10/19/20 08:17:00 PM,33232.5,36312.0,16.81
1581,10/19/20 08:17:10 PM,33232.5,36337.4,16.82
1582,10/19/20 08:17:20 PM,33232.5,36333.1,16.82
1583,10/19/20 08:17:30 PM,33232.5,36358.5,16.84
1584,10/19/20 08:17:40 PM,33232.5,36354.3,16.85
1585,10/19/20 08:17:50 PM,33232.5,36413.6,16.85
1586,10/19/20 08:18:00 PM,33232.5,36333.1,16.81
1587,10/19/20 08:18:10 PM,33232.5,36269.8,16.75
1588,10/19/20 08:18:20 PM,33232.5,36265.6,16.73
1589,10/19/20 08:18:30 PM,33232.5,36219.3,16.61
1590,10/19/20 08:18:40 PM,33232.5,36143.6,16.58
1591,10/19/20 08:18:50 PM,33232.5,36093.4,16.44
1592,10/19/20 08:19:00 PM,33232.5,36076.7,16.42
1593,10/19/20 08:19:10 PM,33232.5,36039.1,16.32
1594,10/19/20 08:19:20 PM,33232.5,35968.2,16.26
1595,10/19/20 08:19:30 PM,33232.5,35922.5,16.20
1596,10/19/20 08:19:40 PM,33232.5,35905.9,16.11
1597,10/19/20 08:19:50 PM,33232.5,35777.6,16.05
1598,10/19/20 08:20:00 PM,33232.5,35839.6,16.01
1599,10/19/20 08:20:10 PM,33232.5,35798.3,15.99
1600,10/19/20 08:20:20 PM,33232.5,35798.3,15.98
1601,10/19/20 08:20:30 PM,33232.5,35744.7,15.97
1602,10/19/20 08:20:40 PM,33232.5,35852.0,16.05
1603,10/19/20 08:20:50 PM,33232.5,35835.5,16.05
1604,10/19/20 08:21:00 PM,33232.5,35827.2,16.05
1605,10/19/20 08:21:10 PM,33232.5,35839.6,16.05
1606,10/19/20 08:21:20 PM,33232.5,35827.2,16.05
1607,10/19/20 08:21:30 PM,33232.5,35810.7,16.05
1608,10/19/20 08:21:40 PM,33232.5,35831.3,16.07
1609,10/19/20 08:21:50 PM,33232.5,35897.6,16.07
1610,10/19/20 08:22:00 PM,33232.5,35901.7,16.16
1611,10/19/20 08:22:10 PM,33232.5,35922.5,16.15
1612,10/19/20 08:22:20 PM,33232.5,35930.8,16.15
1613,10/19/20 08:22:30 PM,33232.5,35852.0,16.16
1614,10/19/20 08:22:40 PM,33232.5,35914.2,16.16
1615,10/19/20 08:22:50 PM,33232.5,35964.1,16.16
1616,10/19/20 08:23:00 PM,33232.5,35930.8,16.17
1617,10/19/20 08:23:10 PM,33232.5,35980.7,16.27
1618,10/19/20 08:23:20 PM,33232.5,35972.4,16.27
1619,10/19/20 08:23:30 PM,33232.5,35984.9,16.25
1620,10/19/20 08:23:40 PM,33232.5,36005.7,16.34
1621,10/19/20 08:23:50 PM,33232.5,35972.4,16.29
1622,10/19/20 08:24:00 PM,33232.5,35968.2,16.29
1623,10/19/20 08:24:10 PM,33232.5,35968.2,16.29
1624,10/19/20 08:24:20 PM,33232.5,35968.2,16.31
1625,10/19/20 08:24:30 PM,33232.5,36055.8,16.44
1626,10/19/20 08:24:40 PM,33232.5,36055.8,16.43
1627,10/19/20 08:24:50 PM,33232.5,36085.0,16.41
1628,10/19/20 08:25:00 PM,33232.5,36005.7,16.43
1629,10/19/20 08:25:10 PM,33232.5,36080.8,16.43
1630,10/19/20 08:25:20 PM,33232.5,36114.3,16.52
1631,10/19/20 08:25:30 PM,33232.5,36064.1,16.53
1632,10/19/20 08:25:40 PM,33232.5,36089.2,16.60
1633,10/19/20 08:25:50 PM,33232.5,36101.8,16.56
1634,10/19/20 08:26:00 PM,33232.5,36114.3,16.62
1635,10/19/20 08:26:10 PM,33232.5,36105.9,16.61
1636,10/19/20 08:26:20 PM,33232.5,36097.6,16.62
1637,10/19/20 08:26:30 PM,33232.5,36164.6,16.67
1638,10/19/20 08:26:40 PM,33232.5,36160.4,16.67
1639,10/19/20 08:26:50 PM,33232.5,36152.0,16.68
1640,10/19/20 08:27:00 PM,33232.5,36219.3,16.68
1641,10/19/20 08:27:10 PM,33232.5,36189.8,16.69
1642,10/19/20 08:27:20 PM,33232.5,36105.9,16.70
1643,10/19/20 08:27:30 PM,33232.5,36215.0,16.73
1644,10/19/20 08:27:40 PM,33232.5,36152.0,16.72
1645,10/19/20 08:27:50 PM,33232.5,36147.8,16.73
1646,10/19/20 08:28:00 PM,33232.5,36210.8,16.75
1647,10/19/20 08:28:10 PM,33232.5,36156.2,16.76
1648,10/19/20 08:28:20 PM,33232.5,36198.2,16.76
1649,10/19/20 08:28:30 PM,33232.5,36198.2,16.79
1650,10/19/20 08:28:40 PM,33232.5,36185.6,16.78
1651,10/19/20 08:28:50 PM,33232.5,36198.2,16.79
1652,10/19/20 08:29:00 PM,33232.5,36223.5,16.80
1653,10/19/20 08:29:10 PM,33232.5,36257.2,16.81
1654,10/19/20 08:29:20 PM,33232.5,36236.1,16.81
1655,10/19/20 08:29:30 PM,33232.5,36248.7,16.77
1656,10/19/20 08:29:40 PM,33232.5,36131.1,16.71
1657,10/19/20 08:29:50 PM,33232.5,36173.0,16.73
1658,10/19/20 08:30:00 PM,33232.5,36072.5,16.60
1659,10/19/20 08:30:10 PM,33232.5,36030.7,16.53
1660,10/19/20 08:30:20 PM,33232.5,35955.7,16.44
1661,10/19/20 08:30:30 PM,33232.5,35897.6,16.34
1662,10/19/20 08:30:40 PM,33232.5,35885.2,16.27
1663,10/19/20 08:30:50 PM,33232.5,35843.7,16.26
1664,10/19/20 08:31:00 PM,33232.5,35843.7,16.20
1665,10/19/20 08:31:10 PM,33232.5,35802.4,16.14
1666,10/19/20 08:31:20 PM,33232.5,35674.7,16.05
1667,10/19/20 08:31:30 PM,33232.5,35732.3,15.99
1668,10/19/20 08:31:40 PM,33232.5,35687.1,15.99
1669,10/19/20 08:31:50 PM,33232.5,35699.4,15.97
1670,10/19/20 08:32:00 PM,33232.5,35695.3,15.97
1671,10/19/20 08:32:10 PM,33232.5,35707.6,15.97
1672,10/19/20 08:32:20 PM,33232.5,35765.3,16.07
1673,10/19/20 08:32:30 PM,33232.5,35810.7,16.05
1674,10/19/20 08:32:40 PM,33232.5,35744.7,16.05
1675,10/19/20 08:32:50 PM,33232.5,35740.5,16.05
1676,10/19/20 08:33:00 PM,33232.5,35769.4,16.05
1677,10/19/20 08:33:10 PM,33232.5,35765.3,16.05
1678,10/19/20 08:33:20 PM,33232.5,35781.8,16.05
1679,10/19/20 08:33:30 PM,33232.5,35794.2,16.07
1680,10/19/20 08:33:40 PM,33232.5,35818.9,16.11
1681,10/19/20 08:33:50 PM,33232.5,35798.3,16.12
1682,10/19/20 08:34:00 PM,33232.5,35818.9,16.14
1683,10/19/20 08:34:10 PM,33232.5,35839.6,16.14
1684,10/19/20 08:34:20 PM,33232.5,35835.5,16.15
1685,10/19/20 08:34:30 PM,33232.5,35872.7,16.16
1686,10/19/20 08:34:40 PM,33232.5,35818.9,16.16
1687,10/19/20 08:34:50 PM,33232.5,35893.5,16.27
1688,10/19/20 08:35:00 PM,33232.5,35918.3,16.26
1689,10/19/20 08:35:10 PM,33232.5,35893.5,16.28
1690,10/19/20 08:35:20 PM,33232.5,35856.2,16.25
1691,10/19/20 08:35:30 PM,33232.5,35905.9,16.26
1692,10/19/20 08:35:40 PM,33232.5,35856.2,16.26
1693,10/19/20 08:35:50 PM,33232.5,35935.0,16.27
1694,10/19/20 08:36:00 PM,33232.5,35893.5,16.27
1695,10/19/20 08:36:10 PM,33232.5,35876.9,16.31
1696,10/19/20 08:36:20 PM,33232.5,35943.3,16.34
1697,10/19/20 08:36:30 PM,33232.5,35889.3,16.34
1698,10/19/20 08:36:40 PM,33232.5,35922.5,16.35
1699,10/19/20 08:36:50 PM,33232.5,35930.8,16.36
1700,10/19/20 08:37:00 PM,33232.5,35930.8,16.36
1701,10/19/20 08:37:10 PM,33232.5,35955.7,16.37
1702,10/19/20 08:37:20 PM,33232.5,35968.2,16.38
1703,10/19/20 08:37:30 PM,33232.5,36022.4,16.44
1704,10/19/20 08:37:40 PM,33232.5,35955.7,16.44
1705,10/19/20 08:37:50 PM,33232.5,35980.7,16.45
1706,10/19/20 08:38:00 PM,33232.5,35993.2,16.45
1707,10/19/20 08:38:10 PM,33232.5,35968.2,16.45
1708,10/19/20 08:38:20 PM,33232.5,35993.2,16.47
1709,10/19/20 08:38:30 PM,33232.5,36005.7,16.49
1710,10/19/20 08:38:40 PM,33232.5,36043.2,16.52
1711,10/19/20 08:38:50 PM,33232.5,36043.2,16.54
1712,10/19/20 08:39:00 PM,33232.5,36051.6,16.56
1713,10/19/20 08:39:10 PM,33232.5,36043.2,16.59
1714,10/19/20 08:39:20 PM,33232.5,36064.1,16.60
1715,10/19/20 08:39:30 PM,33232.5,36080.8,16.63
1716,10/19/20 08:39:40 PM,33232.5,36064.1,16.64
1717,10/19/20 08:39:50 PM,33232.5,36039.1,16.63
1718,10/19/20 08:40:00 PM,33232.5,36064.1,16.64
1719,10/19/20 08:40:10 PM,33232.5,36114.3,16.68
1720,10/19/20 08:40:20 PM,33232.5,36101.8,16.67
1721,10/19/20 08:40:30 PM,33232.5,36114.3,16.68
1722,10/19/20 08:40:40 PM,33232.5,36114.3,16.69
1723,10/19/20 08:40:50 PM,33232.5,36156.2,16.69
1724,10/19/20 08:41:00 PM,33232.5,36160.4,16.70
1725,10/19/20 08:41:10 PM,33232.5,36072.5,16.70
1726,10/19/20 08:41:20 PM,33232.5,36122.7,16.72
1727,10/19/20 08:41:30 PM,33232.5,36110.1,16.75
1728,10/19/20 08:41:40 PM,33232.5,36147.8,16.75
1729,10/19/20 08:41:50 PM,33232.5,36147.8,16.76
1730,10/19/20 08:42:00 PM,33232.5,36147.8,16.76
1731,10/19/20 08:42:10 PM,33232.5,36156.2,16.76
1732,10/19/20 08:42:20 PM,33232.5,36131.1,16.77
1733,10/19/20 08:42:30 PM,33232.5,36114.3,16.79
1734,10/19/20 08:42:40 PM,33232.5,36160.4,16.79
1735,10/19/20 08:42:50 PM,33232.5,36160.4,16.80
1736,10/19/20 08:43:00 PM,33232.5,36173.0,16.79
1737,10/19/20 08:43:10 PM,33232.5,36160.4,16.75
1738,10/19/20 08:43:20 PM,33232.5,36101.8,16.67
1739,10/19/20 08:43:30 PM,33232.5,36059.9,16.62
1740,10/19/20 08:43:40 PM,33232.5,35947.4,16.53
1741,10/19/20 08:43:50 PM,33232.5,35926.7,16.42
1742,10/19/20 08:44:00 PM,33232.5,35876.9,16.34
1743,10/19/20 08:44:10 PM,33232.5,35852.0,16.27
1744,10/19/20 08:44:20 PM,33232.5,35802.4,16.20
1745,10/19/20 08:44:30 PM,33232.5,35724.1,16.09
1746,10/19/20 08:44:40 PM,33232.5,35695.3,16.01
1747,10/19/20 08:44:50 PM,33232.5,35740.5,16.00
1748,10/19/20 08:45:00 PM,33232.5,35707.6,15.98
1749,10/19/20 08:45:10 PM,33232.5,35695.3,15.95
1750,10/19/20 08:45:20 PM,33232.5,35658.3,15.98
1751,10/19/20 08:45:30 PM,33232.5,35641.9,15.98
1752,10/19/20 08:45:40 PM,33232.5,35687.1,15.98
1753,10/19/20 08:45:50 PM,33232.5,35695.3,15.99
1754,10/19/20 08:46:00 PM,33232.5,35695.3,15.99
1755,10/19/20 08:46:10 PM,33232.5,35757.0,16.05
1756,10/19/20 08:46:20 PM,33232.5,35740.5,16.08
1757,10/19/20 08:46:30 PM,33232.5,35744.7,16.06
1758,10/19/20 08:46:40 PM,33232.5,35732.3,16.06
1759,10/19/20 08:46:50 PM,33232.5,35744.7,16.07
1760,10/19/20 08:47:00 PM,33232.5,35744.7,16.08
1761,10/19/20 08:47:10 PM,33232.5,35781.8,16.08
1762,10/19/20 08:47:20 PM,33232.5,35794.2,16.15
1763,10/19/20 08:47:30 PM,33232.5,35831.3,16.16
1764,10/19/20 08:47:40 PM,33232.5,35810.7,16.16
1765,10/19/20 08:47:50 PM,33232.5,35765.3,16.17
1766,10/19/20 08:48:00 PM,33232.5,35818.9,16.18
1767,10/19/20 08:48:10 PM,33232.5,35856.2,16.19
1768,10/19/20 08:48:20 PM,33232.5,35777.6,16.20
1769,10/19/20 08:48:30 PM,33232.5,35914.2,16.26
1770,10/19/20 08:48:40 PM,33232.5,35843.7,16.25
1771,10/19/20 08:48:50 PM,33232.5,35847.9,16.27
1772,10/19/20 08:49:00 PM,33232.5,35818.9,16.28
1773,10/19/20 08:49:10 PM,33232.5,35893.5,16.29
1774,10/19/20 08:49:20 PM,33232.5,35872.7,16.32
1775,10/19/20 08:49:30 PM,33232.5,35856.2,16.32
1776,10/19/20 08:49:40 PM,33232.5,35918.3,16.41
1777,10/19/20 08:49:50 PM,33232.5,35935.0,16.36
1778,10/19/20 08:50:00 PM,33232.5,35930.8,16.37
1779,10/19/20 08:50:10 PM,33232.5,35905.9,16.38
1780,10/19/20 08:50:20 PM,33232.5,35947.4,16.40
1781,10/19/20 08:50:30 PM,33232.5,35943.3,16.41
1782,10/19/20 08:50:40 PM,33232.5,35989.0,16.49
1783,10/19/20 08:50:50 PM,33232.5,35951.6,16.46
1784,10/19/20 08:51:00 PM,33232.5,35943.3,16.46
1785,10/19/20 08:51:10 PM,33232.5,35980.7,16.47
1786,10/19/20 08:51:20 PM,33232.5,36018.2,16.49
1787,10/19/20 08:51:30 PM,33232.5,36005.7,16.50
1788,10/19/20 08:51:40 PM,33232.5,36039.1,16.56
1789,10/19/20 08:51:50 PM,33232.5,35989.0,16.54
1790,10/19/20 08:52:00 PM,33232.5,36034.9,16.54
1791,10/19/20 08:52:10 PM,33232.5,35972.4,16.55
1792,10/19/20 08:52:20 PM,33232.5,36026.5,16.56
1793,10/19/20 08:52:30 PM,33232.5,36026.5,16.58
1794,10/19/20 08:52:40 PM,33232.5,36014.0,16.60
1795,10/19/20 08:52:50 PM,33232.5,36039.1,16.62
1796,10/19/20 08:53:00 PM,33232.5,36018.2,16.62
1797,10/19/20 08:53:10 PM,33232.5,36064.1,16.63
1798,10/19/20 08:53:20 PM,33232.5,36009.9,16.63
1799,10/19/20 08:53:30 PM,33232.5,36051.6,16.66
1800,10/19/20 08:53:40 PM,33232.5,36135.3,16.67
1801,10/19/20 08:53:50 PM,33232.5,36101.8,16.69
1802,10/19/20 08:54:00 PM,33232.5,36072.5,16.69
1803,10/19/20 08:54:10 PM,33232.5,36118.5,16.71
1804,10/19/20 08:54:20 PM,33232.5,36114.3,16.72
1805,10/19/20 08:54:30 PM,33232.5,36122.7,16.72
1806,10/19/20 08:54:40 PM,33232.5,36135.3,16.75
1807,10/19/20 08:54:50 PM,33232.5,36122.7,16.76
1808,10/19/20 08:55:00 PM,33232.5,36160.4,16.76
1809,10/19/20 08:55:10 PM,33232.5,36118.5,16.77
1810,10/19/20 08:55:20 PM,33232.5,36131.1,16.78
1811,10/19/20 08:55:30 PM,33232.5,36185.6,16.79
1812,10/19/20 08:55:40 PM,33232.5,36194.0,16.80
1813,10/19/20 08:55:50 PM,33232.5,36189.8,16.81
1814,10/19/20 08:56:00 PM,33232.5,36156.2,16.82
1815,10/19/20 08:56:10 PM,33232.5,36177.2,16.79
1816,10/19/20 08:56:20 PM,33232.5,36147.8,16.75
1817,10/19/20 08:56:30 PM,33232.5,36093.4,16.67
1818,10/19/20 08:56:40 PM,33232.5,36068.3,16.69
1819,10/19/20 08:56:50 PM,33232.5,35984.9,16.53
1820,10/19/20 08:57:00 PM,33232.5,35980.7,16.50
1821,10/19/20 08:57:10 PM,33232.5,35802.4,16.28
1822,10/19/20 08:57:20 PM,33232.5,35810.7,16.24
1823,10/19/20 08:57:30 PM,33232.5,35732.3,16.15
1824,10/19/20 08:57:40 PM,33232.5,35703.5,16.07
1825,10/19/20 08:57:50 PM,33232.5,35687.1,16.02
1826,10/19/20 08:58:00 PM,33232.5,35728.2,16.05
1827,10/19/20 08:58:10 PM,33232.5,35715.8,16.05
1828,10/19/20 08:58:20 PM,33232.5,35662.4,16.02
1829,10/19/20 08:58:30 PM,33232.5,35752.9,16.08
1830,10/19/20 08:58:40 PM,33232.5,35781.8,16.07
1831,10/19/20 08:58:50 PM,33232.5,35765.3,16.05
1832,10/19/20 08:59:00 PM,33232.5,35744.7,16.07
1833,10/19/20 08:59:10 PM,33232.5,35715.8,16.06
1834,10/19/20 08:59:20 PM,33232.5,35777.6,16.07
1835,10/19/20 08:59:30 PM,33232.5,35765.3,16.14
1836,10/19/20 08:59:40 PM,33232.5,35790.0,16.15
1837,10/19/20 08:59:50 PM,33232.5,35765.3,16.15
1838,10/19/20 09:00:00 PM,33232.5,35827.2,16.17
1839,10/19/20 09:00:10 PM,33232.5,35752.9,16.16
1840,10/19/20 09:00:20 PM,33232.5,35856.2,16.23
1841,10/19/20 09:00:30 PM,33232.5,35802.4,16.21
1842,10/19/20 09:00:40 PM,33232.5,35798.3,16.21
1843,10/19/20 09:00:50 PM,33232.5,35831.3,16.23
1844,10/19/20 09:01:00 PM,33232.5,35839.6,16.23
1845,10/19/20 09:01:10 PM,33232.5,35893.5,16.31
1846,10/19/20 09:01:20 PM,33232.5,35930.8,16.34
1847,10/19/20 09:01:30 PM,33232.5,35839.6,16.31
1848,10/19/20 09:01:40 PM,33232.5,35893.5,16.32
1849,10/19/20 09:01:50 PM,33232.5,35843.7,16.31
1850,10/19/20 09:02:00 PM,33232.5,35930.8,16.35
1851,10/19/20 09:02:10 PM,33232.5,35930.8,16.36
1852,10/19/20 09:02:20 PM,33232.5,35914.2,16.36
1853,10/19/20 09:02:30 PM,33232.5,35889.3,16.36
1854,10/19/20 09:02:40 PM,33232.5,35864.4,16.36
1855,10/19/20 09:02:50 PM,33232.5,35968.2,16.41
1856,10/19/20 09:03:00 PM,33232.5,35955.7,16.42
1857,10/19/20 09:03:10 PM,33232.5,35968.2,16.42
1858,10/19/20 09:03:20 PM,33232.5,35964.1,16.43
1859,10/19/20 09:03:30 PM,33232.5,35926.7,16.44
1860,10/19/20 09:03:40 PM,33232.5,35976.5,16.45
1861,10/19/20 09:03:50 PM,33232.5,35968.2,16.47
1862,10/19/20 09:04:00 PM,33232.5,35951.6,16.49
1863,10/19/20 09:04:10 PM,33232.5,35972.4,16.49
1864,10/19/20 09:04:20 PM,33232.5,36001.5,16.50
1865,10/19/20 09:04:30 PM,33232.5,36005.7,16.51
1866,10/19/20 09:04:40 PM,33232.5,36022.4,16.54
1867,10/19/20 09:04:50 PM,33232.5,36026.5,16.54
1868,10/19/20 09:05:00 PM,33232.5,35997.4,16.55
1869,10/19/20 09:05:10 PM,33232.5,36014.0,16.55
1870,10/19/20 09:05:20 PM,33232.5,36068.3,16.58
1871,10/19/20 09:05:30 PM,33232.5,36080.8,16.60
1872,10/19/20 09:05:40 PM,33232.5,36001.5,16.60
1873,10/19/20 09:05:50 PM,33232.5,36018.2,16.60
1874,10/19/20 09:06:00 PM,33232.5,36089.2,16.62
1875,10/19/20 09:06:10 PM,33232.5,36072.5,16.64
1876,10/19/20 09:06:20 PM,33232.5,36118.5,16.66
1877,10/19/20 09:06:30 PM,33232.5,36101.8,16.64
1878,10/19/20 09:06:40 PM,33232.5,36101.8,16.66
1879,10/19/20 09:06:50 PM,33232.5,36126.9,16.67
1880,10/19/20 09:07:00 PM,33232.5,36126.9,16.69
1881,10/19/20 09:07:10 PM,33232.5,36085.0,16.69
1882,10/19/20 09:07:20 PM,33232.5,36110.1,16.70
1883,10/19/20 09:07:30 PM,33232.5,36105.9,16.70
1884,10/19/20 09:07:40 PM,33232.5,36093.4,16.72
1885,10/19/20 09:07:50 PM,33232.5,36139.5,16.73
1886,10/19/20 09:08:00 PM,33232.5,36135.3,16.73
1887,10/19/20 09:08:10 PM,33232.5,36131.1,16.73
1888,10/19/20 09:08:20 PM,33232.5,36131.1,16.75
1889,10/19/20 09:08:30 PM,33232.5,36143.6,16.77
1890,10/19/20 09:08:40 PM,33232.5,36143.6,16.77
1891,10/19/20 09:08:50 PM,33232.5,36206.6,16.78
1892,10/19/20 09:09:00 PM,33232.5,36173.0,16.79
1893,10/19/20 09:09:10 PM,33232.5,36143.6,16.78
1894,10/19/20 09:09:20 PM,33232.5,36122.7,16.70
1895,10/19/20 09:09:30 PM,33232.5,36068.3,16.64
1896,10/19/20 09:09:40 PM,33232.5,36030.7,16.59
1897,10/19/20 09:09:50 PM,33232.5,35947.4,16.50
1898,10/19/20 09:10:00 PM,33232.5,35972.4,16.47
1899,10/19/20 09:10:10 PM,33232.5,35872.7,16.36
1900,10/19/20 09:10:20 PM,33232.5,35860.3,16.31
1901,10/19/20 09:10:30 PM,33232.5,35724.1,16.09
1902,10/19/20 09:10:40 PM,33232.5,35678.9,16.05
1903,10/19/20 09:10:50 PM,33232.5,35732.3,16.02
1904,10/19/20 09:11:00 PM,33232.5,35662.4,15.99
1905,10/19/20 09:11:10 PM,33232.5,35691.2,15.97
1906,10/19/20 09:11:20 PM,33232.5,35654.2,15.93
1907,10/19/20 09:11:30 PM,33232.5,35695.3,15.97
1908,10/19/20 09:11:40 PM,33232.5,35715.8,16.02
1909,10/19/20 09:11:50 PM,33232.5,35703.5,16.02
1910,10/19/20 09:12:00 PM,33232.5,35691.2,16.00
1911,10/19/20 09:12:10 PM,33232.5,35666.5,16.01
1912,10/19/20 09:12:20 PM,33232.5,35683.0,16.02
1913,10/19/20 09:12:30 PM,33232.5,35773.5,16.05
1914,10/19/20 09:12:40 PM,33232.5,35781.8,16.07
1915,10/19/20 09:12:50 PM,33232.5,35781.8,16.07
1916,10/19/20 09:13:00 PM,33232.5,35781.8,16.07
1917,10/19/20 09:13:10 PM,33232.5,35740.5,16.12
1918,10/19/20 09:13:20 PM,33232.5,35806.5,16.12
1919,10/19/20 09:13:30 PM,33232.5,35781.8,16.12
1920,10/19/20 09:13:40 PM,33232.5,35814.8,16.15
1921,10/19/20 09:13:50 PM,33232.5,35765.3,16.19
1922,10/19/20 09:14:00 PM,33232.5,35802.4,16.20
1923,10/19/20 09:14:10 PM,33232.5,35806.5,16.20
1924,10/19/20 09:14:20 PM,33232.5,35794.2,16.21
1925,10/19/20 09:14:30 PM,33232.5,35835.5,16.20
1926,10/19/20 09:14:40 PM,33232.5,35856.2,16.25
1927,10/19/20 09:14:50 PM,33232.5,35885.2,16.27
1928,10/19/20 09:15:00 PM,33232.5,35868.6,16.26
1929,10/19/20 09:15:10 PM,33232.5,35856.2,16.27
1930,10/19/20 09:15:20 PM,33232.5,35905.9,16.31
1931,10/19/20 09:15:30 PM,33232.5,35905.9,16.33
1932,10/19/20 09:15:40 PM,33232.5,35881.0,16.34
1933,10/19/20 09:15:50 PM,33232.5,35959.9,16.34
1934,10/19/20 09:16:00 PM,33232.5,35926.7,16.35
1935,10/19/20 09:16:10 PM,33232.5,35930.8,16.40
1936,10/19/20 09:16:20 PM,33232.5,35943.3,16.40
1937,10/19/20 09:16:30 PM,33232.5,35930.8,16.40
1938,10/19/20 09:16:40 PM,33232.5,35947.4,16.41
1939,10/19/20 09:16:50 PM,33232.5,35947.4,16.42
1940,10/19/20 09:17:00 PM,33232.5,35939.1,16.45
1941,10/19/20 09:17:10 PM,33232.5,35930.8,16.45
1942,10/19/20 09:17:20 PM,33232.5,35980.7,16.46
1943,10/19/20 09:17:30 PM,33232.5,35976.5,16.47
1944,10/19/20 09:17:40 PM,33232.5,36005.7,16.51
1945,10/19/20 09:17:50 PM,33232.5,35980.7,16.51
1946,10/19/20 09:18:00 PM,33232.5,36043.2,16.52
1947,10/19/20 09:18:10 PM,33232.5,35989.0,16.52
1948,10/19/20 09:18:20 PM,33232.5,36014.0,16.53
1949,10/19/20 09:18:30 PM,33232.5,36051.6,16.55
1950,10/19/20 09:18:40 PM,33232.5,36026.5,16.56
1951,10/19/20 09:18:50 PM,33232.5,36047.4,16.56
1952,10/19/20 09:19:00 PM,33232.5,36080.8,16.58
1953,10/19/20 09:19:10 PM,33232.5,36026.5,16.58
1954,10/19/20 09:19:20 PM,33232.5,36039.1,16.61
1955,10/19/20 09:19:30 PM,33232.5,36009.9,16.61
1956,10/19/20 09:19:40 PM,33232.5,36080.8,16.62
1957,10/19/20 09:19:50 PM,33232.5,36122.7,16.63
1958,10/19/20 09:20:00 PM,33232.5,36126.9,16.66
1959,10/19/20 09:20:10 PM,33232.5,36089.2,16.67
1960,10/19/20 09:20:20 PM,33232.5,36118.5,16.67
1961,10/19/20 09:20:30 PM,33232.5,36101.8,16.68
1962,10/19/20 09:20:40 PM,33232.5,36168.8,16.69
1963,10/19/20 09:20:50 PM,33232.5,36164.6,16.70
1964,10/19/20 09:21:00 PM,33232.5,36068.3,16.71
1965,10/19/20 09:21:10 PM,33232.5,36122.7,16.71
1966,10/19/20 09:21:20 PM,33232.5,36164.6,16.71
1967,10/19/20 09:21:30 PM,33232.5,36122.7,16.73
1968,10/19/20 09:21:40 PM,33232.5,36152.0,16.73
1969,10/19/20 09:21:50 PM,33232.5,36181.4,16.76
1970,10/19/20 09:22:00 PM,33232.5,36118.5,16.77
1971,10/19/20 09:22:10 PM,33232.5,36177.2,16.77
1972,10/19/20 09:22:20 PM,33232.5,36181.4,16.78
1973,10/19/20 09:22:30 PM,33232.5,36105.9,16.78
1974,10/19/20 09:22:40 PM,33232.5,36156.2,16.79
1975,10/19/20 09:22:50 PM,33232.5,36168.8,16.78
