"Plot Title: CT_20739331"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20739331, SEN S/N: 20739331)","Specific Conductance, μS/cm (LGR S/N: 20739331)","Salinity, ppt (LGR S/N: 20739331)"
45,03/06/20 12:38:30 PM,22.87,0.0,0.0123
46,03/06/20 12:38:40 PM,22.89,0.0,0.0123
47,03/06/20 12:38:50 PM,22.90,0.0,0.0123
48,03/06/20 12:39:00 PM,22.91,0.0,0.0123
49,03/06/20 12:39:10 PM,22.94,0.0,0.0123
50,03/06/20 12:39:20 PM,22.94,0.0,0.0123
51,03/06/20 12:39:30 PM,22.95,0.0,0.0123
52,03/06/20 12:39:40 PM,22.96,0.0,0.0123
53,03/06/20 12:39:50 PM,22.98,0.0,0.0123
54,03/06/20 12:40:00 PM,23.00,0.0,0.0123
55,03/06/20 12:40:10 PM,23.01,0.0,0.0123
56,03/06/20 12:40:20 PM,23.04,0.0,0.0123
57,03/06/20 12:40:30 PM,23.05,0.0,0.0123
58,03/06/20 12:40:40 PM,23.06,0.0,0.0123
59,03/06/20 12:40:50 PM,23.06,0.0,0.0123
60,03/06/20 12:41:00 PM,23.09,0.0,0.0123
61,03/06/20 12:41:10 PM,23.09,0.0,0.0123
62,03/06/20 12:41:20 PM,23.09,0.0,0.0123
63,03/06/20 12:41:30 PM,23.09,0.0,0.0123
64,03/06/20 12:41:40 PM,23.10,0.0,0.0123
65,03/06/20 12:41:50 PM,23.14,0.0,0.0123
66,03/06/20 12:42:00 PM,23.20,0.0,0.0123
67,03/06/20 12:42:10 PM,23.20,0.0,0.0123
68,03/06/20 12:42:20 PM,23.20,0.0,0.0123
69,03/06/20 12:42:30 PM,23.21,0.0,0.0123
70,03/06/20 12:42:40 PM,23.21,0.0,0.0123
71,03/06/20 12:42:50 PM,23.24,0.0,0.0123
72,03/06/20 12:43:00 PM,23.25,0.0,0.0123
73,03/06/20 12:43:10 PM,23.29,0.0,0.0123
74,03/06/20 12:43:20 PM,23.30,0.0,0.0123
75,03/06/20 12:43:30 PM,23.33,0.0,0.0123
76,03/06/20 12:43:40 PM,23.38,0.0,0.0123
77,03/06/20 12:43:50 PM,23.39,0.0,0.0123
78,03/06/20 12:44:00 PM,23.39,0.0,0.0123
79,03/06/20 12:44:10 PM,23.40,0.0,0.0123
80,03/06/20 12:44:20 PM,23.46,0.0,0.0123
81,03/06/20 12:44:30 PM,23.51,0.0,0.0123
82,03/06/20 12:44:40 PM,23.58,0.0,0.0123
83,03/06/20 12:44:50 PM,23.58,0.0,0.0123
84,03/06/20 12:45:00 PM,23.59,0.0,0.0123
85,03/06/20 12:45:10 PM,23.61,0.0,0.0123
86,03/06/20 12:45:20 PM,23.68,0.0,0.0123
87,03/06/20 12:45:30 PM,23.73,0.0,0.0123
88,03/06/20 12:45:40 PM,23.74,0.0,0.0123
89,03/06/20 12:45:50 PM,23.74,0.0,0.0123
90,03/06/20 12:46:00 PM,23.74,0.0,0.0123
91,03/06/20 12:46:10 PM,23.75,0.0,0.0123
92,03/06/20 12:46:20 PM,23.77,0.0,0.0123
93,03/06/20 12:46:30 PM,23.79,0.0,0.0123
94,03/06/20 12:46:40 PM,23.80,0.0,0.0123
95,03/06/20 12:46:50 PM,23.80,0.0,0.0123
96,03/06/20 12:47:00 PM,23.83,0.0,0.0123
97,03/06/20 12:47:10 PM,23.83,0.0,0.0123
98,03/06/20 12:47:20 PM,23.84,0.0,0.0123
99,03/06/20 12:47:30 PM,23.84,0.0,0.0123
100,03/06/20 12:47:40 PM,23.85,0.0,0.0123
101,03/06/20 12:47:50 PM,23.87,0.0,0.0123
102,03/06/20 12:48:00 PM,23.87,0.0,0.0123
103,03/06/20 12:48:10 PM,23.88,0.0,0.0123
104,03/06/20 12:48:20 PM,23.93,0.0,0.0123
105,03/06/20 12:48:30 PM,23.98,0.0,0.0123
106,03/06/20 12:48:40 PM,23.99,0.0,0.0123
107,03/06/20 12:48:50 PM,24.02,0.0,0.0123
108,03/06/20 12:49:00 PM,24.02,0.0,0.0123
109,03/06/20 12:49:10 PM,24.03,0.0,0.0123
110,03/06/20 12:49:20 PM,24.28,0.0,0.0123
111,03/06/20 12:49:30 PM,24.43,0.0,0.0123
112,03/06/20 12:49:40 PM,24.67,0.0,0.0123
113,03/06/20 12:49:50 PM,24.58,0.0,0.0123
114,03/06/20 12:50:00 PM,24.61,0.0,0.0123
115,03/06/20 12:50:10 PM,24.72,0.0,0.0123
116,03/06/20 12:50:20 PM,24.77,0.0,0.0123
117,03/06/20 12:50:30 PM,24.77,0.0,0.0123
118,03/06/20 12:50:40 PM,24.73,0.0,0.0123
119,03/06/20 12:50:50 PM,25.33,0.0,0.0123
120,03/06/20 12:51:00 PM,25.32,0.0,0.0123
121,03/06/20 12:51:10 PM,24.73,0.0,0.0123
122,03/06/20 12:51:20 PM,24.91,0.0,0.0123
123,03/06/20 12:51:30 PM,24.96,0.0,0.0123
124,03/06/20 12:51:40 PM,24.97,0.0,0.0123
125,03/06/20 12:51:50 PM,24.98,0.0,0.0123
126,03/06/20 12:52:00 PM,24.97,0.0,0.0123
127,03/06/20 12:52:10 PM,24.97,0.0,0.0123
128,03/06/20 12:52:20 PM,24.97,0.0,0.0123
129,03/06/20 12:52:30 PM,24.97,0.0,0.0123
130,03/06/20 12:52:40 PM,24.96,0.0,0.0123
131,03/06/20 12:52:50 PM,24.96,0.0,0.0123
132,03/06/20 12:53:00 PM,24.94,0.0,0.0123
133,03/06/20 12:53:10 PM,24.91,0.0,0.0123
134,03/06/20 12:53:20 PM,24.89,0.0,0.0123
135,03/06/20 12:53:30 PM,24.87,0.0,0.0123
136,03/06/20 12:53:40 PM,24.88,0.0,0.0123
137,03/06/20 12:53:50 PM,24.88,0.0,0.0123
138,03/06/20 12:54:00 PM,24.87,0.0,0.0123
139,03/06/20 12:54:10 PM,24.86,0.0,0.0123
140,03/06/20 12:54:20 PM,24.86,0.0,0.0123
141,03/06/20 12:54:30 PM,24.86,0.0,0.0123
142,03/06/20 12:54:40 PM,24.86,0.0,0.0123
143,03/06/20 12:54:50 PM,24.87,0.0,0.0123
144,03/06/20 12:55:00 PM,24.88,0.0,0.0123
145,03/06/20 12:55:10 PM,24.88,0.0,0.0123
146,03/06/20 12:55:20 PM,24.88,0.0,0.0123
147,03/06/20 12:55:30 PM,24.88,0.0,0.0123
148,03/06/20 12:55:40 PM,24.88,0.0,0.0123
149,03/06/20 12:55:50 PM,24.89,0.0,0.0123
150,03/06/20 12:56:00 PM,24.89,0.0,0.0123
151,03/06/20 12:56:10 PM,24.89,0.0,0.0123
152,03/06/20 12:56:20 PM,24.89,0.0,0.0123
153,03/06/20 12:56:30 PM,24.91,0.0,0.0123
154,03/06/20 12:56:40 PM,24.91,0.0,0.0123
155,03/06/20 12:56:50 PM,24.91,0.0,0.0123
156,03/06/20 12:57:00 PM,24.92,0.0,0.0123
157,03/06/20 12:57:10 PM,24.92,0.0,0.0123
158,03/06/20 12:57:20 PM,24.91,0.0,0.0123
159,03/06/20 12:57:30 PM,24.91,0.0,0.0123
160,03/06/20 12:57:40 PM,24.92,0.0,0.0123
161,03/06/20 12:57:50 PM,24.93,0.0,0.0123
162,03/06/20 12:58:00 PM,24.93,0.0,0.0123
163,03/06/20 12:58:10 PM,24.94,0.0,0.0123
164,03/06/20 12:58:20 PM,24.96,0.0,0.0123
165,03/06/20 12:58:30 PM,24.96,0.0,0.0123
166,03/06/20 12:58:40 PM,24.96,0.0,0.0123
167,03/06/20 12:58:50 PM,24.97,0.0,0.0123
168,03/06/20 12:59:00 PM,24.97,0.0,0.0123
169,03/06/20 12:59:10 PM,24.97,0.0,0.0123
170,03/06/20 12:59:20 PM,24.98,0.0,0.0123
171,03/06/20 12:59:30 PM,24.98,0.0,0.0123
172,03/06/20 12:59:40 PM,24.98,0.0,0.0123
173,03/06/20 12:59:50 PM,24.99,0.0,0.0123
174,03/06/20 01:00:00 PM,24.99,0.0,0.0123
175,03/06/20 01:00:10 PM,25.01,0.0,0.0123
176,03/06/20 01:00:20 PM,25.01,0.0,0.0123
177,03/06/20 01:00:30 PM,25.02,0.0,0.0123
178,03/06/20 01:00:40 PM,25.02,0.0,0.0123
179,03/06/20 01:00:50 PM,25.02,0.0,0.0123
180,03/06/20 01:01:00 PM,25.03,0.0,0.0123
181,03/06/20 01:01:10 PM,25.03,0.0,0.0123
182,03/06/20 01:01:20 PM,25.04,0.0,0.0123
183,03/06/20 01:01:30 PM,25.04,0.0,0.0123
184,03/06/20 01:01:40 PM,25.04,0.0,0.0123
185,03/06/20 01:01:50 PM,25.04,0.0,0.0123
186,03/06/20 01:02:00 PM,25.06,0.0,0.0123
187,03/06/20 01:02:10 PM,25.06,0.0,0.0123
188,03/06/20 01:02:20 PM,25.06,0.0,0.0123
189,03/06/20 01:02:30 PM,25.04,0.0,0.0123
190,03/06/20 01:02:40 PM,25.03,0.0,0.0123
191,03/06/20 01:02:50 PM,25.03,0.0,0.0123
192,03/06/20 01:03:00 PM,25.02,0.0,0.0123
193,03/06/20 01:03:10 PM,25.02,0.0,0.0123
194,03/06/20 01:03:20 PM,25.02,0.0,0.0123
195,03/06/20 01:03:30 PM,25.03,0.0,0.0123
196,03/06/20 01:03:40 PM,25.03,0.0,0.0123
197,03/06/20 01:03:50 PM,25.03,0.0,0.0123
198,03/06/20 01:04:00 PM,25.03,0.0,0.0123
199,03/06/20 01:04:10 PM,25.06,0.0,0.0123
200,03/06/20 01:04:20 PM,25.07,0.0,0.0123
201,03/06/20 01:04:30 PM,25.07,0.0,0.0123
202,03/06/20 01:04:40 PM,25.07,0.0,0.0123
203,03/06/20 01:04:50 PM,25.08,0.0,0.0123
204,03/06/20 01:05:00 PM,25.07,0.0,0.0123
205,03/06/20 01:05:10 PM,25.07,0.0,0.0123
206,03/06/20 01:05:20 PM,25.07,0.0,0.0123
207,03/06/20 01:05:30 PM,25.06,0.0,0.0123
208,03/06/20 01:05:40 PM,25.06,0.0,0.0123
209,03/06/20 01:05:50 PM,25.06,0.0,0.0123
210,03/06/20 01:06:00 PM,25.06,0.0,0.0123
211,03/06/20 01:06:10 PM,25.06,0.0,0.0123
212,03/06/20 01:06:20 PM,25.04,0.0,0.0123
213,03/06/20 01:06:30 PM,25.04,0.0,0.0123
214,03/06/20 01:06:40 PM,25.04,0.0,0.0123
215,03/06/20 01:06:50 PM,25.04,0.0,0.0123
216,03/06/20 01:07:00 PM,25.04,0.0,0.0123
217,03/06/20 01:07:10 PM,25.04,0.0,0.0123
218,03/06/20 01:07:20 PM,25.04,0.0,0.0123
219,03/06/20 01:07:30 PM,25.04,0.0,0.0123
220,03/06/20 01:07:40 PM,25.04,0.0,0.0123
221,03/06/20 01:07:50 PM,25.04,0.0,0.0123
222,03/06/20 01:08:00 PM,25.04,0.0,0.0123
223,03/06/20 01:08:10 PM,25.04,0.0,0.0123
224,03/06/20 01:08:20 PM,25.04,0.0,0.0123
225,03/06/20 01:08:30 PM,25.04,0.0,0.0123
226,03/06/20 01:08:40 PM,25.04,0.0,0.0123
227,03/06/20 01:08:50 PM,25.04,0.0,0.0123
228,03/06/20 01:09:00 PM,25.04,0.0,0.0123
229,03/06/20 01:09:10 PM,25.04,0.0,0.0123
230,03/06/20 01:09:20 PM,25.04,0.0,0.0123
231,03/06/20 01:09:30 PM,25.04,0.0,0.0123
232,03/06/20 01:09:40 PM,25.04,0.0,0.0123
233,03/06/20 01:09:50 PM,25.03,0.0,0.0123
234,03/06/20 01:10:00 PM,25.04,0.0,0.0123
235,03/06/20 01:10:10 PM,25.03,0.0,0.0123
236,03/06/20 01:10:20 PM,25.03,0.0,0.0123
237,03/06/20 01:10:30 PM,25.03,0.0,0.0123
238,03/06/20 01:10:40 PM,25.03,0.0,0.0123
239,03/06/20 01:10:50 PM,25.03,0.0,0.0123
240,03/06/20 01:11:00 PM,25.02,0.0,0.0123
241,03/06/20 01:11:10 PM,25.02,0.0,0.0123
242,03/06/20 01:11:20 PM,25.02,0.0,0.0123
243,03/06/20 01:11:30 PM,25.02,0.0,0.0123
244,03/06/20 01:11:40 PM,25.02,0.0,0.0123
245,03/06/20 01:11:50 PM,25.02,0.0,0.0123
246,03/06/20 01:12:00 PM,25.02,0.0,0.0123
247,03/06/20 01:12:10 PM,25.01,0.0,0.0123
248,03/06/20 01:12:20 PM,25.01,0.0,0.0123
249,03/06/20 01:12:30 PM,25.01,0.0,0.0123
250,03/06/20 01:12:40 PM,25.02,0.0,0.0123
251,03/06/20 01:12:50 PM,25.02,0.0,0.0123
252,03/06/20 01:13:00 PM,25.01,0.0,0.0123
253,03/06/20 01:13:10 PM,25.01,0.0,0.0123
254,03/06/20 01:13:20 PM,25.01,0.0,0.0123
255,03/06/20 01:13:30 PM,25.01,0.0,0.0123
256,03/06/20 01:13:40 PM,25.01,0.0,0.0123
257,03/06/20 01:13:50 PM,25.01,0.0,0.0123
258,03/06/20 01:14:00 PM,25.01,0.0,0.0123
259,03/06/20 01:14:10 PM,25.01,0.0,0.0123
260,03/06/20 01:14:20 PM,25.01,0.0,0.0123
261,03/06/20 01:14:30 PM,25.01,0.0,0.0123
262,03/06/20 01:14:40 PM,25.01,0.0,0.0123
263,03/06/20 01:14:50 PM,25.01,0.0,0.0123
264,03/06/20 01:15:00 PM,25.01,0.0,0.0123
265,03/06/20 01:15:10 PM,25.01,0.0,0.0123
266,03/06/20 01:15:20 PM,25.01,0.0,0.0123
267,03/06/20 01:15:30 PM,25.01,0.0,0.0123
268,03/06/20 01:15:40 PM,25.01,0.0,0.0123
269,03/06/20 01:15:50 PM,25.01,0.0,0.0123
270,03/06/20 01:16:00 PM,25.02,0.0,0.0123
271,03/06/20 01:16:10 PM,25.01,0.0,0.0123
272,03/06/20 01:16:20 PM,25.01,0.0,0.0123
273,03/06/20 01:16:30 PM,25.01,0.0,0.0123
274,03/06/20 01:16:40 PM,25.01,0.0,0.0123
275,03/06/20 01:16:50 PM,25.01,0.0,0.0123
276,03/06/20 01:17:00 PM,25.01,0.0,0.0123
277,03/06/20 01:17:10 PM,25.01,0.0,0.0123
278,03/06/20 01:17:20 PM,25.01,0.0,0.0123
279,03/06/20 01:17:30 PM,25.01,0.0,0.0123
280,03/06/20 01:17:40 PM,24.99,0.0,0.0123
281,03/06/20 01:17:50 PM,24.99,0.0,0.0123
282,03/06/20 01:18:00 PM,24.99,0.0,0.0123
283,03/06/20 01:18:10 PM,24.99,0.0,0.0123
284,03/06/20 01:18:20 PM,24.99,0.0,0.0123
285,03/06/20 01:18:30 PM,24.99,0.0,0.0123
286,03/06/20 01:18:40 PM,24.99,0.0,0.0123
287,03/06/20 01:18:50 PM,24.98,0.0,0.0123
288,03/06/20 01:19:00 PM,24.98,0.0,0.0123
289,03/06/20 01:19:10 PM,24.98,0.0,0.0123
290,03/06/20 01:19:20 PM,24.98,0.0,0.0123
291,03/06/20 01:19:30 PM,24.98,0.0,0.0123
292,03/06/20 01:19:40 PM,24.97,0.0,0.0123
293,03/06/20 01:19:50 PM,24.97,0.0,0.0123
294,03/06/20 01:20:00 PM,24.97,0.0,0.0123
295,03/06/20 01:20:10 PM,24.97,0.0,0.0123
296,03/06/20 01:20:20 PM,24.96,0.0,0.0123
297,03/06/20 01:20:30 PM,24.96,0.0,0.0123
298,03/06/20 01:20:40 PM,24.96,0.0,0.0123
299,03/06/20 01:20:50 PM,24.96,0.0,0.0123
300,03/06/20 01:21:00 PM,24.96,0.0,0.0123
301,03/06/20 01:21:10 PM,24.94,0.0,0.0123
302,03/06/20 01:21:20 PM,24.94,0.0,0.0123
303,03/06/20 01:21:30 PM,24.94,0.0,0.0123
304,03/06/20 01:21:40 PM,24.94,0.0,0.0123
305,03/06/20 01:21:50 PM,24.93,0.0,0.0123
306,03/06/20 01:22:00 PM,24.93,0.0,0.0123
307,03/06/20 01:22:10 PM,24.93,0.0,0.0123
308,03/06/20 01:22:20 PM,24.93,0.0,0.0123
309,03/06/20 01:22:30 PM,24.93,0.0,0.0123
310,03/06/20 01:22:40 PM,24.93,0.0,0.0123
311,03/06/20 01:22:50 PM,24.93,0.0,0.0123
312,03/06/20 01:23:00 PM,24.93,0.0,0.0123
313,03/06/20 01:23:10 PM,24.93,0.0,0.0123
314,03/06/20 01:23:20 PM,24.94,0.0,0.0123
315,03/06/20 01:23:30 PM,24.96,0.0,0.0123
316,03/06/20 01:23:40 PM,24.96,0.0,0.0123
317,03/06/20 01:23:50 PM,24.96,0.0,0.0123
318,03/06/20 01:24:00 PM,24.96,0.0,0.0123
319,03/06/20 01:24:10 PM,24.96,0.0,0.0123
320,03/06/20 01:24:20 PM,24.94,0.0,0.0123
321,03/06/20 01:24:30 PM,24.96,0.0,0.0123
322,03/06/20 01:24:40 PM,24.89,0.0,0.0123
323,03/06/20 01:24:50 PM,24.92,0.0,0.0123
324,03/06/20 01:25:00 PM,24.82,0.0,0.0123
325,03/06/20 01:25:10 PM,24.77,0.0,0.0123
326,03/06/20 01:25:20 PM,24.57,0.0,0.0123
327,03/06/20 01:25:30 PM,24.56,0.0,0.0123
328,03/06/20 01:25:40 PM,24.48,0.0,0.0123
329,03/06/20 01:25:50 PM,24.22,0.0,0.0123
330,03/06/20 01:26:00 PM,24.22,0.0,0.0123
331,03/06/20 01:26:10 PM,24.25,0.0,0.0123
332,03/06/20 01:26:20 PM,24.18,0.0,0.0123
333,03/06/20 01:26:30 PM,24.12,0.0,0.0123
334,03/06/20 01:26:40 PM,23.93,0.0,0.0123
335,03/06/20 01:26:50 PM,24.09,0.0,0.0123
336,03/06/20 01:27:00 PM,24.07,0.0,0.0123
337,03/06/20 01:27:10 PM,23.92,0.0,0.0123
338,03/06/20 01:27:20 PM,23.95,0.0,0.0123
339,03/06/20 01:27:30 PM,23.79,0.0,0.0123
340,03/06/20 01:27:40 PM,23.72,0.0,0.0123
341,03/06/20 01:27:50 PM,23.63,0.0,0.0123
342,03/06/20 01:28:00 PM,23.70,0.0,0.0123
343,03/06/20 01:28:10 PM,23.88,0.0,0.0123
344,03/06/20 01:28:20 PM,23.60,0.0,0.0123
345,03/06/20 01:28:30 PM,23.53,0.0,0.0123
346,03/06/20 01:28:40 PM,23.53,0.0,0.0123
347,03/06/20 01:28:50 PM,23.51,0.0,0.0123
348,03/06/20 01:29:00 PM,23.48,0.0,0.0123
349,03/06/20 01:29:10 PM,23.46,0.0,0.0123
350,03/06/20 01:29:20 PM,23.43,0.0,0.0123
351,03/06/20 01:29:30 PM,23.39,0.0,0.0123
352,03/06/20 01:29:40 PM,23.38,0.0,0.0123
353,03/06/20 01:29:50 PM,23.34,0.0,0.0123
354,03/06/20 01:30:00 PM,23.30,0.0,0.0123
355,03/06/20 01:30:10 PM,23.29,0.0,0.0123
356,03/06/20 01:30:20 PM,23.24,0.0,0.0123
357,03/06/20 01:30:30 PM,23.23,0.0,0.0123
358,03/06/20 01:30:40 PM,23.25,0.0,0.0123
359,03/06/20 01:30:50 PM,23.04,0.0,0.0123
360,03/06/20 01:31:00 PM,23.06,0.0,0.0123
361,03/06/20 01:31:10 PM,23.14,0.0,0.0123
362,03/06/20 01:31:20 PM,23.19,0.0,0.0123
363,03/06/20 01:31:30 PM,23.20,0.0,0.0123
364,03/06/20 01:31:40 PM,23.05,0.0,0.0123
365,03/06/20 01:31:50 PM,23.06,0.0,0.0123
366,03/06/20 01:32:00 PM,23.10,0.0,0.0123
367,03/06/20 01:32:10 PM,23.15,0.0,0.0123
368,03/06/20 01:32:20 PM,23.20,0.0,0.0123
369,03/06/20 01:32:30 PM,23.23,0.0,0.0123
370,03/06/20 01:32:40 PM,23.24,0.0,0.0123
371,03/06/20 01:32:50 PM,23.19,0.0,0.0123
372,03/06/20 01:33:00 PM,23.06,0.0,0.0123
373,03/06/20 01:33:10 PM,23.14,0.0,0.0123
374,03/06/20 01:33:20 PM,23.05,0.0,0.0123
375,03/06/20 01:33:30 PM,22.59,0.0,0.0123
376,03/06/20 01:33:40 PM,22.61,0.0,0.0123
377,03/06/20 01:33:50 PM,22.59,0.0,0.0123
378,03/06/20 01:34:00 PM,22.85,0.0,0.0123
379,03/06/20 01:34:10 PM,22.91,0.0,0.0123
380,03/06/20 01:34:20 PM,22.98,0.0,0.0123
381,03/06/20 01:34:30 PM,23.00,0.0,0.0123
382,03/06/20 01:34:40 PM,23.00,0.0,0.0123
383,03/06/20 01:34:50 PM,23.00,0.0,0.0123
384,03/06/20 01:35:00 PM,23.01,0.0,0.0123
385,03/06/20 01:35:10 PM,23.03,0.0,0.0123
386,03/06/20 01:35:20 PM,23.03,0.0,0.0123
387,03/06/20 01:35:30 PM,23.04,0.0,0.0123
388,03/06/20 01:35:40 PM,23.05,0.0,0.0123
389,03/06/20 01:35:50 PM,23.06,0.0,0.0123
390,03/06/20 01:36:00 PM,23.06,0.0,0.0123
391,03/06/20 01:36:10 PM,23.08,0.0,0.0123
392,03/06/20 01:36:20 PM,23.09,0.0,0.0123
393,03/06/20 01:36:30 PM,23.10,0.0,0.0123
394,03/06/20 01:36:40 PM,23.09,0.0,0.0123
395,03/06/20 01:36:50 PM,23.10,0.0,0.0123
396,03/06/20 01:37:00 PM,23.11,0.0,0.0123
397,03/06/20 01:37:10 PM,23.11,0.0,0.0123
398,03/06/20 01:37:20 PM,23.11,0.0,0.0123
399,03/06/20 01:37:30 PM,23.09,0.0,0.0123
400,03/06/20 01:37:40 PM,23.09,0.0,0.0123
401,03/06/20 01:37:50 PM,23.03,0.0,0.0123
402,03/06/20 01:38:00 PM,22.96,0.0,0.0123
403,03/06/20 01:38:10 PM,23.03,0.0,0.0123
404,03/06/20 01:38:20 PM,23.06,0.0,0.0123
405,03/06/20 01:38:30 PM,23.09,0.0,0.0123
406,03/06/20 01:38:40 PM,23.09,0.0,0.0123
407,03/06/20 01:38:50 PM,23.11,0.0,0.0123
408,03/06/20 01:39:00 PM,23.13,0.0,0.0123
409,03/06/20 01:39:10 PM,23.15,0.0,0.0123
410,03/06/20 01:39:20 PM,23.15,0.0,0.0123
411,03/06/20 01:39:30 PM,23.18,0.0,0.0123
412,03/06/20 01:39:40 PM,23.20,0.0,0.0123
413,03/06/20 01:39:50 PM,23.21,0.0,0.0123
414,03/06/20 01:40:00 PM,23.21,0.0,0.0123
415,03/06/20 01:40:10 PM,23.24,0.0,0.0123
416,03/06/20 01:40:20 PM,23.25,0.0,0.0123
417,03/06/20 01:40:30 PM,23.26,0.0,0.0123
418,03/06/20 01:40:40 PM,23.28,0.0,0.0123
419,03/06/20 01:40:50 PM,23.29,0.0,0.0123
420,03/06/20 01:41:00 PM,23.30,0.0,0.0123
421,03/06/20 01:41:10 PM,23.31,0.0,0.0123
422,03/06/20 01:41:20 PM,23.33,0.0,0.0123
423,03/06/20 01:41:30 PM,23.34,0.0,0.0123
424,03/06/20 01:41:40 PM,23.35,0.0,0.0123
425,03/06/20 01:41:50 PM,23.36,0.0,0.0123
426,03/06/20 01:42:00 PM,23.36,0.0,0.0123
427,03/06/20 01:42:10 PM,23.38,0.0,0.0123
428,03/06/20 01:42:20 PM,23.39,0.0,0.0123
429,03/06/20 01:42:30 PM,23.39,0.0,0.0123
430,03/06/20 01:42:40 PM,23.40,0.0,0.0123
431,03/06/20 01:42:50 PM,23.40,0.0,0.0123
432,03/06/20 01:43:00 PM,23.39,0.0,0.0123
433,03/06/20 01:43:10 PM,23.38,0.0,0.0123
434,03/06/20 01:43:20 PM,23.38,0.0,0.0123
435,03/06/20 01:43:30 PM,23.39,0.0,0.0123
436,03/06/20 01:43:40 PM,23.40,0.0,0.0123
437,03/06/20 01:43:50 PM,23.40,0.0,0.0123
438,03/06/20 01:44:00 PM,23.39,0.0,0.0123
439,03/06/20 01:44:10 PM,23.39,0.0,0.0123
440,03/06/20 01:44:20 PM,23.39,0.0,0.0123
441,03/06/20 01:44:30 PM,23.40,0.0,0.0123
442,03/06/20 01:44:40 PM,23.40,0.0,0.0123
443,03/06/20 01:44:50 PM,23.40,0.0,0.0123
444,03/06/20 01:45:00 PM,23.40,0.0,0.0123
445,03/06/20 01:45:10 PM,23.40,0.0,0.0123
446,03/06/20 01:45:20 PM,23.40,0.0,0.0123
447,03/06/20 01:45:30 PM,23.40,0.0,0.0123
448,03/06/20 01:45:40 PM,23.40,0.0,0.0123
449,03/06/20 01:45:50 PM,23.40,0.0,0.0123
450,03/06/20 01:46:00 PM,23.40,0.0,0.0123
451,03/06/20 01:46:10 PM,23.39,0.0,0.0123
452,03/06/20 01:46:20 PM,23.38,0.0,0.0123
453,03/06/20 01:46:30 PM,23.36,0.0,0.0123
454,03/06/20 01:46:40 PM,23.34,0.0,0.0123
455,03/06/20 01:46:50 PM,23.35,0.0,0.0123
456,03/06/20 01:47:00 PM,23.35,0.0,0.0123
457,03/06/20 01:47:10 PM,23.34,0.0,0.0123
458,03/06/20 01:47:20 PM,23.34,0.0,0.0123
459,03/06/20 01:47:30 PM,23.33,0.0,0.0123
