"Plot Title: 20739352"
"#","Date Time, GMT-08:00","High Range, μS/cm (LGR S/N: 20739352, SEN S/N: 20739352)","Temp, °C (LGR S/N: 20739352, SEN S/N: 20739352)"
49,11/18/20 03:17:00 PM,38197.9,21.94
50,11/18/20 03:17:10 PM,38197.9,21.94
51,11/18/20 03:17:20 PM,38197.9,21.94
52,11/18/20 03:17:30 PM,38223.1,21.99
53,11/18/20 03:17:40 PM,622.4,21.98
54,11/18/20 03:17:50 PM,551.7,21.74
55,11/18/20 03:18:00 PM,1713.6,21.67
56,11/18/20 03:18:10 PM,0.0,21.34
57,11/18/20 03:18:20 PM,0.0,21.56
58,11/18/20 03:18:30 PM,0.0,22.04
59,11/18/20 03:18:40 PM,0.0,21.99
60,11/18/20 03:18:50 PM,1344.7,21.79
61,11/18/20 03:19:00 PM,1344.7,21.79
62,11/18/20 03:19:10 PM,1344.7,21.79
63,11/18/20 03:19:20 PM,1345.2,21.81
64,11/18/20 03:19:30 PM,1346.3,21.81
65,11/18/20 03:19:40 PM,1345.8,21.82
66,11/18/20 03:19:50 PM,1346.3,21.82
67,11/18/20 03:20:00 PM,1346.3,21.82
68,11/18/20 03:20:10 PM,1346.8,21.82
69,11/18/20 03:20:20 PM,1346.8,21.82
70,11/18/20 03:20:30 PM,1346.8,21.83
71,11/18/20 03:20:40 PM,1347.4,21.82
72,11/18/20 03:20:50 PM,1347.4,21.83
73,11/18/20 03:21:00 PM,1347.4,21.83
74,11/18/20 03:21:10 PM,1347.9,21.83
75,11/18/20 03:21:20 PM,1347.9,21.83
76,11/18/20 03:21:30 PM,1347.9,21.83
77,11/18/20 03:21:40 PM,1347.9,21.84
78,11/18/20 03:21:50 PM,1349.0,21.84
79,11/18/20 03:22:00 PM,1348.5,21.83
80,11/18/20 03:22:10 PM,1349.0,21.84
81,11/18/20 03:22:20 PM,1349.0,21.84
82,11/18/20 03:22:30 PM,1349.0,21.84
83,11/18/20 03:22:40 PM,1349.0,21.84
84,11/18/20 03:22:50 PM,1348.5,21.84
85,11/18/20 03:23:00 PM,1349.5,21.84
86,11/18/20 03:23:10 PM,1349.5,21.84
87,11/18/20 03:23:20 PM,1349.5,21.84
88,11/18/20 03:23:30 PM,1349.5,21.86
89,11/18/20 03:23:40 PM,1349.5,21.86
90,11/18/20 03:23:50 PM,791.9,21.68
91,11/18/20 03:24:00 PM,71.6,21.67
92,11/18/20 03:24:10 PM,72.5,21.77
93,11/18/20 03:24:20 PM,72.5,21.77
94,11/18/20 03:24:30 PM,72.9,21.74
95,11/18/20 03:24:40 PM,72.5,21.71
96,11/18/20 03:24:50 PM,72.9,21.68
97,11/18/20 03:25:00 PM,72.5,21.68
98,11/18/20 03:25:10 PM,72.5,21.66
99,11/18/20 03:25:20 PM,72.5,21.59
100,11/18/20 03:25:30 PM,72.5,21.57
101,11/18/20 03:25:40 PM,72.5,21.56
102,11/18/20 03:25:50 PM,72.5,21.56
103,11/18/20 03:26:00 PM,72.5,21.53
104,11/18/20 03:26:10 PM,72.5,21.51
105,11/18/20 03:26:20 PM,72.5,21.54
106,11/18/20 03:26:30 PM,72.5,21.54
107,11/18/20 03:26:40 PM,72.5,21.56
108,11/18/20 03:26:50 PM,72.5,21.54
109,11/18/20 03:27:00 PM,72.5,21.53
110,11/18/20 03:27:10 PM,72.5,21.52
111,11/18/20 03:27:20 PM,72.5,21.51
112,11/18/20 03:27:30 PM,72.1,21.49
113,11/18/20 03:27:40 PM,72.5,21.44
114,11/18/20 03:27:50 PM,72.5,21.42
115,11/18/20 03:28:00 PM,72.5,21.41
116,11/18/20 03:28:10 PM,72.1,21.38
117,11/18/20 03:28:20 PM,72.1,21.37
118,11/18/20 03:28:30 PM,72.5,21.24
119,11/18/20 03:28:40 PM,0.0,21.89
120,11/18/20 03:28:50 PM,33283.9,21.23
121,11/18/20 03:29:00 PM,33670.1,21.21
122,11/18/20 03:29:10 PM,33827.1,21.18
123,11/18/20 03:29:20 PM,33961.9,21.21
124,11/18/20 03:29:30 PM,34047.9,21.22
125,11/18/20 03:29:40 PM,34089.7,21.23
126,11/18/20 03:29:50 PM,34170.9,21.23
127,11/18/20 03:30:00 PM,34228.8,21.23
128,11/18/20 03:30:10 PM,34263.1,21.23
129,11/18/20 03:30:20 PM,34323.8,21.23
130,11/18/20 03:30:30 PM,34342.3,21.23
131,11/18/20 03:30:40 PM,34337.0,21.23
132,11/18/20 03:30:50 PM,34366.2,21.23
133,11/18/20 03:31:00 PM,34411.3,21.23
134,11/18/20 03:31:10 PM,34408.6,21.23
135,11/18/20 03:31:20 PM,34413.9,21.23
136,11/18/20 03:31:30 PM,34451.2,21.23
137,11/18/20 03:31:40 PM,34475.1,21.23
138,11/18/20 03:31:50 PM,34480.5,21.23
139,11/18/20 03:32:00 PM,34520.5,21.23
140,11/18/20 03:32:10 PM,34501.8,21.23
141,11/18/20 03:32:20 PM,34525.8,21.23
142,11/18/20 03:32:30 PM,34539.2,21.23
143,11/18/20 03:32:40 PM,34555.2,21.23
144,11/18/20 03:32:50 PM,34568.6,21.23
145,11/18/20 03:33:00 PM,34584.7,21.23
146,11/18/20 03:33:10 PM,34590.0,21.23
147,11/18/20 03:33:20 PM,34598.0,21.23
148,11/18/20 03:33:30 PM,34587.3,21.23
149,11/18/20 03:33:40 PM,34584.7,21.23
150,11/18/20 03:33:50 PM,34600.7,21.23
151,11/18/20 03:34:00 PM,34600.7,21.23
152,11/18/20 03:34:10 PM,34632.9,21.23
153,11/18/20 03:34:20 PM,34638.3,21.23
154,11/18/20 03:34:30 PM,34654.4,21.23
155,11/18/20 03:34:40 PM,34630.2,21.23
156,11/18/20 03:34:50 PM,34643.6,21.23
157,11/18/20 03:35:00 PM,34659.8,21.23
158,11/18/20 03:35:10 PM,34659.8,21.24
159,11/18/20 03:35:20 PM,34665.1,21.23
160,11/18/20 03:35:30 PM,34673.2,21.24
161,11/18/20 03:35:40 PM,34673.2,21.24
162,11/18/20 03:35:50 PM,34681.3,21.24
163,11/18/20 03:36:00 PM,34670.5,21.23
164,11/18/20 03:36:10 PM,34702.8,21.24
165,11/18/20 03:36:20 PM,34727.1,21.24
166,11/18/20 03:36:30 PM,34719.0,21.24
167,11/18/20 03:36:40 PM,34724.4,21.24
168,11/18/20 03:36:50 PM,34724.4,21.24
169,11/18/20 03:37:00 PM,34716.3,21.24
170,11/18/20 03:37:10 PM,34740.5,21.24
171,11/18/20 03:37:20 PM,34754.0,21.24
172,11/18/20 03:37:30 PM,34762.1,21.24
173,11/18/20 03:37:40 PM,34748.6,21.26
174,11/18/20 03:37:50 PM,34754.0,21.24
175,11/18/20 03:38:00 PM,34762.1,21.26
176,11/18/20 03:38:10 PM,34751.3,21.24
177,11/18/20 03:38:20 PM,34802.7,21.26
178,11/18/20 03:38:30 PM,34783.7,21.26
179,11/18/20 03:38:40 PM,34767.5,21.26
180,11/18/20 03:38:50 PM,34802.7,21.26
181,11/18/20 03:39:00 PM,34781.0,21.27
182,11/18/20 03:39:10 PM,34800.0,21.26
183,11/18/20 03:39:20 PM,34805.4,21.26
184,11/18/20 03:39:30 PM,34848.7,21.27
185,11/18/20 03:39:40 PM,34813.5,21.27
186,11/18/20 03:39:50 PM,34813.5,21.26
187,11/18/20 03:40:00 PM,34821.6,21.27
188,11/18/20 03:40:10 PM,34810.8,21.27
189,11/18/20 03:40:20 PM,34846.0,21.27
190,11/18/20 03:40:30 PM,34854.1,21.27
191,11/18/20 03:40:40 PM,34862.3,21.27
192,11/18/20 03:40:50 PM,34854.1,21.28
193,11/18/20 03:41:00 PM,34862.3,21.28
194,11/18/20 03:41:10 PM,34851.4,21.27
195,11/18/20 03:41:20 PM,34875.8,21.28
196,11/18/20 03:41:30 PM,34859.6,21.28
197,11/18/20 03:41:40 PM,34840.6,21.28
198,11/18/20 03:41:50 PM,34865.0,21.28
199,11/18/20 03:42:00 PM,34889.4,21.28
200,11/18/20 03:42:10 PM,34884.0,21.29
201,11/18/20 03:42:20 PM,34905.7,21.28
202,11/18/20 03:42:30 PM,34889.4,21.28
203,11/18/20 03:42:40 PM,34905.7,21.29
204,11/18/20 03:42:50 PM,34905.7,21.29
205,11/18/20 03:43:00 PM,34913.9,21.29
206,11/18/20 03:43:10 PM,34913.9,21.29
207,11/18/20 03:43:20 PM,34919.3,21.29
208,11/18/20 03:43:30 PM,34919.3,21.29
209,11/18/20 03:43:40 PM,34927.5,21.29
210,11/18/20 03:43:50 PM,34919.3,21.29
211,11/18/20 03:44:00 PM,34903.0,21.29
212,11/18/20 03:44:10 PM,34952.0,21.29
213,11/18/20 03:44:20 PM,34952.0,21.31
214,11/18/20 03:44:30 PM,34952.0,21.31
215,11/18/20 03:44:40 PM,34935.7,21.31
216,11/18/20 03:44:50 PM,34984.7,21.31
217,11/18/20 03:45:00 PM,34949.3,21.31
218,11/18/20 03:45:10 PM,34976.5,21.31
219,11/18/20 03:45:20 PM,34992.9,21.31
220,11/18/20 03:45:30 PM,35001.1,21.31
221,11/18/20 03:45:40 PM,34957.4,21.32
222,11/18/20 03:45:50 PM,34990.2,21.32
223,11/18/20 03:46:00 PM,34957.4,21.31
224,11/18/20 03:46:10 PM,34982.0,21.32
225,11/18/20 03:46:20 PM,34998.4,21.32
226,11/18/20 03:46:30 PM,35009.3,21.32
227,11/18/20 03:46:40 PM,34987.4,21.32
228,11/18/20 03:46:50 PM,35006.6,21.32
229,11/18/20 03:47:00 PM,35006.6,21.33
230,11/18/20 03:47:10 PM,35031.1,21.32
231,11/18/20 03:47:20 PM,34979.3,21.33
232,11/18/20 03:47:30 PM,34675.9,21.34
233,11/18/20 03:47:40 PM,34509.8,21.33
234,11/18/20 03:47:50 PM,33544.8,21.33
235,11/18/20 03:48:00 PM,33519.3,21.34
236,11/18/20 03:48:10 PM,33524.4,21.34
237,11/18/20 03:48:20 PM,33519.3,21.34
238,11/18/20 03:48:30 PM,33539.7,21.34
239,11/18/20 03:48:40 PM,33539.7,21.34
240,11/18/20 03:48:50 PM,33547.4,21.34
241,11/18/20 03:49:00 PM,33562.7,21.34
242,11/18/20 03:49:10 PM,33547.4,21.34
243,11/18/20 03:49:20 PM,33562.7,21.34
244,11/18/20 03:49:30 PM,33585.6,21.36
245,11/18/20 03:49:40 PM,33562.7,21.34
246,11/18/20 03:49:50 PM,33585.6,21.36
247,11/18/20 03:50:00 PM,33562.7,21.36
248,11/18/20 03:50:10 PM,33593.3,21.36
249,11/18/20 03:50:20 PM,33593.3,21.36
250,11/18/20 03:50:30 PM,33593.3,21.36
251,11/18/20 03:50:40 PM,33593.3,21.36
252,11/18/20 03:50:50 PM,33601.0,21.36
253,11/18/20 03:51:00 PM,33578.0,21.36
254,11/18/20 03:51:10 PM,33601.0,21.36
255,11/18/20 03:51:20 PM,33601.0,21.36
256,11/18/20 03:51:30 PM,33601.0,21.36
257,11/18/20 03:51:40 PM,33616.3,21.37
258,11/18/20 03:51:50 PM,33616.3,21.37
259,11/18/20 03:52:00 PM,33608.6,21.37
260,11/18/20 03:52:10 PM,33624.0,21.37
261,11/18/20 03:52:20 PM,33639.3,21.36
262,11/18/20 03:52:30 PM,33636.8,21.37
263,11/18/20 03:52:40 PM,33624.0,21.37
264,11/18/20 03:52:50 PM,33636.8,21.37
265,11/18/20 03:53:00 PM,33631.7,21.37
266,11/18/20 03:53:10 PM,33644.5,21.37
267,11/18/20 03:53:20 PM,33636.8,21.37
268,11/18/20 03:53:30 PM,33636.8,21.37
269,11/18/20 03:53:40 PM,33631.7,21.37
270,11/18/20 03:53:50 PM,33659.8,21.37
271,11/18/20 03:54:00 PM,33636.8,21.38
272,11/18/20 03:54:10 PM,33659.8,21.37
273,11/18/20 03:54:20 PM,33644.5,21.37
274,11/18/20 03:54:30 PM,33629.1,21.38
275,11/18/20 03:54:40 PM,33644.5,21.38
276,11/18/20 03:54:50 PM,33644.5,21.37
277,11/18/20 03:55:00 PM,33652.1,21.38
278,11/18/20 03:55:10 PM,33641.9,21.38
279,11/18/20 03:55:20 PM,33675.2,21.38
280,11/18/20 03:55:30 PM,33675.2,21.38
281,11/18/20 03:55:40 PM,33675.2,21.38
282,11/18/20 03:55:50 PM,33659.8,21.38
283,11/18/20 03:56:00 PM,33680.3,21.38
284,11/18/20 03:56:10 PM,33675.2,21.38
285,11/18/20 03:56:20 PM,33680.3,21.38
286,11/18/20 03:56:30 PM,33665.0,21.38
287,11/18/20 03:56:40 PM,33659.8,21.38
288,11/18/20 03:56:50 PM,33688.0,21.39
289,11/18/20 03:57:00 PM,33688.0,21.38
290,11/18/20 03:57:10 PM,33680.3,21.39
291,11/18/20 03:57:20 PM,33672.7,21.39
292,11/18/20 03:57:30 PM,33688.0,21.39
293,11/18/20 03:57:40 PM,33688.0,21.39
294,11/18/20 03:57:50 PM,33680.3,21.39
295,11/18/20 03:58:00 PM,33718.9,21.39
296,11/18/20 03:58:10 PM,33680.3,21.39
297,11/18/20 03:58:20 PM,33703.5,21.39
298,11/18/20 03:58:30 PM,33718.9,21.39
299,11/18/20 03:58:40 PM,33695.7,21.39
300,11/18/20 03:58:50 PM,33726.6,21.41
301,11/18/20 03:59:00 PM,33703.5,21.39
302,11/18/20 03:59:10 PM,33703.5,21.41
303,11/18/20 03:59:20 PM,33726.6,21.41
304,11/18/20 03:59:30 PM,33726.6,21.41
305,11/18/20 03:59:40 PM,33726.6,21.41
306,11/18/20 03:59:50 PM,33708.6,21.41
307,11/18/20 04:00:00 PM,33731.7,21.41
308,11/18/20 04:00:10 PM,33731.7,21.41
309,11/18/20 04:00:20 PM,33739.4,21.42
310,11/18/20 04:00:30 PM,33739.4,21.41
311,11/18/20 04:00:40 PM,33731.7,21.41
312,11/18/20 04:00:50 PM,33739.4,21.41
313,11/18/20 04:01:00 PM,33739.4,21.42
314,11/18/20 04:01:10 PM,33739.4,21.42
315,11/18/20 04:01:20 PM,33731.7,21.41
316,11/18/20 04:01:30 PM,33724.0,21.41
317,11/18/20 04:01:40 PM,33731.7,21.41
318,11/18/20 04:01:50 PM,33739.4,21.41
319,11/18/20 04:02:00 PM,33739.4,21.41
320,11/18/20 04:02:10 PM,33747.2,21.41
321,11/18/20 04:02:20 PM,33747.2,21.42
322,11/18/20 04:02:30 PM,33747.2,21.41
323,11/18/20 04:02:40 PM,33754.9,21.42
324,11/18/20 04:02:50 PM,33760.0,21.42
325,11/18/20 04:03:00 PM,33760.0,21.42
326,11/18/20 04:03:10 PM,33731.7,21.42
327,11/18/20 04:03:20 PM,33731.7,21.42
328,11/18/20 04:03:30 PM,33770.3,21.42
329,11/18/20 04:03:40 PM,33736.9,21.42
330,11/18/20 04:03:50 PM,33767.8,21.42
331,11/18/20 04:04:00 PM,33760.0,21.42
332,11/18/20 04:04:10 PM,33760.0,21.42
333,11/18/20 04:04:20 PM,33760.0,21.42
334,11/18/20 04:04:30 PM,33783.2,21.42
335,11/18/20 04:04:40 PM,33778.1,21.42
336,11/18/20 04:04:50 PM,33752.3,21.42
337,11/18/20 04:05:00 PM,33783.2,21.42
338,11/18/20 04:05:10 PM,33752.3,21.42
339,11/18/20 04:05:20 PM,33791.0,21.43
340,11/18/20 04:05:30 PM,33775.5,21.43
341,11/18/20 04:05:40 PM,33767.8,21.43
342,11/18/20 04:05:50 PM,33775.5,21.43
343,11/18/20 04:06:00 PM,33767.8,21.43
344,11/18/20 04:06:10 PM,33775.5,21.43
345,11/18/20 04:06:20 PM,33775.5,21.43
346,11/18/20 04:06:30 PM,33772.9,21.43
347,11/18/20 04:06:40 PM,33775.5,21.43
348,11/18/20 04:06:50 PM,33788.4,21.43
349,11/18/20 04:07:00 PM,33806.4,21.43
350,11/18/20 04:07:10 PM,33798.7,21.43
351,11/18/20 04:07:20 PM,33798.7,21.43
352,11/18/20 04:07:30 PM,33788.4,21.44
353,11/18/20 04:07:40 PM,33783.2,21.44
354,11/18/20 04:07:50 PM,33811.6,21.43
355,11/18/20 04:08:00 PM,33806.4,21.43
356,11/18/20 04:08:10 PM,33811.6,21.44
357,11/18/20 04:08:20 PM,33788.4,21.44
358,11/18/20 04:08:30 PM,33788.4,21.44
359,11/18/20 04:08:40 PM,33783.2,21.43
360,11/18/20 04:08:50 PM,33811.6,21.44
361,11/18/20 04:09:00 PM,33819.3,21.44
362,11/18/20 04:09:10 PM,33819.3,21.44
363,11/18/20 04:09:20 PM,33827.1,21.44
364,11/18/20 04:09:30 PM,33811.6,21.44
365,11/18/20 04:09:40 PM,33811.6,21.44
366,11/18/20 04:09:50 PM,33811.6,21.44
367,11/18/20 04:10:00 PM,33827.1,21.44
368,11/18/20 04:10:10 PM,33842.6,21.44
369,11/18/20 04:10:20 PM,33834.9,21.46
370,11/18/20 04:10:30 PM,33816.8,21.44
371,11/18/20 04:10:40 PM,33819.3,21.44
372,11/18/20 04:10:50 PM,33834.9,21.44
373,11/18/20 04:11:00 PM,33834.9,21.44
374,11/18/20 04:11:10 PM,33834.9,21.44
375,11/18/20 04:11:20 PM,33834.9,21.44
376,11/18/20 04:11:30 PM,33834.9,21.44
377,11/18/20 04:11:40 PM,33840.0,21.44
378,11/18/20 04:11:50 PM,33840.0,21.44
379,11/18/20 04:12:00 PM,33816.8,21.46
380,11/18/20 04:12:10 PM,33858.1,21.46
381,11/18/20 04:12:20 PM,33863.3,21.46
382,11/18/20 04:12:30 PM,33847.8,21.46
383,11/18/20 04:12:40 PM,33871.1,21.46
384,11/18/20 04:12:50 PM,33840.0,21.46
385,11/18/20 04:13:00 PM,33871.1,21.46
386,11/18/20 04:13:10 PM,33863.3,21.46
387,11/18/20 04:13:20 PM,33855.5,21.46
388,11/18/20 04:13:30 PM,33845.2,21.46
389,11/18/20 04:13:40 PM,33845.2,21.46
390,11/18/20 04:13:50 PM,33878.8,21.46
391,11/18/20 04:14:00 PM,33853.0,21.46
392,11/18/20 04:14:10 PM,33845.2,21.46
393,11/18/20 04:14:20 PM,33840.0,21.46
394,11/18/20 04:14:30 PM,33863.3,21.46
395,11/18/20 04:14:40 PM,33886.6,21.46
396,11/18/20 04:14:50 PM,33878.8,21.46
397,11/18/20 04:15:00 PM,33886.6,21.46
398,11/18/20 04:15:10 PM,33863.3,21.46
399,11/18/20 04:15:20 PM,33868.5,21.46
400,11/18/20 04:15:30 PM,33868.5,21.46
401,11/18/20 04:15:40 PM,33876.2,21.47
402,11/18/20 04:15:50 PM,33899.6,21.47
403,11/18/20 04:16:00 PM,33884.0,21.47
404,11/18/20 04:16:10 PM,33876.2,21.47
405,11/18/20 04:16:20 PM,33868.5,21.47
406,11/18/20 04:16:30 PM,33884.0,21.47
407,11/18/20 04:16:40 PM,33886.6,21.47
408,11/18/20 04:16:50 PM,33884.0,21.47
409,11/18/20 04:17:00 PM,33876.2,21.47
410,11/18/20 04:17:10 PM,33884.0,21.46
411,11/18/20 04:17:20 PM,33907.3,21.47
412,11/18/20 04:17:30 PM,33884.0,21.47
413,11/18/20 04:17:40 PM,33891.8,21.47
414,11/18/20 04:17:50 PM,33891.8,21.47
415,11/18/20 04:18:00 PM,33897.0,21.47
416,11/18/20 04:18:10 PM,33912.5,21.47
417,11/18/20 04:18:20 PM,33897.0,21.47
418,11/18/20 04:18:30 PM,33907.3,21.47
419,11/18/20 04:18:40 PM,33920.3,21.47
420,11/18/20 04:18:50 PM,33907.3,21.47
421,11/18/20 04:19:00 PM,33897.0,21.47
422,11/18/20 04:19:10 PM,33904.8,21.47
423,11/18/20 04:19:20 PM,33912.5,21.47
424,11/18/20 04:19:30 PM,33904.8,21.47
425,11/18/20 04:19:40 PM,33935.9,21.47
426,11/18/20 04:19:50 PM,33920.3,21.47
427,11/18/20 04:20:00 PM,33928.1,21.47
428,11/18/20 04:20:10 PM,33928.1,21.48
429,11/18/20 04:20:20 PM,33920.3,21.48
430,11/18/20 04:20:30 PM,33912.5,21.48
431,11/18/20 04:20:40 PM,33912.5,21.48
432,11/18/20 04:20:50 PM,33935.9,21.47
433,11/18/20 04:21:00 PM,33912.5,21.48
434,11/18/20 04:21:10 PM,33912.5,21.47
435,11/18/20 04:21:20 PM,33912.5,21.48
436,11/18/20 04:21:30 PM,33928.1,21.48
437,11/18/20 04:21:40 PM,33917.7,21.48
438,11/18/20 04:21:50 PM,33917.7,21.48
439,11/18/20 04:22:00 PM,33917.7,21.48
440,11/18/20 04:22:10 PM,33935.9,21.48
441,11/18/20 04:22:20 PM,33917.7,21.48
442,11/18/20 04:22:30 PM,33917.7,21.48
443,11/18/20 04:22:40 PM,33941.1,21.48
444,11/18/20 04:22:50 PM,33941.1,21.48
445,11/18/20 04:23:00 PM,33941.1,21.48
446,11/18/20 04:23:10 PM,33948.9,21.48
447,11/18/20 04:23:20 PM,33917.7,21.48
448,11/18/20 04:23:30 PM,33941.1,21.48
449,11/18/20 04:23:40 PM,33925.5,21.48
450,11/18/20 04:23:50 PM,33917.7,21.48
451,11/18/20 04:24:00 PM,33948.9,21.48
452,11/18/20 04:24:10 PM,33948.9,21.48
453,11/18/20 04:24:20 PM,33909.9,21.48
454,11/18/20 04:24:30 PM,33917.7,21.48
455,11/18/20 04:24:40 PM,33925.5,21.48
456,11/18/20 04:24:50 PM,33925.5,21.48
457,11/18/20 04:25:00 PM,33933.3,21.48
458,11/18/20 04:25:10 PM,33933.3,21.48
459,11/18/20 04:25:20 PM,33933.3,21.48
460,11/18/20 04:25:30 PM,33980.1,21.48
461,11/18/20 04:25:40 PM,33956.7,21.48
462,11/18/20 04:25:50 PM,33956.7,21.48
463,11/18/20 04:26:00 PM,33941.1,21.48
464,11/18/20 04:26:10 PM,33956.7,21.49
465,11/18/20 04:26:20 PM,33941.1,21.49
466,11/18/20 04:26:30 PM,33933.3,21.48
467,11/18/20 04:26:40 PM,33933.3,21.49
468,11/18/20 04:26:50 PM,33941.1,21.49
469,11/18/20 04:27:00 PM,33964.5,21.49
470,11/18/20 04:27:10 PM,33956.7,21.49
471,11/18/20 04:27:20 PM,33933.3,21.49
472,11/18/20 04:27:30 PM,33964.5,21.49
473,11/18/20 04:27:40 PM,33964.5,21.49
474,11/18/20 04:27:50 PM,33969.7,21.49
475,11/18/20 04:28:00 PM,33969.7,21.49
476,11/18/20 04:28:10 PM,33961.9,21.49
477,11/18/20 04:28:20 PM,33964.5,21.49
478,11/18/20 04:28:30 PM,33969.7,21.49
479,11/18/20 04:28:40 PM,33969.7,21.49
480,11/18/20 04:28:50 PM,33954.1,21.49
481,11/18/20 04:29:00 PM,33969.7,21.49
482,11/18/20 04:29:10 PM,33954.1,21.49
483,11/18/20 04:29:20 PM,33977.5,21.49
484,11/18/20 04:29:30 PM,33977.5,21.49
485,11/18/20 04:29:40 PM,33969.7,21.49
486,11/18/20 04:29:50 PM,33961.9,21.49
487,11/18/20 04:30:00 PM,33977.5,21.49
488,11/18/20 04:30:10 PM,33977.5,21.49
489,11/18/20 04:30:20 PM,33977.5,21.49
490,11/18/20 04:30:30 PM,33985.3,21.49
491,11/18/20 04:30:40 PM,33961.9,21.49
492,11/18/20 04:30:50 PM,33985.3,21.49
493,11/18/20 04:31:00 PM,33954.1,21.49
494,11/18/20 04:31:10 PM,33977.5,21.49
495,11/18/20 04:31:20 PM,33985.3,21.51
496,11/18/20 04:31:30 PM,33961.9,21.49
497,11/18/20 04:31:40 PM,33969.7,21.51
498,11/18/20 04:31:50 PM,33969.7,21.51
499,11/18/20 04:32:00 PM,33969.7,21.49
500,11/18/20 04:32:10 PM,33993.1,21.49
501,11/18/20 04:32:20 PM,30712.2,21.44
502,11/18/20 04:32:30 PM,32034.0,21.47
503,11/18/20 04:32:40 PM,32588.5,21.47
504,11/18/20 04:32:50 PM,32588.5,21.48
505,11/18/20 04:33:00 PM,32578.7,21.48
506,11/18/20 04:33:10 PM,32593.3,21.48
507,11/18/20 04:33:20 PM,32593.3,21.48
508,11/18/20 04:33:30 PM,32593.3,21.48
509,11/18/20 04:33:40 PM,32559.3,21.48
510,11/18/20 04:33:50 PM,32593.3,21.48
511,11/18/20 04:34:00 PM,32600.7,21.48
512,11/18/20 04:34:10 PM,32573.9,21.48
513,11/18/20 04:34:20 PM,32593.3,21.48
514,11/18/20 04:34:30 PM,32564.2,21.48
515,11/18/20 04:34:40 PM,32608.0,21.48
516,11/18/20 04:34:50 PM,32615.3,21.48
517,11/18/20 04:35:00 PM,32615.3,21.48
518,11/18/20 04:35:10 PM,32608.0,21.49
519,11/18/20 04:35:20 PM,32608.0,21.48
520,11/18/20 04:35:30 PM,32600.7,21.49
521,11/18/20 04:35:40 PM,32600.7,21.49
522,11/18/20 04:35:50 PM,32622.6,21.49
523,11/18/20 04:36:00 PM,32608.0,21.49
524,11/18/20 04:36:10 PM,32622.6,21.49
525,11/18/20 04:36:20 PM,32608.0,21.49
526,11/18/20 04:36:30 PM,32615.3,21.49
527,11/18/20 04:36:40 PM,32629.9,21.49
528,11/18/20 04:36:50 PM,32593.3,21.49
529,11/18/20 04:37:00 PM,32622.6,21.51
530,11/18/20 04:37:10 PM,32622.6,21.49
531,11/18/20 04:37:20 PM,32622.6,21.49
532,11/18/20 04:37:30 PM,32629.9,21.51
