"Plot Title: 20739353"
"#","Date Time, GMT-08:00","High Range, μS/cm (LGR S/N: 20739353, SEN S/N: 20739353)","Temp, °C (LGR S/N: 20739353, SEN S/N: 20739353)"
147,11/18/20 03:31:30 PM,38291.6,21.33
148,11/18/20 03:31:40 PM,38291.6,21.32
149,11/18/20 03:31:50 PM,38352.2,21.32
150,11/18/20 03:32:00 PM,38382.5,21.30
151,11/18/20 03:32:10 PM,38358.9,21.29
152,11/18/20 03:32:20 PM,38358.9,21.29
153,11/18/20 03:32:30 PM,38389.3,21.29
154,11/18/20 03:32:40 PM,38389.3,21.28
155,11/18/20 03:32:50 PM,38396.0,21.28
156,11/18/20 03:33:00 PM,38416.3,21.28
157,11/18/20 03:33:10 PM,38396.0,21.27
158,11/18/20 03:33:20 PM,38443.4,21.27
159,11/18/20 03:33:30 PM,38463.7,21.26
160,11/18/20 03:33:40 PM,38433.2,21.26
161,11/18/20 03:33:50 PM,38453.5,21.26
162,11/18/20 03:34:00 PM,38402.8,21.26
163,11/18/20 03:34:10 PM,38440.0,21.26
164,11/18/20 03:34:20 PM,38440.0,21.26
165,11/18/20 03:34:30 PM,38450.1,21.24
166,11/18/20 03:34:40 PM,38440.0,21.26
167,11/18/20 03:34:50 PM,38460.3,21.24
168,11/18/20 03:35:00 PM,38497.6,21.24
169,11/18/20 03:35:10 PM,38456.9,21.24
170,11/18/20 03:35:20 PM,38446.8,21.24
171,11/18/20 03:35:30 PM,38504.4,21.24
172,11/18/20 03:35:40 PM,38467.1,21.24
173,11/18/20 03:35:50 PM,38484.0,21.24
174,11/18/20 03:36:00 PM,38504.4,21.24
175,11/18/20 03:36:10 PM,38453.5,21.23
176,11/18/20 03:36:20 PM,38463.7,21.23
177,11/18/20 03:36:30 PM,38484.0,21.23
178,11/18/20 03:36:40 PM,38484.0,21.23
179,11/18/20 03:36:50 PM,38470.5,21.23
180,11/18/20 03:37:00 PM,38490.8,21.23
181,11/18/20 03:37:10 PM,38511.2,21.23
182,11/18/20 03:37:20 PM,38490.8,21.23
183,11/18/20 03:37:30 PM,38511.2,21.23
184,11/18/20 03:37:40 PM,38470.5,21.23
185,11/18/20 03:37:50 PM,38528.1,21.23
186,11/18/20 03:38:00 PM,38507.8,21.23
187,11/18/20 03:38:10 PM,38487.4,21.23
188,11/18/20 03:38:20 PM,38548.5,21.23
189,11/18/20 03:38:30 PM,38517.9,21.23
190,11/18/20 03:38:40 PM,38534.9,21.23
191,11/18/20 03:38:50 PM,38545.1,21.23
192,11/18/20 03:39:00 PM,38484.0,21.23
193,11/18/20 03:39:10 PM,38524.7,21.24
194,11/18/20 03:39:20 PM,38524.7,21.23
195,11/18/20 03:39:30 PM,38562.1,21.24
196,11/18/20 03:39:40 PM,38524.7,21.23
197,11/18/20 03:39:50 PM,38501.0,21.23
198,11/18/20 03:40:00 PM,38521.3,21.23
199,11/18/20 03:40:10 PM,38521.3,21.23
200,11/18/20 03:40:20 PM,38501.0,21.24
201,11/18/20 03:40:30 PM,38562.1,21.24
202,11/18/20 03:40:40 PM,38541.7,21.24
203,11/18/20 03:40:50 PM,38531.5,21.24
204,11/18/20 03:41:00 PM,38521.3,21.24
205,11/18/20 03:41:10 PM,38521.3,21.23
206,11/18/20 03:41:20 PM,38579.2,21.24
207,11/18/20 03:41:30 PM,38538.3,21.24
208,11/18/20 03:41:40 PM,38507.8,21.24
209,11/18/20 03:41:50 PM,38558.7,21.24
210,11/18/20 03:42:00 PM,38548.5,21.24
211,11/18/20 03:42:10 PM,38548.5,21.24
212,11/18/20 03:42:20 PM,38568.9,21.24
213,11/18/20 03:42:30 PM,38558.7,21.24
214,11/18/20 03:42:40 PM,38528.1,21.24
215,11/18/20 03:42:50 PM,38538.3,21.24
216,11/18/20 03:43:00 PM,38558.7,21.24
217,11/18/20 03:43:10 PM,38555.3,21.24
218,11/18/20 03:43:20 PM,38514.6,21.24
219,11/18/20 03:43:30 PM,38514.6,21.24
220,11/18/20 03:43:40 PM,38565.5,21.24
221,11/18/20 03:43:50 PM,38534.9,21.26
222,11/18/20 03:44:00 PM,38534.9,21.26
223,11/18/20 03:44:10 PM,38565.5,21.26
224,11/18/20 03:44:20 PM,38545.1,21.26
225,11/18/20 03:44:30 PM,38572.3,21.26
226,11/18/20 03:44:40 PM,38551.9,21.26
227,11/18/20 03:44:50 PM,38545.1,21.27
228,11/18/20 03:45:00 PM,38592.8,21.26
229,11/18/20 03:45:10 PM,38582.6,21.26
230,11/18/20 03:45:20 PM,38562.1,21.26
231,11/18/20 03:45:30 PM,38603.0,21.26
232,11/18/20 03:45:40 PM,38551.9,21.26
233,11/18/20 03:45:50 PM,38572.3,21.27
234,11/18/20 03:46:00 PM,38603.0,21.27
235,11/18/20 03:46:10 PM,38572.3,21.27
236,11/18/20 03:46:20 PM,38582.6,21.27
237,11/18/20 03:46:30 PM,38568.9,21.27
238,11/18/20 03:46:40 PM,38620.0,21.27
239,11/18/20 03:46:50 PM,38589.4,21.27
240,11/18/20 03:47:00 PM,38589.4,21.27
241,11/18/20 03:47:10 PM,38589.4,21.27
242,11/18/20 03:47:20 PM,38247.9,21.27
243,11/18/20 03:47:30 PM,38177.6,21.26
244,11/18/20 03:47:40 PM,37816.0,21.27
245,11/18/20 03:47:50 PM,37087.8,21.27
246,11/18/20 03:48:00 PM,37087.8,21.29
247,11/18/20 03:48:10 PM,37078.2,21.29
248,11/18/20 03:48:20 PM,37097.3,21.28
249,11/18/20 03:48:30 PM,37068.7,21.29
250,11/18/20 03:48:40 PM,37116.4,21.29
251,11/18/20 03:48:50 PM,37122.8,21.29
252,11/18/20 03:49:00 PM,37151.5,21.29
253,11/18/20 03:49:10 PM,37132.4,21.29
254,11/18/20 03:49:20 PM,37122.8,21.29
255,11/18/20 03:49:30 PM,37122.8,21.29
256,11/18/20 03:49:40 PM,37141.9,21.29
257,11/18/20 03:49:50 PM,37122.8,21.29
258,11/18/20 03:50:00 PM,37151.5,21.30
259,11/18/20 03:50:10 PM,37141.9,21.29
260,11/18/20 03:50:20 PM,37141.9,21.30
261,11/18/20 03:50:30 PM,37151.5,21.30
262,11/18/20 03:50:40 PM,37132.4,21.29
263,11/18/20 03:50:50 PM,37151.5,21.30
264,11/18/20 03:51:00 PM,37157.9,21.30
265,11/18/20 03:51:10 PM,37113.2,21.30
266,11/18/20 03:51:20 PM,37132.4,21.30
267,11/18/20 03:51:30 PM,37138.8,21.30
268,11/18/20 03:51:40 PM,37148.3,21.30
269,11/18/20 03:51:50 PM,37157.9,21.32
270,11/18/20 03:52:00 PM,37148.3,21.30
271,11/18/20 03:52:10 PM,37157.9,21.30
272,11/18/20 03:52:20 PM,37138.8,21.32
273,11/18/20 03:52:30 PM,37177.1,21.32
274,11/18/20 03:52:40 PM,37183.5,21.32
275,11/18/20 03:52:50 PM,37193.1,21.30
276,11/18/20 03:53:00 PM,37167.5,21.32
277,11/18/20 03:53:10 PM,37183.5,21.32
278,11/18/20 03:53:20 PM,37183.5,21.32
279,11/18/20 03:53:30 PM,37167.5,21.32
280,11/18/20 03:53:40 PM,37167.5,21.32
281,11/18/20 03:53:50 PM,37202.7,21.32
282,11/18/20 03:54:00 PM,37183.5,21.32
283,11/18/20 03:54:10 PM,37202.7,21.32
284,11/18/20 03:54:20 PM,37183.5,21.33
285,11/18/20 03:54:30 PM,37173.9,21.33
286,11/18/20 03:54:40 PM,37145.1,21.33
287,11/18/20 03:54:50 PM,37193.1,21.33
288,11/18/20 03:55:00 PM,37212.3,21.33
289,11/18/20 03:55:10 PM,37183.5,21.33
290,11/18/20 03:55:20 PM,37193.1,21.33
291,11/18/20 03:55:30 PM,37173.9,21.33
292,11/18/20 03:55:40 PM,37202.7,21.33
293,11/18/20 03:55:50 PM,37138.8,21.33
294,11/18/20 03:56:00 PM,37202.7,21.33
295,11/18/20 03:56:10 PM,37183.5,21.33
296,11/18/20 03:56:20 PM,37193.1,21.33
297,11/18/20 03:56:30 PM,37209.1,21.33
298,11/18/20 03:56:40 PM,37202.7,21.33
299,11/18/20 03:56:50 PM,37209.1,21.33
300,11/18/20 03:57:00 PM,37183.5,21.33
301,11/18/20 03:57:10 PM,37209.1,21.33
302,11/18/20 03:57:20 PM,37183.5,21.34
303,11/18/20 03:57:30 PM,37199.5,21.34
304,11/18/20 03:57:40 PM,37189.9,21.34
305,11/18/20 03:57:50 PM,37218.7,21.34
306,11/18/20 03:58:00 PM,37199.5,21.34
307,11/18/20 03:58:10 PM,37218.7,21.34
308,11/18/20 03:58:20 PM,37189.9,21.34
309,11/18/20 03:58:30 PM,37199.5,21.34
310,11/18/20 03:58:40 PM,37199.5,21.34
311,11/18/20 03:58:50 PM,37228.3,21.34
312,11/18/20 03:59:00 PM,37237.9,21.34
313,11/18/20 03:59:10 PM,37228.3,21.34
314,11/18/20 03:59:20 PM,37189.9,21.35
315,11/18/20 03:59:30 PM,37218.7,21.35
316,11/18/20 03:59:40 PM,37218.7,21.35
317,11/18/20 03:59:50 PM,37225.1,21.35
318,11/18/20 04:00:00 PM,37218.7,21.35
319,11/18/20 04:00:10 PM,37244.3,21.35
320,11/18/20 04:00:20 PM,37218.7,21.35
321,11/18/20 04:00:30 PM,37218.7,21.35
322,11/18/20 04:00:40 PM,37253.9,21.35
323,11/18/20 04:00:50 PM,37225.1,21.35
324,11/18/20 04:01:00 PM,37244.3,21.35
325,11/18/20 04:01:10 PM,37215.5,21.35
326,11/18/20 04:01:20 PM,37225.1,21.35
327,11/18/20 04:01:30 PM,37225.1,21.37
328,11/18/20 04:01:40 PM,37234.7,21.35
329,11/18/20 04:01:50 PM,37225.1,21.37
330,11/18/20 04:02:00 PM,37244.3,21.37
331,11/18/20 04:02:10 PM,37244.3,21.37
332,11/18/20 04:02:20 PM,37234.7,21.37
333,11/18/20 04:02:30 PM,37225.1,21.37
334,11/18/20 04:02:40 PM,37209.1,21.37
335,11/18/20 04:02:50 PM,37225.1,21.37
336,11/18/20 04:03:00 PM,37253.9,21.37
337,11/18/20 04:03:10 PM,37253.9,21.37
338,11/18/20 04:03:20 PM,37253.9,21.37
339,11/18/20 04:03:30 PM,37253.9,21.37
340,11/18/20 04:03:40 PM,37253.9,21.37
341,11/18/20 04:03:50 PM,37225.1,21.38
342,11/18/20 04:04:00 PM,37234.7,21.37
343,11/18/20 04:04:10 PM,37279.6,21.37
344,11/18/20 04:04:20 PM,37205.9,21.37
345,11/18/20 04:04:30 PM,37253.9,21.38
346,11/18/20 04:04:40 PM,37253.9,21.38
347,11/18/20 04:04:50 PM,37244.3,21.38
348,11/18/20 04:05:00 PM,37244.3,21.38
349,11/18/20 04:05:10 PM,37215.5,21.38
350,11/18/20 04:05:20 PM,37260.3,21.38
351,11/18/20 04:05:30 PM,37244.3,21.38
352,11/18/20 04:05:40 PM,37298.9,21.38
353,11/18/20 04:05:50 PM,37225.1,21.38
354,11/18/20 04:06:00 PM,37244.3,21.38
355,11/18/20 04:06:10 PM,37250.7,21.38
356,11/18/20 04:06:20 PM,37250.7,21.38
357,11/18/20 04:06:30 PM,37250.7,21.39
358,11/18/20 04:06:40 PM,37250.7,21.38
359,11/18/20 04:06:50 PM,37270.0,21.39
360,11/18/20 04:07:00 PM,37244.3,21.38
361,11/18/20 04:07:10 PM,37260.3,21.39
362,11/18/20 04:07:20 PM,37250.7,21.39
363,11/18/20 04:07:30 PM,37250.7,21.38
364,11/18/20 04:07:40 PM,37270.0,21.39
365,11/18/20 04:07:50 PM,37260.3,21.39
366,11/18/20 04:08:00 PM,37250.7,21.39
367,11/18/20 04:08:10 PM,37289.2,21.39
368,11/18/20 04:08:20 PM,37260.3,21.39
369,11/18/20 04:08:30 PM,37270.0,21.39
370,11/18/20 04:08:40 PM,37270.0,21.39
371,11/18/20 04:08:50 PM,37276.4,21.39
372,11/18/20 04:09:00 PM,37276.4,21.39
373,11/18/20 04:09:10 PM,37231.5,21.39
374,11/18/20 04:09:20 PM,37276.4,21.39
375,11/18/20 04:09:30 PM,37260.3,21.39
376,11/18/20 04:09:40 PM,37250.7,21.39
377,11/18/20 04:09:50 PM,37260.3,21.39
378,11/18/20 04:10:00 PM,37305.3,21.40
379,11/18/20 04:10:10 PM,37286.0,21.39
380,11/18/20 04:10:20 PM,37276.4,21.40
381,11/18/20 04:10:30 PM,37276.4,21.39
382,11/18/20 04:10:40 PM,37276.4,21.39
383,11/18/20 04:10:50 PM,37305.3,21.40
384,11/18/20 04:11:00 PM,37286.0,21.40
385,11/18/20 04:11:10 PM,37314.9,21.40
386,11/18/20 04:11:20 PM,37295.7,21.40
387,11/18/20 04:11:30 PM,37266.7,21.40
388,11/18/20 04:11:40 PM,37266.7,21.40
389,11/18/20 04:11:50 PM,37295.7,21.40
390,11/18/20 04:12:00 PM,37266.7,21.40
391,11/18/20 04:12:10 PM,37266.7,21.40
392,11/18/20 04:12:20 PM,37314.9,21.40
393,11/18/20 04:12:30 PM,37276.4,21.40
394,11/18/20 04:12:40 PM,37286.0,21.40
395,11/18/20 04:12:50 PM,37295.7,21.40
396,11/18/20 04:13:00 PM,37311.7,21.40
397,11/18/20 04:13:10 PM,37286.0,21.40
398,11/18/20 04:13:20 PM,37305.3,21.40
399,11/18/20 04:13:30 PM,37305.3,21.41
400,11/18/20 04:13:40 PM,37266.7,21.41
401,11/18/20 04:13:50 PM,37276.4,21.41
402,11/18/20 04:14:00 PM,37311.7,21.41
403,11/18/20 04:14:10 PM,37302.1,21.41
404,11/18/20 04:14:20 PM,37311.7,21.41
405,11/18/20 04:14:30 PM,37286.0,21.41
406,11/18/20 04:14:40 PM,37350.3,21.41
407,11/18/20 04:14:50 PM,37311.7,21.41
408,11/18/20 04:15:00 PM,37295.7,21.41
409,11/18/20 04:15:10 PM,37295.7,21.41
410,11/18/20 04:15:20 PM,37321.4,21.41
411,11/18/20 04:15:30 PM,37302.1,21.41
412,11/18/20 04:15:40 PM,37295.7,21.41
413,11/18/20 04:15:50 PM,37302.1,21.41
414,11/18/20 04:16:00 PM,37295.7,21.41
415,11/18/20 04:16:10 PM,37311.7,21.41
416,11/18/20 04:16:20 PM,37302.1,21.41
417,11/18/20 04:16:30 PM,37282.8,21.41
418,11/18/20 04:16:40 PM,37282.8,21.41
419,11/18/20 04:16:50 PM,37302.1,21.41
420,11/18/20 04:17:00 PM,37321.4,21.41
421,11/18/20 04:17:10 PM,37321.4,21.41
422,11/18/20 04:17:20 PM,37311.7,21.43
423,11/18/20 04:17:30 PM,37302.1,21.43
424,11/18/20 04:17:40 PM,37331.0,21.43
425,11/18/20 04:17:50 PM,37321.4,21.43
426,11/18/20 04:18:00 PM,37282.8,21.43
427,11/18/20 04:18:10 PM,37292.4,21.43
428,11/18/20 04:18:20 PM,37311.7,21.43
429,11/18/20 04:18:30 PM,37311.7,21.43
430,11/18/20 04:18:40 PM,37321.4,21.43
431,11/18/20 04:18:50 PM,37311.7,21.43
432,11/18/20 04:19:00 PM,37321.4,21.43
433,11/18/20 04:19:10 PM,37327.8,21.43
434,11/18/20 04:19:20 PM,37311.7,21.43
435,11/18/20 04:19:30 PM,37292.4,21.43
436,11/18/20 04:19:40 PM,37321.4,21.43
437,11/18/20 04:19:50 PM,37321.4,21.43
438,11/18/20 04:20:00 PM,37327.8,21.43
439,11/18/20 04:20:10 PM,37327.8,21.43
440,11/18/20 04:20:20 PM,37327.8,21.43
441,11/18/20 04:20:30 PM,37311.7,21.43
442,11/18/20 04:20:40 PM,37321.4,21.43
443,11/18/20 04:20:50 PM,37282.8,21.43
444,11/18/20 04:21:00 PM,37311.7,21.43
445,11/18/20 04:21:10 PM,37302.1,21.43
446,11/18/20 04:21:20 PM,37311.7,21.43
447,11/18/20 04:21:30 PM,37327.8,21.43
448,11/18/20 04:21:40 PM,37292.4,21.43
449,11/18/20 04:21:50 PM,37318.2,21.44
450,11/18/20 04:22:00 PM,37302.1,21.43
451,11/18/20 04:22:10 PM,37311.7,21.44
452,11/18/20 04:22:20 PM,37327.8,21.43
453,11/18/20 04:22:30 PM,37282.8,21.43
454,11/18/20 04:22:40 PM,37318.2,21.44
455,11/18/20 04:22:50 PM,37311.7,21.44
456,11/18/20 04:23:00 PM,37318.2,21.44
457,11/18/20 04:23:10 PM,37327.8,21.44
458,11/18/20 04:23:20 PM,37327.8,21.44
459,11/18/20 04:23:30 PM,37327.8,21.44
460,11/18/20 04:23:40 PM,37302.1,21.44
461,11/18/20 04:23:50 PM,37302.1,21.44
462,11/18/20 04:24:00 PM,37327.8,21.44
463,11/18/20 04:24:10 PM,37327.8,21.44
464,11/18/20 04:24:20 PM,37356.8,21.44
465,11/18/20 04:24:30 PM,37308.5,21.44
466,11/18/20 04:24:40 PM,37308.5,21.44
467,11/18/20 04:24:50 PM,37308.5,21.44
468,11/18/20 04:25:00 PM,37308.5,21.44
469,11/18/20 04:25:10 PM,37337.5,21.44
470,11/18/20 04:25:20 PM,37337.5,21.44
471,11/18/20 04:25:30 PM,37337.5,21.44
472,11/18/20 04:25:40 PM,37308.5,21.44
473,11/18/20 04:25:50 PM,37292.4,21.44
474,11/18/20 04:26:00 PM,37347.1,21.45
475,11/18/20 04:26:10 PM,37337.5,21.44
476,11/18/20 04:26:20 PM,37347.1,21.44
477,11/18/20 04:26:30 PM,37347.1,21.44
478,11/18/20 04:26:40 PM,37347.1,21.45
479,11/18/20 04:26:50 PM,37347.1,21.45
480,11/18/20 04:27:00 PM,37347.1,21.44
481,11/18/20 04:27:10 PM,37353.6,21.44
482,11/18/20 04:27:20 PM,37372.9,21.45
483,11/18/20 04:27:30 PM,37337.5,21.44
484,11/18/20 04:27:40 PM,37353.6,21.45
485,11/18/20 04:27:50 PM,37337.5,21.45
486,11/18/20 04:28:00 PM,37337.5,21.45
487,11/18/20 04:28:10 PM,37337.5,21.45
488,11/18/20 04:28:20 PM,37308.5,21.45
489,11/18/20 04:28:30 PM,37372.9,21.45
490,11/18/20 04:28:40 PM,37327.8,21.45
491,11/18/20 04:28:50 PM,37337.5,21.45
492,11/18/20 04:29:00 PM,37353.6,21.45
493,11/18/20 04:29:10 PM,37363.2,21.45
494,11/18/20 04:29:20 PM,37363.2,21.45
495,11/18/20 04:29:30 PM,37318.2,21.45
496,11/18/20 04:29:40 PM,37318.2,21.45
497,11/18/20 04:29:50 PM,37353.6,21.45
498,11/18/20 04:30:00 PM,37363.2,21.45
499,11/18/20 04:30:10 PM,37318.2,21.45
500,11/18/20 04:30:20 PM,37343.9,21.45
501,11/18/20 04:30:30 PM,37353.6,21.45
502,11/18/20 04:30:40 PM,37353.6,21.45
503,11/18/20 04:30:50 PM,37343.9,21.45
504,11/18/20 04:31:00 PM,37363.2,21.45
505,11/18/20 04:31:10 PM,37324.6,21.45
506,11/18/20 04:31:20 PM,37363.2,21.45
507,11/18/20 04:31:30 PM,37353.6,21.45
508,11/18/20 04:31:40 PM,37353.6,21.45
509,11/18/20 04:31:50 PM,37353.6,21.45
510,11/18/20 04:32:00 PM,37353.6,21.45
511,11/18/20 04:32:10 PM,37353.6,21.45
512,11/18/20 04:32:20 PM,34926.3,21.41
513,11/18/20 04:32:30 PM,35977.6,21.43
514,11/18/20 04:32:40 PM,35983.7,21.40
515,11/18/20 04:32:50 PM,35965.5,21.41
516,11/18/20 04:33:00 PM,35983.7,21.41
517,11/18/20 04:33:10 PM,35950.4,21.41
518,11/18/20 04:33:20 PM,35932.3,21.41
519,11/18/20 04:33:30 PM,35950.4,21.43
520,11/18/20 04:33:40 PM,35959.5,21.43
521,11/18/20 04:33:50 PM,35932.3,21.43
522,11/18/20 04:34:00 PM,35965.5,21.43
523,11/18/20 04:34:10 PM,35950.4,21.43
524,11/18/20 04:34:20 PM,35965.5,21.43
525,11/18/20 04:34:30 PM,35959.5,21.43
526,11/18/20 04:34:40 PM,35992.7,21.43
527,11/18/20 04:34:50 PM,35965.5,21.43
528,11/18/20 04:35:00 PM,35974.6,21.43
529,11/18/20 04:35:10 PM,35965.5,21.43
530,11/18/20 04:35:20 PM,35974.6,21.43
531,11/18/20 04:35:30 PM,35959.5,21.43
