date,TempInSitu,pH,mV,pHcal,mVTris
2020-03-03 10:43:00,23.08,8.18,-86.74,8.19062851998927,-84.4480775111576
2020-03-03 10:43:05,23.05,8.18,-86.74,8.191083176075939,-84.47709507364569
2020-03-03 10:43:10,23.05,8.18,-86.78,8.191763766597898,-84.47709507364569
2020-03-03 10:43:15,23.05,8.18,-86.75,8.191253323706428,-84.47709507364569
2020-03-03 10:43:20,23.05,8.18,-86.74,8.191083176075939,-84.47709507364569
2020-03-03 10:43:25,23.05,8.18,-86.74,8.191083176075939,-84.47709507364569
2020-03-03 10:43:30,23.05,8.18,-86.74,8.191083176075939,-84.47709507364569
2020-03-03 10:43:35,23.05,8.18,-86.74,8.191083176075939,-84.47709507364569
2020-03-03 10:43:40,23.03,8.18,-86.74,8.191386306297003,-84.49644011530441
2020-03-03 10:43:45,23.03,8.18,-86.72,8.191045988057073,-84.49644011530441
2020-03-03 10:43:50,23.03,8.18,-86.74,8.191386306297003,-84.49644011530441
2020-03-03 10:43:55,23.03,8.18,-86.74,8.191386306297003,-84.49644011530441
2020-03-03 10:44:00,23.03,8.18,-86.74,8.191386306297003,-84.49644011530441
2020-03-03 10:44:05,23.03,8.18,-86.72,8.191045988057073,-84.49644011530441
2020-03-03 10:44:10,23.03,8.18,-86.74,8.191386306297003,-84.49644011530441
2020-03-03 10:44:15,23,8.18,-86.72,8.191500688217301,-84.5254576777925
2020-03-03 10:44:20,23,8.18,-86.74,8.191841040931473,-84.5254576777925
2020-03-03 10:44:25,23,8.18,-86.75,8.19201121728856,-84.5254576777925
2020-03-03 10:44:30,23,8.18,-86.74,8.191841040931473,-84.5254576777925
2020-03-03 10:44:35,23,8.18,-86.74,8.191841040931473,-84.5254576777925
2020-03-03 10:44:40,23,8.18,-86.74,8.191841040931473,-84.5254576777925
2020-03-03 10:44:45,23,8.18,-86.77,8.192351570002732,-84.5254576777925
2020-03-03 10:44:50,23,8.18,-86.75,8.19201121728856,-84.5254576777925
2020-03-03 10:44:55,23,8.18,-86.74,8.191841040931473,-84.5254576777925
2020-03-03 10:45:00,23,8.18,-86.72,8.191500688217301,-84.5254576777925
2020-03-03 10:45:05,23,8.18,-86.71,8.191330511860214,-84.5254576777925
2020-03-03 10:45:10,23,8.18,-86.72,8.191500688217301,-84.5254576777925
2020-03-03 10:45:15,23,8.18,-86.71,8.191330511860214,-84.5254576777925
2020-03-03 10:45:20,23,8.18,-86.71,8.191330511860214,-84.5254576777925
2020-03-03 10:45:25,23,8.18,-86.69,8.190990159146041,-84.5254576777925
2020-03-03 10:45:30,23,8.18,-86.69,8.190990159146041,-84.5254576777925
2020-03-03 10:45:35,23,8.18,-86.69,8.190990159146041,-84.5254576777925
2020-03-03 10:45:40,23,8.18,-86.67,8.19064980643187,-84.5254576777925
2020-03-03 10:45:45,23,8.18,-86.67,8.19064980643187,-84.5254576777925
2020-03-03 10:45:50,23,8.18,-86.69,8.190990159146041,-84.5254576777925
2020-03-03 10:45:55,23,8.18,-86.67,8.19064980643187,-84.5254576777925
2020-03-03 10:46:00,23,8.18,-87.02,8.196605978929888,-84.5254576777925
2020-03-03 10:46:05,23,8.18,-87.13,8.1984779188578365,-84.5254576777925
2020-03-03 10:46:10,23,8.18,-86.77,8.192351570002732,-84.5254576777925
2020-03-03 10:46:15,23.03,8.18,-86.94,8.194789488696292,-84.49644011530441
2020-03-03 10:46:20,23.03,8.17,-86.61,8.189174237737463,-84.49644011530441
2020-03-03 10:46:25,23.03,8.17,-86.58,8.18866376037757,-84.49644011530441
2020-03-03 10:46:30,23.03,8.17,-86.57,8.188493601257607,-84.49644011530441
2020-03-03 10:46:35,23.03,8.17,-86.61,8.189174237737463,-84.49644011530441
2020-03-03 10:46:40,23.03,8.17,-86.55,8.188153283017677,-84.49644011530441
2020-03-03 10:46:45,23.05,8.17,-86.53,8.187510075835652,-84.47709507364569
2020-03-03 10:46:50,23.05,8.17,-86.52,8.187339928205162,-84.47709507364569
2020-03-03 10:46:55,23.05,8.17,-86.5,8.186999632944183,-84.47709507364569
2020-03-03 10:47:00,23.05,8.17,-86.49,8.186829485313693,-84.47709507364569
2020-03-03 10:47:05,23.05,8.17,-86.49,8.186829485313693,-84.47709507364569
2020-03-03 10:47:10,23.05,8.17,-86.49,8.186829485313693,-84.47709507364569
2020-03-03 10:47:15,23.05,8.17,-86.47,8.186489190052713,-84.47709507364569
2020-03-03 10:47:20,23.08,8.17,-86.47,8.186034999211227,-84.4480775111576
2020-03-03 10:47:25,23.08,8.17,-86.47,8.186034999211227,-84.4480775111576
2020-03-03 10:47:30,23.08,8.17,-86.46,8.185864868812041,-84.4480775111576
2020-03-03 10:47:35,23.08,8.17,-86.46,8.185864868812041,-84.4480775111576
2020-03-03 10:47:40,23.08,8.17,-86.46,8.185864868812041,-84.4480775111576
2020-03-03 10:47:45,23.08,8.17,-86.44,8.185524608013667,-84.4480775111576
2020-03-03 10:47:50,23.08,8.17,-86.44,8.185524608013667,-84.4480775111576
2020-03-03 10:47:55,23.08,8.17,-86.42,8.185184347215294,-84.4480775111576
2020-03-03 10:48:00,23.08,8.17,-86.44,8.185524608013667,-84.4480775111576
2020-03-03 10:48:05,23.1,8.17,-86.42,8.184881636826058,-84.42873246949887
2020-03-03 10:48:10,23.1,8.17,-86.42,8.184881636826058,-84.42873246949887
2020-03-03 10:48:15,23.1,8.17,-86.41,8.184711517912469,-84.42873246949887
2020-03-03 10:48:20,23.1,8.17,-86.42,8.184881636826058,-84.42873246949887
2020-03-03 10:48:25,23.1,8.17,-86.41,8.184711517912469,-84.42873246949887
2020-03-03 10:48:30,23.1,8.17,-86.41,8.184711517912469,-84.42873246949887
2020-03-03 10:48:35,23.1,8.17,-86.41,8.184711517912469,-84.42873246949887
2020-03-03 10:48:40,23.1,8.17,-86.41,8.184711517912469,-84.42873246949887
2020-03-03 10:48:45,23.1,8.17,-86.39,8.184371280085287,-84.42873246949887
2020-03-03 10:48:50,23.12,8.17,-86.39,8.184068624974918,-84.40938742784016
2020-03-03 10:48:55,23.12,8.17,-86.38,8.183898517545375,-84.40938742784016
2020-03-03 10:49:00,23.12,8.17,-86.38,8.183898517545375,-84.40938742784016
2020-03-03 10:49:05,23.12,8.17,-86.38,8.183898517545375,-84.40938742784016
2020-03-03 10:49:10,23.12,8.17,-86.38,8.183898517545375,-84.40938742784016
2020-03-03 10:49:15,23.12,8.17,-86.38,8.183898517545375,-84.40938742784016
2020-03-03 10:49:20,23.12,8.17,-86.36,8.183558302686286,-84.40938742784016
2020-03-03 10:49:25,23.12,8.17,-86.36,8.183558302686286,-84.40938742784016
2020-03-03 10:49:30,23.12,8.17,-86.36,8.183558302686286,-84.40938742784016
2020-03-03 10:49:35,23.12,8.17,-86.36,8.183558302686286,-84.40938742784016
2020-03-03 10:49:40,23.15,8.17,-86.35,8.182934320474658,-84.38036986535207
2020-03-03 10:49:45,23.15,8.17,-86.35,8.182934320474658,-84.38036986535207
2020-03-03 10:49:50,23.15,8.17,-86.35,8.182934320474658,-84.38036986535207
2020-03-03 10:49:55,23.15,8.17,-86.33,8.182594140061893,-84.38036986535207
2020-03-03 10:50:00,23.15,8.17,-86.35,8.182934320474658,-84.38036986535207
2020-03-03 10:50:05,23.15,8.17,-86.33,8.182594140061893,-84.38036986535207
2020-03-03 10:50:10,23.15,8.17,-86.33,8.182594140061893,-84.38036986535207
2020-03-03 10:50:15,23.15,8.17,-86.33,8.182594140061893,-84.38036986535207
2020-03-03 10:50:20,23.15,8.17,-86.33,8.182594140061893,-84.38036986535207
2020-03-03 10:50:25,23.15,8.17,-86.32,8.182424049855511,-84.38036986535207
2020-03-03 10:50:30,23.15,8.17,-86.33,8.182594140061893,-84.38036986535207
2020-03-03 10:50:35,23.15,8.17,-86.32,8.182424049855511,-84.38036986535207
2020-03-03 10:50:40,23.17,8.17,-86.32,8.182121527060334,-84.36102482369334
2020-03-03 10:50:45,23.17,8.17,-86.3,8.181781369607911,-84.36102482369334
2020-03-03 10:50:50,23.17,8.17,-86.32,8.182121527060334,-84.36102482369334
2020-03-03 10:50:55,23.17,8.17,-86.32,8.182121527060334,-84.36102482369334
2020-03-03 10:51:00,23.17,8.17,-86.3,8.181781369607911,-84.36102482369334
2020-03-03 10:51:05,23.17,8.17,-86.3,8.181781369607911,-84.36102482369334
2020-03-03 10:51:10,23.17,8.17,-86.3,8.181781369607911,-84.36102482369334
2020-03-03 10:51:15,23.17,8.17,-86.3,8.181781369607911,-84.36102482369334
2020-03-03 10:51:20,23.17,8.17,-86.3,8.181781369607911,-84.36102482369334
2020-03-03 10:51:25,23.17,8.17,-86.28,8.181441212155487,-84.36102482369334
2020-03-03 10:51:30,23.17,8.17,-86.28,8.181441212155487,-84.36102482369334
2020-03-03 10:51:35,23.17,8.17,-86.28,8.181441212155487,-84.36102482369334
2020-03-03 10:51:40,23.17,8.17,-86.28,8.181441212155487,-84.36102482369334
2020-03-03 10:51:45,23.17,8.17,-86.28,8.181441212155487,-84.36102482369334
2020-03-03 10:51:50,23.17,8.17,-86.28,8.181441212155487,-84.36102482369334
2020-03-03 10:51:55,23.17,8.17,-86.28,8.181441212155487,-84.36102482369334
2020-03-03 10:52:00,23.17,8.17,-86.27,8.181271133429275,-84.36102482369334
2020-03-03 10:52:05,23.17,8.17,-86.27,8.181271133429275,-84.36102482369334
2020-03-03 10:52:10,23.17,8.17,-86.27,8.181271133429275,-84.36102482369334
2020-03-03 10:52:15,23.2,8.17,-86.27,8.18081747418518,-84.33200726120526
2020-03-03 10:52:20,23.2,8.17,-86.27,8.18081747418518,-84.33200726120526
2020-03-03 10:52:25,23.2,8.17,-86.27,8.18081747418518,-84.33200726120526
2020-03-03 10:52:30,23.2,8.17,-86.25,8.180477351167456,-84.33200726120526
2020-03-03 10:52:35,23.2,8.17,-86.25,8.180477351167456,-84.33200726120526
2020-03-03 10:52:40,23.2,8.17,-86.25,8.180477351167456,-84.33200726120526
2020-03-03 10:52:45,23.2,8.17,-86.25,8.180477351167456,-84.33200726120526
2020-03-03 10:52:50,23.2,8.17,-86.25,8.180477351167456,-84.33200726120526
2020-03-03 10:52:55,23.2,8.17,-86.24,8.180307289658595,-84.33200726120526
2020-03-03 10:53:00,23.2,8.17,-86.25,8.180477351167456,-84.33200726120526
2020-03-03 10:53:05,23.2,8.17,-86.24,8.180307289658595,-84.33200726120526
2020-03-03 10:53:10,23.2,8.17,-86.24,8.180307289658595,-84.33200726120526
2020-03-03 10:53:15,23.2,8.17,-86.24,8.180307289658595,-84.33200726120526
2020-03-03 10:53:20,23.2,8.17,-86.22,8.179967166640871,-84.33200726120526
2020-03-03 10:53:25,23.2,8.17,-86.38,8.182688150782655,-84.33200726120526
2020-03-03 10:53:30,23.2,8.17,-86.24,8.180307289658595,-84.33200726120526
2020-03-03 10:53:35,23.2,8.17,-86.24,8.180307289658595,-84.33200726120526
2020-03-03 10:53:40,23.2,8.17,-86.24,8.180307289658595,-84.33200726120526
2020-03-03 10:53:45,23.22,8.17,-86.24,8.180004910455889,-84.31266221954654
2020-03-03 10:53:50,23.22,8.17,-86.22,8.17966481039076,-84.31266221954654
2020-03-03 10:53:55,23.22,8.17,-86.22,8.17966481039076,-84.31266221954654
2020-03-03 10:54:00,23.22,8.17,-86.22,8.17966481039076,-84.31266221954654
2020-03-03 10:54:05,23.22,8.17,-86.22,8.17966481039076,-84.31266221954654
2020-03-03 10:54:10,23.22,8.17,-86.22,8.17966481039076,-84.31266221954654
2020-03-03 10:54:15,23.22,8.17,-86.21,8.179494760358196,-84.31266221954654
2020-03-03 10:54:20,23.22,8.17,-86.22,8.17966481039076,-84.31266221954654
2020-03-03 10:54:25,23.22,8.17,-86.19,8.179154660293067,-84.31266221954654
2020-03-03 10:54:30,23.22,8.17,-86.19,8.179154660293067,-84.31266221954654
2020-03-03 10:54:35,23.22,8.17,-86.21,8.179494760358196,-84.31266221954654
2020-03-03 10:54:40,23.22,8.17,-86.19,8.179154660293067,-84.31266221954654
2020-03-03 10:54:45,23.22,8.17,-86.21,8.179494760358196,-84.31266221954654
2020-03-03 10:54:50,23.22,8.17,-86.21,8.179494760358196,-84.31266221954654
2020-03-03 10:54:55,23.22,8.17,-86.19,8.179154660293067,-84.31266221954654
2020-03-03 10:55:00,23.22,8.17,-86.19,8.179154660293067,-84.31266221954654
2020-03-03 10:55:05,23.22,8.17,-86.19,8.179154660293067,-84.31266221954654
2020-03-03 10:55:10,23.22,8.17,-86.19,8.179154660293067,-84.31266221954654
2020-03-03 10:55:15,23.22,8.17,-86.17,8.178814560227938,-84.31266221954654
2020-03-03 10:55:20,23.22,8.17,-86.19,8.179154660293067,-84.31266221954654
2020-03-03 10:55:25,23.22,8.17,-86.19,8.179154660293067,-84.31266221954654
2020-03-03 10:55:30,23.24,8.17,-86.17,8.178512282008443,-84.29331717788781
2020-03-03 10:55:35,23.24,8.17,-86.17,8.178512282008443,-84.29331717788781
2020-03-03 10:55:40,23.24,8.17,-86.16,8.178342243450626,-84.29331717788781
2020-03-03 10:55:45,23.24,8.17,-86.17,8.178512282008443,-84.29331717788781
2020-03-03 10:55:50,23.24,8.17,-86.17,8.178512282008443,-84.29331717788781
2020-03-03 10:55:55,23.24,8.17,-86.17,8.178512282008443,-84.29331717788781
2020-03-03 10:56:00,23.24,8.17,-86.16,8.178342243450626,-84.29331717788781
2020-03-03 10:56:05,23.24,8.17,-86.17,8.178512282008443,-84.29331717788781
2020-03-03 10:56:10,23.24,8.17,-86.16,8.178342243450626,-84.29331717788781
2020-03-03 10:56:15,23.24,8.17,-86.16,8.178342243450626,-84.29331717788781
2020-03-03 10:56:20,23.24,8.17,-86.17,8.178512282008443,-84.29331717788781
2020-03-03 10:56:25,23.24,8.17,-86.16,8.178342243450626,-84.29331717788781
2020-03-03 10:56:30,23.24,8.17,-86.16,8.178342243450626,-84.29331717788781
2020-03-03 10:56:35,23.24,8.17,-86.17,8.178512282008443,-84.29331717788781
2020-03-03 10:56:40,23.24,8.17,-86.16,8.178342243450626,-84.29331717788781
2020-03-03 10:56:45,23.24,8.17,-86.16,8.178342243450626,-84.29331717788781
2020-03-03 10:56:50,23.24,8.17,-86.14,8.178002166334995,-84.29331717788781
2020-03-03 10:56:55,23.24,8.17,-86.16,8.178342243450626,-84.29331717788781
2020-03-03 10:57:00,23.24,8.18,-86.69,8.187354287014877,-84.29331717788781
2020-03-03 10:57:05,23.24,8.16,-86.08,8.176981934988099,-84.29331717788781
2020-03-03 10:57:10,23.24,8.17,-86.13,8.177832127777178,-84.29331717788781
2020-03-03 10:57:15,23.27,8.17,-86.13,8.177378817951146,-84.26429961539972
2020-03-03 10:57:20,23.27,8.17,-86.14,8.177548839299742,-84.26429961539972
2020-03-03 10:57:25,23.27,8.17,-86.13,8.177378817951146,-84.26429961539972
2020-03-03 10:57:30,23.27,8.17,-86.14,8.177548839299742,-84.26429961539972
2020-03-03 10:57:35,23.27,8.17,-86.13,8.177378817951146,-84.26429961539972
2020-03-03 10:57:40,23.27,8.17,-86.13,8.177378817951146,-84.26429961539972
2020-03-03 10:57:45,23.27,8.16,-86.11,8.177038775253951,-84.26429961539972
2020-03-03 10:57:50,23.27,8.17,-86.13,8.177378817951146,-84.26429961539972
2020-03-03 10:57:55,23.27,8.16,-86.11,8.177038775253951,-84.26429961539972
2020-03-03 10:58:00,23.27,8.17,-86.13,8.177378817951146,-84.26429961539972
2020-03-03 10:58:05,23.27,8.16,-86.11,8.177038775253951,-84.26429961539972
2020-03-03 10:58:10,23.27,8.17,-86.16,8.177888881996937,-84.26429961539972
2020-03-03 10:58:15,23.27,8.17,-86.14,8.177548839299742,-84.26429961539972
2020-03-03 10:58:20,23.27,8.17,-86.13,8.177378817951146,-84.26429961539972
2020-03-03 10:58:25,23.29,8.17,-86.13,8.177076637136715,-84.24495457374101
2020-03-03 10:58:30,23.29,8.17,-86.13,8.177076637136715,-84.24495457374101
2020-03-03 10:58:35,23.29,8.17,-86.13,8.177076637136715,-84.24495457374101
2020-03-03 10:58:40,23.29,8.17,-86.13,8.177076637136715,-84.24495457374101
2020-03-03 10:58:45,23.29,8.16,-86.07,8.176056577870398,-84.24495457374101
2020-03-03 10:58:50,23.29,8.16,-86.07,8.176056577870398,-84.24495457374101
2020-03-03 10:58:55,23.29,8.16,-86.11,8.176736617381275,-84.24495457374101
