PST,Temp_degC,HOBO_Lux
2020-03-03T01:18:00Z,17.16,392
2020-03-03T01:19:00Z,17.16,389
2020-03-03T01:20:00Z,17.07,392
2020-03-03T01:21:00Z,17.11,390
2020-03-03T01:22:00Z,17.11,389
2020-03-03T01:23:00Z,17.11,386
2020-03-03T01:24:00Z,17.11,391
2020-03-03T01:25:00Z,17.11,391
2020-03-03T01:26:00Z,17.16,391
2020-03-03T01:27:00Z,17.16,389
2020-03-03T01:28:00Z,17.16,389
2020-03-03T01:29:00Z,17.11,401
2020-03-03T01:30:00Z,17.16,388
2020-03-03T01:31:00Z,17.11,391
2020-03-03T01:32:00Z,17.16,393
2020-03-03T01:33:00Z,17.11,390
2020-03-03T01:34:00Z,17.11,390
2020-03-03T01:35:00Z,17.11,390
2020-03-03T01:36:00Z,17.11,391
2020-03-03T01:37:00Z,17.16,393
2020-03-03T01:38:00Z,17.16,388
2020-03-03T01:39:00Z,17.16,395
2020-03-03T01:40:00Z,17.16,393
2020-03-03T01:41:00Z,17.16,393
2020-03-03T01:42:00Z,17.16,391
2020-03-03T01:43:00Z,17.16,389
2020-03-03T01:44:00Z,17.11,386
2020-03-03T01:45:00Z,17.11,390
2020-03-03T01:46:00Z,17.11,389
2020-03-03T01:47:00Z,17.16,393
2020-03-03T01:48:00Z,17.24,392
2020-03-03T01:49:00Z,17.16,392
2020-03-03T01:50:00Z,17.11,388
2020-03-03T01:51:00Z,17.16,394
2020-03-03T01:52:00Z,17.11,387
2020-03-03T01:53:00Z,17.11,391
2020-03-03T01:54:00Z,17.11,389
2020-03-03T01:55:00Z,17.16,389
2020-03-03T01:56:00Z,17.11,391
2020-03-03T01:57:00Z,17.16,393
2020-03-03T01:58:00Z,17.11,389
2020-03-03T01:59:00Z,17.11,389
2020-03-03T02:00:00Z,17.2,389
2020-03-03T02:01:00Z,17.2,1175
2020-03-03T02:02:00Z,17.16,1188
2020-03-03T02:03:00Z,17.16,1183
2020-03-03T02:04:00Z,17.16,1187
2020-03-03T02:05:00Z,17.16,1197
2020-03-03T02:06:00Z,17.16,1193
2020-03-03T02:07:00Z,17.2,1191
2020-03-03T02:08:00Z,17.11,1196
2020-03-03T02:09:00Z,17.11,1188
2020-03-03T02:10:00Z,17.16,1206
2020-03-03T02:11:00Z,17.11,1178
2020-03-03T02:12:00Z,17.2,1186
2020-03-03T02:13:00Z,17.2,1194
2020-03-03T02:14:00Z,17.16,1209
2020-03-03T02:15:00Z,17.2,1207
2020-03-03T02:16:00Z,17.2,1187
2020-03-03T02:17:00Z,17.2,1200
2020-03-03T02:18:00Z,17.2,1190
2020-03-03T02:19:00Z,17.2,1188
2020-03-03T02:20:00Z,17.16,1204
2020-03-03T02:21:00Z,17.16,1186
2020-03-03T02:22:00Z,17.11,1211
2020-03-03T02:23:00Z,17.16,1195
2020-03-03T02:24:00Z,17.2,1199
2020-03-03T02:25:00Z,17.2,1197
2020-03-03T02:26:00Z,17.2,1190
2020-03-03T02:27:00Z,17.16,1204
2020-03-03T02:28:00Z,17.16,1198
2020-03-03T02:29:00Z,17.16,1231
2020-03-03T02:30:00Z,17.16,1213
2020-03-03T02:31:00Z,17.16,1194
2020-03-03T02:32:00Z,17.16,1196
2020-03-03T02:33:00Z,17.16,1188
2020-03-03T02:34:00Z,17.2,1197
2020-03-03T02:35:00Z,17.16,1201
2020-03-03T02:36:00Z,17.16,1198
2020-03-03T02:37:00Z,17.2,1192
2020-03-03T02:38:00Z,17.16,1202
2020-03-03T02:39:00Z,17.16,1203
2020-03-03T02:40:00Z,17.2,1194
2020-03-03T02:41:00Z,17.2,1196
2020-03-03T02:42:00Z,17.16,1207
2020-03-03T02:43:00Z,17.16,1206
2020-03-03T02:44:00Z,17.16,1200
2020-03-03T02:45:00Z,17.16,1195
2020-03-03T02:46:00Z,17.16,1213
2020-03-03T02:47:00Z,17.16,1196
2020-03-03T02:48:00Z,17.16,1188
2020-03-03T02:49:00Z,17.16,1194
2020-03-03T02:50:00Z,17.2,1197
2020-03-03T02:51:00Z,17.16,1180
2020-03-03T02:52:00Z,17.16,1204
2020-03-03T02:53:00Z,17.11,1195
2020-03-03T02:54:00Z,17.16,1203
2020-03-03T02:55:00Z,17.11,1196
2020-03-03T02:56:00Z,17.11,1184
2020-03-03T02:57:00Z,17.16,1194
2020-03-03T02:58:00Z,17.16,1181
2020-03-03T02:59:00Z,17.2,1184
2020-03-03T03:00:00Z,17.16,1194
2020-03-03T03:01:00Z,17.2,1910
2020-03-03T03:02:00Z,17.2,1905
2020-03-03T03:03:00Z,17.2,1916
2020-03-03T03:04:00Z,17.2,1905
2020-03-03T03:05:00Z,17.16,1889
2020-03-03T03:06:00Z,17.16,1912
2020-03-03T03:07:00Z,17.16,1908
2020-03-03T03:08:00Z,17.11,1917
2020-03-03T03:09:00Z,17.24,1903
2020-03-03T03:10:00Z,17.2,1910
2020-03-03T03:11:00Z,17.24,1891
2020-03-03T03:12:00Z,17.24,1908
2020-03-03T03:13:00Z,17.16,1944
2020-03-03T03:14:00Z,17.2,1892
2020-03-03T03:15:00Z,17.16,1912
2020-03-03T03:16:00Z,17.16,1907
2020-03-03T03:17:00Z,17.16,1905
2020-03-03T03:18:00Z,17.16,1926
2020-03-03T03:19:00Z,17.16,1924
2020-03-03T03:20:00Z,17.16,1901
2020-03-03T03:21:00Z,17.2,1921
2020-03-03T03:22:00Z,17.2,1924
2020-03-03T03:23:00Z,17.2,1900
2020-03-03T03:24:00Z,17.2,1917
2020-03-03T03:25:00Z,17.16,1903
2020-03-03T03:26:00Z,17.2,1898
2020-03-03T03:27:00Z,17.2,1908
2020-03-03T03:28:00Z,17.2,1917
2020-03-03T03:29:00Z,17.24,1912
2020-03-03T03:30:00Z,17.16,1914
2020-03-03T03:31:00Z,17.16,1907
2020-03-03T03:32:00Z,17.16,1901
2020-03-03T03:33:00Z,17.2,1905
2020-03-03T03:34:00Z,17.2,1907
2020-03-03T03:35:00Z,17.2,1910
2020-03-03T03:36:00Z,17.2,1898
2020-03-03T03:37:00Z,17.16,1884
2020-03-03T03:38:00Z,17.2,1908
2020-03-03T03:39:00Z,17.16,1910
2020-03-03T03:40:00Z,17.2,1891
2020-03-03T03:41:00Z,17.16,1905
2020-03-03T03:42:00Z,17.16,1901
2020-03-03T03:43:00Z,17.16,1901
2020-03-03T03:44:00Z,17.2,1887
2020-03-03T03:45:00Z,17.2,1884
2020-03-03T03:46:00Z,17.2,1907
2020-03-03T03:47:00Z,17.2,1907
2020-03-03T03:48:00Z,17.24,1900
2020-03-03T03:49:00Z,17.2,1905
2020-03-03T03:50:00Z,17.2,1892
2020-03-03T03:51:00Z,17.11,1901
2020-03-03T03:52:00Z,17.11,1885
2020-03-03T03:53:00Z,17.16,1908
2020-03-03T03:54:00Z,17.16,1882
2020-03-03T03:55:00Z,17.2,1900
2020-03-03T03:56:00Z,17.2,1885
2020-03-03T03:57:00Z,17.24,1900
2020-03-03T03:58:00Z,17.2,1894
2020-03-03T03:59:00Z,17.2,1892
2020-03-03T04:00:00Z,17.2,1907
2020-03-03T04:01:00Z,17.2,2552
2020-03-03T04:02:00Z,17.24,2570
2020-03-03T04:03:00Z,17.2,2572
2020-03-03T04:04:00Z,17.16,2554
2020-03-03T04:05:00Z,17.2,2556
2020-03-03T04:06:00Z,17.2,2540
2020-03-03T04:07:00Z,17.16,2531
2020-03-03T04:08:00Z,17.2,2552
2020-03-03T04:09:00Z,17.2,2538
2020-03-03T04:10:00Z,17.24,2538
2020-03-03T04:11:00Z,17.24,2540
2020-03-03T04:12:00Z,17.24,2575
2020-03-03T04:13:00Z,17.24,2550
2020-03-03T04:14:00Z,17.2,2522
2020-03-03T04:15:00Z,17.2,2547
2020-03-03T04:16:00Z,17.2,2513
2020-03-03T04:17:00Z,17.2,2536
2020-03-03T04:18:00Z,17.2,2534
2020-03-03T04:19:00Z,17.2,2540
2020-03-03T04:20:00Z,17.2,2540
2020-03-03T04:21:00Z,17.24,2529
2020-03-03T04:22:00Z,17.24,2540
2020-03-03T04:23:00Z,17.24,2549
2020-03-03T04:24:00Z,17.24,2561
2020-03-03T04:25:00Z,17.24,2549
2020-03-03T04:26:00Z,17.2,2550
2020-03-03T04:27:00Z,17.2,2527
2020-03-03T04:28:00Z,17.2,2536
2020-03-03T04:29:00Z,17.24,2522
2020-03-03T04:30:00Z,17.2,2536
2020-03-03T04:31:00Z,17.2,2563
2020-03-03T04:32:00Z,17.2,2495
2020-03-03T04:33:00Z,17.2,2527
2020-03-03T04:34:00Z,17.24,2511
2020-03-03T04:35:00Z,17.24,2538
2020-03-03T04:36:00Z,17.16,2488
2020-03-03T04:37:00Z,17.2,2501
2020-03-03T04:38:00Z,17.2,2518
2020-03-03T04:39:00Z,17.2,2499
2020-03-03T04:40:00Z,17.16,2554
2020-03-03T04:41:00Z,17.2,2529
2020-03-03T04:42:00Z,17.16,2495
2020-03-03T04:43:00Z,17.16,2517
2020-03-03T04:44:00Z,17.2,2524
2020-03-03T04:45:00Z,17.24,2529
2020-03-03T04:46:00Z,17.2,2513
2020-03-03T04:47:00Z,17.2,2621
2020-03-03T04:48:00Z,17.24,2625
2020-03-03T04:49:00Z,17.24,2678
2020-03-03T04:50:00Z,17.2,2641
2020-03-03T04:51:00Z,17.2,2616
2020-03-03T04:52:00Z,17.2,2605
2020-03-03T04:53:00Z,17.2,2616
2020-03-03T04:54:00Z,17.2,2637
2020-03-03T04:55:00Z,17.2,2611
2020-03-03T04:56:00Z,17.2,2596
2020-03-03T04:57:00Z,17.2,2627
2020-03-03T04:58:00Z,17.24,2605
2020-03-03T04:59:00Z,17.24,2614
2020-03-03T05:00:00Z,17.2,2607
2020-03-03T05:01:00Z,17.24,3237
2020-03-03T05:02:00Z,17.24,3194
2020-03-03T05:03:00Z,17.24,3232
2020-03-03T05:04:00Z,17.2,3197
2020-03-03T05:05:00Z,17.24,3210
2020-03-03T05:06:00Z,17.2,3432
2020-03-03T05:07:00Z,17.24,3391
2020-03-03T05:08:00Z,17.29,3368
2020-03-03T05:09:00Z,17.24,3380
2020-03-03T05:10:00Z,17.24,3308
2020-03-03T05:11:00Z,17.24,3365
2020-03-03T05:12:00Z,17.29,3366
2020-03-03T05:13:00Z,17.24,3409
2020-03-03T05:14:00Z,17.2,3356
2020-03-03T05:15:00Z,17.2,3404
2020-03-03T05:16:00Z,17.24,3405
2020-03-03T05:17:00Z,17.2,3389
2020-03-03T05:18:00Z,17.2,3373
2020-03-03T05:19:00Z,17.2,3380
2020-03-03T05:20:00Z,17.29,3363
2020-03-03T05:21:00Z,17.24,3368
2020-03-03T05:22:00Z,17.24,3379
2020-03-03T05:23:00Z,17.2,3400
2020-03-03T05:24:00Z,17.2,3370
2020-03-03T05:25:00Z,17.29,3359
2020-03-03T05:26:00Z,17.2,3324
2020-03-03T05:27:00Z,17.2,3333
2020-03-03T05:28:00Z,17.2,3308
2020-03-03T05:29:00Z,17.24,3338
2020-03-03T05:30:00Z,17.24,3325
2020-03-03T05:31:00Z,17.2,3336
2020-03-03T05:32:00Z,17.24,3347
2020-03-03T05:33:00Z,17.24,3334
2020-03-03T05:34:00Z,17.24,3340
2020-03-03T05:35:00Z,17.24,3288
2020-03-03T05:36:00Z,17.24,3343
2020-03-03T05:37:00Z,17.24,3340
2020-03-03T05:38:00Z,17.2,3347
2020-03-03T05:39:00Z,17.2,3334
2020-03-03T05:40:00Z,17.24,3343
2020-03-03T05:41:00Z,17.2,3322
2020-03-03T05:42:00Z,17.24,3320
2020-03-03T05:43:00Z,17.24,3290
2020-03-03T05:44:00Z,17.24,3274
2020-03-03T05:45:00Z,17.24,3379
2020-03-03T05:46:00Z,17.24,3348
2020-03-03T05:47:00Z,17.24,3327
2020-03-03T05:48:00Z,17.24,3343
2020-03-03T05:49:00Z,17.2,3315
2020-03-03T05:50:00Z,17.24,3372
2020-03-03T05:51:00Z,17.24,3336
2020-03-03T05:52:00Z,17.2,3320
2020-03-03T05:53:00Z,17.24,3299
2020-03-03T05:54:00Z,17.24,3363
2020-03-03T05:55:00Z,17.24,3359
2020-03-03T05:56:00Z,17.24,3304
2020-03-03T05:57:00Z,17.24,3329
2020-03-03T05:58:00Z,17.24,3375
2020-03-03T05:59:00Z,17.2,3336
2020-03-03T06:00:00Z,17.2,3342
2020-03-03T06:01:00Z,17.2,4019
2020-03-03T06:02:00Z,17.24,4041
2020-03-03T06:03:00Z,17.2,4097
2020-03-03T06:04:00Z,17.2,3933
2020-03-03T06:05:00Z,17.29,4001
2020-03-03T06:06:00Z,17.29,4041
2020-03-03T06:07:00Z,17.29,4041
2020-03-03T06:08:00Z,17.29,4029
2020-03-03T06:09:00Z,17.29,4055
2020-03-03T06:10:00Z,17.29,4033
2020-03-03T06:11:00Z,17.29,3995
2020-03-03T06:12:00Z,17.24,4026
2020-03-03T06:13:00Z,17.24,4005
2020-03-03T06:14:00Z,17.24,4019
2020-03-03T06:15:00Z,17.24,4023
2020-03-03T06:16:00Z,17.2,4026
2020-03-03T06:17:00Z,17.16,4058
2020-03-03T06:18:00Z,17.2,4041
2020-03-03T06:19:00Z,17.29,4026
2020-03-03T06:20:00Z,17.29,4026
2020-03-03T06:21:00Z,17.24,4015
2020-03-03T06:22:00Z,17.24,4044
2020-03-03T06:23:00Z,17.24,4029
2020-03-03T06:24:00Z,17.24,4033
2020-03-03T06:25:00Z,17.24,4019
2020-03-03T06:26:00Z,17.29,4061
2020-03-03T06:27:00Z,17.29,4033
2020-03-03T06:28:00Z,17.24,4079
2020-03-03T06:29:00Z,17.2,4055
2020-03-03T06:30:00Z,17.2,4051
2020-03-03T06:31:00Z,17.2,4051
2020-03-03T06:32:00Z,17.24,4026
2020-03-03T06:33:00Z,17.24,4047
2020-03-03T06:34:00Z,17.24,4033
2020-03-03T06:35:00Z,17.29,4065
2020-03-03T06:36:00Z,17.29,4065
2020-03-03T06:37:00Z,17.29,4133
2020-03-03T06:38:00Z,17.24,4047
2020-03-03T06:39:00Z,17.24,4073
2020-03-03T06:40:00Z,17.24,4041
2020-03-03T06:41:00Z,17.2,4061
2020-03-03T06:42:00Z,17.2,4061
2020-03-03T06:43:00Z,17.29,4083
2020-03-03T06:44:00Z,17.24,4090
2020-03-03T06:45:00Z,17.24,4073
2020-03-03T06:46:00Z,17.29,4087
2020-03-03T06:47:00Z,17.24,4076
2020-03-03T06:48:00Z,17.2,4090
2020-03-03T06:49:00Z,17.24,4143
2020-03-03T06:50:00Z,17.24,4041
2020-03-03T06:51:00Z,17.24,4058
2020-03-03T06:52:00Z,17.24,4069
2020-03-03T06:53:00Z,17.2,4087
2020-03-03T06:54:00Z,17.24,4090
2020-03-03T06:55:00Z,17.29,4147
2020-03-03T06:56:00Z,17.24,4119
2020-03-03T06:57:00Z,17.24,4093
2020-03-03T06:58:00Z,17.29,4083
2020-03-03T06:59:00Z,17.24,4125
2020-03-03T07:00:00Z,17.29,4115
2020-03-03T07:01:00Z,17.24,4768
2020-03-03T07:02:00Z,17.24,4742
2020-03-03T07:03:00Z,17.24,4760
2020-03-03T07:04:00Z,17.24,4838
2020-03-03T07:05:00Z,17.24,4746
2020-03-03T07:06:00Z,17.24,4782
2020-03-03T07:07:00Z,17.29,4756
2020-03-03T07:08:00Z,17.29,4672
2020-03-03T07:09:00Z,17.29,4740
2020-03-03T07:10:00Z,17.29,4722
2020-03-03T07:11:00Z,17.24,4782
2020-03-03T07:12:00Z,17.29,4742
2020-03-03T07:13:00Z,17.29,4786
2020-03-03T07:14:00Z,17.29,4786
2020-03-03T07:15:00Z,17.24,4722
2020-03-03T07:16:00Z,17.29,4835
2020-03-03T07:17:00Z,17.24,4756
2020-03-03T07:18:00Z,17.29,4704
2020-03-03T07:19:00Z,17.29,4806
2020-03-03T07:20:00Z,17.24,4764
2020-03-03T07:21:00Z,17.33,4792
2020-03-03T07:22:00Z,17.33,4846
2020-03-03T07:23:00Z,17.29,4714
2020-03-03T07:24:00Z,17.24,4742
2020-03-03T07:25:00Z,17.29,4740
2020-03-03T07:26:00Z,17.29,4814
2020-03-03T07:27:00Z,17.29,4736
2020-03-03T07:28:00Z,17.29,4722
2020-03-03T07:29:00Z,17.29,4754
2020-03-03T07:30:00Z,17.2,4598
2020-03-03T07:31:00Z,17.2,4700
2020-03-03T07:32:00Z,17.29,4728
2020-03-03T07:33:00Z,17.29,4718
2020-03-03T07:34:00Z,17.29,4700
2020-03-03T07:35:00Z,17.29,4718
2020-03-03T07:36:00Z,17.29,4728
2020-03-03T07:37:00Z,17.29,4722
2020-03-03T07:38:00Z,17.29,4760
2020-03-03T07:39:00Z,17.29,4714
2020-03-03T07:40:00Z,17.29,4746
2020-03-03T07:41:00Z,17.24,4742
2020-03-03T07:42:00Z,17.29,4704
2020-03-03T07:43:00Z,17.24,4760
2020-03-03T07:44:00Z,17.29,4740
2020-03-03T07:45:00Z,17.33,4750
2020-03-03T07:46:00Z,17.33,4746
2020-03-03T07:47:00Z,17.37,4750
2020-03-03T07:48:00Z,17.37,4772
2020-03-03T07:49:00Z,17.37,4736
2020-03-03T07:50:00Z,17.37,4736
2020-03-03T07:51:00Z,17.37,4772
2020-03-03T07:52:00Z,17.33,4772
2020-03-03T07:53:00Z,17.33,4732
2020-03-03T07:54:00Z,17.33,4678
2020-03-03T07:55:00Z,17.33,4694
2020-03-03T07:56:00Z,17.33,4750
2020-03-03T07:57:00Z,17.33,4742
2020-03-03T07:58:00Z,17.33,4740
2020-03-03T07:59:00Z,17.33,4700
2020-03-03T08:00:00Z,17.29,5292
2020-03-03T08:01:00Z,17.29,5193
2020-03-03T08:02:00Z,17.29,5215
2020-03-03T08:03:00Z,17.33,5236
2020-03-03T08:04:00Z,17.33,5239
2020-03-03T08:05:00Z,17.29,5263
2020-03-03T08:06:00Z,17.29,5243
2020-03-03T08:07:00Z,17.29,5256
2020-03-03T08:08:00Z,17.24,5243
2020-03-03T08:09:00Z,17.29,5219
2020-03-03T08:10:00Z,17.29,5239
2020-03-03T08:11:00Z,17.29,5172
2020-03-03T08:12:00Z,17.33,5263
2020-03-03T08:13:00Z,17.33,5243
2020-03-03T08:14:00Z,17.33,5222
2020-03-03T08:15:00Z,17.33,5201
2020-03-03T08:16:00Z,17.29,5233
2020-03-03T08:17:00Z,17.29,5271
2020-03-03T08:18:00Z,17.29,5245
2020-03-03T08:19:00Z,17.29,5243
2020-03-03T08:20:00Z,17.24,5379
2020-03-03T08:21:00Z,17.24,5204
2020-03-03T08:22:00Z,17.29,5225
2020-03-03T08:23:00Z,17.33,5140
2020-03-03T08:24:00Z,17.29,5204
2020-03-03T08:25:00Z,17.29,5225
2020-03-03T08:26:00Z,17.33,5229
2020-03-03T08:27:00Z,17.29,5233
2020-03-03T08:28:00Z,17.33,5207
2020-03-03T08:29:00Z,17.33,5236
2020-03-03T08:30:00Z,17.29,5144
2020-03-03T08:31:00Z,17.33,5201
2020-03-03T08:32:00Z,17.29,5207
2020-03-03T08:33:00Z,17.29,5253
2020-03-03T08:34:00Z,17.29,5219
2020-03-03T08:35:00Z,17.33,5263
2020-03-03T08:36:00Z,17.29,5215
2020-03-03T08:37:00Z,17.29,5243
2020-03-03T08:38:00Z,17.29,5261
2020-03-03T08:39:00Z,17.29,5245
2020-03-03T08:40:00Z,17.29,5204
2020-03-03T08:41:00Z,17.33,5229
2020-03-03T08:42:00Z,17.33,5243
2020-03-03T08:43:00Z,17.33,5309
2020-03-03T08:44:00Z,17.33,5201
2020-03-03T08:45:00Z,17.29,5245
2020-03-03T08:46:00Z,17.33,5299
2020-03-03T08:47:00Z,17.33,5279
2020-03-03T08:48:00Z,17.29,5274
2020-03-03T08:49:00Z,17.24,5289
2020-03-03T08:50:00Z,17.29,5302
2020-03-03T08:51:00Z,17.24,5307
2020-03-03T08:52:00Z,17.24,5279
2020-03-03T08:53:00Z,17.29,5292
2020-03-03T08:54:00Z,17.24,5289
2020-03-03T08:55:00Z,17.24,5253
2020-03-03T08:56:00Z,17.24,5299
2020-03-03T08:57:00Z,17.33,5353
2020-03-03T08:58:00Z,17.29,5251
2020-03-03T08:59:00Z,17.29,5292
2020-03-03T09:00:00Z,17.29,6062
2020-03-03T09:01:00Z,17.33,6026
2020-03-03T09:02:00Z,17.33,5960
2020-03-03T09:03:00Z,17.33,5924
2020-03-03T09:04:00Z,17.33,6019
2020-03-03T09:05:00Z,17.29,6356
2020-03-03T09:06:00Z,17.29,5903
2020-03-03T09:07:00Z,17.29,5967
2020-03-03T09:08:00Z,17.29,6008
2020-03-03T09:09:00Z,17.29,5934
2020-03-03T09:10:00Z,17.29,5960
2020-03-03T09:11:00Z,17.29,5903
2020-03-03T09:12:00Z,17.29,5996
2020-03-03T09:13:00Z,17.29,5972
2020-03-03T09:14:00Z,17.29,6072
2020-03-03T09:15:00Z,17.37,5932
2020-03-03T09:16:00Z,17.37,5942
2020-03-03T09:17:00Z,17.33,5908
2020-03-03T09:18:00Z,17.33,5934
2020-03-03T09:19:00Z,17.33,6047
2020-03-03T09:20:00Z,17.33,5980
2020-03-03T09:21:00Z,17.37,5942
2020-03-03T09:22:00Z,17.29,6019
2020-03-03T09:23:00Z,17.29,5896
2020-03-03T09:24:00Z,17.29,5944
2020-03-03T09:25:00Z,17.33,5952
2020-03-03T09:26:00Z,17.24,5903
2020-03-03T09:27:00Z,17.33,5952
2020-03-03T09:28:00Z,17.29,5937
2020-03-03T09:29:00Z,17.33,6024
2020-03-03T09:30:00Z,17.29,5860
2020-03-03T09:31:00Z,17.29,5885
2020-03-03T09:32:00Z,17.33,5926
2020-03-03T09:33:00Z,17.33,5937
2020-03-03T09:34:00Z,17.33,6026
2020-03-03T09:35:00Z,17.33,5990
2020-03-03T09:36:00Z,17.33,5955
2020-03-03T09:37:00Z,17.29,5937
2020-03-03T09:38:00Z,17.33,5934
2020-03-03T09:39:00Z,17.24,5934
2020-03-03T09:40:00Z,17.33,5967
2020-03-03T09:41:00Z,17.33,5960
2020-03-03T09:42:00Z,17.29,5962
2020-03-03T09:43:00Z,17.29,5996
2020-03-03T09:44:00Z,17.29,5970
2020-03-03T09:45:00Z,17.29,6013
2020-03-03T09:46:00Z,17.29,5962
2020-03-03T09:47:00Z,17.33,5944
2020-03-03T09:48:00Z,17.37,6016
2020-03-03T09:49:00Z,17.29,5942
2020-03-03T09:50:00Z,17.33,5952
2020-03-03T09:51:00Z,17.33,5942
2020-03-03T09:52:00Z,17.29,5914
2020-03-03T09:53:00Z,17.33,5934
2020-03-03T09:54:00Z,17.29,5906
2020-03-03T09:55:00Z,17.33,5944
2020-03-03T09:56:00Z,17.33,5932
2020-03-03T09:57:00Z,17.33,5952
2020-03-03T09:58:00Z,17.33,5949
2020-03-03T09:59:00Z,17.29,5942
2020-03-03T10:00:00Z,17.29,6013
2020-03-03T10:01:00Z,17.29,6088
2020-03-03T10:02:00Z,17.29,6111
2020-03-03T10:03:00Z,17.29,6098
2020-03-03T10:04:00Z,17.29,6111
2020-03-03T10:05:00Z,17.33,6080
2020-03-03T10:06:00Z,17.29,6090
2020-03-03T10:07:00Z,17.33,6100
2020-03-03T10:08:00Z,17.33,6118
2020-03-03T10:09:00Z,17.33,6042
2020-03-03T10:10:00Z,17.37,6106
2020-03-03T10:11:00Z,17.29,6100
2020-03-03T10:12:00Z,17.33,6090
2020-03-03T10:13:00Z,17.33,6124
2020-03-03T10:14:00Z,17.33,6083
2020-03-03T10:15:00Z,17.33,6139
2020-03-03T10:16:00Z,17.33,6203
2020-03-03T10:17:00Z,17.33,6083
2020-03-03T10:18:00Z,17.29,6108
2020-03-03T10:19:00Z,17.33,6080
2020-03-03T10:20:00Z,17.29,6093
2020-03-03T10:21:00Z,17.29,6072
2020-03-03T10:22:00Z,17.33,6100
2020-03-03T10:23:00Z,17.33,6111
2020-03-03T10:24:00Z,17.33,6154
2020-03-03T10:25:00Z,17.29,6106
2020-03-03T10:26:00Z,17.37,6175
2020-03-03T10:27:00Z,17.33,6052
2020-03-03T10:28:00Z,17.33,6118
2020-03-03T10:29:00Z,17.29,6100
2020-03-03T10:30:00Z,17.29,6090
2020-03-03T10:31:00Z,17.37,6070
2020-03-03T10:32:00Z,17.29,5990
2020-03-03T10:33:00Z,17.33,6116
2020-03-03T10:34:00Z,17.29,6126
2020-03-03T10:35:00Z,17.33,6072
2020-03-03T10:36:00Z,17.29,6175
2020-03-03T10:37:00Z,17.29,6136
2020-03-03T10:38:00Z,17.29,6118
2020-03-03T10:39:00Z,17.29,6100
2020-03-03T10:40:00Z,17.33,6162
2020-03-03T10:41:00Z,17.33,6208
2020-03-03T10:42:00Z,17.33,5990
2020-03-03T10:43:00Z,17.33,6106
2020-03-03T10:44:00Z,17.33,6175
2020-03-03T10:45:00Z,17.29,6062
2020-03-03T10:46:00Z,17.37,6090
2020-03-03T10:47:00Z,17.33,6088
2020-03-03T10:48:00Z,17.33,6098
2020-03-03T10:49:00Z,17.33,6093
2020-03-03T10:50:00Z,17.33,6098
2020-03-03T10:51:00Z,17.29,6062
2020-03-03T10:52:00Z,17.29,5990
2020-03-03T10:53:00Z,17.29,6062
2020-03-03T10:54:00Z,17.33,6044
2020-03-03T10:55:00Z,17.29,6072
2020-03-03T10:56:00Z,17.33,6036
2020-03-03T10:57:00Z,17.29,6129
2020-03-03T10:58:00Z,17.29,6065
2020-03-03T10:59:00Z,17.29,6162
2020-03-03T11:00:00Z,17.29,6144
2020-03-03T11:01:00Z,17.33,6144
2020-03-03T11:02:00Z,17.33,6036
2020-03-03T11:03:00Z,17.37,6200
2020-03-03T11:04:00Z,17.33,6100
2020-03-03T11:05:00Z,17.33,6093
2020-03-03T11:06:00Z,17.37,6080
2020-03-03T11:07:00Z,17.33,6070
2020-03-03T11:08:00Z,17.37,6054
2020-03-03T11:09:00Z,17.33,6093
2020-03-03T11:10:00Z,17.33,6065
2020-03-03T11:11:00Z,17.33,6090
2020-03-03T11:12:00Z,17.33,6098
2020-03-03T11:13:00Z,17.33,6065
2020-03-03T11:14:00Z,17.33,6126
2020-03-03T11:15:00Z,17.29,6111
2020-03-03T11:16:00Z,17.33,6098
2020-03-03T11:17:00Z,17.29,6100
2020-03-03T11:18:00Z,17.33,6126
2020-03-03T11:19:00Z,17.33,6093
2020-03-03T11:20:00Z,17.29,6136
2020-03-03T11:21:00Z,17.33,6100
2020-03-03T11:22:00Z,17.29,6060
2020-03-03T11:23:00Z,17.29,5944
2020-03-03T11:24:00Z,17.29,5983
2020-03-03T11:25:00Z,17.24,6008
2020-03-03T11:26:00Z,17.29,5988
2020-03-03T11:27:00Z,17.33,6072
2020-03-03T11:28:00Z,17.33,6134
2020-03-03T11:29:00Z,17.33,6093
2020-03-03T11:30:00Z,17.33,6126
2020-03-03T11:31:00Z,17.33,6190
2020-03-03T11:32:00Z,17.33,6118
2020-03-03T11:33:00Z,17.29,6098
2020-03-03T11:34:00Z,17.33,6062
2020-03-03T11:35:00Z,17.29,6088
2020-03-03T11:36:00Z,17.33,6108
2020-03-03T11:37:00Z,17.33,6072
2020-03-03T11:38:00Z,17.37,6047
2020-03-03T11:39:00Z,17.33,6108
2020-03-03T11:40:00Z,17.33,6106
2020-03-03T11:41:00Z,17.33,6111
2020-03-03T11:42:00Z,17.33,6134
2020-03-03T11:43:00Z,17.29,6136
2020-03-03T11:44:00Z,17.29,6088
2020-03-03T11:45:00Z,17.33,6124
2020-03-03T11:46:00Z,17.33,6013
2020-03-03T11:47:00Z,17.29,6083
2020-03-03T11:48:00Z,17.29,6062
2020-03-03T11:49:00Z,17.33,6126
2020-03-03T11:50:00Z,17.33,6093
2020-03-03T11:51:00Z,17.37,6152
2020-03-03T11:52:00Z,17.33,6098
2020-03-03T11:53:00Z,17.29,6083
2020-03-03T11:54:00Z,17.33,6044
