PST,Temp_degC,HOBO_Lux
2020-02-11T11:39:00Z,23.294444444444448,4.1817791903999995
2020-02-11T11:40:00Z,23.333333333333332,4.5800438752
2020-02-11T11:41:00Z,23.249999999999996,4.5800438752
2020-02-11T11:42:00Z,23.16111111111111,4.5800438752
2020-02-11T11:43:00Z,23.16111111111111,4.5800438752
2020-02-11T11:44:00Z,23.077777777777783,4.5800438752
2020-02-11T11:45:00Z,23.033333333333328,4.5800438752
2020-02-11T11:46:00Z,22.994444444444444,4.5800438752
2020-02-11T11:47:00Z,22.90555555555556,4.5800438752
2020-02-11T11:48:00Z,22.90555555555556,4.5800438752
2020-02-11T11:49:00Z,22.861111111111114,4.5800438752
2020-02-11T11:50:00Z,22.77777777777778,4.5800438752
2020-02-11T11:51:00Z,22.733333333333334,4.5800438752
2020-02-11T11:52:00Z,22.68888888888889,4.5800438752
2020-02-11T11:55:00Z,22.82222222222222,15.134058022400001
2020-02-11T11:56:00Z,22.90555555555556,15.134058022400001
2020-02-11T11:57:00Z,22.994444444444444,15.134058022400001
2020-02-11T11:58:00Z,23.077777777777783,15.134058022400001
2020-02-11T11:59:00Z,23.077777777777783,15.134058022400001
2020-02-11T12:00:00Z,23.077777777777783,15.134058022400001
2020-02-11T12:01:00Z,23.122222222222224,15.3331903648
2020-02-11T12:02:00Z,23.077777777777783,15.134058022400001
2020-02-11T12:03:00Z,23.122222222222224,15.134058022400001
2020-02-11T12:04:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:05:00Z,23.122222222222224,15.134058022400001
2020-02-11T12:06:00Z,23.122222222222224,15.134058022400001
2020-02-11T12:07:00Z,23.122222222222224,15.134058022400001
2020-02-11T12:08:00Z,23.122222222222224,15.134058022400001
2020-02-11T12:09:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:10:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:11:00Z,23.122222222222224,15.134058022400001
2020-02-11T12:12:00Z,23.205555555555552,14.735793337599999
2020-02-11T12:13:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:14:00Z,23.205555555555552,15.134058022400001
2020-02-11T12:15:00Z,23.122222222222224,15.134058022400001
2020-02-11T12:16:00Z,23.205555555555552,15.134058022400001
2020-02-11T12:17:00Z,23.205555555555552,15.134058022400001
2020-02-11T12:18:00Z,23.205555555555552,15.134058022400001
2020-02-11T12:19:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:20:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:21:00Z,23.205555555555552,15.134058022400001
2020-02-11T12:22:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:23:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:24:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:25:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:26:00Z,23.122222222222224,15.134058022400001
2020-02-11T12:27:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:28:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:29:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:30:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:31:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:32:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:33:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:34:00Z,23.122222222222224,15.134058022400001
2020-02-11T12:35:00Z,23.16111111111111,15.134058022400001
2020-02-11T12:36:00Z,23.122222222222224,15.134058022400001
