MiniDOT Logger Concatenated Data File
Sensor:             7530-428102
Concatenation Date: 2020Feb11 10:00:20 PST


            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                1581385620,           2020-02-11 01:47:00,           2020-02-10 17:47:00,      3.470000,     22.526000,      5.938320,     1110.000000,      108.000000,       88.000000
                1581385680,           2020-02-11 01:48:00,           2020-02-10 17:48:00,      3.470000,     22.542000,      6.164370,     1112.000000,      103.000000,       96.000000
                1581385740,           2020-02-11 01:49:00,           2020-02-10 17:49:00,      3.470000,     22.534000,      5.972380,     1107.000000,      104.000000,      108.000000
                1581385800,           2020-02-11 01:50:00,           2020-02-10 17:50:00,      3.470000,     22.517000,      6.337780,     1102.000000,      104.000000,      112.000000
                1581385860,           2020-02-11 01:51:00,           2020-02-10 17:51:00,      3.470000,     22.534000,      5.851610,     1116.000000,       60.000000,      127.000000
                1581385920,           2020-02-11 01:52:00,           2020-02-10 17:52:00,      3.470000,     22.526000,      0.965210,     1112.000000,      104.000000,       96.000000
                1581385980,           2020-02-11 01:53:00,           2020-02-10 17:53:00,      3.470000,     22.501000,      1.243900,     1096.000000,      102.000000,      136.000000
                1581386040,           2020-02-11 01:54:00,           2020-02-10 17:54:00,      3.470000,     22.517000,      0.822760,     1105.000000,      104.000000,      100.000000
                1581386100,           2020-02-11 01:55:00,           2020-02-10 17:55:00,      3.470000,     22.492000,      1.281060,     1094.000000,       96.000000,      152.000000
                1581386160,           2020-02-11 01:56:00,           2020-02-10 17:56:00,      3.470000,     22.517000,      0.866110,     1107.000000,      104.000000,      108.000000
