date,SampleID,TA_Raw,Salinity_lab,mV,TempInSitu,Notes
2020-03-03T11:19:25Z,SN197,,34,-84.83,24.4,
2020-03-03T11:19:30Z,SN197,,34,-84.85,24.4,
2020-03-03T11:19:35Z,SN197,,34,-84.83,24.4,
2020-03-03T11:19:40Z,SN197,,34,-84.85,24.4,
2020-03-03T11:19:45Z,SN197,,34,-84.85,24.4,
2020-03-03T11:19:50Z,SN197,,34,-84.85,24.4,
2020-03-03T11:19:55Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:00Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:05Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:10Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:15Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:20Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:25Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:30Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:35Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:40Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:45Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:50Z,SN197,,34,-84.85,24.4,
2020-03-03T11:20:55Z,SN197,,34,-84.85,24.4,
2020-03-03T11:21:00Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:05Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:10Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:15Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:20Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:25Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:30Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:35Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:40Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:45Z,SN197,,34,-84.86,24.4,
2020-03-03T11:21:50Z,SN197,,34,-84.88,24.4,
2020-03-03T11:21:55Z,SN197,,34,-84.88,24.4,
2020-03-03T11:22:00Z,SN197,,34,-84.88,24.4,
2020-03-03T11:22:05Z,SN197,,34,-84.88,24.4,
2020-03-03T11:22:10Z,SN197,,34,-84.88,24.4,
2020-03-03T11:22:15Z,SN197,,34,-84.88,24.4,
2020-03-03T11:22:20Z,SN197,,34,-84.88,24.4,
2020-03-03T11:22:25Z,SN197,,34,-84.89,24.4,
2020-03-03T11:22:30Z,SN197,,34,-84.88,24.4,
2020-03-03T11:22:35Z,SN197,,34,-84.88,24.4,
2020-03-03T11:22:40Z,SN197,,34,-84.89,24.4,
2020-03-03T11:22:45Z,SN197,,34,-84.89,24.4,
2020-03-03T11:22:50Z,SN197,,34,-84.89,24.4,
2020-03-03T11:22:55Z,SN197,,34,-84.89,24.4,
2020-03-03T11:23:00Z,SN197,,34,-84.89,24.4,
2020-03-03T11:23:05Z,SN197,,34,-84.89,24.4,
2020-03-03T11:23:10Z,SN197,,34,-84.89,24.4,
2020-03-03T11:23:15Z,SN197,,34,-84.89,24.4,
2020-03-03T11:23:20Z,SN197,,34,-84.89,24.4,
2020-03-03T11:23:25Z,SN197,,34,-84.91,24.4,
2020-03-03T11:23:30Z,SN197,,34,-84.91,24.4,
2020-03-03T11:23:35Z,SN197,,34,-84.91,24.4,
2020-03-03T11:23:40Z,SN197,,34,-84.91,24.4,
2020-03-03T11:23:45Z,SN197,,34,-84.91,24.38,
2020-03-03T11:23:50Z,SN197,,34,-84.91,24.38,
2020-03-03T11:23:55Z,SN197,,34,-84.92,24.38,
2020-03-03T11:24:00Z,SN197,,34,-84.92,24.38,
2020-03-03T11:24:05Z,SN197,,34,-84.92,24.38,
2020-03-03T11:24:10Z,SN197,,34,-84.92,24.38,
2020-03-03T11:24:15Z,SN197,,34,-84.92,24.38,
2020-03-03T11:24:20Z,SN197,,34,-84.92,24.38,
2020-03-03T11:24:25Z,SN197,,34,-84.92,24.38,
2020-03-03T11:24:30Z,SN197,,34,-84.92,24.38,
2020-03-03T11:24:35Z,SN197,,34,-84.94,24.38,
2020-03-03T11:24:40Z,SN197,,34,-84.94,24.38,
2020-03-03T11:24:45Z,SN197,,34,-84.94,24.38,
2020-03-03T11:24:50Z,SN197,,34,-84.94,24.38,
2020-03-03T11:24:55Z,SN197,,34,-84.94,24.38,
2020-03-03T11:25:00Z,SN197,,34,-84.94,24.38,
2020-03-03T11:25:05Z,SN197,,34,-84.94,24.38,
2020-03-03T11:25:10Z,SN197,,34,-84.96,24.38,
2020-03-03T11:25:15Z,SN197,,34,-84.96,24.38,
2020-03-03T11:25:20Z,SN197,,34,-84.96,24.35,
2020-03-03T11:25:25Z,SN197,,34,-84.97,24.35,
2020-03-03T11:25:30Z,SN197,,34,-84.97,24.35,
2020-03-03T11:25:35Z,SN197,,34,-84.97,24.35,
2020-03-03T11:25:40Z,SN197,,34,-84.97,24.35,
2020-03-03T11:25:45Z,SN197,,34,-84.97,24.35,
2020-03-03T11:25:50Z,SN197,,34,-84.97,24.35,
2020-03-03T11:25:55Z,SN197,,34,-84.97,24.35,
2020-03-03T11:26:00Z,SN197,,34,-84.97,24.35,
2020-03-03T11:26:05Z,SN197,,34,-84.97,24.35,
2020-03-03T11:26:10Z,SN197,,34,-84.97,24.35,
2020-03-03T11:26:15Z,SN197,,34,-84.97,24.35,
2020-03-03T11:26:20Z,SN197,,34,-84.99,24.35,
2020-03-03T11:26:25Z,SN197,,34,-84.99,24.35,
2020-03-03T11:26:30Z,SN197,,34,-84.99,24.35,
2020-03-03T11:26:35Z,SN197,,34,-84.99,24.35,
2020-03-03T11:26:40Z,SN197,,34,-85,24.35,
2020-03-03T11:26:45Z,SN197,,34,-85,24.33,
2020-03-03T11:26:50Z,SN197,,34,-85,24.33,
2020-03-03T11:26:55Z,SN197,,34,-85,24.33,
2020-03-03T11:27:00Z,SN197,,34,-85,24.33,
2020-03-03T11:27:05Z,SN197,,34,-85.02,24.33,
2020-03-03T11:27:10Z,SN197,,34,-85.02,24.33,
2020-03-03T11:27:15Z,SN197,,34,-85.02,24.33,
2020-03-03T11:27:20Z,SN197,,34,-85.02,24.33,
2020-03-03T11:27:25Z,SN197,,34,-85.02,24.33,
2020-03-03T11:27:30Z,SN197,,34,-85.02,24.33,
2020-03-03T11:27:35Z,SN197,,34,-85.02,24.33,
2020-03-03T11:27:40Z,SN197,,34,-85.03,24.33,
2020-03-03T11:27:45Z,SN197,,34,-85.03,24.33,
2020-03-03T11:27:50Z,SN197,,34,-85.03,24.33,
2020-03-03T11:27:55Z,SN197,,34,-85.03,24.33,
2020-03-03T11:28:00Z,SN197,,34,-85.03,24.3,
2020-03-03T11:28:05Z,SN197,,34,-85.05,24.3,
2020-03-03T11:28:10Z,SN197,,34,-85.1,24.3,
2020-03-03T11:28:15Z,SN197,,34,-85.07,24.3,
2020-03-03T11:28:20Z,SN197,,34,-85.07,24.3,
2020-03-03T11:28:25Z,SN197,,34,-85.07,24.3,
2020-03-03T11:28:30Z,SN197,,34,-85.07,24.3,
2020-03-03T11:28:35Z,SN197,,34,-85.07,24.3,
2020-03-03T11:28:40Z,SN197,,34,-85.08,24.3,
2020-03-03T11:28:45Z,SN197,,34,-85.07,24.3,
2020-03-03T11:28:50Z,SN197,,34,-85.08,24.3,
2020-03-03T11:28:55Z,SN197,,34,-85.08,24.3,
2020-03-03T11:29:00Z,SN197,,34,-85.08,24.3,
2020-03-03T11:29:05Z,SN197,,34,-85.08,24.3,
2020-03-03T11:29:10Z,SN197,,34,-85.08,24.28,
2020-03-03T11:29:15Z,SN197,,34,-85.08,24.28,
2020-03-03T11:29:20Z,SN197,,34,-85.08,24.28,
2020-03-03T11:29:25Z,SN197,,34,-85.1,24.28,
2020-03-03T11:29:30Z,SN197,,34,-85.1,24.28,
2020-03-03T11:29:35Z,SN197,,34,-85.1,24.28,
2020-03-03T11:29:40Z,SN197,,34,-85.1,24.28,
2020-03-03T11:29:45Z,SN197,,34,-85.1,24.28,
2020-03-03T11:29:50Z,SN197,,34,-85.1,24.28,
2020-03-03T11:29:55Z,SN197,,34,-85.1,24.28,
2020-03-03T11:30:00Z,SN197,,34,-85.11,24.28,
2020-03-03T11:30:05Z,SN197,,34,-85.11,24.28,
2020-03-03T11:30:10Z,SN197,,34,-85.13,24.28,
2020-03-03T11:30:15Z,SN197,,34,-85.11,24.25,
2020-03-03T11:30:20Z,SN197,,34,-85.13,24.25,
2020-03-03T11:30:25Z,SN197,,34,-85.13,24.25,
2020-03-03T11:30:30Z,SN197,,34,-85.13,24.25,
2020-03-03T11:30:35Z,SN197,,34,-85.13,24.25,
2020-03-03T11:30:40Z,SN197,,34,-85.13,24.25,
2020-03-03T11:30:45Z,SN197,,34,-85.14,24.25,
2020-03-03T11:30:50Z,SN197,,34,-85.13,24.25,
2020-03-03T11:30:55Z,SN197,,34,-85.14,24.25,
2020-03-03T11:31:00Z,SN197,,34,-85.14,24.25,
2020-03-03T11:31:05Z,SN197,,34,-85.14,24.25,
2020-03-03T11:31:10Z,SN197,,34,-85.14,24.23,
2020-03-03T11:31:15Z,SN197,,34,-85.14,24.23,
2020-03-03T11:31:20Z,SN197,,34,-85.16,24.23,
2020-03-03T11:31:25Z,SN197,,34,-85.16,24.23,
2020-03-03T11:31:30Z,SN197,,34,-85.16,24.23,
2020-03-03T11:31:35Z,SN197,,34,-85.17,24.23,
2020-03-03T11:31:40Z,SN197,,34,-85.17,24.23,
2020-03-03T11:31:45Z,SN197,,34,-85.17,24.23,
2020-03-03T11:31:50Z,SN197,,34,-85.17,24.23,
2020-03-03T11:31:55Z,SN197,,34,-85.17,24.23,
2020-03-03T11:32:00Z,SN197,,34,-85.17,24.23,
2020-03-03T11:32:05Z,SN197,,34,-85.17,24.23,
2020-03-03T11:32:10Z,SN197,,34,-85.19,24.21,
2020-03-03T11:32:15Z,SN197,,34,-85.19,24.21,
2020-03-03T11:32:20Z,SN197,,34,-85.17,24.21,
2020-03-03T11:32:25Z,SN197,,34,-85.19,24.21,
2020-03-03T11:32:30Z,SN197,,34,-85.19,24.21,
2020-03-03T11:32:35Z,SN197,,34,-85.19,24.21,
2020-03-03T11:32:40Z,SN197,,34,-85.21,24.21,
2020-03-03T11:32:45Z,SN197,,34,-85.21,24.21,
2020-03-03T11:32:50Z,SN197,,34,-85.21,24.21,
2020-03-03T11:32:55Z,SN197,,34,-85.21,24.21,
2020-03-03T11:33:00Z,SN197,,34,-85.21,24.21,
2020-03-03T11:33:05Z,SN197,,34,-85.21,24.21,
2020-03-03T11:33:10Z,SN197,,34,-85.21,24.21,
2020-03-03T11:33:15Z,SN197,,34,-85.21,24.21,
2020-03-03T11:33:20Z,SN197,,34,-85.21,24.18,
2020-03-03T11:33:25Z,SN197,,34,-85.21,24.18,
2020-03-03T11:33:30Z,SN197,,34,-85.22,24.18,
2020-03-03T11:33:35Z,SN197,,34,-85.22,24.18,
2020-03-03T11:33:40Z,SN197,,34,-85.22,24.18,
2020-03-03T11:33:45Z,SN197,,34,-85.22,24.18,
2020-03-03T11:33:50Z,SN197,,34,-85.22,24.18,
2020-03-03T11:33:55Z,SN197,,34,-85.22,24.18,
2020-03-03T11:34:00Z,SN197,,34,-85.22,24.18,
2020-03-03T11:34:05Z,SN197,,34,-85.22,24.18,
2020-03-03T11:34:10Z,SN197,,34,-85.24,24.18,
2020-03-03T11:34:15Z,SN197,,34,-85.24,24.18,
2020-03-03T11:34:20Z,SN197,,34,-85.22,24.18,
2020-03-03T11:34:25Z,SN197,,34,-85.24,24.18,
2020-03-03T11:34:30Z,SN197,,34,-85.24,24.18,
2020-03-03T11:34:35Z,SN197,,34,-85.22,24.18,
2020-03-03T11:34:40Z,SN197,,34,-85.24,24.18,
2020-03-03T11:34:45Z,SN197,,34,-85.22,24.18,
2020-03-03T11:34:50Z,SN197,,34,-85.22,24.18,
2020-03-03T11:34:55Z,SN197,,34,-85.22,24.18,
2020-03-03T11:35:00Z,SN197,,34,-85.22,24.18,
2020-03-03T11:35:05Z,SN197,,34,-85.22,24.18,
2020-03-03T11:35:10Z,SN197,,34,-85.22,24.18,
2020-03-03T11:35:15Z,SN197,,34,-85.22,24.18,
2020-03-03T11:35:20Z,SN197,,34,-85.22,24.18,
2020-03-03T11:35:25Z,SN197,,34,-85.21,24.18,
2020-03-03T11:35:30Z,SN197,,34,-85.21,24.18,
2020-03-03T11:35:35Z,SN197,,34,-85.21,24.18,
2020-03-03T11:35:40Z,SN197,,34,-85.21,24.18,
2020-03-03T11:35:45Z,SN197,,34,-85.21,24.18,
2020-03-03T11:35:50Z,SN197,,34,-85.19,24.18,
2020-03-03T11:35:55Z,SN197,,34,-85.19,24.18,
2020-03-03T11:36:00Z,SN197,,34,-85.19,24.18,
2020-03-03T11:36:05Z,SN197,,34,-85.17,24.18,
2020-03-03T11:36:10Z,SN197,,34,-85.19,24.18,
2020-03-03T11:36:15Z,SN197,,34,-85.19,24.18,
2020-03-03T11:36:20Z,SN197,,34,-85.17,24.18,
2020-03-03T11:36:25Z,SN197,,34,-85.17,24.18,
2020-03-03T11:36:30Z,SN197,,34,-85.17,24.18,
2020-03-03T11:36:35Z,SN197,,34,-85.17,24.18,
2020-03-03T11:36:40Z,SN197,,34,-85.17,24.18,
2020-03-03T11:36:45Z,SN197,,34,-85.17,24.18,
2020-03-03T11:36:50Z,SN197,,34,-85.17,24.18,
2020-03-03T11:36:55Z,SN197,,34,-85.17,24.18,
2020-03-03T11:37:00Z,SN197,,34,-85.17,24.18,
2020-03-03T11:37:05Z,SN197,,34,-85.17,24.18,
2020-03-03T11:37:10Z,SN197,,34,-85.19,24.18,
2020-03-03T11:37:15Z,SN197,,34,-85.17,24.18,
2020-03-03T11:37:20Z,SN197,,34,-85.17,24.18,
2020-03-03T11:37:25Z,SN197,,34,-85.17,24.18,
2020-03-03T11:37:30Z,SN197,,34,-85.17,24.18,
2020-03-03T11:37:35Z,SN197,,34,-85.17,24.21,
2020-03-03T11:37:40Z,SN197,,34,-85.17,24.21,
2020-03-03T11:37:45Z,SN197,,34,-85.17,24.21,
2020-03-03T11:37:50Z,SN197,,34,-85.17,24.21,
2020-03-03T11:37:55Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:00Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:05Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:10Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:15Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:20Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:25Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:30Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:35Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:40Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:45Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:50Z,SN197,,34,-85.17,24.21,
2020-03-03T11:38:55Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:00Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:05Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:10Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:15Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:20Z,SN197,,34,-85.16,24.21,
2020-03-03T11:39:25Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:30Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:35Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:40Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:45Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:50Z,SN197,,34,-85.17,24.21,
2020-03-03T11:39:55Z,SN197,,34,-85.17,24.21,
2020-03-03T11:40:00Z,SN197,,34,-85.17,24.21,
2020-03-03T11:40:05Z,SN197,,34,-85.16,24.21,
2020-03-03T11:40:10Z,SN197,,34,-85.17,24.21,
2020-03-03T11:40:15Z,SN197,,34,-85.17,24.21,
2020-03-03T11:40:20Z,SN197,,34,-85.16,24.21,
2020-03-03T11:40:25Z,SN197,,34,-85.16,24.21,
2020-03-03T11:40:30Z,SN197,,34,-85.17,24.21,
2020-03-03T11:40:35Z,SN197,,34,-85.17,24.21,
2020-03-03T11:40:40Z,SN197,,34,-85.17,24.21,
2020-03-03T11:40:45Z,SN197,,34,-85.17,24.21,
2020-03-03T11:40:50Z,SN197,,34,-85.16,24.21,
2020-03-03T11:40:55Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:00Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:05Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:10Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:15Z,SN197,,34,-85.17,24.21,
2020-03-03T11:41:20Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:25Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:30Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:35Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:40Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:45Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:50Z,SN197,,34,-85.16,24.21,
2020-03-03T11:41:55Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:00Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:05Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:10Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:15Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:20Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:25Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:30Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:35Z,SN197,,34,-85.14,24.21,
2020-03-03T11:42:40Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:45Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:50Z,SN197,,34,-85.16,24.21,
2020-03-03T11:42:55Z,SN197,,34,-85.17,24.21,
2020-03-03T11:43:00Z,SN197,,34,-85.16,24.21,
2020-03-03T11:43:05Z,SN197,,34,-85.16,24.21,
2020-03-03T11:43:10Z,SN197,,34,-85.21,24.21,
2020-03-03T11:43:15Z,SN197,,34,-85.17,24.21,
2020-03-03T11:43:20Z,SN197,,34,-85.17,24.21,
2020-03-03T11:43:25Z,SN197,,34,-85.16,24.21,
2020-03-03T11:43:30Z,SN197,,34,-85.16,24.21,
2020-03-03T11:43:35Z,SN197,,34,-85.16,24.21,
2020-03-03T11:43:40Z,SN197,,34,-85.16,24.21,
2020-03-03T11:43:45Z,SN197,,34,-85.16,24.21,
2020-03-03T11:43:50Z,SN197,,34,-85.16,24.21,
2020-03-03T11:43:55Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:00Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:05Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:10Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:15Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:20Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:25Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:30Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:35Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:40Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:45Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:50Z,SN197,,34,-85.16,24.21,
2020-03-03T11:44:55Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:00Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:05Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:10Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:15Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:20Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:25Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:30Z,SN197,,34,-85.14,24.21,
2020-03-03T11:45:35Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:40Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:45Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:50Z,SN197,,34,-85.16,24.21,
2020-03-03T11:45:55Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:00Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:05Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:10Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:15Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:20Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:25Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:30Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:35Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:40Z,SN197,,34,-85.14,24.21,
2020-03-03T11:46:45Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:50Z,SN197,,34,-85.16,24.21,
2020-03-03T11:46:55Z,SN197,,34,-85.16,24.21,
2020-03-03T11:47:00Z,SN197,,34,-85.16,24.21,
2020-03-03T11:47:05Z,SN197,,34,-85.16,24.21,
2020-03-03T11:47:10Z,SN197,,34,-85.14,24.21,
2020-03-03T11:47:15Z,SN197,,34,-85.16,24.21,
2020-03-03T11:47:20Z,SN197,,34,-85.14,24.21,
2020-03-03T11:47:25Z,SN197,,34,-85.14,24.21,
2020-03-03T11:47:30Z,SN197,,34,-85.14,24.21,
2020-03-03T11:47:35Z,SN197,,34,-85.14,24.21,
2020-03-03T11:47:40Z,SN197,,34,-85.14,24.21,
2020-03-03T11:47:45Z,SN197,,34,-85.14,24.21,
2020-03-03T11:47:50Z,SN197,,34,-85.13,24.21,
2020-03-03T11:47:55Z,SN197,,34,-85.13,24.21,
2020-03-03T11:48:00Z,SN197,,34,-85.13,24.21,
2020-03-03T11:48:05Z,SN197,,34,-84.94,24.21,
2020-03-03T11:48:10Z,SN197,,34,-85.41,24.21,
2020-03-03T11:48:15Z,SN197,,34,-85.25,24.21,
2020-03-03T11:48:20Z,SN197,,34,-85.13,24.21,
2020-03-03T11:48:25Z,SN197,,34,-85.13,24.21,
2020-03-03T11:48:30Z,SN197,,34,-85.13,24.21,
2020-03-03T11:48:35Z,SN197,,34,-85.13,24.21,
2020-03-03T11:48:40Z,SN197,,34,-85.13,24.23,
2020-03-03T11:48:45Z,SN197,,34,-85.11,24.23,
2020-03-03T11:48:50Z,SN197,,34,-85.11,24.23,
2020-03-03T11:48:55Z,SN197,,34,-85.11,24.23,
2020-03-03T11:49:00Z,SN197,,34,-85.11,24.23,
2020-03-03T11:49:05Z,SN197,,34,-85.11,24.23,
2020-03-03T11:49:10Z,SN197,,34,-85.1,24.23,
2020-03-03T11:49:15Z,SN197,,34,-85.1,24.23,
2020-03-03T11:49:20Z,SN197,,34,-85.1,24.23,
2020-03-03T11:49:25Z,SN197,,34,-85.1,24.23,
2020-03-03T11:49:30Z,SN197,,34,-85.1,24.23,
2020-03-03T11:49:35Z,SN197,,34,-85.1,24.23,
2020-03-03T11:49:40Z,SN197,,34,-85.08,24.23,
2020-03-03T11:49:45Z,SN197,,34,-85.1,24.23,
2020-03-03T11:49:50Z,SN197,,34,-85.08,24.23,
2020-03-03T11:49:55Z,SN197,,34,-85.08,24.23,
2020-03-03T11:50:00Z,SN197,,34,-85.1,24.23,
2020-03-03T11:50:05Z,SN197,,34,-85.1,24.25,
2020-03-03T11:50:10Z,SN197,,34,-85.08,24.25,
2020-03-03T11:50:15Z,SN197,,34,-85.08,24.25,
2020-03-03T11:50:20Z,SN197,,34,-85.08,24.25,
2020-03-03T11:50:25Z,SN197,,34,-85.1,24.25,
2020-03-03T11:50:30Z,SN197,,34,-85.08,24.25,
2020-03-03T11:50:35Z,SN197,,34,-85.08,24.25,
2020-03-03T11:50:40Z,SN197,,34,-85.08,24.25,
2020-03-03T11:50:45Z,SN197,,34,-85.08,24.25,
2020-03-03T11:50:50Z,SN197,,34,-85.08,24.25,
2020-03-03T11:50:55Z,SN197,,34,-85.08,24.25,
2020-03-03T11:51:00Z,SN197,,34,-85.08,24.25,
2020-03-03T11:51:05Z,SN197,,34,-85.1,24.25,
2020-03-03T11:51:10Z,SN197,,34,-85.08,24.25,
2020-03-03T11:51:15Z,SN197,,34,-85.08,24.25,
2020-03-03T11:51:20Z,SN197,,34,-85.08,24.25,
2020-03-03T11:51:25Z,SN197,,34,-85.08,24.25,
2020-03-03T11:51:30Z,SN197,,34,-85.08,24.25,
2020-03-03T11:51:35Z,SN197,,34,-85.08,24.25,
2020-03-03T11:51:40Z,SN197,,34,-85.08,24.25,
2020-03-03T11:51:45Z,SN197,,34,-85.08,24.28,
2020-03-03T11:51:50Z,SN197,,34,-85.07,24.28,
2020-03-03T11:51:55Z,SN197,,34,-85.08,24.28,
2020-03-03T11:52:00Z,SN197,,34,-85.07,24.28,
2020-03-03T11:52:05Z,SN197,,34,-85.07,24.28,
2020-03-03T11:52:10Z,SN197,,34,-85.08,24.28,
2020-03-03T11:52:15Z,SN197,,34,-85.07,24.28,
2020-03-03T11:52:20Z,SN197,,34,-85.08,24.28,
2020-03-03T11:52:25Z,SN197,,34,-85.07,24.28,
2020-03-03T11:52:30Z,SN197,,34,-85.07,24.28,
2020-03-03T11:52:35Z,SN197,,34,-85.07,24.28,
2020-03-03T11:52:40Z,SN197,,34,-85.07,24.28,
2020-03-03T11:52:45Z,SN197,,34,-85.07,24.28,
2020-03-03T11:52:50Z,SN197,,34,-85.07,24.28,
2020-03-03T11:52:55Z,SN197,,34,-85.07,24.28,
2020-03-03T11:53:00Z,SN197,,34,-85.07,24.28,
2020-03-03T11:53:05Z,SN197,,34,-85.07,24.28,
2020-03-03T11:53:10Z,SN197,,34,-85.05,24.28,
2020-03-03T11:53:15Z,SN197,,34,-85.05,24.3,
2020-03-03T11:53:20Z,SN197,,34,-85.05,24.3,
2020-03-03T11:53:25Z,SN197,,34,-85.05,24.3,
2020-03-03T11:53:30Z,SN197,,34,-85.05,24.3,
2020-03-03T11:53:35Z,SN197,,34,-85.05,24.3,
2020-03-03T11:53:40Z,SN197,,34,-85.05,24.3,
2020-03-03T11:53:45Z,SN197,,34,-85.05,24.3,
2020-03-03T11:53:50Z,SN197,,34,-85.05,24.3,
2020-03-03T11:53:55Z,SN197,,34,-85.05,24.3,
2020-03-03T11:54:00Z,SN197,,34,-85.05,24.3,
2020-03-03T11:54:05Z,SN197,,34,-85.03,24.3,
2020-03-03T11:54:10Z,SN197,,34,-85.03,24.3,
2020-03-03T11:54:15Z,SN197,,34,-85.03,24.3,
2020-03-03T11:54:20Z,SN197,,34,-85.03,24.3,
2020-03-03T11:54:25Z,SN197,,34,-85.03,24.3,
2020-03-03T11:54:30Z,SN197,,34,-85.03,24.3,
2020-03-03T11:54:35Z,SN197,,34,-85.03,24.3,
2020-03-03T11:54:40Z,SN197,,34,-85.03,24.3,
2020-03-03T11:54:45Z,SN197,,34,-85.02,24.3,
2020-03-03T11:54:50Z,SN197,,34,-85.03,24.3,
2020-03-03T11:54:55Z,SN197,,34,-85.02,24.33,
2020-03-03T11:55:00Z,SN197,,34,-85.02,24.33,
2020-03-03T11:55:05Z,SN197,,34,-85.02,24.33,
2020-03-03T11:55:10Z,SN197,,34,-85.02,24.33,
2020-03-03T11:55:15Z,SN197,,34,-85.02,24.33,
2020-03-03T11:55:20Z,SN197,,34,-85.02,24.33,
2020-03-03T11:55:25Z,SN197,,34,-85,24.33,
2020-03-03T11:55:30Z,SN197,,34,-85.02,24.33,
2020-03-03T11:55:35Z,SN197,,34,-85,24.33,
2020-03-03T11:55:40Z,SN197,,34,-85,24.33,
