date,"Low Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Lo>100)",E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,at,bt,Sp_Cond_mS.cm,SalinityInSitu_2pCal
2020-10-19T15:56:30Z,1610.9,1596.2,23.39,740,0.8308697385371733,2.020913513544631,1649.8817190134428,0,1.4129796685504237,12.879036124085403,1.649921545188109,0.8602040754386114
2020-10-19T15:56:40Z,1611.4,1596.2,23.39,740,0.8308697385371733,2.020913513544631,1649.8817190134428,0,1.4129796685504237,12.879036124085403,1.649921545188109,0.8602040754386114
2020-10-19T15:56:50Z,1611.4,1596.2,23.4,740,0.8306875191165402,2.0209713024994795,1649.538726869848,0,1.4129796979892826,12.879036094646544,1.64957849659315,0.8598278898858798
2020-10-19T15:57:00Z,1611.9,1596.8,23.4,740,0.8310147373686282,2.0209705219862304,1650.158755214165,0,1.4129796447725333,12.879036147863292,1.6501986269822644,0.8601667811990116
2020-10-19T15:57:10Z,1611.9,1596.2,23.4,740,0.8306875191165402,2.0209713024994795,1649.538726869848,0,1.4129796979892826,12.879036094646544,1.64957849659315,0.8598278898858798
2020-10-19T15:57:20Z,1611.4,1596.8,23.4,740,0.8310147373686282,2.0209705219862304,1650.158755214165,0,1.4129796447725333,12.879036147863292,1.6501986269822644,0.8601667811990116
2020-10-19T15:57:30Z,1611.4,1596.8,23.4,740,0.8310147373686282,2.0209705219862304,1650.158755214165,0,1.4129796447725333,12.879036147863292,1.6501986269822644,0.8601667811990116
2020-10-19T15:57:40Z,1611.4,1596.8,23.4,740,0.8310147373686282,2.0209705219862304,1650.158755214165,0,1.4129796447725333,12.879036147863292,1.6501986269822644,0.8601667811990116
2020-10-19T15:57:50Z,1611.9,1596.8,23.41,740,0.8308325135012279,2.021028301368868,1649.8157569559512,0,1.412979674211917,12.87903611842391,1.6498555722745254,0.8597906687470277
2020-10-19T15:58:00Z,1611.9,1596.8,23.41,740,0.8308325135012279,2.021028301368868,1649.8157569559512,0,1.412979674211917,12.87903611842391,1.6498555722745254,0.8597906687470277
2020-10-19T15:58:10Z,1611.9,1597.3,23.41,740,0.8311051408396307,2.021027651029874,1650.3323399495885,0,1.4129796298738349,12.879036162761992,1.6503722402843497,0.860072959415316
2020-10-19T15:58:20Z,1611.9,1597.3,23.41,740,0.8311051408396307,2.021027651029874,1650.3323399495885,0,1.4129796298738349,12.879036162761992,1.6503722402843497,0.860072959415316
2020-10-19T15:58:30Z,1611.9,1597.9,23.42,740,0.8312500119967206,2.0210846405199305,1650.6091279446568,0,1.412979606117248,12.879036186518578,1.6506490738282684,0.8600355513999329
2020-10-19T15:58:40Z,1612.5,1597.9,23.42,740,0.8312500119967206,2.0210846405199305,1650.6091279446568,0,1.412979606117248,12.879036186518578,1.6506490738282684,0.8600355513999329
2020-10-19T15:58:50Z,1611.9,1596.8,23.42,740,0.8306503576302919,2.0210860710594334,1649.4728813069974,0,1.412979703640777,12.879036088995049,1.649512640192704,0.8594147791253356
2020-10-19T15:59:00Z,1612.5,1597.3,23.43,740,0.8307407763750128,2.021143180918662,1649.646496755135,0,1.4129796887394426,12.879036103896384,1.649686284216124,0.8593211533853178
2020-10-19T15:59:10Z,1612.5,1597.9,23.42,740,0.8312500119967206,2.0210846405199305,1650.6091279446568,0,1.412979606117248,12.879036186518578,1.6506490738282684,0.8600355513999329
2020-10-19T15:59:20Z,1613,1597.3,23.42,740,0.8309229246147634,2.021085420820298,1649.9893570581296,0,1.4129796593118995,12.879036133323927,1.650029200947678,0.8596969450292032
2020-10-19T15:59:30Z,1613,1597.3,23.43,740,0.8307407763750128,2.021143180918662,1649.646496755135,0,1.4129796887394426,12.879036103896384,1.649686284216124,0.8593211533853178
2020-10-19T15:59:40Z,1613,1597.9,23.43,740,0.8310677913575903,2.0211424007380865,1650.2661389966468,0,1.4129796355558324,12.879036157079994,1.6503060284368916,0.8596596101241559
2020-10-19T15:59:50Z,1613,1597.3,23.43,740,0.8307407763750128,2.021143180918662,1649.646496755135,0,1.4129796887394426,12.879036103896384,1.649686284216124,0.8593211533853178
2020-10-19T16:00:00Z,1613,1597.9,23.44,740,0.830885638696732,2.0212001512641913,1649.9232726239486,0,1.4129796649838964,12.87903612765193,1.6499631056374768,0.8592838915174076
2020-10-19T16:00:10Z,1613,1597.9,23.44,740,0.830885638696732,2.0212001512641913,1649.9232726239486,0,1.4129796649838964,12.87903612765193,1.6499631056374768,0.8592838915174076
2020-10-19T16:00:20Z,1613.5,1597.9,23.44,740,0.830885638696732,2.0212001512641913,1649.9232726239486,0,1.4129796649838964,12.87903612765193,1.6499631056374768,0.8592838915174076
2020-10-19T16:00:30Z,1613.5,1597.9,23.44,740,0.830885638696732,2.0212001512641913,1649.9232726239486,0,1.4129796649838964,12.87903612765193,1.6499631056374768,0.8592838915174076
2020-10-19T16:00:40Z,1613,1597.9,23.44,740,0.830885638696732,2.0212001512641913,1649.9232726239486,0,1.4129796649838964,12.87903612765193,1.6499631056374768,0.8592838915174076
2020-10-19T16:00:50Z,1613.5,1597.9,23.44,740,0.830885638696732,2.0212001512641913,1649.9232726239486,0,1.4129796649838964,12.87903612765193,1.6499631056374768,0.8592838915174076
2020-10-19T16:01:00Z,1613.5,1597.9,23.44,740,0.830885638696732,2.0212001512641913,1649.9232726239486,0,1.4129796649838964,12.87903612765193,1.6499631056374768,0.8592838915174076
2020-10-19T16:01:10Z,1613.5,1597.9,23.45,740,0.8307035539802932,2.0212578920982933,1649.5805287675582,0,1.4129796944014448,12.879036098234382,1.6496203053710143,0.8589083954175692
2020-10-19T16:01:20Z,112.6,124.5,23.27,740,0.060121330306325126,2.022071398305578,129.01311554544785,0,1.4131102040069055,12.878905588628921,0.12876800218008144,0.062239194472772215
2020-10-19T16:01:30Z,123.7,134.3,23.31,740,0.06492838184377384,2.022290114691636,139.05235088921125,0,1.4131093423439285,12.878906450291897,0.13880934552871027,0.06716432797282522
2020-10-19T16:01:40Z,0,0,23.56,740,0,2.023882772492942,0,0,1.4131212771435928,12.878894515492233,-2.724717429873902e-4,NA
2020-10-19T16:02:00Z,13992.7,12749.8,23.35,740,7.582144591215724,2.005351180771432,13186.105750141069,0,1.4119895197193253,12.880026272916501,13.186051806500847,7.86295113370675
2020-10-19T16:02:10Z,14013.7,12757.7,23.35,740,7.587221404642416,2.005340227063578,13194.273626558665,0,1.4119888186742289,12.880026973961597,13.194218205113769,7.868216472202999
2020-10-19T16:02:20Z,14025.4,12763.9,23.36,740,7.589512611565454,2.005391624045215,13197.960089329024,0,1.411988502266816,12.88002729036901,13.197904000242556,7.868836984266771
2020-10-19T16:02:30Z,14028.9,12771.8,23.36,740,7.59458883330996,2.005380672080122,13206.126290833667,0,1.4119878013654765,12.88002799127035,13.206068721348245,7.874100524922219
2020-10-19T16:02:40Z,14039.4,12770.9,23.36,740,7.594010514094007,2.005381919762031,13205.19596423076,0,1.4119878812149833,12.880027911420843,13.2051385634991,7.873500865046337
2020-10-19T16:02:50Z,14035.9,12773.5,23.36,740,7.595681224904988,2.0053783153548723,13207.883574311149,0,1.4119876505386395,12.880028142097187,13.207825685997957,7.875233227025033
2020-10-19T16:03:00Z,14049.9,12775.3,23.36,740,7.596837890298294,2.005375820009055,13209.74422725417,0,1.4119874908396486,12.880028301796177,13.209686001257912,7.876432574663141
2020-10-19T16:03:10Z,14053.4,12777,23.36,740,7.597930311111524,2.0053734633033216,13211.501510446848,0,1.4119873400128362,12.88002845262299,13.211442965432575,7.877565306986512
2020-10-19T16:03:20Z,14042.9,12779.7,23.36,740,7.599665361567779,2.0053697203195955,13214.292489350892,0,1.4119871004643936,12.880028692171432,13.21423343747102,7.879364382606401
2020-10-19T16:03:30Z,14039.4,12780.5,23.36,740,7.600179457465059,2.005368611291978,13215.119445996192,0,1.411987029487083,12.880028763148744,13.215060243889155,7.879897449158314
2020-10-19T16:03:40Z,14061.6,12781.4,23.36,740,7.600757819104929,2.0053673636384217,13216.049772185535,0,1.4119869496376118,12.880028842998215,13.215990401048481,7.880497152913474
2020-10-19T16:03:50Z,14058.1,12783.2,23.36,740,7.601914554312963,2.0053648683392957,13217.910424447915,0,1.4119867899386793,12.880029002697146,13.217850715173128,7.881696572761259
2020-10-19T16:04:00Z,14061.6,12785.8,23.38,740,7.6001943193608446,2.0054812275313334,13215.144119916127,0,1.4119870273693318,12.880028765266495,13.215084913326448,7.876398283288879
2020-10-19T16:04:10Z,14061.6,12784,23.38,740,7.599038080089491,2.0054837221875506,13213.284228270222,0,1.411987187002981,12.880028605632845,13.213225359526072,7.875199916253616
2020-10-19T16:04:20Z,14065.1,12785.8,23.38,740,7.6001943193608446,2.0054812275313334,13215.144119916127,0,1.4119870273693318,12.880028765266495,13.215084913326448,7.876398283288879
2020-10-19T16:04:30Z,14065.1,12788.4,23.38,740,7.601864470811283,2.005477624157784,13217.830629801174,0,1.4119867967874173,12.88002899584841,13.217770935029655,7.878129286902747
2020-10-19T16:04:40Z,14065.1,12791.1,23.39,740,7.601903527753772,2.0055338493952326,13217.893829224786,0,1.4119867913630397,12.880029001272787,13.21783412296632,7.876413059078455
2020-10-19T16:04:50Z,14075.6,12791.1,23.39,740,7.601903527753772,2.0055338493952326,13217.893829224786,0,1.4119867913630397,12.880029001272787,13.21783412296632,7.876413059078455
2020-10-19T16:05:00Z,14075.6,12791.1,23.39,740,7.601903527753772,2.0055338493952326,13217.893829224786,0,1.4119867913630397,12.880029001272787,13.21783412296632,7.876413059078455
2020-10-19T16:05:10Z,14075.6,12791.1,23.39,740,7.601903527753772,2.0055338493952326,13217.893829224786,0,1.4119867913630397,12.880029001272787,13.21783412296632,7.876413059078455
2020-10-19T16:05:20Z,14065.1,12793.7,23.4,740,7.6018782639270714,2.005590203823868,13217.853561909507,0,1.411986794819165,12.88002899781666,13.21779386296993,7.874630830553048
2020-10-19T16:18:00Z,33232.5,36185.6,18.03,740,26.832451099539778,1.9403025559496396,41844.62954341271,0,1.4095297717326056,12.88248602090322,41.82710766430618,31.523798736117193
2020-10-19T16:18:10Z,33232.5,36131.1,18.1,740,26.74199726142521,1.9408408724815753,41717.87526210259,0,1.409540650994584,12.882475141641242,41.70048472000761,31.36367650234838
2020-10-19T16:18:20Z,33232.5,36160.4,18,740,26.83135290759857,1.940128733182002,41843.065333679886,0,1.4095299059880113,12.882485886647816,41.82554507826312,31.54561290657606
2020-10-19T16:18:30Z,33232.5,36080.8,18,740,26.7658739378916,1.9402222834598102,41751.27244065063,0,1.4095377845300274,12.8824780081058,41.73384734052216,31.468463700179775
2020-10-19T16:18:40Z,33232.5,36018.2,17.81,740,26.838650639602868,1.9390055235735,41853.13357069875,0,1.409529041835834,12.882486750799993,41.835602862914456,31.701239289632017
2020-10-19T16:18:50Z,33232.5,36068.3,17.82,740,26.87347056278925,1.9390145952064473,41901.94043882586,0,1.4095248527646704,12.882490939871156,41.8843590191103,31.734684219913195
2020-10-19T16:19:00Z,33232.5,36076.7,17.83,740,26.873837252442257,1.9390727125001406,41902.46282541987,0,1.409524807928468,12.882490984707358,41.8848808625424,31.727344855339894
2020-10-19T16:19:10Z,33232.5,36034.9,17.77,740,26.878740519102728,1.9387137583089944,41909.282403230856,0,1.4095242226072242,12.882491570028602,41.89169334881271,31.779842032211903
2020-10-19T16:19:20Z,33232.5,35947.4,17.68,740,26.865541287805073,1.938203908640106,41890.70814849991,0,1.4095258168270106,12.882489975808815,41.87313840580928,31.83441805278975
2020-10-19T16:19:30Z,33232.5,35926.7,17.63,740,26.88132311183129,1.9378874740536034,41912.77991318385,0,1.4095239224175449,12.882491870218281,41.8951872212367,31.892304406251107
2020-10-19T16:19:40Z,33232.5,35905.9,17.57,740,26.903649754426375,1.9375026729872058,41944.01084080605,0,1.4095212418813143,12.882494550754512,41.92638565142365,31.96596905973249
2020-10-19T16:19:50Z,33232.5,35881,17.51,740,26.922610746432444,1.937122353867891,41970.5226130366,0,1.4095189663880323,12.882496826247793,41.95286981386926,32.03581244962125
2020-10-19T16:20:00Z,33232.5,35910,17.47,740,26.973242001606437,1.9368148771970852,42041.41006378162,0,1.4095128821505638,12.882502910485263,42.02368333808988,32.12783632854492
2020-10-19T16:20:10Z,33232.5,35864.4,17.41,740,26.9750534502898,1.9364583592042153,42043.893266403575,0,1.4095126690184188,12.882503123617408,42.02616394832667,32.17754407991642
2020-10-19T16:20:20Z,33232.5,35839.6,17.38,740,26.97428626661602,1.9362823361071604,42042.79167374164,0,1.409512763567613,12.882503029068213,42.02506350571546,32.200441282854285
2020-10-19T16:20:30Z,33232.5,35843.7,17.33,740,27.010950785996766,1.935935203698281,42094.093211440704,0,1.4095083603801013,12.882507432255725,42.07631144667677,32.28412816574428
2020-10-19T16:20:40Z,33232.5,35856.2,17.3,740,27.04138018001274,1.9357149727808285,42136.67339938161,0,1.4095047057420496,12.882511086893777,42.11884708966951,32.34454151741224
2020-10-19T16:20:50Z,33232.5,35744.7,17.25,740,26.981420209820865,1.935503806719766,42052.66467322453,0,1.409511916172584,12.882503876463241,42.0349261966002,32.31253461717946
2020-10-19T16:21:00Z,33232.5,35802.4,17.22,740,27.049724974433143,1.9352299823064896,42148.28313070457,0,1.4095037092841212,12.882512083351704,42.13044466615487,32.41858088405205
2020-10-19T16:21:10Z,33232.5,35806.5,17.17,740,27.086577743954127,1.9348820612004243,42199.82722371654,0,1.409499285278198,12.882516507357629,42.181934746294765,32.50304315634147
2020-10-19T16:21:20Z,33232.5,35765.3,17.15,740,27.06539606778474,1.934793358464798,42170.15743105746,0,1.4095018318229287,12.882513960812897,42.15229605420633,32.49364166113933
2020-10-19T16:21:30Z,33232.5,35802.4,17.14,740,27.103219963372215,1.9346809274383818,42223.09361343234,0,1.4094972883346124,12.882518504301213,42.20517672922833,32.547227911909204
2020-10-19T16:21:40Z,33232.5,35790,17.14,740,27.0928129886768,1.9346955518963593,42208.52705413777,0,1.4094985385757328,12.882517254060094,42.190625452361054,32.534697749153786
2020-10-19T16:21:50Z,33232.5,35798.3,17.13,740,27.106476997733232,1.9346170866609693,42227.642951161266,0,1.4094968978670361,12.88251889476879,42.20972129274425,32.55921105607749
2020-10-19T16:22:00Z,33232.5,35761.1,17.11,740,27.088639030224815,1.93452358762098,42202.656522252255,0,1.409499042440799,12.882516750195027,42.18476107771929,32.55385053646923
2020-10-19T16:22:10Z,33232.5,35736.4,17.08,740,27.08798506205064,1.9343465891502936,42201.71297183477,0,1.4094991234252996,12.882516669210526,42.183818516838336,32.57726941860927
2020-10-19T16:22:20Z,33232.5,35703.5,17.06,740,27.07373149949296,1.9342479499883394,42181.741846932746,0,1.4095008375378137,12.882514955098012,42.16386833015732,32.576227422543305
2020-10-19T16:22:30Z,33232.5,35732.3,17.05,740,27.10464898283314,1.9341451908271658,42225.00923415908,0,1.4094971239177616,12.882518668718065,42.207090339719976,32.62161479328068
2020-10-19T16:22:40Z,33232.5,35711.7,17.03,740,27.100737204422174,1.9340319687041947,42219.51520043673,0,1.4094975954681628,12.882518197167663,42.20160207109315,32.63307565145517
2020-10-19T16:22:50Z,33232.5,35724.1,16.99,740,27.13803432383586,1.933742129421354,42271.67589713993,0,1.4094931185394266,12.8825226740964,42.25370799724048,32.710554867670595
2020-10-19T16:23:00Z,33232.5,35654.2,16.98,740,27.08588240055339,1.9337558583661723,42198.6752209962,0,1.4094993841540644,12.882516408481761,42.18078395162166,32.655628374068854
2020-10-19T16:23:10Z,33232.5,35699.4,16.96,740,27.13739479037001,1.9335647863358505,42270.752354931705,0,1.4094931978066318,12.882522594829194,42.252785425491126,32.73415131876953
2020-10-19T16:23:20Z,33232.5,35633.7,16.95,740,27.08874679531136,1.9335735483303225,42202.65613563868,0,1.4094990424739817,12.882516750161844,42.18476069151117,32.68342563767894
2020-10-19T16:23:30Z,33232.5,35654.2,16.93,740,27.11946387901159,1.9334115811514039,42245.62994882482,0,1.4094953540512554,12.88252043858457,42.22768940824826,32.736845877793314
2020-10-19T16:23:40Z,33232.5,35662.4,16.92,740,27.13310446508368,1.9333330084499987,42264.710144578945,0,1.4094937164067824,12.882522076229044,42.24674956366864,32.7614951739747
2020-10-19T16:23:50Z,33232.5,35641.9,16.9,740,27.12926623098197,1.9332194312528974,42259.31955492338,0,1.4094941790786264,12.8825216135572,42.24136463696652,32.77313190888824
2020-10-19T16:24:00Z,33232.5,35621.4,16.9,740,27.11196902340138,1.9332436604680536,42235.11172062823,0,1.4094962568259697,12.882519535809857,42.217182222916414,32.75217880432194
2020-10-19T16:24:10Z,33232.5,35654.2,16.89,740,27.146377811120797,1.933135983496675,42283.25588838112,0,1.409492124634076,12.88252366800175,42.26527581805376,32.802012391911084
2020-10-19T16:24:20Z,33232.5,35637.8,16.89,740,27.132535745038638,1.93315536197477,42263.88546719302,0,1.4094937871884652,12.882522005447361,42.245925752683846,32.7852403370444
2020-10-19T16:24:30Z,33232.5,35605.1,16.89,740,27.10493882004807,1.9331940160554937,42225.26258370351,0,1.4094971021728862,12.88251869046294,42.207343423393475,32.75180213804134
2020-10-19T16:24:40Z,33232.5,35670.6,16.88,740,27.16695956226027,1.933047686729388,42312.045590120135,0,1.4094896536271462,12.88252613900868,42.29403524480054,32.83511261646982
