date,"Low Range, μS/cm (LGR S/N: 20494738, SEN S/N: 20494738, LBL: <Conduct_Lo>100)",E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,at,bt,Sp_Cond_mS.cm,SalinityInSitu_2pCal
2020-10-19T16:00:00Z,13038.7,12614.2,23.05,738,7.545495981086506,2.003735409554005,13127.113616378329,0,1.4119935463857396,12.880021231516142,13.127070242155812,7.877609997393028
2020-10-19T16:00:10Z,13047.8,12616.8,23.05,738,7.547176356204634,2.0037317896699003,13129.818372061483,0,1.4119933139984482,12.880021463903434,13.12977451296822,7.879364590225729
2020-10-19T16:00:20Z,13038.7,12618.4,23.05,738,7.548210449959556,2.003729562059966,13131.482836902707,0,1.411993170990901,12.880021606910981,13.131438679318533,7.880444357122488
2020-10-19T16:18:00Z,33348.4,33902.6,17.86,738,25.067849179287588,1.941875092917175,39359.83669953542,0,1.4097396823868429,12.88227509551504,39.34478637720018,29.56922118292656
2020-10-19T16:18:10Z,33348.4,33939.4,17.83,738,25.116348922433065,1.9416264446354978,39428.41111620068,0,1.409733790607767,12.882280987294115,39.41329456566487,29.64828651090281
2020-10-19T16:18:20Z,33348.4,33845.6,17.76,738,25.082456207076003,1.9412640840345985,39380.420413191336,0,1.409737913874629,12.882276864027252,39.365350226178336,29.65898077882284
2020-10-19T16:18:30Z,33348.4,33772.4,17.59,738,25.126847281037872,1.9401943649485747,39443.06668469975,0,1.4097325314301314,12.882282246471751,39.42793596177112,29.835705401330753
2020-10-19T16:18:40Z,33348.4,33837.4,17.59,738,25.180346441277397,1.9401153148945725,39518.71037156108,0,1.409726032273257,12.882288745628625,39.50350639661361,29.89935781850031
2020-10-19T16:18:50Z,33348.4,33821.2,17.64,738,25.136186014202075,1.9404761149842789,39456.31279699933,0,1.409731393350202,12.88228338455168,39.441169259135734,29.810205559417298
2020-10-19T16:19:00Z,33348.4,33727.9,17.47,738,25.164233004858012,1.9394288543831368,39495.83144085593,0,1.4097279979860078,12.882286779915875,39.4806496395274,29.968450976498016
2020-10-19T16:19:10Z,33348.4,33683.4,17.34,738,25.20796627985673,1.9385934465490176,39557.547828396615,0,1.4097226954353126,12.88229208246657,39.54230617740752,30.11690975243188
2020-10-19T16:19:20Z,33348.4,33623,17.26,738,25.20759412726513,1.9381187778474944,39556.95427230822,0,1.4097227464324849,12.882292031469397,39.541713197464865,30.175955049504502
2020-10-19T16:19:30Z,33348.4,33627,17.17,738,25.266930213706203,1.9374963060743728,39640.73592966641,0,1.409715548077183,12.8822992298247,39.62541342638059,30.31445580593428
2020-10-19T16:19:40Z,33348.4,33627,17.13,738,25.29189267696946,1.937221559478106,39675.97244278091,0,1.4097125206252443,12.882302257276638,39.6606156299332,30.374497581046462
2020-10-19T16:19:50Z,33348.4,33659.2,17.15,738,25.306182645656953,1.9373196971135995,39696.17885132155,0,1.4097107845303445,12.882303993371538,39.68080234686275,30.37666931637712
2020-10-19T16:20:00Z,33348.4,33659.2,17.18,738,25.28745202701626,1.9375257120686635,39669.741467382024,0,1.4097130559784017,12.882301721923481,39.6543907242986,30.331633567765326
2020-10-19T16:20:10Z,33348.4,33675.4,17.21,738,25.282196430427316,1.9377118943173566,39662.34146423306,0,1.4097136917721254,12.882301086129758,39.646997928186615,30.302845123880914
2020-10-19T16:20:20Z,33348.4,33639.1,17.14,738,25.295712255768635,1.9372755075777912,39681.3776108644,0,1.4097120562238281,12.882302721678053,39.66601553175287,30.3715825623064
2020-10-19T16:20:30Z,33348.4,33574.7,17.05,738,25.29834652352227,1.9367353860823446,39685.02107708432,0,1.4097117431843729,12.88230303471751,39.66965544764456,30.44247944190392
2020-10-19T16:20:40Z,33348.4,33586.8,16.97,738,25.35857043442145,1.936170007087664,39770.022425496434,0,1.4097044400356133,12.882310337866269,39.75457385485152,30.575667359084736
2020-10-19T16:20:50Z,33348.4,33542.6,16.94,738,25.340478188952982,1.9360173098830564,39744.441729016566,0,1.4097066378787682,12.882308140023115,39.729018141823744,30.57654435716126
2020-10-19T16:21:00Z,33348.4,33578.7,16.93,738,25.376929724328754,1.935904343823796,39795.91563582997,0,1.4097022153418826,12.88231256256,39.780441756572046,30.62822733693913
2020-10-19T16:21:10Z,33348.4,33590.8,16.94,738,25.38075739343853,1.9359584814344684,39801.33002879431,0,1.4097017501478826,12.882313027754,39.78585085484904,30.625258898083377
2020-10-19T16:21:20Z,33348.4,33570.7,16.96,738,25.351401025191684,1.9361207819818353,39759.887542674944,0,1.409705310804822,12.88230946709706,39.744448872631416,30.574583883346317
2020-10-19T16:21:30Z,33348.4,33594.8,16.94,738,25.384100435264486,1.935953601316157,39806.05102806115,0,1.4097013445289062,12.882313433372977,39.790567236776155,30.629302072972717
2020-10-19T16:21:40Z,33348.4,33542.6,16.87,738,25.384471237635346,1.935534787438302,39806.51206500012,0,1.4097013049175187,12.882313472984364,39.79102782276548,30.683015033273286
2020-10-19T16:21:50Z,33348.4,33506.6,16.84,738,25.373209234166474,1.9353718078434239,39790.58076807848,0,1.4097026737032323,12.88231210419865,39.77511210488281,30.69223363623631
2020-10-19T16:22:00Z,33348.4,33570.7,16.81,738,25.445836396372496,1.935086505971699,39893.10178052853,0,1.409693865299379,12.882320912602504,39.87753273033631,30.803251637937585
2020-10-19T16:22:10Z,33348.4,33502.6,16.79,738,25.40135477313975,1.9350315854075566,39830.28115694655,0,1.409699262723864,12.882315515178018,39.81477365705993,30.764569867965523
2020-10-19T16:22:20Z,33348.4,33538.6,16.78,738,25.43786065478338,1.934918565617623,39881.814861258106,0,1.4096948350492948,12.882319942852588,39.86625687845186,30.81655176842908
2020-10-19T16:22:30Z,33348.4,33478.6,16.77,738,25.393835619813625,1.9349227971142196,39819.645440213004,0,1.409700176523738,12.882314601378145,39.804148349284326,30.770742390538523
2020-10-19T16:22:40Z,33348.4,33530.6,16.76,738,25.443782316154405,1.9347902007877622,39890.156516294875,0,1.4096941183506921,12.88232065955119,39.87459035444841,30.839080583515095
2020-10-19T16:22:50Z,33348.4,33506.6,16.74,738,25.43627268141396,1.9346813401020346,39879.53651997804,0,1.4096950307998988,12.882319747101983,39.86398077073634,30.845302231350747
2020-10-19T16:23:00Z,33348.4,33506.6,16.74,738,25.43627268141396,1.9346813401020346,39879.53651997804,0,1.4096950307998988,12.882319747101983,39.86398077073634,30.845302231350747
2020-10-19T16:23:10Z,33348.4,33466.6,16.72,738,25.415315598325048,1.9345920046837488,39849.92984987082,0,1.4096975745467935,12.88231720335509,39.83440311130734,30.835172405570397
2020-10-19T16:23:20Z,33348.4,33466.6,16.71,738,25.421632607906876,1.9345228828972316,39858.839732798115,0,1.4096968090271675,12.882317968874714,39.84330426646985,30.850534197730987
2020-10-19T16:23:30Z,33348.4,33514.6,16.7,738,25.468293531013714,1.934395101265629,39924.70233518337,0,1.4096911502418434,12.882323627660039,39.909102278795736,30.91499408823861
2020-10-19T16:23:40Z,33348.4,33490.6,16.68,738,25.46077874799865,1.9342861274408658,39914.07630855945,0,1.4096920632091623,12.88232271469272,39.89848668167369,30.92124782333747
2020-10-19T16:23:50Z,33348.4,33458.6,16.68,738,25.43387280614904,1.9343252366953188,39876.0933672604,0,1.4096953266288117,12.882319451273071,39.860540993207586,30.888491678395624
2020-10-19T16:24:00Z,33348.4,33462.6,16.65,738,25.456222648164584,1.9341128317832579,39907.61717827862,0,1.4096926181649387,12.882322159736944,39.89203388941245,30.938816992298054
2020-10-19T16:24:10Z,33348.4,33462.6,16.65,738,25.456222648164584,1.9341128317832579,39907.61717827862,0,1.4096926181649387,12.882322159736944,39.89203388941245,30.938816992298054
2020-10-19T16:24:20Z,33348.4,33438.7,16.64,738,25.44244313805419,1.9340728602030497,39888.15571003494,0,1.4096942902560328,12.882320487645849,39.87259151018023,30.92973588744
2020-10-19T16:24:30Z,33348.4,33454.6,16.63,738,25.462158812682837,1.9339842179696267,39915.97817215091,0,1.4096918998047814,12.882322878097101,39.90038667882415,30.96147924045873
2020-10-19T16:24:40Z,33348.4,33442.7,16.62,738,25.458476630832408,1.9339295555854064,39910.77114847882,0,1.4096923471820193,12.882322430719864,39.895184764936346,30.96470919183688
2020-10-19T16:24:50Z,33348.4,33446.7,16.62,738,25.46184452647687,1.933924664764427,39915.52525529226,0,1.4096919387185074,12.882322839183376,39.8999342064565,30.96881563286808
2020-10-19T16:25:00Z,33348.4,33442.7,16.61,738,25.464814146544274,1.9338603338680649,39919.70780022988,0,1.4096915793624685,12.882323198539414,39.90411264642584,30.980160002688674
2020-10-19T16:25:10Z,33348.4,33434.7,16.61,738,25.458076831318515,1.933870116383061,39910.19750243992,0,1.4096923964685593,12.882322381433323,39.89461168178123,30.971943175198845
2020-10-19T16:25:20Z,33348.4,33414.8,16.6,738,25.447652915835036,1.933825223787328,39895.47329633196,0,1.409693661543403,12.88232111635848,39.87990192026582,30.966951556733683
2020-10-19T16:25:30Z,33348.4,33438.7,16.6,738,25.467784690456643,1.9337959932640687,39923.89157059734,0,1.4096912199011429,12.88232355800074,39.908292310098545,30.991510460873656
2020-10-19T16:25:40Z,33348.4,33402.8,16.59,738,25.44387986213315,1.9337706624257527,39890.137568837716,0,1.4096941199786204,12.882320657923263,39.87457142557171,30.970072099366607
2020-10-19T16:25:50Z,33348.4,33418.8,16.59,738,25.457359680677662,1.9337510891577612,39909.166561031416,0,1.4096924850450183,12.882322292856864,39.89358175194772,30.986520365139828
2020-10-19T16:26:00Z,33348.4,33402.8,16.58,738,25.450216603147123,1.9337014106494526,39899.073780260136,0,1.4096933521969017,12.88232142570498,39.88349887268276,30.985532655471356
2020-10-19T16:26:10Z,33348.4,33438.7,16.58,738,25.480470843005033,1.9336574998890679,39941.77932008947,0,1.4096896830208705,12.882325094881011,39.92616249547109,31.0224588602922
2020-10-19T16:26:20Z,33348.4,33375,16.58,738,25.426791701164767,1.9337354304882197,39866.00355929558,0,1.4096961935252774,12.882318584376605,39.85046107384654,30.956942120945588
2020-10-19T16:26:30Z,33348.4,33422.7,16.56,738,25.479676112120014,1.9335385337749331,39940.63891600945,0,1.4096897810021471,12.882324996899735,39.92502321144844,31.036973260124963
2020-10-19T16:26:40Z,33348.4,33418.8,16.56,738,25.476387783695788,1.9335433040023646,39935.99757029496,0,1.409690179777447,12.882324598124436,39.92038642386876,31.032957701752743
2020-10-19T16:26:50Z,33348.4,33422.7,16.56,738,25.479676112120014,1.9335385337749331,39940.63891600945,0,1.4096897810021471,12.882324996899735,39.92502321144844,31.036973260124963
2020-10-19T16:27:00Z,33348.4,33422.7,16.56,738,25.479676112120014,1.9335385337749331,39940.63891600945,0,1.4096897810021471,12.882324996899735,39.92502321144844,31.036973260124963
2020-10-19T16:27:10Z,33348.4,33398.8,16.55,738,25.465869002895374,1.9334984894307128,39921.14083478433,0,1.4096914562389566,12.882323321662925,39.905544274404825,31.027855283868348
2020-10-19T16:27:20Z,33348.4,33438.7,16.55,738,25.499519322810208,1.9334496849641902,39968.63575458947,0,1.4096873755688126,12.88232740233307,39.95299254144953,31.068958036026487
2020-10-19T16:27:30Z,33348.4,33438.7,16.55,738,25.499519322810208,1.9334496849641902,39968.63575458947,0,1.4096873755688126,12.88232740233307,39.95299254144953,31.068958036026487
2020-10-19T16:27:40Z,33348.4,33394.9,16.54,738,25.468925503441216,1.9334339696523528,39925.44584018212,0,1.4096910863613556,12.882323691540527,39.90984505391386,31.039335370082075
2020-10-19T16:27:50Z,33348.4,33402.8,16.54,738,25.475589213200955,1.9334243036962657,39934.85168370796,0,1.40969027822977,12.882324499672112,39.91924166252545,31.047476909163993
2020-10-19T16:28:00Z,33348.4,33418.8,16.54,738,25.489086020153753,1.9334047306526359,39953.901451489,0,1.4096886415111702,12.882326136390713,39.93827271861269,31.0639669968821
2020-10-19T16:28:10Z,33348.4,33382.9,16.54,738,25.45880384104758,1.9334486543501157,39911.158456755606,0,1.4096923139052535,12.88232246399663,39.895571693165635,31.02696903397729
2020-10-19T16:28:20Z,33348.4,33406.8,16.54,738,25.47896332884297,1.9334194099864181,39939.614130910784,0,1.4096898690496684,12.882324908852214,39.923999432817794,31.051599318796878
2020-10-19T16:28:30Z,33348.4,33371,16.54,738,25.44876703608187,1.9334632193341597,39896.990103674405,0,1.409693531222298,12.882321246679584,39.88141723990494,31.014706416108854
2020-10-19T16:28:40Z,33348.4,33442.7,16.54,738,25.509248585845672,1.9333755023397143,39982.35693770743,0,1.4096861966717324,12.88232858123015,39.966700234114015,31.088601296312408
2020-10-19T16:28:50Z,33348.4,33382.9,16.53,738,25.465149181236136,1.933379352596319,39920.106031533476,0,1.4096915451472176,12.882323232754665,39.90451048685711,31.04247022275177
2020-10-19T16:29:00Z,33348.4,33410.8,16.53,738,25.488688773571784,1.9333452149044494,39953.33140277244,0,1.4096886904886354,12.882326087413247,39.93770322998588,31.07123760603972
2020-10-19T16:29:10Z,33348.4,33394.9,16.53,738,25.475273394701844,1.9333646679328798,39934.396534725405,0,1.4096903173352757,12.882324460566606,39.918786960481576,31.05484284411233
2020-10-19T16:29:20Z,33348.4,33382.9,16.53,738,25.465149181236136,1.933379352596319,39920.106031533476,0,1.4096915451472176,12.882323232754665,39.90451048685711,31.04247022275177
2020-10-19T16:29:30Z,33348.4,33375,16.52,738,25.46483058462021,1.9333197097106654,39919.64693022271,0,1.4096915845923,12.882323193309583,39.904051836163426,31.049832559116318
2020-10-19T16:29:40Z,33348.4,33375,16.52,738,25.46483058462021,1.9333197097106654,39919.64693022271,0,1.4096915845923,12.882323193309583,39.904051836163426,31.049832559116318
2020-10-19T16:29:50Z,33348.4,33386.9,16.52,738,25.474872620821095,1.9333051456836197,39933.82146156494,0,1.4096903667444312,12.882324411157452,39.91821245201181,31.06210786910052
2020-10-19T16:30:00Z,33348.4,33367,16.52,738,25.458079921723023,1.933329502143153,39910.11781601366,0,1.4096924033150602,12.882322374586822,39.8945320735456,31.04158062291091
2020-10-19T16:30:10Z,33348.4,33406.8,16.51,738,25.498022305076145,1.933211474993252,39966.48543513408,0,1.4096875603200332,12.88232721758185,39.95084433564406,31.098171161661824
2020-10-19T16:30:20Z,33348.4,33379,16.51,738,25.474555650684373,1.9332454922123024,39933.3646645372,0,1.4096904059915338,12.882324371910348,39.917756103526955,31.06947824919407
2020-10-19T16:30:30Z,33348.4,33375,16.51,738,25.471179382065,1.933250387967624,39928.599072030935,0,1.409690815441874,12.882323962460008,39.91299519012848,31.065350070833233
2020-10-19T16:30:40Z,33348.4,33367,16.51,738,25.46442701723271,1.9332601803772391,39919.06787644475,0,1.4096916343434622,12.88232314355842,39.903473350729286,31.057093939217488
2020-10-19T16:30:50Z,33348.4,33390.9,16.51,738,25.484600389608687,1.9332309291122987,39947.542281409544,0,1.4096891878785627,12.882325590023319,39.931919796055425,31.081760023476424
2020-10-19T16:31:00Z,33348.4,33379,16.51,738,25.474555650684373,1.9332454922123024,39933.3646645372,0,1.4096904059915338,12.882324371910348,39.917756103526955,31.06947824919407
2020-10-19T16:31:10Z,33348.4,33355.1,16.5,738,25.460730432503233,1.9332054170206725,39913.84047228527,0,1.4096920834717515,12.882322694430131,39.898251076835734,31.060330810320696
2020-10-19T16:31:20Z,33348.4,33379,16.51,738,25.474555650684373,1.9332454922123024,39933.3646645372,0,1.4096904059915338,12.882324371910348,39.917756103526955,31.06947824919407
2020-10-19T16:31:30Z,33348.4,33335.3,16.51,738,25.43767303195983,1.933298994582043,39881.30037524556,0,1.4096948792529216,12.88231989864896,39.8657428968276,31.02438196879671
2020-10-19T16:31:40Z,33348.4,33355.1,16.51,738,25.454383299857835,1.9332747488037745,39904.890196919674,0,1.4096928524618164,12.882321925440067,39.88930958352828,31.04481349873734
2020-10-19T16:31:50Z,33348.4,33343.2,16.5,738,25.45068469147701,1.9332199880662386,39899.65966430661,0,1.4096933018588962,12.882321476042986,39.88408418203198,31.048044789934455
2020-10-19T16:32:00Z,33348.4,33347.2,16.5,738,25.45406135436996,1.9332150899398368,39904.42632593937,0,1.4096928923166991,12.882321885585183,39.88884616763532,31.052174470529398
2020-10-19T16:32:10Z,33348.4,33379,16.5,738,25.480907869823824,1.9331761604989153,39942.32116027258,0,1.409689636467027,12.882325141434855,39.92670380346772,31.085008102807404
2020-10-19T16:32:20Z,33348.4,33394.9,16.5,738,25.494332490055516,1.9331567028850625,39961.26849378711,0,1.4096880085493781,12.882326769352504,39.94563252169848,31.101426698640868
2020-10-19T16:32:30Z,33348.4,33398.8,16.5,738,25.497625460139112,1.9331519309865899,39965.91594443948,0,1.4096876092495543,12.882327168652328,39.950275404705415,31.105454082583627
2020-10-19T16:32:40Z,33348.4,33371,16.5,738,25.474153687387343,1.9331859522851425,39932.78788962315,0,1.4096904555469008,12.882324322354982,39.91717989495681,31.07674762273579
2020-10-19T16:32:50Z,33348.4,33406.8,16.5,738,25.504380441557405,1.9331421433693763,39975.44916605715,0,1.4096867901738932,12.882327987727988,39.959799254781466,31.11371560635263
2020-10-19T16:33:00Z,33348.4,33406.8,16.5,738,25.504380441557405,1.9331421433693763,39975.44916605715,0,1.4096867901738932,12.882327987727988,39.959799254781466,31.11371560635263
2020-10-19T16:33:10Z,33348.4,33359.1,16.5,738,25.464107266450632,1.9332005197859388,39918.6071234089,0,1.4096916739304572,12.882323103971425,39.90301304991739,31.064460714322703
2020-10-19T16:33:20Z,33348.4,33406.8,16.49,738,25.51074115251295,1.9330728017672156,39984.41621443421,0,1.4096860197427241,12.882328758159158,39.968757485705765,31.129270313430126
2020-10-19T16:33:30Z,33348.4,33363.1,16.49,738,25.47383556373799,1.9331262811076098,39932.32944189957,0,1.409690494935828,12.882324282966055,39.91672189738281,31.084122449669543
2020-10-19T16:33:40Z,33348.4,33406.8,16.49,738,25.51074115251295,1.9330728017672156,39984.41621443421,0,1.4096860197427241,12.882328758159158,39.968757485705765,31.129270313430126
2020-10-19T16:33:50Z,33348.4,33422.7,16.49,738,25.524170746738505,1.9330533524980347,40003.36759002785,0,1.409684391477788,12.882330386424094,39.98769021816922,31.145699335677246
2020-10-19T16:34:00Z,33348.4,33382.9,16.49,738,25.490556238750127,1.9331020457558712,39955.929450580654,0,1.409688467269475,12.882326310632408,39.94029872505629,31.104577349964174
2020-10-19T16:34:10Z,33348.4,33359.1,16.49,738,25.470457820681318,1.9331311780307732,39927.56175286113,0,1.4096909045662978,12.882323873335585,39.91195888936278,31.079990370136766
2020-10-19T16:34:20Z,33348.4,33359.1,16.49,738,25.470457820681318,1.9331311780307732,39927.56175286113,0,1.4096909045662978,12.882323873335585,39.91195888936278,31.079990370136766
2020-10-19T16:34:30Z,33348.4,33382.9,16.49,738,25.490556238750127,1.9331020457558712,39955.929450580654,0,1.409688467269475,12.882326310632408,39.94029872505629,31.104577349964174
2020-10-19T16:34:40Z,33348.4,33347.2,16.49,738,25.46040937515445,1.9331457481506578,39913.377857059866,0,1.4096921232187423,12.88232265468314,39.89778891558962,31.067697877862503
2020-10-19T16:34:50Z,33348.4,33371,16.49,738,25.480506775228644,1.9331166105656499,39941.74561736339,0,1.4096896859165424,12.88232509198534,39.926128825847,31.09228352751204
2020-10-19T16:35:00Z,33348.4,33375,16.49,738,25.483884689374232,1.9331117145349743,39946.5132958843,0,1.4096892762869762,12.882325501614906,39.93089182133606,31.096415830602748
2020-10-19T16:35:10Z,33348.4,33406.8,16.49,738,25.51074115251295,1.9330728017672156,39984.41621443421,0,1.4096860197427241,12.882328758159158,39.968757485705765,31.129270313430126
2020-10-19T16:35:20Z,33348.4,33315.4,16.49,738,25.43355972454095,1.9331846964505215,39875.47451964182,0,1.4096953797989826,12.882319398102899,39.85992275218368,31.034852296561446
2020-10-19T16:35:30Z,33348.4,33363.1,16.49,738,25.47383556373799,1.9331262811076098,39932.32944189957,0,1.409690494935828,12.882324282966055,39.91672189738281,31.084122449669543
2020-10-19T16:35:40Z,33348.4,33347.2,16.49,738,25.46040937515445,1.9331457481506578,39913.377857059866,0,1.4096921232187423,12.88232265468314,39.89778891558962,31.067697877862503
2020-10-19T16:35:50Z,33348.4,33347.2,16.49,738,25.46040937515445,1.9331457481506578,39913.377857059866,0,1.4096921232187423,12.88232265468314,39.89778891558962,31.067697877862503
2020-10-19T16:36:00Z,33348.4,33386.9,16.49,738,25.493934323969075,1.9330971506178787,39960.697118588745,0,1.4096880576408122,12.882326720261071,39.94506170801913,31.108709876604728
2020-10-19T16:36:10Z,33348.4,33371,16.47,738,25.493220670468205,1.9329778971840823,39959.671021667724,0,1.4096881458010424,12.88232663210084,39.94403661947043,31.123386118964977
2020-10-19T16:36:20Z,33348.4,33375,16.49,738,25.483884689374232,1.9331117145349743,39946.5132958843,0,1.4096892762869762,12.882325501614906,39.93089182133606,31.096415830602748
2020-10-19T16:36:30Z,33348.4,33359.1,16.49,738,25.470457820681318,1.9331311780307732,39927.56175286113,0,1.4096909045662978,12.882323873335585,39.91195888936278,31.079990370136766
2020-10-19T16:36:40Z,33348.4,33382.9,16.49,738,25.490556238750127,1.9331020457558712,39955.929450580654,0,1.409688467269475,12.882326310632408,39.94029872505629,31.104577349964174
2020-10-19T16:36:50Z,33348.4,33371,16.49,738,25.480506775228644,1.9331166105656499,39941.74561736339,0,1.4096896859165424,12.88232509198534,39.926128825847,31.09228352751204
2020-10-19T16:37:00Z,33348.4,33351.1,16.49,738,25.46370250710685,1.9331409727769338,39918.02636417464,0,1.409691723828149,12.882323054073733,39.902432860682794,31.071726436514183
2020-10-19T16:37:10Z,33348.4,33335.3,16.49,738,25.45036143869442,1.9331603209247206,39899.193929945584,0,1.409693341873877,12.882321436028006,39.883618904513476,31.055406050713486
2020-10-19T16:37:20Z,33348.4,33386.9,16.49,738,25.493934323969075,1.9330971506178787,39960.697118588745,0,1.4096880576408122,12.882326720261071,39.94506170801913,31.108709876604728
2020-10-19T16:37:30Z,33348.4,33375,16.49,738,25.483884689374232,1.9331117145349743,39946.5132958843,0,1.4096892762869762,12.882325501614906,39.93089182133606,31.096415830602748
2020-10-19T16:37:40Z,33348.4,33379,16.49,738,25.487262661025206,1.933106818804338,39951.28097087096,0,1.4096888666577136,12.882325911244168,39.93565481261412,31.100548208837193
