"Plot Title: CT_20739336"
"#","Date Time, GMT-08:00","High Range, μS/cm (LGR S/N: 20739336, SEN S/N: 20739336)","Temp, °C (LGR S/N: 20739336, SEN S/N: 20739336)"
131,03/06/20 12:51:50 PM,0.0,25.80
132,03/06/20 12:52:00 PM,0.0,25.78
133,03/06/20 12:52:10 PM,0.0,25.76
134,03/06/20 12:52:20 PM,0.0,25.75
135,03/06/20 12:52:30 PM,0.0,25.74
136,03/06/20 12:52:40 PM,0.0,25.72
137,03/06/20 12:52:50 PM,0.0,25.72
138,03/06/20 12:53:00 PM,0.0,25.70
139,03/06/20 12:53:10 PM,0.0,25.68
140,03/06/20 12:53:20 PM,0.0,25.65
141,03/06/20 12:53:30 PM,0.0,25.65
142,03/06/20 12:53:40 PM,0.0,25.63
143,03/06/20 12:53:50 PM,0.0,25.60
144,03/06/20 12:54:00 PM,0.0,25.59
145,03/06/20 12:54:10 PM,0.0,25.58
146,03/06/20 12:54:20 PM,0.0,25.54
147,03/06/20 12:54:30 PM,0.0,25.53
148,03/06/20 12:54:40 PM,0.0,25.52
149,03/06/20 12:54:50 PM,0.0,25.49
150,03/06/20 12:55:00 PM,0.0,25.49
151,03/06/20 12:55:10 PM,0.0,25.49
152,03/06/20 12:55:20 PM,0.0,25.48
153,03/06/20 12:55:30 PM,0.0,25.48
154,03/06/20 12:55:40 PM,0.0,25.48
155,03/06/20 12:55:50 PM,0.0,25.48
156,03/06/20 12:56:00 PM,0.0,25.47
157,03/06/20 12:56:10 PM,0.0,25.47
158,03/06/20 12:56:20 PM,0.0,25.46
159,03/06/20 12:56:30 PM,0.0,25.45
160,03/06/20 12:56:40 PM,0.0,25.42
161,03/06/20 12:56:50 PM,0.0,25.42
162,03/06/20 12:57:00 PM,0.0,25.42
163,03/06/20 12:57:10 PM,0.0,25.41
164,03/06/20 12:57:20 PM,0.0,25.41
165,03/06/20 12:57:30 PM,0.0,25.40
166,03/06/20 12:57:40 PM,0.0,25.38
167,03/06/20 12:57:50 PM,0.0,25.37
168,03/06/20 12:58:00 PM,0.0,25.37
169,03/06/20 12:58:10 PM,0.0,25.36
170,03/06/20 12:58:20 PM,0.0,25.35
171,03/06/20 12:58:30 PM,0.0,25.35
172,03/06/20 12:58:40 PM,0.0,25.43
173,03/06/20 12:58:50 PM,0.0,25.46
174,03/06/20 12:59:00 PM,0.0,25.47
175,03/06/20 12:59:10 PM,0.0,25.51
176,03/06/20 12:59:20 PM,0.0,25.57
177,03/06/20 12:59:30 PM,0.0,25.54
178,03/06/20 12:59:40 PM,0.0,25.54
179,03/06/20 12:59:50 PM,0.0,25.54
180,03/06/20 01:00:00 PM,0.0,25.56
181,03/06/20 01:00:10 PM,0.0,25.56
182,03/06/20 01:00:20 PM,0.0,25.56
183,03/06/20 01:00:30 PM,0.0,25.57
184,03/06/20 01:00:40 PM,0.0,25.58
185,03/06/20 01:00:50 PM,0.0,25.58
186,03/06/20 01:01:00 PM,0.0,25.58
187,03/06/20 01:01:10 PM,0.0,25.58
188,03/06/20 01:01:20 PM,0.0,25.58
189,03/06/20 01:01:30 PM,0.0,25.57
190,03/06/20 01:01:40 PM,0.0,25.57
191,03/06/20 01:01:50 PM,0.0,25.56
192,03/06/20 01:02:00 PM,0.0,25.56
193,03/06/20 01:02:10 PM,0.0,25.54
194,03/06/20 01:02:20 PM,0.0,25.53
195,03/06/20 01:02:30 PM,0.0,25.52
196,03/06/20 01:02:40 PM,0.0,25.52
197,03/06/20 01:02:50 PM,0.0,25.49
198,03/06/20 01:03:00 PM,0.0,25.46
199,03/06/20 01:03:10 PM,0.0,25.45
200,03/06/20 01:03:20 PM,0.0,25.45
201,03/06/20 01:03:30 PM,0.0,25.43
202,03/06/20 01:03:40 PM,0.0,25.42
203,03/06/20 01:03:50 PM,0.0,25.42
204,03/06/20 01:04:00 PM,0.0,25.42
205,03/06/20 01:04:10 PM,0.0,25.42
206,03/06/20 01:04:20 PM,0.0,25.41
207,03/06/20 01:04:30 PM,0.0,25.41
208,03/06/20 01:04:40 PM,0.0,25.40
209,03/06/20 01:04:50 PM,0.0,25.38
210,03/06/20 01:05:00 PM,0.0,25.37
211,03/06/20 01:05:10 PM,0.0,25.36
212,03/06/20 01:05:20 PM,0.0,25.36
213,03/06/20 01:05:30 PM,0.0,25.34
214,03/06/20 01:05:40 PM,0.0,25.34
215,03/06/20 01:05:50 PM,0.0,25.31
216,03/06/20 01:06:00 PM,0.0,25.31
217,03/06/20 01:06:10 PM,0.0,25.31
218,03/06/20 01:06:20 PM,0.0,25.31
219,03/06/20 01:06:30 PM,0.0,25.31
220,03/06/20 01:06:40 PM,0.0,25.31
221,03/06/20 01:06:50 PM,0.0,25.31
222,03/06/20 01:07:00 PM,0.0,25.30
223,03/06/20 01:07:10 PM,0.0,25.30
224,03/06/20 01:07:20 PM,0.0,25.30
225,03/06/20 01:07:30 PM,0.0,25.29
226,03/06/20 01:07:40 PM,0.0,25.30
227,03/06/20 01:07:50 PM,0.0,25.31
228,03/06/20 01:08:00 PM,0.0,25.31
229,03/06/20 01:08:10 PM,0.0,25.30
230,03/06/20 01:08:20 PM,0.0,25.30
231,03/06/20 01:08:30 PM,0.0,25.29
232,03/06/20 01:08:40 PM,0.0,25.29
233,03/06/20 01:08:50 PM,0.0,25.29
234,03/06/20 01:09:00 PM,0.0,25.29
235,03/06/20 01:09:10 PM,0.0,25.31
236,03/06/20 01:09:20 PM,0.0,25.35
237,03/06/20 01:09:30 PM,0.0,25.37
238,03/06/20 01:09:40 PM,0.0,25.40
239,03/06/20 01:09:50 PM,0.0,25.38
240,03/06/20 01:10:00 PM,0.0,25.37
241,03/06/20 01:10:10 PM,0.0,25.35
242,03/06/20 01:10:20 PM,0.0,25.32
243,03/06/20 01:10:30 PM,0.0,25.32
244,03/06/20 01:10:40 PM,0.0,25.31
245,03/06/20 01:10:50 PM,0.0,25.31
246,03/06/20 01:11:00 PM,0.0,25.32
247,03/06/20 01:11:10 PM,0.0,25.34
248,03/06/20 01:11:20 PM,0.0,25.34
249,03/06/20 01:11:30 PM,0.0,25.31
250,03/06/20 01:11:40 PM,0.0,25.31
251,03/06/20 01:11:50 PM,0.0,25.30
252,03/06/20 01:12:00 PM,0.0,25.30
253,03/06/20 01:12:10 PM,0.0,25.29
254,03/06/20 01:12:20 PM,0.0,25.29
255,03/06/20 01:12:30 PM,0.0,25.31
256,03/06/20 01:12:40 PM,0.0,25.35
257,03/06/20 01:12:50 PM,0.0,25.36
258,03/06/20 01:13:00 PM,0.0,25.37
259,03/06/20 01:13:10 PM,0.0,25.36
260,03/06/20 01:13:20 PM,0.0,25.35
261,03/06/20 01:13:30 PM,0.0,25.38
262,03/06/20 01:13:40 PM,0.0,25.37
263,03/06/20 01:13:50 PM,0.0,25.36
264,03/06/20 01:14:00 PM,0.0,25.37
265,03/06/20 01:14:10 PM,0.0,25.42
266,03/06/20 01:14:20 PM,0.0,25.48
267,03/06/20 01:14:30 PM,0.0,25.48
268,03/06/20 01:14:40 PM,0.0,25.49
269,03/06/20 01:14:50 PM,0.0,25.48
270,03/06/20 01:15:00 PM,0.0,25.46
271,03/06/20 01:15:10 PM,0.0,25.48
272,03/06/20 01:15:20 PM,0.0,25.49
273,03/06/20 01:15:30 PM,0.0,25.52
274,03/06/20 01:15:40 PM,0.0,25.58
275,03/06/20 01:15:50 PM,0.0,25.62
276,03/06/20 01:16:00 PM,0.0,25.65
277,03/06/20 01:16:10 PM,0.0,25.67
278,03/06/20 01:16:20 PM,0.0,25.69
279,03/06/20 01:16:30 PM,0.0,25.70
280,03/06/20 01:16:40 PM,0.0,25.73
281,03/06/20 01:16:50 PM,0.0,25.74
282,03/06/20 01:17:00 PM,0.0,25.74
283,03/06/20 01:17:10 PM,0.0,25.70
284,03/06/20 01:17:20 PM,0.0,25.67
285,03/06/20 01:17:30 PM,0.0,25.65
286,03/06/20 01:17:40 PM,0.0,25.64
287,03/06/20 01:17:50 PM,0.0,25.63
288,03/06/20 01:18:00 PM,0.0,25.63
289,03/06/20 01:18:10 PM,0.0,25.64
290,03/06/20 01:18:20 PM,0.0,25.65
291,03/06/20 01:18:30 PM,0.0,25.67
292,03/06/20 01:18:40 PM,0.0,25.65
293,03/06/20 01:18:50 PM,0.0,25.65
294,03/06/20 01:19:00 PM,0.0,25.65
295,03/06/20 01:19:10 PM,0.0,25.63
296,03/06/20 01:19:20 PM,0.0,25.62
297,03/06/20 01:19:30 PM,0.0,25.62
298,03/06/20 01:19:40 PM,0.0,25.63
299,03/06/20 01:19:50 PM,0.0,25.64
300,03/06/20 01:20:00 PM,0.0,25.67
301,03/06/20 01:20:10 PM,0.0,25.65
302,03/06/20 01:20:20 PM,0.0,25.63
303,03/06/20 01:20:30 PM,0.0,25.62
304,03/06/20 01:20:40 PM,0.0,25.62
305,03/06/20 01:20:50 PM,0.0,25.62
306,03/06/20 01:21:00 PM,0.0,25.60
307,03/06/20 01:21:10 PM,0.0,25.62
308,03/06/20 01:21:20 PM,0.0,25.62
309,03/06/20 01:21:30 PM,0.0,25.63
310,03/06/20 01:21:40 PM,0.0,25.63
311,03/06/20 01:21:50 PM,0.0,25.63
312,03/06/20 01:22:00 PM,0.0,25.60
313,03/06/20 01:22:10 PM,0.0,25.62
314,03/06/20 01:22:20 PM,0.0,25.62
315,03/06/20 01:22:30 PM,0.0,25.62
316,03/06/20 01:22:40 PM,0.0,25.64
317,03/06/20 01:22:50 PM,0.0,25.67
318,03/06/20 01:23:00 PM,0.0,25.67
319,03/06/20 01:23:10 PM,0.0,25.67
320,03/06/20 01:23:20 PM,0.0,25.72
321,03/06/20 01:23:30 PM,0.0,25.72
322,03/06/20 01:23:40 PM,0.0,25.72
323,03/06/20 01:23:50 PM,0.0,25.73
324,03/06/20 01:24:00 PM,0.0,25.74
325,03/06/20 01:24:10 PM,0.0,25.75
326,03/06/20 01:24:20 PM,0.0,25.74
327,03/06/20 01:24:30 PM,0.0,25.65
328,03/06/20 01:24:40 PM,0.0,25.79
329,03/06/20 01:24:50 PM,0.0,25.86
330,03/06/20 01:25:00 PM,0.0,25.84
331,03/06/20 01:25:10 PM,0.0,25.72
332,03/06/20 01:25:20 PM,0.0,25.52
333,03/06/20 01:25:30 PM,0.0,25.46
334,03/06/20 01:25:40 PM,0.0,25.35
335,03/06/20 01:25:50 PM,0.0,24.92
336,03/06/20 01:26:00 PM,0.0,24.88
337,03/06/20 01:26:10 PM,0.0,24.99
338,03/06/20 01:26:20 PM,0.0,25.02
339,03/06/20 01:26:30 PM,0.0,24.74
340,03/06/20 01:26:40 PM,0.0,24.56
341,03/06/20 01:26:50 PM,0.0,25.09
342,03/06/20 01:27:00 PM,0.0,25.07
343,03/06/20 01:27:10 PM,0.0,25.07
344,03/06/20 01:27:20 PM,0.0,24.97
345,03/06/20 01:27:30 PM,0.0,24.59
346,03/06/20 01:27:40 PM,0.0,24.45
347,03/06/20 01:27:50 PM,0.0,24.27
348,03/06/20 01:28:00 PM,0.0,24.53
349,03/06/20 01:28:10 PM,0.0,24.91
350,03/06/20 01:28:20 PM,0.0,24.30
351,03/06/20 01:28:30 PM,0.0,24.15
352,03/06/20 01:28:40 PM,0.0,24.11
353,03/06/20 01:28:50 PM,0.0,24.03
354,03/06/20 01:29:00 PM,0.0,23.98
355,03/06/20 01:29:10 PM,0.0,23.93
356,03/06/20 01:29:20 PM,0.0,23.87
357,03/06/20 01:29:30 PM,0.0,23.81
358,03/06/20 01:29:40 PM,0.0,23.76
359,03/06/20 01:29:50 PM,0.0,23.68
360,03/06/20 01:30:00 PM,0.0,23.63
361,03/06/20 01:30:10 PM,0.0,23.59
362,03/06/20 01:30:20 PM,0.0,23.52
363,03/06/20 01:30:30 PM,0.0,23.51
364,03/06/20 01:30:40 PM,0.0,23.39
365,03/06/20 01:30:50 PM,0.0,23.14
366,03/06/20 01:31:00 PM,0.0,23.05
367,03/06/20 01:31:10 PM,0.0,23.21
368,03/06/20 01:31:20 PM,0.0,23.29
369,03/06/20 01:31:30 PM,0.0,23.39
370,03/06/20 01:31:40 PM,0.0,23.27
371,03/06/20 01:31:50 PM,0.0,23.48
372,03/06/20 01:32:00 PM,0.0,23.73
373,03/06/20 01:32:10 PM,0.0,23.96
374,03/06/20 01:32:20 PM,0.0,24.16
375,03/06/20 01:32:30 PM,0.0,24.34
376,03/06/20 01:32:40 PM,0.0,24.28
377,03/06/20 01:32:50 PM,0.0,24.11
378,03/06/20 01:33:00 PM,0.0,23.94
379,03/06/20 01:33:10 PM,0.0,24.01
380,03/06/20 01:33:20 PM,0.0,23.98
381,03/06/20 01:33:30 PM,0.0,23.60
382,03/06/20 01:33:40 PM,0.0,23.50
383,03/06/20 01:33:50 PM,0.0,23.45
384,03/06/20 01:34:00 PM,0.0,23.95
385,03/06/20 01:34:10 PM,0.0,23.93
386,03/06/20 01:34:20 PM,0.0,23.94
387,03/06/20 01:34:30 PM,0.0,23.94
388,03/06/20 01:34:40 PM,0.0,23.94
389,03/06/20 01:34:50 PM,0.0,23.94
390,03/06/20 01:35:00 PM,0.0,23.95
391,03/06/20 01:35:10 PM,0.0,23.95
392,03/06/20 01:35:20 PM,0.0,23.94
393,03/06/20 01:35:30 PM,0.0,23.93
394,03/06/20 01:35:40 PM,0.0,23.94
395,03/06/20 01:35:50 PM,0.0,23.93
396,03/06/20 01:36:00 PM,0.0,23.93
397,03/06/20 01:36:10 PM,0.0,23.94
398,03/06/20 01:36:20 PM,0.0,23.95
399,03/06/20 01:36:30 PM,0.0,23.95
400,03/06/20 01:36:40 PM,0.0,23.95
401,03/06/20 01:36:50 PM,0.0,23.95
402,03/06/20 01:37:00 PM,0.0,23.95
403,03/06/20 01:37:10 PM,0.0,23.96
404,03/06/20 01:37:20 PM,0.0,23.98
405,03/06/20 01:37:30 PM,0.0,23.96
406,03/06/20 01:37:40 PM,0.0,23.90
407,03/06/20 01:37:50 PM,0.0,23.92
408,03/06/20 01:38:00 PM,0.0,23.90
409,03/06/20 01:38:10 PM,0.0,24.04
410,03/06/20 01:38:20 PM,0.0,24.14
411,03/06/20 01:38:30 PM,0.0,24.21
412,03/06/20 01:38:40 PM,0.0,24.21
413,03/06/20 01:38:50 PM,0.0,24.28
414,03/06/20 01:39:00 PM,0.0,24.33
415,03/06/20 01:39:10 PM,0.0,24.38
416,03/06/20 01:39:20 PM,0.0,24.39
417,03/06/20 01:39:30 PM,0.0,24.43
418,03/06/20 01:39:40 PM,0.0,24.44
419,03/06/20 01:39:50 PM,0.0,24.43
420,03/06/20 01:40:00 PM,0.0,24.43
421,03/06/20 01:40:10 PM,0.0,24.44
422,03/06/20 01:40:20 PM,0.0,24.44
423,03/06/20 01:40:30 PM,0.0,24.44
424,03/06/20 01:40:40 PM,0.0,24.42
425,03/06/20 01:40:50 PM,0.0,24.42
426,03/06/20 01:41:00 PM,0.0,24.39
427,03/06/20 01:41:10 PM,0.0,24.36
428,03/06/20 01:41:20 PM,0.0,24.36
429,03/06/20 01:41:30 PM,0.0,24.36
430,03/06/20 01:41:40 PM,0.0,24.36
431,03/06/20 01:41:50 PM,0.0,24.34
432,03/06/20 01:42:00 PM,0.0,24.31
433,03/06/20 01:42:10 PM,0.0,24.31
434,03/06/20 01:42:20 PM,0.0,24.31
435,03/06/20 01:42:30 PM,0.0,24.26
436,03/06/20 01:42:40 PM,0.0,24.23
437,03/06/20 01:42:50 PM,0.0,24.22
438,03/06/20 01:43:00 PM,0.0,24.17
439,03/06/20 01:43:10 PM,0.0,24.16
440,03/06/20 01:43:20 PM,0.0,24.15
441,03/06/20 01:43:30 PM,0.0,24.12
442,03/06/20 01:43:40 PM,0.0,24.12
443,03/06/20 01:43:50 PM,0.0,24.10
444,03/06/20 01:44:00 PM,0.0,24.07
445,03/06/20 01:44:10 PM,0.0,24.06
446,03/06/20 01:44:20 PM,0.0,24.03
447,03/06/20 01:44:30 PM,0.0,24.03
448,03/06/20 01:44:40 PM,0.0,24.00
449,03/06/20 01:44:50 PM,0.0,23.96
450,03/06/20 01:45:00 PM,0.0,23.94
451,03/06/20 01:45:10 PM,0.0,23.94
452,03/06/20 01:45:20 PM,0.0,23.90
453,03/06/20 01:45:30 PM,0.0,23.87
454,03/06/20 01:45:40 PM,0.0,23.87
455,03/06/20 01:45:50 PM,0.0,23.84
456,03/06/20 01:46:00 PM,0.0,23.82
457,03/06/20 01:46:10 PM,0.0,23.78
458,03/06/20 01:46:20 PM,0.0,23.73
459,03/06/20 01:46:30 PM,0.0,23.71
460,03/06/20 01:46:40 PM,0.0,23.66
461,03/06/20 01:46:50 PM,0.0,23.63
462,03/06/20 01:47:00 PM,0.0,23.63
463,03/06/20 01:47:10 PM,0.0,23.62
464,03/06/20 01:47:20 PM,0.0,23.59
465,03/06/20 01:47:30 PM,0.0,23.57
466,03/06/20 01:47:40 PM,0.0,23.54
467,03/06/20 01:47:50 PM,0.0,23.52
468,03/06/20 01:48:00 PM,0.0,23.50
469,03/06/20 01:48:10 PM,0.0,23.45
470,03/06/20 01:48:20 PM,0.0,23.41
471,03/06/20 01:48:30 PM,0.0,23.39
472,03/06/20 01:48:40 PM,0.0,23.38
473,03/06/20 01:48:50 PM,0.0,23.36
474,03/06/20 01:49:00 PM,0.0,23.30
475,03/06/20 01:49:10 PM,0.0,23.29
476,03/06/20 01:49:20 PM,0.0,23.27
477,03/06/20 01:49:30 PM,0.0,23.24
478,03/06/20 01:49:40 PM,0.0,23.23
479,03/06/20 01:49:50 PM,0.0,23.17
480,03/06/20 01:50:00 PM,0.0,23.17
481,03/06/20 01:50:10 PM,0.0,23.17
482,03/06/20 01:50:20 PM,0.0,23.17
483,03/06/20 01:50:30 PM,0.0,23.16
484,03/06/20 01:50:40 PM,0.0,23.13
485,03/06/20 01:50:50 PM,0.0,23.11
486,03/06/20 01:51:00 PM,0.0,23.08
487,03/06/20 01:51:10 PM,0.0,23.08
488,03/06/20 01:51:20 PM,0.0,23.07
489,03/06/20 01:51:30 PM,0.0,23.07
490,03/06/20 01:51:40 PM,0.0,23.05
491,03/06/20 01:51:50 PM,0.0,23.03
492,03/06/20 01:52:00 PM,0.0,23.01
493,03/06/20 01:52:10 PM,0.0,22.95
494,03/06/20 01:52:20 PM,0.0,22.95
495,03/06/20 01:52:30 PM,0.0,22.95
496,03/06/20 01:52:40 PM,0.0,22.95
497,03/06/20 01:52:50 PM,0.0,22.94
498,03/06/20 01:53:00 PM,0.0,22.90
499,03/06/20 01:53:10 PM,0.0,22.90
500,03/06/20 01:53:20 PM,0.0,22.89
501,03/06/20 01:53:30 PM,0.0,22.86
502,03/06/20 01:53:40 PM,0.0,22.85
503,03/06/20 01:53:50 PM,0.0,22.83
504,03/06/20 01:54:00 PM,0.0,22.81
505,03/06/20 01:54:10 PM,0.0,22.81
506,03/06/20 01:54:20 PM,0.0,22.79
507,03/06/20 01:54:30 PM,0.0,22.79
508,03/06/20 01:54:40 PM,0.0,22.79
509,03/06/20 01:54:50 PM,0.0,22.77
510,03/06/20 01:55:00 PM,0.0,22.75
511,03/06/20 01:55:10 PM,0.0,22.74
512,03/06/20 01:55:20 PM,0.0,22.74
513,03/06/20 01:55:30 PM,0.0,22.73
514,03/06/20 01:55:40 PM,0.0,22.72
515,03/06/20 01:55:50 PM,0.0,22.70
516,03/06/20 01:56:00 PM,0.0,22.70
517,03/06/20 01:56:10 PM,0.0,22.69
518,03/06/20 01:56:20 PM,0.0,22.68
519,03/06/20 01:56:30 PM,0.0,22.68
520,03/06/20 01:56:40 PM,0.0,22.67
521,03/06/20 01:56:50 PM,0.0,22.65
522,03/06/20 01:57:00 PM,0.0,22.65
523,03/06/20 01:57:10 PM,0.0,22.64
524,03/06/20 01:57:20 PM,0.0,22.63
525,03/06/20 01:57:30 PM,0.0,22.62
526,03/06/20 01:57:40 PM,0.0,22.59
527,03/06/20 01:57:50 PM,0.0,22.59
528,03/06/20 01:58:00 PM,0.0,22.59
529,03/06/20 01:58:10 PM,0.0,22.53
530,03/06/20 01:58:20 PM,0.0,22.51
531,03/06/20 01:58:30 PM,0.0,22.51
532,03/06/20 01:58:40 PM,0.0,22.54
533,03/06/20 01:58:50 PM,0.0,22.58
534,03/06/20 01:59:00 PM,0.0,22.61
535,03/06/20 01:59:10 PM,0.0,22.63
536,03/06/20 01:59:20 PM,0.0,22.68
537,03/06/20 01:59:30 PM,0.0,22.67
538,03/06/20 01:59:40 PM,0.0,22.65
539,03/06/20 01:59:50 PM,0.0,22.67
540,03/06/20 02:00:00 PM,0.0,22.68
541,03/06/20 02:00:10 PM,0.0,22.70
542,03/06/20 02:00:20 PM,0.0,22.72
543,03/06/20 02:00:30 PM,0.0,22.75
544,03/06/20 02:00:40 PM,0.0,22.79
545,03/06/20 02:00:50 PM,0.0,22.80
546,03/06/20 02:01:00 PM,0.0,22.81
547,03/06/20 02:01:10 PM,0.0,22.81
548,03/06/20 02:01:20 PM,0.0,22.81
549,03/06/20 02:01:30 PM,0.0,22.83
550,03/06/20 02:01:40 PM,0.0,22.83
551,03/06/20 02:01:50 PM,0.0,22.81
552,03/06/20 02:02:00 PM,0.0,22.81
