date,E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,at,bt,Sp_Cond_mS.cm,SalinityInSitu_2pCal
2020-11-16T23:33:00Z,36257.3,14.31,352,29.52292057090873,1.9143314553919084,45586.14043645761,0,12.895011272827158,49.99932633401045,45.58732733566895,38.122222353403735
2020-11-16T23:33:10Z,36358.7,14.37,352,29.568764841144763,1.9146421886795377,45649.60213565102,0,12.895001586975633,49.99933601986197,45.650774240510394,38.12240951241973
2020-11-16T23:33:20Z,36382,14.51,352,29.483188984144594,1.9156124690890104,45531.44041491122,0,12.895019621426297,49.99931798541131,45.53264001276885,37.874007876120174
2020-11-16T23:33:30Z,36405.3,14.48,352,29.526967568624325,1.9153720261671654,45591.94674667786,0,12.895010386638175,49.99932722019943,45.593132295060876,37.95998279872029
2020-11-16T23:33:40Z,36396.5,14.52,352,29.488641963722422,1.915666872679284,45538.99453144936,0,12.895018468478106,49.9993191383595,45.540192378543075,37.871260121733684
2020-11-16T23:33:50Z,36416.9,14.53,352,29.49939914597771,1.9157144552999799,45553.88413451296,0,12.895016195950166,49.99932141088744,45.55507852800062,37.87535947757839
2020-11-16T23:34:00Z,36440.2,14.55,352,29.505163540034115,1.9158298128940894,45561.88054977791,0,12.895014975496066,49.99932263134154,45.563073087011915,37.86322889386958
2020-11-16T23:34:10Z,36481.1,14.57,352,29.5267393189068,1.9159248294724376,45591.74144873142,0,12.895010417971806,49.9993271888658,45.592927044886125,37.871494952228005
2020-11-16T23:34:20Z,36510.3,14.6,352,29.530186667794386,1.916104400569582,45596.54501826841,0,12.895009684826272,49.99932792201133,45.59772949647775,37.846612501083605
2020-11-16T23:34:30Z,36469.4,14.61,352,29.485868447129295,1.916222657131833,45535.268626483805,0,12.89501903714492,49.99931856969269,45.536467337221346,37.779758929341746
2020-11-16T23:34:40Z,36510.3,14.62,352,29.51500262136336,1.916246521302675,45575.57256058768,0,12.895012885750827,49.99932472108678,45.57676191697438,37.80752765512791
2020-11-16T23:34:50Z,36481.1,14.62,352,29.48878977126656,1.9162802112311788,45539.321181313215,0,12.89501841862312,49.999319188214486,45.54051895268044,37.77377223573607
2020-11-16T23:35:00Z,36510.3,14.63,352,29.507415322677403,1.9163175676672537,45565.09227007332,0,12.895014485306765,49.99932312153084,45.56628406145623,37.788005244169106
2020-11-16T23:35:10Z,36510.3,14.65,352,29.49225016582162,1.9164596323840613,45544.14355577034,0,12.895017682607483,49.99931992423012,45.54534020897331,37.74900038986142
2020-11-16T23:35:20Z,36504.5,14.65,352,29.487047320129925,1.9164663238858648,45536.94778684484,0,12.895018780862815,49.9993188259748,45.53814610839072,37.74230582833148
2020-11-16T23:35:30Z,36533.7,14.66,352,29.505658906715723,1.916503659993634,45562.69975976366,0,12.895014850464017,49.99932275637359,45.56389210677036,37.75651456843741
2020-11-16T23:35:40Z,36539.6,14.68,352,29.49579073417296,1.9166388612821785,45549.076659449456,0,12.895016929691781,49.999320677145825,45.55027216841756,37.72436103101083
2020-11-16T23:35:50Z,36654.1,14.87,352,29.45455885195867,1.9178540006219709,45492.27619731521,0,12.895025598870983,49.99931200796662,45.49348485693615,37.48755651887197
2020-11-16T23:36:00Z,36668.8,14.92,352,29.429980445096803,1.918190986777656,45458.335076698626,0,12.895030779139699,49.99930682769791,45.45955156916154,37.408030529352345
2020-11-16T23:36:10Z,36692.4,14.95,352,29.42841982855188,1.9183760405077195,45456.21181826196,0,12.895031103202342,49.99930650363527,45.457428800095016,37.37723531680776
2020-11-16T23:36:20Z,36660,14.93,352,29.414608349394978,1.9182718806327403,45437.079704073316,0,12.89503402324419,49.99930358359342,45.438301092145196,37.37879252869538
2020-11-16T23:36:30Z,36671.8,14.96,352,29.402549367343745,1.918470495574998,45420.43072712903,0,12.895036564296836,49.99930104254077,45.4216559446588,37.334627648720094
2020-11-16T23:36:40Z,36698.3,14.97,352,29.418622964204058,1.9185106877004021,45442.681740959146,0,12.895033168232455,49.99930443860515,45.443901839472275,37.34555497678091
2020-11-16T23:36:50Z,36662.9,14.97,352,29.387108035384475,1.9185514687236231,45399.076660043786,0,12.895039823464584,49.999297783373024,45.400306782582106,37.305347410480294
2020-11-16T23:37:00Z,36683.6,14.97,352,29.40553569221017,1.9185276188717157,45424.57458123205,0,12.895035931840471,49.999301674997135,45.42579884605351,37.328857808696256
2020-11-16T23:37:10Z,36671.8,14.98,352,29.387515423921634,1.9186119216440412,45399.65227147117,0,12.895039735611803,49.99929787122581,45.40088226189047,37.2962963055461
2020-11-16T23:37:20Z,36692.4,15,352,29.39081894307093,1.9187295755958067,45404.24719508779,0,12.895039034310884,49.999298572526726,45.40547613064746,37.28137784009729
2020-11-16T23:37:30Z,36727.8,15.01,352,29.41479420212942,1.9187594871183198,45437.43202679315,0,12.89503396947088,49.99930363736673,45.43865333377743,37.30237384397431
2020-11-16T23:37:40Z,36727.8,15.02,352,29.407278278818733,1.9188301543842845,45427.045025112,0,12.895035554788597,49.99930205204901,45.42826872182239,37.283233241223876
2020-11-16T23:37:50Z,36721.9,15.03,352,29.394520169007336,1.9189076057141015,45409.40416748485,0,12.895038247227186,49.99929935961042,45.41063191874134,37.25742412602583
2020-11-16T23:38:00Z,36736.7,15.03,352,29.407678087056055,1.918890565998966,45427.61005293591,0,12.89503546855114,49.99930213828647,45.42883361969662,37.27418484678146
2020-11-16T23:38:10Z,36873,15.27,352,29.348712933918073,1.9204266176437865,45346.29594293807,0,12.895047879129589,49.99928972770802,45.347538156972774,36.97134135506206
2020-11-16T23:38:20Z,36828.5,15.21,352,29.35419248837794,1.9200551034085187,45353.80953796839,0,12.895046732366,49.999290874471605,45.35505003351649,37.03501007945043
2020-11-16T23:38:30Z,36843.3,15.21,352,29.367295050312087,1.9200380808882578,45371.942425912814,0,12.89504396483121,49.9992936420064,45.37317877033696,37.05162123486981
2020-11-16T23:38:40Z,36873,15.25,352,29.36366001668228,1.9202857609785426,45366.95866188955,0,12.895044725478956,49.99929288135865,45.36819614777533,37.009162745577804
2020-11-16T23:38:50Z,36867.1,15.27,352,29.343496967178073,1.9204334015360391,45339.07694628769,0,12.895048980930055,49.99928862590755,45.340320810554594,36.96473909944159
2020-11-16T23:39:00Z,36881.9,15.27,352,29.356581328640278,1.920416385730274,45357.18560135946,0,12.89504621709381,49.999291389743796,45.35842532444224,36.98130103030374
2020-11-16T23:39:10Z,36873,15.26,352,29.35618493704296,1.9203561940028109,45356.62536756046,0,12.89504630259958,49.99929130423803,45.357865218841354,36.9902456555255
2020-11-16T23:39:20Z,36881.9,15.28,352,29.349110368747624,1.9204867994289418,45346.85763156476,0,12.895047793401776,49.99928981343583,45.348099717163876,36.962404290656025
2020-11-16T23:39:30Z,36902.8,15.3,352,29.35264196965643,1.9206035736816656,45351.76857303257,0,12.895047043868585,49.99929056296902,45.353009535475834,36.948002438500936
