date,TempInSitu,E_Conductivity,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,at,bt,Sp_Cond_mS.cm,SalinityInSitu_2pCal
2020-11-16T15:33:30Z,14.95,29063,352,22.74209741534487,1.9277715313431274,36046.731140014905,0,12.897114593475441,49.99826062467465,36.04890146936126,28.85598741366772
2020-11-16T15:33:40Z,14.52,28738.4,352,22.711156493208986,1.9251417480589728,36001.97281134391,0,12.897120172923044,49.99825504522704,36.004145892995496,29.135942397779658
2020-11-16T15:33:50Z,14.6,28638,352,22.57742091821266,1.9258437463452562,35810.3805292325,0,12.897144056279078,49.99823116187101,35.81256508811157,28.90438086285894
2020-11-16T15:34:00Z,14.81,28855.3,352,22.64400717385566,1.9270508449100914,35906.043390730105,0,12.897132131215317,49.99824308693477,35.908222280643166,28.834206922382815
2020-11-16T15:34:10Z,14.68,28688.1,352,22.57456814328221,1.9263469751183324,35806.371036036006,0,12.897144556091245,49.998230662058845,35.80855582983167,28.841440273400345
2020-11-16T15:34:20Z,14.67,28688.1,352,22.580351966401903,1.9262758624849474,35814.653667887134,0,12.89714352360161,49.99823169454848,35.81683797616478,28.856252202496535
2020-11-16T15:34:30Z,14.67,28615.2,352,22.517195049098188,1.9263718385372133,35724.08638007236,0,12.89715481346546,49.99822040468462,35.72627594722103,28.775306934142204
2020-11-16T15:34:40Z,14.72,28688.1,352,22.55145677650711,1.9266313226527028,35773.271965926,0,12.897148682128407,49.99822653602168,35.775458690746106,28.78229239940094
2020-11-16T15:34:50Z,14.7,28708.7,352,22.580844508935805,1.926462069388975,35815.390005668145,0,12.89714343181181,49.99823178633828,35.81757427073792,28.83468941421985
2020-11-16T15:35:00Z,14.71,28802.5,352,22.656281829235972,1.926409860508962,35923.535269121334,0,12.897129950726862,49.99824526742323,35.9257131091687,28.92388425397864
2020-11-16T15:35:10Z,14.72,28688.1,352,22.55145677650711,1.9266313226527028,35773.271965926,0,12.897148682128407,49.99822653602168,35.775458690746106,28.78229239940094
2020-11-16T15:35:20Z,14.73,28688.1,352,22.54568490977238,1.9267023837837818,35765.00505486114,0,12.897149712658333,49.99822550549175,35.76719225968115,28.767530350367565
2020-11-16T15:35:30Z,14.75,28688.1,352,22.53414833721212,1.9268444751391265,35748.48064949498,0,12.897151772544317,49.998223445605774,35.75066881101532,28.738036098192048
2020-11-16T15:35:40Z,14.76,28688.1,352,22.528383628806623,1.9269155053623126,35740.22315205714,0,12.897152801900766,49.99822241624932,35.742411790280194,28.72330387866262
2020-11-16T15:35:50Z,15.2,28885.2,352,22.445629322083715,1.9297720364999433,35621.937437842986,0,12.89716754706584,49.99820767108425,35.62413280408369,28.297865115946195
2020-11-16T15:36:00Z,15.18,28811.7,352,22.394136105628522,1.9297272094928546,35548.0221926838,0,12.8971767611328,49.99819845701729,35.550221667716485,28.247140814178955
2020-11-16T15:36:10Z,15.07,28905.9,352,22.537736973942458,1.9288265125605923,35753.94066405848,0,12.897151091914228,49.99822412623586,35.75612850987065,28.50852921442441
2020-11-16T15:36:20Z,15.11,28958.9,352,22.560261323296203,1.9290398761955792,35786.27955119046,0,12.897147060639343,49.998228157510745,35.78846551889442,28.5080245705678
2020-11-16T15:36:30Z,15.13,28958.9,352,22.54878526163843,1.9291812045717742,35769.84228255078,0,12.897149109663108,49.99822610848698,35.77202920661935,28.478970607812265
2020-11-16T15:36:40Z,15.16,28958.9,352,22.531588872976585,1.9293931198792211,35745.20966015528,0,12.897152180296665,49.99822303785342,35.7473980106184,28.435462648851413
2020-11-16T15:36:50Z,15.18,28862.2,352,22.43735356365579,1.9296609979354147,35610.043680054194,0,12.897169029708296,49.99820618844179,35.61223971240049,28.30180138368017
2020-11-16T15:37:00Z,15.17,28841.5,352,22.425336791590066,1.9296175292959334,35592.79043008265,0,12.897171180450002,49.998204037700084,35.59498742531182,28.29380223236951
2020-11-16T15:37:10Z,15.18,28915.1,352,22.482635614641325,1.9295916906301898,35675.01187630102,0,12.897160930955335,49.99821428719475,35.677204246957274,28.35907415255243
2020-11-16T15:37:20Z,15.2,28894.4,352,22.45350047057735,1.9297599839540571,35633.23119942882,0,12.897166139217225,49.99820907893287,35.63542593140685,28.30781538058536
2020-11-16T15:37:30Z,15.22,28894.4,352,22.442095077636637,1.9299011220004276,35616.885106568094,0,12.897168176875272,49.99820704127482,35.619080755995036,28.279008069515026
2020-11-16T15:37:40Z,15.22,28894.4,352,22.442095077636637,1.9299011220004276,35616.885106568094,0,12.897168176875272,49.99820704127482,35.619080755995036,28.279008069515026
2020-11-16T15:37:50Z,15.25,28871.4,352,22.405352475863452,1.9301428816281463,35564.186177083,0,12.897174746175882,49.99820047197421,35.56638475986661,28.211058592332098
2020-11-16T15:38:00Z,15.23,28945.1,352,22.47974539794278,1.929905289600016,35670.91294563301,0,12.897161441916525,49.99821377623356,35.67310554898671,28.31937671528646
2020-11-16T15:38:10Z,15.73,29144.3,352,22.365456225981585,1.9331599299043287,35507.35792423149,0,12.89718183022635,49.99819338792374,35.50955962839661,27.820462396903103
2020-11-16T15:38:20Z,15.57,28975.1,352,22.312417884883626,1.9322588207665736,35431.06555839726,0,12.8971913406185,49.99818387753159,35.43327138479704,27.866719772703966
2020-11-16T15:38:30Z,15.5,29049.1,352,22.41479310746052,1.931670470800514,35577.96612451785,0,12.897173028406318,49.99820218974377,35.58016394387816,28.044543639463154
2020-11-16T15:38:40Z,15.57,29025.9,352,22.355493401845656,1.9321924466934626,35492.912696793246,0,12.89718363092785,49.99819158722224,35.495115187467135,27.920655986364075
2020-11-16T15:38:50Z,15.58,29100.1,352,22.412766336459818,1.9321657838528201,35575.13001264969,0,12.897173381948061,49.99820183620203,35.57732798934209,27.985291968897698
2020-11-16T15:39:00Z,15.57,29005.1,352,22.3378549789293,1.9322196177960207,35467.58955023889,0,12.89718678764021,49.99818843050988,35.469793412931786,27.89857026239471
2020-11-16T15:39:10Z,15.6,29079.2,352,22.383732954778193,1.9323334251128135,35533.47746416243,0,12.897178574237826,49.99819664391226,35.53567773906028,27.93481707567589
2020-11-16T15:39:20Z,15.58,29056,352,22.37536837670482,1.9322233397989095,35521.452813964715,0,12.897180073196964,49.99819514495312,35.523653747993066,27.938475811271733
2020-11-16T15:39:30Z,15.46,29130.3,352,22.50656079371231,1.9312832883114608,35709.593557080094,0,12.89715662010009,49.998218598049995,35.711783955536376,28.188205406811328
2020-11-16T15:39:40Z,15.35,28961.2,352,22.425130522813372,1.9307300875797115,35592.66317990924,0,12.897171196312652,49.99820402183744,35.59486018222523,28.16440209343167
2020-11-16T15:39:50Z,15.22,28961.2,352,22.49922711429286,1.9298136623628672,35698.850201476715,0,12.89715795933664,49.99821725881345,35.70104121434954,28.35119454332513
2020-11-16T15:40:00Z,15.15,28869.1,352,22.46038243427191,1.9294401115402258,35643.057829138546,0,12.89716491425715,49.99821030389294,35.64525200785411,28.35256988806097
2020-11-16T15:40:10Z,15.02,28940.5,352,22.596201295157655,1.9284274854664456,35837.72289469706,0,12.897140647856558,49.99823457029353,35.83990584582415,28.619158594052656
2020-11-16T15:40:20Z,14.91,28869.1,352,22.5981318951342,1.9277420257116529,35840.38320353327,0,12.897140316229926,49.99823490192016,35.84256599769584,28.70211729777417
2020-11-16T15:40:30Z,15.05,28846.1,352,22.4978617453675,1.928763455258679,35696.72944990584,0,12.897158223703578,49.99821699444651,35.69892058388192,28.472465275419875
2020-11-16T15:40:40Z,14.95,28846.1,352,22.55527733425411,1.928055618829526,35778.97785943502,0,12.89714797084774,49.998227247302346,35.781164252419316,28.618272103186708
2020-11-16T15:40:50Z,14.78,28940.5,352,22.73507146588207,1.9267261253245387,36036.497542935256,0,12.897115869166925,49.99825934898316,36.03866850394599,28.97274966685781
2020-11-16T15:41:00Z,14.67,28775,352,22.655665423023063,1.9261615880153475,35922.61153846445,0,12.897130065876532,49.998245152273554,35.92478943405713,28.95278063730366
2020-11-16T15:41:10Z,14.68,28825.4,352,22.693544721110396,1.926166495429786,35976.90241755059,0,12.897123298127955,49.998251920022135,35.97907702908214,28.993892609540154
2020-11-16T15:41:20Z,14.46,28754.4,352,22.76013771462067,1.9246928720000505,36072.07620114953,0,12.89711143403127,49.99826378411882,36.0742449600237,29.244078600247715
2020-11-16T15:41:30Z,14.4,28754.4,352,22.795284877229875,1.924264669808914,36122.34995090629,0,12.897105167046758,49.998270051103326,36.12451556909112,29.33466853547038
2020-11-16T15:41:40Z,14.4,28733.8,352,22.777305355305433,1.9242917732062212,36096.60173938725,0,12.897108376746525,49.99826684140356,36.09876897035127,29.311460057824817
2020-11-16T15:41:50Z,14.35,28640.2,352,22.724860462682955,1.9240579283838968,36021.42920161465,0,12.897117747544053,49.998257470606035,36.02360109015042,29.28147451990886
2020-11-16T15:42:00Z,14.36,28733.8,352,22.80076685593263,1.9240061022375496,36130.15821535435,0,12.897104193690433,49.998271024459655,36.13232334269581,29.372009699220442
2020-11-16T15:42:10Z,14.35,28640.2,352,22.724860462682955,1.9240579283838968,36021.42920161465,0,12.897117747544053,49.998257470606035,36.02360109015042,29.28147451990886
2020-11-16T15:42:20Z,14.36,28713.2,352,22.782770381515355,1.9240332166706628,36104.38654812136,0,12.897107406314122,49.998267811835966,36.10655329241146,29.34875499409887
2020-11-16T15:42:30Z,14.36,28784.1,352,22.84471686700323,1.9239399305816831,36193.085504814444,0,12.897096349351182,49.998278868798906,36.19524664650911,29.42880182728789
2020-11-16T15:42:40Z,14.37,28692.7,352,22.759003239942555,1.9241316395224344,36070.357554038514,0,12.897111648272995,49.998263569877096,36.07252641967915,29.31048699874601
2020-11-16T15:42:50Z,14.93,28887.5,352,22.60245153415177,1.9278596319554397,35846.5954799393,0,12.89713954182499,49.9982356763251,35.8487779071925,28.692951770735554
2020-11-16T15:43:00Z,14.66,28814,352,22.695289634770475,1.9260392223506533,35979.38234457082,0,12.897122988987213,49.99825222916287,35.98155680514531,29.01101002063968
2020-11-16T15:43:10Z,14.81,28887.5,352,22.671831158722483,1.9270086037269212,35945.918874362134,0,12.897127160449468,49.99824805770062,35.94809536494397,28.86973976880491
2020-11-16T15:43:20Z,14.8,28887.5,352,22.67762833371623,1.926937617813371,35954.21624344631,0,12.897126126122732,49.99824909202736,35.95639223208476,28.88453667943396
2020-11-16T15:43:30Z,14.82,28793.3,352,22.58467077447451,1.9272032068296394,35820.9955587974,0,12.897142733039292,49.9982324851108,35.82317949469773,28.75107250789651
2020-11-16T15:43:40Z,14.83,28938.2,352,22.704039552484552,1.9270840781459615,35992.089987441264,0,12.897121404888129,49.99825381326196,35.994263673184655,28.896076841537226
2020-11-16T15:43:50Z,14.82,28938.2,352,22.709843218389558,1.9270131110476023,36000.39516980139,0,12.89712036958741,49.99825484856268,36.00256834797502,28.91088286256385
2020-11-16T15:44:00Z,14.86,28846.1,352,22.60715427372018,1.9274176853289686,35853.26824106593,0,12.89713871001732,49.99823650813277,35.85545027363488,28.750338887735303
2020-11-16T15:44:10Z,14.85,28846.1,352,22.61293028688789,1.927346752343056,35861.53838294386,0,12.897137679084649,49.998237539065435,35.863719925515376,28.765062405057837
2020-11-16T15:44:20Z,14.83,28846.1,352,22.62448947393196,1.927204855486239,35878.08807847584,0,12.897135616046064,49.99823960210402,35.88026863773479,28.79453919549805
2020-11-16T15:44:30Z,14.83,28938.2,352,22.704039552484552,1.9270840781459615,35992.089987441264,0,12.897121404888129,49.99825381326196,35.994263673184655,28.896076841537226
2020-11-16T15:44:40Z,14.85,28938.2,352,22.692439411945827,1.9272259814835375,35975.48906885195,0,12.897123474312036,49.998251743838054,35.97766376637929,28.866494697304436
2020-11-16T15:44:50Z,14.86,28846.1,352,22.60715427372018,1.9274176853289686,35853.26824106593,0,12.89713871001732,49.99823650813277,35.85545027363488,28.750338887735303
2020-11-16T15:45:00Z,15.2,28968.1,352,22.51656714474554,1.9296634894718345,35723.70310853204,0,12.897154861243015,49.99822035690707,35.7258926977015,28.387541786983427
2020-11-16T15:45:10Z,15.2,28887.5,352,22.44759707820875,1.9297690232157847,35624.760880688096,0,12.89716719510338,49.99820802304671,35.626956088523706,28.300352640190717
2020-11-16T15:45:20Z,15.16,28958.9,352,22.531588872976585,1.9293931198792211,35745.20966015528,0,12.897152180296665,49.99822303785342,35.7473980106184,28.435462648851413
2020-11-16T15:45:30Z,15.18,28979.7,352,22.53794761883489,1.9295071252637361,35754.34804677309,0,12.897151041131043,49.99822417701905,35.756535869013575,28.429034127948785
2020-11-16T15:45:40Z,15.23,28979.7,352,22.50933483688162,1.929860012227193,35713.358065549524,0,12.897156150827032,49.998219067323056,35.715548248345165,28.35675374774306
2020-11-16T15:45:50Z,15.21,28887.5,352,22.44189472040296,1.9298395971301663,35616.588184755325,0,12.897168213888712,49.998207004261374,35.618783850814246,28.285948010188655
2020-11-16T15:46:00Z,15.23,28887.5,352,22.430497036613957,1.929980714026122,35600.25204678802,0,12.89717025030581,49.99820496784427,35.602448626084374,28.25716767156598
2020-11-16T15:46:10Z,15.23,28958.9,352,22.49154640639529,1.929887228324464,35687.84196810271,0,12.897159331592109,49.99821588655798,35.69003360893158,28.334283561625046
2020-11-16T15:46:20Z,15.25,28958.9,352,22.480126855039263,1.9300283094200692,35671.479024779,0,12.89716137135069,49.9982138467994,35.67367159600967,28.30546226136784
2020-11-16T15:46:30Z,15.25,29032.9,352,22.543387905488093,1.9299315250810474,35762.21629113534,0,12.89715006029779,49.998225157852296,35.76440365767158,28.385332234737188
2020-11-16T15:46:40Z,15.26,29012.1,352,22.51988637595504,1.9300292461215545,35728.52051958418,0,12.897154260718077,49.99822095743201,35.7307098318269,28.348453609357367
2020-11-16T15:46:50Z,15.28,29012.1,352,22.508457642887706,1.9301702693781457,35712.146964548956,0,12.897156301799484,49.9982189163506,35.71433721674676,28.319631002321966
2020-11-16T15:47:00Z,15.3,28988.9,352,22.477230033937477,1.9303415882838895,35667.37017545688,0,12.89716188354831,49.99821333460178,35.66956297975272,28.26587049412846
2020-11-16T15:47:10Z,15.31,28988.9,352,22.471528941073664,1.930412062970589,35659.20054013235,0,12.897162901952116,49.99821231619797,35.66139380715822,28.251505755546088
2020-11-16T15:47:20Z,15.33,28988.9,352,22.46013377675359,1.930552981420562,35642.87050776165,0,12.897164937608109,49.99821028054198,35.645064697035984,28.222805079777775
2020-11-16T15:47:30Z,15.56,29042.1,352,22.37488429956875,1.9321010814131223,35520.73990181929,0,12.89718016206659,49.998195056083496,35.522940874864865,27.952005469980918
2020-11-16T15:47:40Z,15.58,29042.1,352,22.363582364273025,1.9322414883637218,35504.534032992226,0,12.897182182244704,49.99819303590539,35.50673589113211,27.92372176945328
2020-11-16T15:47:50Z,15.6,29114,352,22.41323173563267,1.9322880212944324,35575.81596557774,0,12.897173296439096,49.998201921710994,35.5780139042271,27.971725895112595
2020-11-16T15:48:00Z,15.68,29093.1,352,22.350348624966596,1.9328763531755822,35485.625159811694,0,12.897184539371752,49.998190678778336,35.487828046210666,27.836728649737147
2020-11-16T15:48:10Z,15.67,29093.1,352,22.35598633888356,1.9328062560149677,35493.70995117419,0,12.897183531544357,49.99819168660573,35.49591239851256,27.85079957243687
2020-11-16T15:48:20Z,15.55,29114,352,22.441558423692936,1.9319370156962394,35616.42033709616,0,12.89716823481213,49.99820698333796,35.618616012556494,28.04260736256431
2020-11-16T15:48:30Z,15.43,28947.4,352,22.367987826433627,1.931311225490101,35510.72187914627,0,12.897181410885173,49.99819380726491,35.51292339974937,28.035502812384717
2020-11-16T15:48:40Z,15.32,28968.1,352,22.44808191277261,1.9305097328167662,35625.56917777094,0,12.897167094343335,49.998208123806755,35.62776434023851,28.21478339442125
2020-11-16T15:48:50Z,15.21,28988.9,352,22.528645417432386,1.9297068523448462,35741.03574299046,0,12.897152700605462,49.998222517544626,35.743224334343545,28.395586578052548
2020-11-16T15:49:00Z,15.12,28917.4,352,22.518935686388478,1.9291648880147476,35727.024050779866,0,12.897154447263677,49.99822077088641,35.72921344907983,28.448411973234183
2020-11-16T15:49:10Z,15.06,28917.4,352,22.553351629319042,1.9287407266459293,35776.32321185905,0,12.897148301768654,49.998226916381434,35.77850975928326,28.535609473336788
2020-11-16T15:49:20Z,14.87,28908.2,352,22.654959765996328,1.9274071628762794,35921.80022037967,0,12.897130167013167,49.99824505113692,35.923978164748675,28.80394176101651
2020-11-16T15:49:30Z,14.76,28672.1,352,22.514552359400657,1.9269365560465255,35720.3859503415,0,12.897155274750643,49.99821994339944,35.722575730014995,28.705618571621994
2020-11-16T15:49:40Z,14.83,28814,352,22.59677143056666,1.9272469885065948,35838.35386771941,0,12.897140569201232,49.99823464894885,35.840536781626206,28.75916066338701
2020-11-16T15:49:50Z,14.73,28742.9,352,22.59310136635484,1.926630316181711,35832.9927207985,0,12.897141237506757,49.99823398064333,35.835175950782144,28.828207645715167
2020-11-16T15:50:00Z,14.57,28763.5,352,22.703836209605846,1.9254649829723325,35991.53615868857,0,12.897121473926866,49.99825374422322,35.99370987824613,29.08911214730308
2020-11-16T15:50:10Z,14.48,28672.1,352,22.67676950079503,1.9249438330889417,35952.66092915221,0,12.897126320003846,49.998248898146244,35.95483701194874,29.1216433330588
2020-11-16T15:50:20Z,14.6,28742.9,352,22.66848170566804,1.9257056925487568,35940.90744683722,0,12.897127785159956,49.998247432990134,35.9430842401336,29.021305420344767
2020-11-16T15:50:30Z,14.4,28672.1,352,22.723464258317673,1.9243730014307523,36019.48122206385,0,12.897117990373715,49.99825722777637,36.02165323028391,29.241961498383944
2020-11-16T15:50:40Z,14.4,28733.8,352,22.777305355305433,1.9242917732062212,36096.60173938725,0,12.897108376746525,49.99826684140356,36.09876897035127,29.311460057824817
2020-11-16T15:50:50Z,14.42,28569.7,352,22.622499023526604,1.9246507377432918,35874.81946113289,0,12.897136023502727,49.99823919464736,35.877000214890884,29.09664548164775
2020-11-16T15:51:00Z,14.45,28640.2,352,22.666467077190187,1.9247718684464208,35937.86651831992,0,12.897128164233568,49.99824705391652,35.9400434951386,29.130856374890314
2020-11-16T15:51:10Z,14.48,28692.7,352,22.694706712185383,1.9249167105237277,35978.36305869602,0,12.89712311604853,49.99825210210156,35.98053758132604,29.14474792384878
2020-11-16T15:51:20Z,14.47,28692.7,352,22.70053972293429,1.9248453918603328,35986.710265395515,0,12.897122075509175,49.99825314264091,35.98888427942497,29.159764139722224
