date,E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,at,bt,Sp_Cond_mS.cm,SalinityInSitu_2pCal
2020-11-17T10:26:00Z,1323.8,21.47,352,0.7128790854355375,2.0100019758996797,1424.9011076789398,0,1.412998183591624,49.99258621811778,1.4249047401599904,0.7699346646897296
2020-11-17T10:26:10Z,1323.8,21.48,352,0.7127183220245759,2.0100615687234056,1424.5961114921433,0,1.4129982301417137,49.99258617156769,1.424599650903848,0.7695883930841999
2020-11-17T10:26:20Z,1323.8,21.48,352,0.7127183220245759,2.0100615687234056,1424.5961114921433,0,1.4129982301417137,49.99258617156769,1.424599650903848,0.7695883930841999
2020-11-17T10:26:30Z,1323.8,21.49,352,0.7125576200844844,2.0101211518652993,1424.2912270597042,0,1.4129982766747466,49.992586125034656,1.4242946734349962,0.7692423319818202
2020-11-17T10:26:40Z,1323.8,21.49,352,0.7125576200844844,2.0101211518652993,1424.2912270597042,0,1.4129982766747466,49.992586125034656,1.4242946734349962,0.7692423319818202
2020-11-17T10:26:50Z,1324.3,21.51,352,0.7125176758306289,2.0102396253367125,1424.2194831641357,0,1.4129982876246698,49.99258611408473,1.4242229076463895,0.7688547419188406
2020-11-17T10:27:00Z,1324.3,21.51,352,0.7125176758306289,2.0102396253367125,1424.2194831641357,0,1.4129982876246698,49.99258611408473,1.4242229076463895,0.7688547419188406
2020-11-17T10:27:10Z,1324.3,21.52,352,0.7123570940733823,2.010299179539195,1423.9148187574895,0,1.4129983341241212,49.99258606758528,1.4239181502690301,0.7685091732798137
2020-11-17T10:27:20Z,1324.3,21.52,352,0.7123570940733823,2.010299179539195,1423.9148187574895,0,1.4129983341241212,49.99258606758528,1.4239181502690301,0.7685091732798137
2020-11-17T10:27:30Z,1324.9,21.52,352,0.712694556020124,2.010298383129424,1424.5599087466057,0,1.4129982356671633,49.99258616604224,1.4245634371109936,0.7688736982573594
2020-11-17T10:27:40Z,1324.9,21.53,352,0.7125339588102494,2.0103579277771586,1424.255218078845,0,1.4129982821706228,49.99258611953878,1.4242586534658097,0.7685281739500085
2020-11-17T10:27:50Z,1324.9,21.53,352,0.7125339588102494,2.0103579277771586,1424.255218078845,0,1.4129982821706228,49.99258611953878,1.4242586534658097,0.7685281739500085
2020-11-17T10:28:00Z,1324.9,21.54,352,0.7123734229683496,2.0104174627432,1423.9506389820042,0,1.412998328657054,49.99258607305235,1.4239539814244255,0.7681828595463269
2020-11-17T10:28:10Z,1325.4,21.54,352,0.712654520229935,2.0104167992663577,1424.4879842570601,0,1.4129982466446493,49.99258615506475,1.4244914906735437,0.7684863620458391
2020-11-17T10:28:20Z,1325.4,21.54,352,0.712654520229935,2.0104167992663577,1424.4879842570601,0,1.4129982466446493,49.99258615506475,1.4244914906735437,0.7684863620458391
2020-11-17T10:28:30Z,1324.9,21.56,352,0.712052535263251,2.0105365036303873,1423.3418152807317,0,1.4129984215788645,49.992585980130535,1.4233449719326439,0.7674928598234743
2020-11-17T10:28:40Z,1325.4,21.56,352,0.7123335046060448,2.0105358403649376,1423.8789310378056,0,1.41299833960149,49.99258606210791,1.4238822515978526,0.7677960866896042
2020-11-17T10:28:50Z,1325.9,21.56,352,0.7126144802945541,2.0105351770871605,1424.4160467678998,0,1.4129982576241198,49.99258614408528,1.424419531232447,0.76809932049828
2020-11-17T10:29:00Z,1325.9,21.56,352,0.7126144802945541,2.0105351770871605,1424.4160467678998,0,1.4129982576241198,49.99258614408528,1.424419531232447,0.76809932049828
2020-11-17T10:29:10Z,1325.9,21.57,352,0.7124540005217248,2.010594683219678,1424.1115726612375,0,1.4129983040945266,49.992586097614875,1.4241149642138957,0.7677543594812964
2020-11-17T10:29:20Z,1325.9,21.57,352,0.7124540005217248,2.010594683219678,1424.1115726612375,0,1.4129983040945266,49.992586097614875,1.4241149642138957,0.7677543594812964
2020-11-17T10:29:30Z,1325.9,21.57,352,0.7124540005217248,2.010594683219678,1424.1115726612375,0,1.4129983040945266,49.992586097614875,1.4241149642138957,0.7677543594812964
