Serial Number:20555847 --

"Date Time, GMT -0800","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2020-03-02 21:57:00,17.07,144, , , , , 
2020-03-02 21:58:00,17.07,142, , , , , 
2020-03-02 21:59:00,17.03,143, , , , , 
2020-03-02 22:00:00,17.07,"1,879", , , , , 
2020-03-02 22:01:00,17.11,"1,895", , , , , 
2020-03-02 22:02:00,17.11,"1,893", , , , , 
2020-03-02 22:03:00,17.11,"1,863", , , , , 
2020-03-02 22:04:00,17.11,"1,884", , , , , 
2020-03-02 22:05:00,17.11,"1,877", , , , , 
2020-03-02 22:06:00,17.16,"1,874", , , , , 
2020-03-02 22:07:00,17.16,"1,865", , , , , 
2020-03-02 22:08:00,17.16,"1,874", , , , , 
2020-03-02 22:09:00,17.11,"1,861", , , , , 
2020-03-02 22:10:00,17.11,"1,858", , , , , 
2020-03-02 22:11:00,17.11,"1,868", , , , , 
2020-03-02 22:12:00,17.11,"1,856", , , , , 
2020-03-02 22:13:00,17.11,"1,849", , , , , 
2020-03-02 22:14:00,17.16,"1,861", , , , , 
2020-03-02 22:15:00,17.11,"1,868", , , , , 
2020-03-02 22:16:00,17.11,"1,853", , , , , 
2020-03-02 22:17:00,17.16,"1,858", , , , , 
2020-03-02 22:18:00,17.11,"1,861", , , , , 
2020-03-02 22:19:00,17.16,"1,858", , , , , 
2020-03-02 22:20:00,17.11,"1,856", , , , , 
2020-03-02 22:21:00,17.16,"1,861", , , , , 
2020-03-02 22:22:00,17.11,"1,851", , , , , 
2020-03-02 22:23:00,17.11,"1,846", , , , , 
2020-03-02 22:24:00,17.07,"1,858", , , , , 
2020-03-02 22:25:00,17.11,"1,851", , , , , 
2020-03-02 22:26:00,17.11,"1,860", , , , , 
2020-03-02 22:27:00,17.16,"1,851", , , , , 
2020-03-02 22:28:00,17.16,"1,858", , , , , 
2020-03-02 22:29:00,17.16,"1,853", , , , , 
2020-03-02 22:30:00,17.16,"1,853", , , , , 
2020-03-02 22:31:00,17.11,"1,853", , , , , 
2020-03-02 22:32:00,17.16,"1,853", , , , , 
2020-03-02 22:33:00,17.16,"1,854", , , , , 
2020-03-02 22:34:00,17.07,"1,851", , , , , 
2020-03-02 22:35:00,17.11,"1,849", , , , , 
2020-03-02 22:36:00,17.07,"1,865", , , , , 
2020-03-02 22:37:00,17.11,"1,846", , , , , 
2020-03-02 22:38:00,17.16,"1,867", , , , , 
2020-03-02 22:39:00,17.16,"1,854", , , , , 
2020-03-02 22:40:00,17.11,"1,846", , , , , 
2020-03-02 22:41:00,17.11,"1,847", , , , , 
2020-03-02 22:42:00,17.11,"1,844", , , , , 
2020-03-02 22:43:00,17.07,"1,853", , , , , 
2020-03-02 22:44:00,17.11,"1,839", , , , , 
2020-03-02 22:45:00,17.11,"1,851", , , , , 
2020-03-02 22:46:00,17.11,"1,847", , , , , 
2020-03-02 22:47:00,17.11,"1,849", , , , , 
2020-03-02 22:48:00,17.16,"1,849", , , , , 
2020-03-02 22:49:00,17.16,"1,844", , , , , 
2020-03-02 22:50:00,17.16,"1,844", , , , , 
2020-03-02 22:51:00,17.11,"1,846", , , , , 
2020-03-02 22:52:00,17.16,"1,856", , , , , 
2020-03-02 22:53:00,17.11,"1,847", , , , , 
2020-03-02 22:54:00,17.11,"1,853", , , , , 
2020-03-02 22:55:00,17.11,"1,835", , , , , 
2020-03-02 22:56:00,17.11,"1,884", , , , , 
2020-03-02 22:57:00,17.11,"1,886", , , , , 
2020-03-02 22:58:00,17.11,"1,884", , , , , 
2020-03-02 22:59:00,17.16,"1,881", , , , , 
2020-03-02 23:00:00,17.16,"4,120", , , , , 
2020-03-02 23:01:00,17.20,"4,106", , , , , 
2020-03-02 23:02:00,17.29,"4,074", , , , , 
2020-03-02 23:03:00,17.24,"4,106", , , , , 
2020-03-02 23:04:00,17.24,"4,127", , , , , 
2020-03-02 23:05:00,17.29,"4,054", , , , , 
2020-03-02 23:06:00,17.29,"4,124", , , , , 
2020-03-02 23:07:00,17.29,"4,138", , , , , 
2020-03-02 23:08:00,17.24,"4,116", , , , , 
2020-03-02 23:09:00,17.29,"4,127", , , , , 
2020-03-02 23:10:00,17.24,"4,163", , , , , 
2020-03-02 23:11:00,17.24,"4,120", , , , , 
2020-03-02 23:12:00,17.20,"4,148", , , , , 
2020-03-02 23:13:00,17.24,"4,106", , , , , 
2020-03-02 23:14:00,17.20,"4,124", , , , , 
2020-03-02 23:15:00,17.20,"4,195", , , , , 
2020-03-02 23:16:00,17.20,"4,127", , , , , 
2020-03-02 23:17:00,17.20,"4,099", , , , , 
2020-03-02 23:18:00,17.20,"4,110", , , , , 
2020-03-02 23:19:00,17.16,"4,056", , , , , 
2020-03-02 23:20:00,17.16,"4,116", , , , , 
2020-03-02 23:21:00,17.16,"4,074", , , , , 
2020-03-02 23:22:00,17.20,"4,102", , , , , 
2020-03-02 23:23:00,17.16,"4,088", , , , , 
2020-03-02 23:24:00,17.20,"4,116", , , , , 
2020-03-02 23:25:00,17.24,"4,113", , , , , 
2020-03-02 23:26:00,17.20,"4,124", , , , , 
2020-03-02 23:27:00,17.20,"4,134", , , , , 
2020-03-02 23:28:00,17.16,"4,166", , , , , 
2020-03-02 23:29:00,17.20,"4,082", , , , , 
2020-03-02 23:30:00,17.16,"4,131", , , , , 
2020-03-02 23:31:00,17.11,"4,102", , , , , 
2020-03-02 23:32:00,17.16,"4,106", , , , , 
2020-03-02 23:33:00,17.16,"4,110", , , , , 
2020-03-02 23:34:00,17.16,"4,110", , , , , 
2020-03-02 23:35:00,17.20,"4,131", , , , , 
2020-03-02 23:36:00,17.20,"4,124", , , , , 
2020-03-02 23:37:00,17.20,"4,116", , , , , 
2020-03-02 23:38:00,17.20,"4,106", , , , , 
2020-03-02 23:39:00,17.20,"4,120", , , , , 
2020-03-02 23:40:00,17.16,"4,116", , , , , 
2020-03-02 23:41:00,17.16,"4,116", , , , , 
2020-03-02 23:42:00,17.20,"4,099", , , , , 
2020-03-02 23:43:00,17.16,"4,134", , , , , 
2020-03-02 23:44:00,17.16,"4,102", , , , , 
2020-03-02 23:45:00,17.20,"4,113", , , , , 
2020-03-02 23:46:00,17.20,"4,096", , , , , 
2020-03-02 23:47:00,17.20,"4,082", , , , , 
2020-03-02 23:48:00,17.24,"4,088", , , , , 
2020-03-02 23:49:00,17.20,"4,113", , , , , 
2020-03-02 23:50:00,17.20,"4,046", , , , , 
2020-03-02 23:51:00,17.20,"4,110", , , , , 
2020-03-02 23:52:00,17.16,"4,106", , , , , 
2020-03-02 23:53:00,17.20,"4,088", , , , , 
2020-03-02 23:54:00,17.16,"4,096", , , , , 
2020-03-02 23:55:00,17.16,"4,068", , , , , 
2020-03-02 23:56:00,17.16,"4,082", , , , , 
2020-03-02 23:57:00,17.16,"4,110", , , , , 
2020-03-02 23:58:00,17.20,"4,036", , , , , 
2020-03-02 23:59:00,17.20,"4,102", , , , , 
2020-03-03 00:00:00,17.20,"4,106", , , , , 
2020-03-03 00:01:00,17.11,28, , , , , 
2020-03-03 00:02:00,17.11,28, , , , , 
2020-03-03 00:03:00,17.07,27, , , , , 
2020-03-03 00:04:00,17.07,28, , , , , 
2020-03-03 00:05:00,17.07,28, , , , , 
2020-03-03 00:06:00,17.03,28, , , , , 
2020-03-03 00:07:00,17.03,28, , , , , 
2020-03-03 00:08:00,17.03,28, , , , , 
2020-03-03 00:09:00,17.11,28, , , , , 
2020-03-03 00:10:00,17.11,28, , , , , 
2020-03-03 00:11:00,17.07,28, , , , , 
2020-03-03 00:12:00,17.11,28, , , , , 
2020-03-03 00:13:00,17.07,28, , , , , 
2020-03-03 00:14:00,17.03,28, , , , , 
2020-03-03 00:15:00,17.07,28, , , , , 
2020-03-03 00:16:00,17.07,28, , , , , 
2020-03-03 00:17:00,17.07,28, , , , , 
2020-03-03 00:18:00,17.03,28, , , , , 
2020-03-03 00:19:00,17.03,28, , , , , 
2020-03-03 00:20:00,17.03,28, , , , , 
2020-03-03 00:21:00,17.07,28, , , , , 
2020-03-03 00:22:00,17.07,28, , , , , 
2020-03-03 00:23:00,17.07,28, , , , , 
2020-03-03 00:24:00,17.07,28, , , , , 
2020-03-03 00:25:00,17.07,28, , , , , 
2020-03-03 00:26:00,17.03,28, , , , , 
2020-03-03 00:27:00,17.03,28, , , , , 
2020-03-03 00:28:00,17.07,28, , , , , 
2020-03-03 00:29:00,17.03,28, , , , , 
2020-03-03 00:30:00,17.07,28, , , , , 
2020-03-03 00:31:00,17.16,28, , , , , 
2020-03-03 00:32:00,17.07,28, , , , , 
2020-03-03 00:33:00,17.07,28, , , , , 
2020-03-03 00:34:00,17.07,28, , , , , 
2020-03-03 00:35:00,17.07,28, , , , , 
2020-03-03 00:36:00,17.07,28, , , , , 
2020-03-03 00:37:00,17.03,28, , , , , 
2020-03-03 00:38:00,17.07,28, , , , , 
2020-03-03 00:39:00,17.07,29, , , , , 
2020-03-03 00:40:00,17.07,28, , , , , 
2020-03-03 00:41:00,17.07,28, , , , , 
2020-03-03 00:42:00,17.11,28, , , , , 
2020-03-03 00:43:00,17.07,28, , , , , 
2020-03-03 00:44:00,17.11,28, , , , , 
2020-03-03 00:45:00,17.07,28, , , , , 
2020-03-03 00:46:00,17.03,28, , , , , 
2020-03-03 00:47:00,17.03,28, , , , , 
2020-03-03 00:48:00,17.07,28, , , , , 
2020-03-03 00:49:00,17.03,28, , , , , 
2020-03-03 00:50:00,17.03,28, , , , , 
2020-03-03 00:51:00,17.07,28, , , , , 
2020-03-03 00:52:00,17.07,28, , , , , 
2020-03-03 00:53:00,17.11,28, , , , , 
2020-03-03 00:54:00,17.11,28, , , , , 
2020-03-03 00:55:00,17.07,28, , , , , 
2020-03-03 00:56:00,17.07,28, , , , , 
2020-03-03 00:57:00,17.07,28, , , , , 
2020-03-03 00:58:00,17.03,28, , , , , 
2020-03-03 00:59:00,17.03,28, , , , , 
2020-03-03 01:00:00,17.07,28, , , , , 
2020-03-03 01:01:00,17.07,475, , , , , 
2020-03-03 01:02:00,17.11,476, , , , , 
2020-03-03 01:03:00,17.07,475, , , , , 
2020-03-03 01:04:00,17.11,476, , , , , 
2020-03-03 01:05:00,17.07,476, , , , , 
2020-03-03 01:06:00,17.07,473, , , , , 
2020-03-03 01:07:00,17.03,475, , , , , 
2020-03-03 01:08:00,17.07,475, , , , , 
2020-03-03 01:09:00,17.11,479, , , , , 
2020-03-03 01:10:00,17.07,470, , , , , 
2020-03-03 01:11:00,17.07,478, , , , , 
2020-03-03 01:12:00,17.03,479, , , , , 
2020-03-03 01:13:00,17.07,476, , , , , 
2020-03-03 01:14:00,17.11,477, , , , , 
2020-03-03 01:15:00,17.11,480, , , , , 
2020-03-03 01:16:00,17.11,478, , , , , 
2020-03-03 01:17:00,17.07,478, , , , , 
2020-03-03 01:18:00,17.16,477, , , , , 
2020-03-03 01:19:00,17.07,476, , , , , 
2020-03-03 01:20:00,17.03,475, , , , , 
2020-03-03 01:21:00,17.07,476, , , , , 
2020-03-03 01:22:00,17.07,476, , , , , 
2020-03-03 01:23:00,17.07,473, , , , , 
2020-03-03 01:24:00,17.07,474, , , , , 
2020-03-03 01:25:00,17.07,476, , , , , 
2020-03-03 01:26:00,17.11,475, , , , , 
2020-03-03 01:27:00,17.07,477, , , , , 
2020-03-03 01:28:00,17.07,474, , , , , 
2020-03-03 01:29:00,17.11,477, , , , , 
2020-03-03 01:30:00,17.07,479, , , , , 
2020-03-03 01:31:00,17.07,476, , , , , 
2020-03-03 01:32:00,17.07,475, , , , , 
2020-03-03 01:33:00,17.07,475, , , , , 
2020-03-03 01:34:00,17.03,478, , , , , 
2020-03-03 01:35:00,17.07,476, , , , , 
2020-03-03 01:36:00,17.07,476, , , , , 
2020-03-03 01:37:00,17.11,475, , , , , 
2020-03-03 01:38:00,17.11,477, , , , , 
2020-03-03 01:39:00,17.07,480, , , , , 
2020-03-03 01:40:00,17.07,476, , , , , 
2020-03-03 01:41:00,17.07,481, , , , , 
2020-03-03 01:42:00,17.11,476, , , , , 
2020-03-03 01:43:00,17.07,477, , , , , 
2020-03-03 01:44:00,17.07,473, , , , , 
2020-03-03 01:45:00,17.03,478, , , , , 
2020-03-03 01:46:00,17.07,477, , , , , 
2020-03-03 01:47:00,17.07,476, , , , , 
2020-03-03 01:48:00,17.11,476, , , , , 
2020-03-03 01:49:00,17.11,476, , , , , 
2020-03-03 01:50:00,17.16,477, , , , , 
2020-03-03 01:51:00,17.11,477, , , , , 
2020-03-03 01:52:00,17.07,476, , , , , 
2020-03-03 01:53:00,17.11,477, , , , , 
2020-03-03 01:54:00,17.11,476, , , , , 
2020-03-03 01:55:00,17.03,476, , , , , 
2020-03-03 01:56:00,17.07,477, , , , , 
2020-03-03 01:57:00,17.11,477, , , , , 
2020-03-03 01:58:00,17.07,476, , , , , 
2020-03-03 01:59:00,17.07,477, , , , , 
2020-03-03 02:00:00,17.11,"1,457", , , , , 
2020-03-03 02:01:00,17.11,"1,441", , , , , 
2020-03-03 02:02:00,17.11,"1,456", , , , , 
2020-03-03 02:03:00,17.16,"1,462", , , , , 
2020-03-03 02:04:00,17.11,"1,464", , , , , 
2020-03-03 02:05:00,17.11,"1,462", , , , , 
2020-03-03 02:06:00,17.11,"1,469", , , , , 
2020-03-03 02:07:00,17.11,"1,467", , , , , 
2020-03-03 02:08:00,17.07,"1,474", , , , , 
2020-03-03 02:09:00,17.07,"1,470", , , , , 
2020-03-03 02:10:00,17.07,"1,469", , , , , 
2020-03-03 02:11:00,17.11,"1,467", , , , , 
2020-03-03 02:12:00,17.11,"1,481", , , , , 
2020-03-03 02:13:00,17.16,"1,478", , , , , 
2020-03-03 02:14:00,17.11,"1,475", , , , , 
2020-03-03 02:15:00,17.11,"1,464", , , , , 
2020-03-03 02:16:00,17.11,"1,480", , , , , 
2020-03-03 02:17:00,17.11,"1,476", , , , , 
2020-03-03 02:18:00,17.16,"1,480", , , , , 
2020-03-03 02:19:00,17.11,"1,483", , , , , 
2020-03-03 02:20:00,17.07,"1,480", , , , , 
2020-03-03 02:21:00,17.07,"1,478", , , , , 
2020-03-03 02:22:00,17.07,"1,484", , , , , 
2020-03-03 02:23:00,17.11,"1,475", , , , , 
2020-03-03 02:24:00,17.11,"1,474", , , , , 
2020-03-03 02:25:00,17.11,"1,471", , , , , 
2020-03-03 02:26:00,17.11,"1,475", , , , , 
2020-03-03 02:27:00,17.11,"1,477", , , , , 
2020-03-03 02:28:00,17.11,"1,477", , , , , 
2020-03-03 02:29:00,17.16,"1,475", , , , , 
2020-03-03 02:30:00,17.11,"1,471", , , , , 
2020-03-03 02:31:00,17.11,"1,466", , , , , 
2020-03-03 02:32:00,17.11,"1,478", , , , , 
2020-03-03 02:33:00,17.11,"1,478", , , , , 
2020-03-03 02:34:00,17.07,"1,473", , , , , 
2020-03-03 02:35:00,17.11,"1,471", , , , , 
2020-03-03 02:36:00,17.11,"1,471", , , , , 
2020-03-03 02:37:00,17.11,"1,467", , , , , 
2020-03-03 02:38:00,17.16,"1,467", , , , , 
2020-03-03 02:39:00,17.11,"1,497", , , , , 
2020-03-03 02:40:00,17.16,"1,468", , , , , 
2020-03-03 02:41:00,17.11,"1,468", , , , , 
2020-03-03 02:42:00,17.07,"1,466", , , , , 
2020-03-03 02:43:00,17.11,"1,463", , , , , 
2020-03-03 02:44:00,17.07,"1,462", , , , , 
2020-03-03 02:45:00,17.11,"1,463", , , , , 
2020-03-03 02:46:00,17.11,"1,469", , , , , 
2020-03-03 02:47:00,17.11,"1,469", , , , , 
2020-03-03 02:48:00,17.11,"1,461", , , , , 
2020-03-03 02:49:00,17.07,"1,467", , , , , 
2020-03-03 02:50:00,17.11,"1,462", , , , , 
2020-03-03 02:51:00,17.11,"1,464", , , , , 
2020-03-03 02:52:00,17.11,"1,464", , , , , 
2020-03-03 02:53:00,17.07,"1,463", , , , , 
2020-03-03 02:54:00,17.11,"1,473", , , , , 
2020-03-03 02:55:00,17.11,"1,459", , , , , 
2020-03-03 02:56:00,17.03,"1,467", , , , , 
2020-03-03 02:57:00,17.11,"1,450", , , , , 
2020-03-03 02:58:00,17.11,"1,467", , , , , 
2020-03-03 02:59:00,17.11,"1,460", , , , , 
2020-03-03 03:00:00,17.16,"1,455", , , , , 
2020-03-03 03:01:00,17.11,"2,331", , , , , 
2020-03-03 03:02:00,17.16,"2,345", , , , , 
2020-03-03 03:03:00,17.16,"2,326", , , , , 
2020-03-03 03:04:00,17.16,"2,345", , , , , 
2020-03-03 03:05:00,17.16,"2,323", , , , , 
2020-03-03 03:06:00,17.11,"2,342", , , , , 
2020-03-03 03:07:00,17.16,"2,345", , , , , 
2020-03-03 03:08:00,17.07,"2,340", , , , , 
2020-03-03 03:09:00,17.11,"2,347", , , , , 
2020-03-03 03:10:00,17.11,"2,335", , , , , 
2020-03-03 03:11:00,17.16,"2,326", , , , , 
2020-03-03 03:12:00,17.16,"2,324", , , , , 
2020-03-03 03:13:00,17.20,"2,328", , , , , 
2020-03-03 03:14:00,17.11,"2,323", , , , , 
2020-03-03 03:15:00,17.11,"2,335", , , , , 
2020-03-03 03:16:00,17.16,"2,333", , , , , 
2020-03-03 03:17:00,17.11,"2,330", , , , , 
2020-03-03 03:18:00,17.11,"2,330", , , , , 
2020-03-03 03:19:00,17.07,"2,330", , , , , 
2020-03-03 03:20:00,17.11,"2,330", , , , , 
2020-03-03 03:21:00,17.11,"2,333", , , , , 
2020-03-03 03:22:00,17.11,"2,317", , , , , 
2020-03-03 03:23:00,17.11,"2,300", , , , , 
2020-03-03 03:24:00,17.16,"2,328", , , , , 
2020-03-03 03:25:00,17.16,"2,323", , , , , 
2020-03-03 03:26:00,17.16,"2,324", , , , , 
2020-03-03 03:27:00,17.16,"2,328", , , , , 
2020-03-03 03:28:00,17.11,"2,340", , , , , 
2020-03-03 03:29:00,17.11,"2,305", , , , , 
2020-03-03 03:30:00,17.16,"2,324", , , , , 
2020-03-03 03:31:00,17.11,"2,317", , , , , 
2020-03-03 03:32:00,17.11,"2,310", , , , , 
2020-03-03 03:33:00,17.11,"2,317", , , , , 
2020-03-03 03:34:00,17.16,"2,323", , , , , 
2020-03-03 03:35:00,17.16,"2,333", , , , , 
2020-03-03 03:36:00,17.16,"2,319", , , , , 
2020-03-03 03:37:00,17.16,"2,317", , , , , 
2020-03-03 03:38:00,17.16,"2,310", , , , , 
2020-03-03 03:39:00,17.11,"2,310", , , , , 
2020-03-03 03:40:00,17.11,"2,301", , , , , 
2020-03-03 03:41:00,17.11,"2,314", , , , , 
2020-03-03 03:42:00,17.11,"2,303", , , , , 
2020-03-03 03:43:00,17.11,"2,303", , , , , 
2020-03-03 03:44:00,17.11,"2,312", , , , , 
2020-03-03 03:45:00,17.20,"2,308", , , , , 
2020-03-03 03:46:00,17.16,"2,317", , , , , 
2020-03-03 03:47:00,17.11,"2,300", , , , , 
2020-03-03 03:48:00,17.16,"2,310", , , , , 
2020-03-03 03:49:00,17.20,"2,300", , , , , 
2020-03-03 03:50:00,17.11,"2,319", , , , , 
2020-03-03 03:51:00,17.11,"2,305", , , , , 
2020-03-03 03:52:00,17.11,"2,296", , , , , 
2020-03-03 03:53:00,17.11,"2,317", , , , , 
2020-03-03 03:54:00,17.16,"2,303", , , , , 
2020-03-03 03:55:00,17.11,"2,292", , , , , 
2020-03-03 03:56:00,17.16,"2,294", , , , , 
2020-03-03 03:57:00,17.20,"2,307", , , , , 
2020-03-03 03:58:00,17.16,"2,323", , , , , 
2020-03-03 03:59:00,17.16,"2,307", , , , , 
2020-03-03 04:00:00,17.11,"2,292", , , , , 
2020-03-03 04:01:00,17.16,"3,135", , , , , 
2020-03-03 04:02:00,17.16,"3,117", , , , , 
2020-03-03 04:03:00,17.16,"3,117", , , , , 
2020-03-03 04:04:00,17.16,"3,091", , , , , 
2020-03-03 04:05:00,17.11,"3,103", , , , , 
2020-03-03 04:06:00,17.11,"3,105", , , , , 
2020-03-03 04:07:00,17.11,"3,096", , , , , 
2020-03-03 04:08:00,17.11,"3,112", , , , , 
2020-03-03 04:09:00,17.16,"3,096", , , , , 
2020-03-03 04:10:00,17.20,"3,095", , , , , 
2020-03-03 04:11:00,17.20,"3,119", , , , , 
2020-03-03 04:12:00,17.20,"3,092", , , , , 
2020-03-03 04:13:00,17.20,"3,119", , , , , 
2020-03-03 04:14:00,17.16,"3,095", , , , , 
2020-03-03 04:15:00,17.16,"3,101", , , , , 
2020-03-03 04:16:00,17.16,"3,086", , , , , 
2020-03-03 04:17:00,17.16,"3,092", , , , , 
2020-03-03 04:18:00,17.11,"3,091", , , , , 
2020-03-03 04:19:00,17.11,"3,098", , , , , 
2020-03-03 04:20:00,17.11,"3,089", , , , , 
2020-03-03 04:21:00,17.20,"3,098", , , , , 
2020-03-03 04:22:00,17.11,"3,077", , , , , 
2020-03-03 04:23:00,17.20,"3,086", , , , , 
2020-03-03 04:24:00,17.20,"3,078", , , , , 
2020-03-03 04:25:00,17.20,"3,098", , , , , 
2020-03-03 04:26:00,17.20,"3,081", , , , , 
2020-03-03 04:27:00,17.20,"3,082", , , , , 
2020-03-03 04:28:00,17.16,"3,091", , , , , 
2020-03-03 04:29:00,17.11,"3,081", , , , , 
2020-03-03 04:30:00,17.16,"3,058", , , , , 
2020-03-03 04:31:00,17.11,"3,091", , , , , 
2020-03-03 04:32:00,17.20,"3,087", , , , , 
2020-03-03 04:33:00,17.20,"3,069", , , , , 
2020-03-03 04:34:00,17.16,"3,058", , , , , 
2020-03-03 04:35:00,17.16,"3,063", , , , , 
2020-03-03 04:36:00,17.24,"3,053", , , , , 
2020-03-03 04:37:00,17.16,"3,055", , , , , 
2020-03-03 04:38:00,17.16,"3,078", , , , , 
2020-03-03 04:39:00,17.16,"3,045", , , , , 
2020-03-03 04:40:00,17.16,"3,081", , , , , 
2020-03-03 04:41:00,17.16,"3,058", , , , , 
2020-03-03 04:42:00,17.11,"3,046", , , , , 
2020-03-03 04:43:00,17.11,"3,059", , , , , 
2020-03-03 04:44:00,17.16,"3,059", , , , , 
2020-03-03 04:45:00,17.16,"3,436", , , , , 
2020-03-03 04:46:00,17.16,"3,384", , , , , 
2020-03-03 04:47:00,17.20,"3,420", , , , , 
2020-03-03 04:48:00,17.16,"3,444", , , , , 
2020-03-03 04:49:00,17.20,"3,432", , , , , 
2020-03-03 04:50:00,17.20,"3,464", , , , , 
2020-03-03 04:51:00,17.16,"3,438", , , , , 
2020-03-03 04:52:00,17.11,"3,434", , , , , 
2020-03-03 04:53:00,17.16,"3,455", , , , , 
2020-03-03 04:54:00,17.16,"3,446", , , , , 
2020-03-03 04:55:00,17.16,"3,438", , , , , 
2020-03-03 04:56:00,17.16,"3,452", , , , , 
2020-03-03 04:57:00,17.20,"3,457", , , , , 
2020-03-03 04:58:00,17.20,"3,444", , , , , 
2020-03-03 04:59:00,17.16,"3,427", , , , , 
2020-03-03 05:00:00,17.16,"4,225", , , , , 
2020-03-03 05:01:00,17.16,"4,215", , , , , 
2020-03-03 05:02:00,17.16,"4,237", , , , , 
2020-03-03 05:03:00,17.20,"4,215", , , , , 
2020-03-03 05:04:00,17.20,"4,233", , , , , 
2020-03-03 05:05:00,17.11,"4,247", , , , , 
2020-03-03 05:06:00,17.20,"4,237", , , , , 
2020-03-03 05:07:00,17.20,"4,253", , , , , 
2020-03-03 05:08:00,17.20,"4,215", , , , , 
2020-03-03 05:09:00,17.20,"4,215", , , , , 
2020-03-03 05:10:00,17.20,"4,253", , , , , 
2020-03-03 05:11:00,17.20,"4,237", , , , , 
2020-03-03 05:12:00,17.16,"4,233", , , , , 
2020-03-03 05:13:00,17.16,"4,247", , , , , 
2020-03-03 05:14:00,17.16,"4,219", , , , , 
2020-03-03 05:15:00,17.11,"4,191", , , , , 
2020-03-03 05:16:00,17.16,"4,239", , , , , 
2020-03-03 05:17:00,17.16,"4,215", , , , , 
2020-03-03 05:18:00,17.20,"4,237", , , , , 
2020-03-03 05:19:00,17.20,"4,155", , , , , 
2020-03-03 05:20:00,17.16,"4,205", , , , , 
2020-03-03 05:21:00,17.24,"4,215", , , , , 
2020-03-03 05:22:00,17.20,"4,233", , , , , 
2020-03-03 05:23:00,17.20,"4,191", , , , , 
2020-03-03 05:24:00,17.20,"4,225", , , , , 
2020-03-03 05:25:00,17.20,"4,215", , , , , 
2020-03-03 05:26:00,17.16,"4,229", , , , , 
2020-03-03 05:27:00,17.20,"4,211", , , , , 
2020-03-03 05:28:00,17.16,"4,215", , , , , 
2020-03-03 05:29:00,17.16,"4,223", , , , , 
2020-03-03 05:30:00,17.20,"4,237", , , , , 
2020-03-03 05:31:00,17.16,"4,201", , , , , 
2020-03-03 05:32:00,17.20,"4,219", , , , , 
2020-03-03 05:33:00,17.24,"4,211", , , , , 
2020-03-03 05:34:00,17.20,"4,215", , , , , 
2020-03-03 05:35:00,17.16,"4,229", , , , , 
2020-03-03 05:36:00,17.20,"4,243", , , , , 
2020-03-03 05:37:00,17.20,"4,215", , , , , 
2020-03-03 05:38:00,17.16,"4,237", , , , , 
2020-03-03 05:39:00,17.20,"4,187", , , , , 
2020-03-03 05:40:00,17.16,"4,211", , , , , 
2020-03-03 05:41:00,17.20,"4,152", , , , , 
2020-03-03 05:42:00,17.20,"4,201", , , , , 
2020-03-03 05:43:00,17.24,"4,197", , , , , 
2020-03-03 05:44:00,17.16,"4,177", , , , , 
2020-03-03 05:45:00,17.20,"4,197", , , , , 
2020-03-03 05:46:00,17.20,"4,229", , , , , 
2020-03-03 05:47:00,17.20,"4,215", , , , , 
2020-03-03 05:48:00,17.20,"4,225", , , , , 
2020-03-03 05:49:00,17.20,"4,243", , , , , 
2020-03-03 05:50:00,17.11,"4,233", , , , , 
2020-03-03 05:51:00,17.16,"4,225", , , , , 
2020-03-03 05:52:00,17.16,"4,215", , , , , 
2020-03-03 05:53:00,17.20,"4,225", , , , , 
2020-03-03 05:54:00,17.20,"4,219", , , , , 
2020-03-03 05:55:00,17.24,"4,215", , , , , 
2020-03-03 05:56:00,17.16,"4,219", , , , , 
2020-03-03 05:57:00,17.20,"4,211", , , , , 
2020-03-03 05:58:00,17.16,"4,215", , , , , 
2020-03-03 05:59:00,17.16,"4,173", , , , , 
2020-03-03 06:00:00,17.16,"4,219", , , , , 
2020-03-03 06:01:00,17.16,"5,050", , , , , 
2020-03-03 06:02:00,17.16,"5,082", , , , , 
2020-03-03 06:03:00,17.16,"5,098", , , , , 
2020-03-03 06:04:00,17.11,"5,068", , , , , 
2020-03-03 06:05:00,17.29,"5,068", , , , , 
2020-03-03 06:06:00,17.24,"5,078", , , , , 
2020-03-03 06:07:00,17.24,"5,084", , , , , 
2020-03-03 06:08:00,17.20,"5,096", , , , , 
2020-03-03 06:09:00,17.24,"5,092", , , , , 
2020-03-03 06:10:00,17.24,"5,060", , , , , 
2020-03-03 06:11:00,17.20,"5,110", , , , , 
2020-03-03 06:12:00,17.20,"5,088", , , , , 
2020-03-03 06:13:00,17.20,"5,082", , , , , 
2020-03-03 06:14:00,17.16,"5,112", , , , , 
2020-03-03 06:15:00,17.20,"5,092", , , , , 
2020-03-03 06:16:00,17.20,"5,056", , , , , 
2020-03-03 06:17:00,17.16,"5,082", , , , , 
2020-03-03 06:18:00,17.16,"5,084", , , , , 
2020-03-03 06:19:00,17.20,"5,088", , , , , 
2020-03-03 06:20:00,17.24,"5,124", , , , , 
2020-03-03 06:21:00,17.24,"5,144", , , , , 
2020-03-03 06:22:00,17.24,"5,074", , , , , 
2020-03-03 06:23:00,17.20,"5,084", , , , , 
2020-03-03 06:24:00,17.20,"5,088", , , , , 
2020-03-03 06:25:00,17.16,"5,082", , , , , 
2020-03-03 06:26:00,17.20,"5,068", , , , , 
