"","date","SampleID","Salinity_lab","pH","TempInSitu"
"1",20200110,"Sump",34,8.23068686935148,14.699
"2",20200110,"Tank1",34,8.06413789407141,17.131
"3",20200110,"Tank4",34,8.13226929313354,16.963
"4",20200110,"Tank5",34,7.7797049415929,16.899
"5",20200110,"Tank7",34,7.92038523488624,16.934
"6",20200110,"Tank13",34,8.1374455266202,16.977
"7",20200110,"Tank20",34,8.2241901132648,17.016
