date,E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,C1_mS.cm,SalinityInSituC1
2020-03-05T17:10:18Z,50127.9,24.1,331,33.49122621146149,1.9646213854454095,51030.19511361291,NA,NA,NA,NA,NA,50.91316201501406,NA
2020-03-05T17:10:28Z,50122.1,24.09,331,33.49438075046284,1.9645656916347276,51034.47119797702,NA,NA,NA,NA,NA,50.917438099378174,NA
2020-03-05T17:10:38Z,50092.9,24.1,331,33.46498469313774,1.9646554802606926,50994.58104807733,NA,NA,NA,NA,NA,50.87754794947848,NA
2020-03-05T17:10:48Z,50075.5,24.1,331,33.451940101405974,1.9646724373156552,50976.8757648001,NA,NA,NA,NA,NA,50.85984266620125,NA
2020-03-05T17:10:58Z,50040.6,24.1,331,33.425778334755066,1.964706463010233,50941.36343375567,NA,NA,NA,NA,NA,50.82433033515683,NA
2020-03-05T17:11:08Z,50023.1,24.1,331,33.41266116900615,1.9647235317017155,50923.55638594464,NA,NA,NA,NA,NA,50.8065232873458,NA
2020-03-06T14:42:00Z,41851.1,17.23,331,32.17075363966702,1.928517901108945,49227.66012825328,124.373,18.521,2.283,872,1.24373,49.11062702965444,38.48711393884188
2020-03-06T14:42:10Z,41339.1,16.65,331,32.192604088181156,1.9250886460499343,49256.89471033659,128.632,18.426,2.706,872,1.2863200000000001,49.13986161173775,39.07458850847322
2020-03-06T14:42:20Z,41373.2,16.6,331,32.262497656189126,1.9247082539948304,49352.24924369403,128.38,18.236,2.681,872,1.2838,49.23521614509519,39.209162081594755
2020-03-06T14:42:30Z,41245.6,16.45,331,32.27234420049453,1.9238105354646418,49365.52848367513,129.083,18.14,2.751,872,1.29083,49.24849538507629,39.369188735523025
2020-03-06T14:42:40Z,41441.5,16.65,331,32.28160016026126,1.9249796298868826,49378.37209705831,125.619,18.045,2.407,872,1.25619,49.261338998459465,39.183424077361074
2020-03-06T14:42:50Z,41510,16.74,331,32.26861713978395,1.9255254600152356,49360.74816665659,128.338,17.95,2.677,872,1.28338,49.243715068057746,39.07937538528121
2020-03-06T14:43:00Z,41283.8,16.53,331,32.241084230022864,1.9243213767745395,49322.94837180469,132.052,17.95,3.047,872,1.32052,49.20591527320585,39.25180084490614
2020-03-06T14:43:10Z,41254.1,16.43,331,32.29593794578235,1.9236634993667174,49397.704962433214,134.817,17.855,3.322,872,1.34817,49.28067186383437,39.4179772688016
2020-03-06T14:43:20Z,41368.9,16.55,331,32.29909419523965,1.9243685427464228,49402.13951223492,135.722,17.76,3.412,872,1.35722,49.28510641363608,39.30320505572093
2020-03-06T14:43:30Z,41173.6,16.34,331,32.29840971875394,1.9231279086968969,49400.981596412086,135.141,17.665,3.354,872,1.35141,49.28394849781324,39.510383040390195
2020-03-06T14:43:40Z,41169.4,16.35,331,32.28663497653367,1.9232014687879055,49384.92423900563,136.277,17.57,3.467,872,1.3627699999999998,49.26789114040679,39.485921620025856
2020-03-06T14:43:50Z,41279.5,16.45,331,32.3019422943622,1.9237744210841132,49405.919712745555,138.623,17.57,3.7,872,1.3862299999999999,49.28888661414671,39.405527671402574
2020-03-06T14:44:00Z,41013.4,16.16,331,32.303952212570245,1.9220536911658017,49408.350399817886,138.918,17.475,3.73,872,1.38918,49.29131730121904,39.69695451361916
2020-03-06T14:44:10Z,41076.5,16.2,331,32.32687714295037,1.9222633134560196,49439.674357745345,139.924,17.379,3.83,872,1.39924,49.3226412591465,39.685251803957655
2020-03-06T14:44:20Z,41093.4,16.24,331,32.309224724778396,1.9225220917985355,49415.63155739614,139.808,17.379,3.818,872,1.39808,49.298598458797294,39.62341180432522
2020-03-06T14:44:30Z,40958.9,16.14,331,32.27229857340305,1.9219733606010372,49365.132388187965,140.997,17.284,3.937,872,1.4099700000000002,49.24809928958912,39.67777863893404
2020-03-06T14:44:40Z,40925.4,16.11,331,32.267204362938415,1.9218012668734659,49358.14729522067,140.713,17.189,3.908,872,1.40713,49.24111419662182,39.70154516836943
2020-03-06T14:44:50Z,41089.2,16.28,331,32.273105224805576,1.92280323606808,49366.3848429252,140.183,17.189,3.856,872,1.40183,49.24935174432636,39.53888161222134
2020-03-06T14:45:00Z,41139.8,16.24,331,32.34993095155776,1.9224726148828504,49471.1706405626,144.146,17.189,4.25,872,1.44146,49.35413754196376,39.67370115764985
2020-03-06T14:45:10Z,41005,16.13,331,32.320954835190726,1.9218548312813684,49431.517866836686,148.084,17.094,4.642,872,1.4808400000000002,49.31448476823784,39.74807564624774
2020-03-06T14:45:20Z,41051.3,16.18,331,32.320998340414235,1.9221517391967913,49431.631509258754,147.667,17.094,4.6,872,1.4766700000000001,49.31459841065991,39.69797742526255
2020-03-06T14:45:30Z,41034.4,16.2,331,32.28991442031159,1.922308243563708,49389.237834942614,147.634,17.094,4.597,872,1.47634,49.27220473634377,39.63948894214317
2020-03-06T14:45:40Z,41055.5,16.2,331,32.30843890521917,1.9222857203528125,49414.51603210636,145.734,16.999,4.408,872,1.45734,49.29748293350752,39.662414981329945
2020-03-06T14:45:50Z,41047.1,16.18,331,32.31730905025861,1.922156221237915,49426.59763697086,149.763,16.999,4.809,872,1.49763,49.309564538372015,39.69340152520737
2020-03-06T14:46:00Z,41068.1,16.13,331,32.376450299012255,1.9217875093142915,49507.228519683835,149.313,16.999,4.764,872,1.4931299999999998,49.39019542108499,39.81685376268902
2020-03-06T14:46:10Z,41059.7,16.14,331,32.36091824204097,1.9218657460478918,49486.051487287375,149.313,16.999,4.764,872,1.4931299999999998,49.36901838868853,39.78755053059326
2020-03-06T14:46:20Z,41042.9,16.15,331,32.33800934784463,1.9219529390674939,49454.80860538789,149.51,16.903,4.784,872,1.4950999999999999,49.33777550678904,39.749122346571355
2020-03-06T14:46:30Z,41021.8,16.13,331,32.335728808402465,1.9218368987556607,49451.67543999235,149.11,16.903,4.744,872,1.4911,49.334642341393504,39.76638242122731
2020-03-06T14:46:40Z,40958.9,16.05,331,32.345505763691264,1.9213494303980156,49464.9271615788,148.993,16.903,4.732,872,1.48993,49.347894062979954,39.85902465447088
2020-03-06T14:46:50Z,40950.5,16.05,331,32.33810533608251,1.9213584004084725,49454.83066299331,146.163,16.903,4.451,872,1.4616300000000002,49.337797564394464,39.84984570379089
2020-03-06T14:47:00Z,40971.5,16.05,331,32.35660687059772,1.9213359782685613,49480.07188818449,147.391,16.808,4.573,872,1.4739099999999998,49.363038789585644,39.87281971297653
2020-03-06T14:47:10Z,40904.5,16.03,331,32.313863800434575,1.9212687892706095,49421.73330359429,147.408,16.808,4.574,872,1.4740799999999998,49.30470020499544,39.839883569741374
2020-03-06T14:47:20Z,40979.9,16.09,331,32.331419209356845,1.9216043942794205,49445.752038681996,147.458,16.808,4.579,872,1.47458,49.32871894008315,39.801258958677835
2020-03-06T14:47:30Z,40971.5,16.08,331,32.33216604587196,1.9215440308057232,49446.76010336124,147.574,16.808,4.591,872,1.47574,49.32972700476239,39.81224828216219
2020-03-06T14:47:40Z,40992.4,16.1,331,32.33428014595889,1.9216603715183398,49449.66630736203,148.49,16.808,4.682,872,1.4849,49.332633208763184,39.79474424464179
2020-03-06T14:47:50Z,40950.5,16.08,331,32.313678749281245,1.9215664595044806,49421.53542452982,147.338,16.713,4.567,872,1.47338,49.304502325930976,39.78930581157308
2020-03-06T14:48:00Z,40954.7,16.06,331,32.33365904920115,1.9214232766611858,49448.775289162964,147.205,16.713,4.554,872,1.47205,49.33174219056412,39.83424259737361
2020-03-06T14:48:10Z,41005,16.08,331,32.36166089399702,1.9215082715741094,49486.99932575138,148.17,16.713,4.65,872,1.4816999999999998,49.36996622715253,39.848850482769144
2020-03-06T14:48:20Z,40979.9,16.08,331,32.33956139849087,1.9215350620153702,49456.84995510455,148.503,16.713,4.683,872,1.4850299999999999,49.339816856505706,39.8214221722294
2020-03-06T14:48:30Z,40984,16.1,331,32.32688821772839,1.921669339769138,49439.580880704234,148.687,16.713,4.702,872,1.4868700000000001,49.32254778210539,39.78557441671715
2020-03-06T14:48:40Z,40984,16.09,331,32.33502800988085,1.9216000167871825,49450.67576713854,148.537,16.713,4.687,872,1.48537,49.333642668539696,39.80573170720138
2020-03-06T14:48:50Z,40988.2,16.1,331,32.330584150868795,1.9216648554518325,49444.623595442084,148.653,16.713,4.698,872,1.48653,49.32759049684324,39.790159001635075
2020-03-06T14:49:00Z,40988.2,16.1,331,32.330584150868795,1.9216648554518325,49444.623595442084,148.837,16.713,4.717,872,1.48837,49.32759049684324,39.79015818621258
2020-03-06T14:49:10Z,41009.2,16.11,331,32.340922587959554,1.921711751129705,49458.73973566823,148.737,16.713,4.707,872,1.48737,49.34170663706938,39.792924674504654
2020-03-06T14:49:20Z,41034.4,16.11,331,32.363095658479374,1.9216848621791003,49488.989271864644,148.8,16.618,4.713,872,1.4880000000000002,49.3719561732658,39.82042105864499
2020-03-06T14:49:30Z,41034.4,16.15,331,32.33053749973826,1.9219620091724503,49444.61431986545,148.5,16.618,4.683,872,1.485,49.327581221266605,39.73987076522502
2020-03-06T14:49:40Z,40841.8,16.15,331,32.16130210291221,1.9221679470646116,49213.62072140697,148.55,16.618,4.688,872,1.4855,49.09658762280813,39.53023376388753
2020-03-06T14:49:50Z,41068.1,16.14,331,32.36830482264007,1.9218567881291948,49496.12800608149,148.283,16.618,4.661,872,1.4828299999999999,49.379094907482646,39.79670804634166
2020-03-06T14:50:00Z,41038.7,16.15,331,32.33431734418777,1.9219574205703918,49449.771430443114,148.317,16.618,4.665,872,1.48317,49.33273833184427,39.744554001495466
2020-03-06T14:50:10Z,41021.8,16.15,331,32.319462049665496,1.9219754571545904,49429.50276966454,147.318,16.618,4.565,872,1.4731800000000002,49.3124696710657,39.72615590790058
2020-03-06T14:50:20Z,41055.5,16.15,331,32.34908572979247,1.9219394968565948,49469.92011345679,147.351,16.618,4.569,872,1.47351,49.35288701485795,39.76285327247945
2020-03-06T14:50:30Z,41005,16.16,331,32.29657102749225,1.9220626607990179,49398.27820672315,147.501,16.618,4.584,872,1.4750100000000002,49.28124510812431,39.68777542826355
2020-03-06T14:50:40Z,41097.6,16.16,331,32.37795346554987,1.9219638658462974,49509.311527673926,147.451,16.618,4.579,872,1.47451,49.392278429075084,39.78856530753223
2020-03-06T14:50:50Z,41030.2,16.18,331,32.30246467366007,1.9221742599812182,49406.342265550986,147.251,16.618,4.559,872,1.47251,49.289309166952144,39.675038147829
2020-03-06T14:51:00Z,41072.3,16.18,331,32.33944571760745,1.9221293347260795,49456.80082893511,147.767,16.618,4.61,872,1.47767,49.33976773033627,39.72081151973701
2020-03-06T14:51:10Z,41114.5,16.16,331,32.39280944171064,1.9219458553173967,49529.575562101425,147.468,16.618,4.58,872,1.47468,49.41254246350258,39.80696439533163
2020-03-06T14:51:20Z,41076.5,16.16,331,32.35940687615582,1.9219863610693668,49484.011397782444,147.484,16.618,4.582,872,1.4748400000000002,49.3669782991836,39.76559537800378
2020-03-06T14:51:30Z,41076.5,16.15,331,32.367547602926244,1.921917100832506,49495.105904398355,147.368,16.618,4.57,872,1.4736799999999999,49.37807280579951,39.78572388137686
2020-03-06T14:51:40Z,41030.2,16.16,331,32.31871532446506,1.922035756490149,49428.494752445906,147.301,16.618,4.564,872,1.47301,49.31146165384706,39.715200895263735
2020-03-06T14:51:50Z,41097.6,16.16,331,32.37795346554987,1.9219638658462974,49509.311527673926,147.118,16.618,4.546,872,1.47118,49.392278429075084,39.788566780969916
2020-03-06T14:52:00Z,41110.2,16.16,331,32.3890294238777,1.921950437289702,49524.41962861789,147.617,16.618,4.595,872,1.47617,49.407386530019046,39.80228216005957
2020-03-06T14:52:10Z,41072.3,16.18,331,32.33944571760745,1.9221293347260795,49456.80082893511,147.548,16.523,4.588,872,1.4754800000000001,49.33976773033627,39.72081248681877
2020-03-06T14:52:20Z,41063.9,16.18,331,32.33206658144959,1.9221382953672879,49446.73310941423,147.714,16.523,4.605,872,1.4771400000000001,49.32970001081539,39.71167768210627
2020-03-06T14:52:30Z,41076.5,16.16,331,32.35940687615582,1.9219863610693668,49484.011397782444,147.814,16.523,4.615,872,1.47814,49.3669782991836,39.76559391857821
2020-03-06T14:52:40Z,41085,16.19,331,32.34247005047927,1.922185022782961,49460.93780765377,147.797,16.523,4.613,872,1.47797,49.343904709054925,39.714529596642215
2020-03-06T14:52:50Z,41085,16.18,331,32.35060273779164,1.9221157899946635,49472.02224089535,147.714,16.523,4.605,872,1.4771400000000001,49.3549891422965,39.73462225167279
2020-03-06T14:53:00Z,41080.7,16.18,331,32.346825100800345,1.9221203756145278,49466.868537330054,147.481,16.523,4.582,872,1.47481,49.34983543873121,39.72994719762562
2020-03-06T14:53:10Z,41000.8,16.15,331,32.30100420288003,1.9219978781144538,49404.31679668341,147.464,16.523,4.58,872,1.47464,49.287283698084565,39.70329017713398
2020-03-06T14:53:20Z,41017.6,16.13,331,32.332035222281455,1.9218413813121982,49446.63605091108,147.381,16.523,4.572,872,1.47381,49.329602952312236,39.761812115218554
2020-03-06T14:53:30Z,41114.5,16.18,331,32.37652082996069,1.9220843413208817,49507.37896591832,147.265,16.523,4.56,872,1.4726499999999998,49.390345867319475,39.76670676587758
2020-03-06T14:53:40Z,41085,16.18,331,32.35060273779164,1.9221157899946635,49472.02224089535,147.364,16.523,4.57,872,1.47364,49.3549891422965,39.734623797707556
2020-03-06T14:53:50Z,41076.5,16.18,331,32.34313537832482,1.922124854979085,49461.83468452296,147.281,16.523,4.562,872,1.4728100000000002,49.34480158592412,39.725380830540416
2020-03-06T14:54:00Z,41097.6,16.19,331,32.353536942658,1.9221715868522908,49476.03604627623,147.215,16.523,4.555,872,1.47215,49.35900294767739,39.72822756034939
2020-03-06T14:54:10Z,41072.3,16.19,331,32.33131588806655,1.9221985688293326,49445.71971645321,147.181,16.523,4.552,872,1.47181,49.328686617854366,39.70072900793006
2020-03-06T14:54:20Z,41042.9,16.19,331,32.30549660717155,1.9222299408004344,49410.490336937146,147.198,16.523,4.554,872,1.47198,49.2934572383383,39.66877782514917
2020-03-06T14:54:30Z,41085,16.2,331,32.33434067780415,1.9222542467124546,49449.85746982056,147.281,16.523,4.562,872,1.4728100000000002,49.33282437122172,39.694453069705524
2020-03-06T14:54:40Z,41114.5,16.2,331,32.36024549490075,1.9222227919185586,49485.19877068804,147.514,16.523,4.585,872,1.4751400000000001,49.3681656720892,39.72650117297058
2020-03-06T14:54:50Z,41118.7,16.23,331,32.33954291376064,1.922425923311334,49456.987535030144,147.731,16.523,4.607,872,1.47731,49.3399544364313,39.67085074526078
2020-03-06T14:55:00Z,41097.6,16.22,331,32.3291502621209,1.922379228149163,49442.797434352,147.747,16.523,4.608,872,1.47747,49.325764335753156,39.66800783877923
2020-03-06T14:55:10Z,41122.9,16.23,331,32.34322853408704,1.9224214456120639,49462.01587304715,147.647,16.523,4.598,872,1.47647,49.344982774448304,39.67540735054571
2020-03-06T14:55:20Z,41122.9,16.23,331,32.34322853408704,1.9224214456120639,49462.01587304715,147.631,16.523,4.597,872,1.47631,49.344982774448304,39.675407421039765
2020-03-06T14:55:30Z,41089.2,16.23,331,32.31365755561058,1.922457384567247,49421.66936876398,147.564,16.523,4.59,872,1.47564,49.30463627016513,39.63885175931801
2020-03-06T14:55:40Z,41127.1,16.24,331,32.33878862904953,1.9224861524304557,49455.96924391776,147.631,16.523,4.597,872,1.47631,49.33893614531892,39.65991501008493
2020-03-06T14:55:50Z,41156.7,16.28,331,32.33226317280507,1.9227312414622169,49447.10937378797,147.784,16.618,4.612,872,1.47784,49.33007627518913,39.611883976480726
2020-03-06T14:56:00Z,41152.5,16.27,331,32.33669982503125,1.9226665721939933,49453.15177354415,147.751,16.618,4.609,872,1.47751,49.336118674945304,39.62734834627607
2020-03-06T14:56:10Z,41190.5,16.28,331,32.36189193861842,1.9226952277571847,49487.53116906845,147.584,16.618,4.592,872,1.47584,49.3704980704696,39.64846506799335
2020-03-06T14:56:20Z,41152.5,16.27,331,32.33669982503125,1.9226665721939933,49453.15177354415,147.651,16.618,4.599,872,1.4765100000000002,49.336118674945304,39.62734878594988
2020-03-06T14:56:30Z,41152.5,16.25,331,32.352945856903325,1.9225282534732262,49475.2945101606,147.568,16.618,4.59,872,1.47568,49.358261411561756,39.6674080511066
2020-03-06T14:56:40Z,41135.6,16.24,331,32.346246026646206,1.9224770914811953,49466.143409813856,147.434,16.618,4.577,872,1.47434,49.349110311215014,39.66913246685007
2020-03-06T14:56:50Z,41135.6,16.25,331,32.338121840884405,1.9225462658784256,49455.070317104044,147.468,16.618,4.58,872,1.47468,49.3380372185052,39.649092237099154
2020-03-06T14:57:00Z,41165.1,16.22,331,32.38840110239983,1.9223072875205878,49523.627521881644,147.851,16.618,4.618,872,1.47851,49.4065944232828,39.741274160679254
2020-03-06T14:57:10Z,41148.2,16.25,331,32.349173971256924,1.922532835925832,49470.14871378349,147.667,16.618,4.6,872,1.4766700000000001,49.35311561518465,39.66274713561458
2020-03-06T14:57:20Z,41144,16.27,331,32.329247649276375,1.9226756326695582,49442.984280511235,147.834,16.618,4.617,872,1.47834,49.32595118191239,39.61814507061062
2020-03-06T14:57:30Z,41152.5,16.25,331,32.352945856903325,1.9225282534732262,49475.2945101606,147.867,16.618,4.62,872,1.47867,49.358261411561756,39.66740673465026
2020-03-06T14:57:40Z,41173.6,16.25,331,32.37145534767681,1.9225057732766562,49500.54477157271,147.734,16.618,4.607,872,1.47734,49.38351167297387,39.690277480741855
2020-03-06T14:57:50Z,41122.9,16.24,331,32.33510389045503,1.9224906301819202,49450.942004838274,147.884,16.618,4.622,872,1.47884,49.33390890623943,39.65535994587373
2020-03-06T14:58:00Z,41148.2,16.25,331,32.349173971256924,1.922532835925832,49470.14871378349,147.817,16.618,4.615,872,1.4781700000000002,49.35311561518465,39.662746475252916
2020-03-06T14:58:10Z,41220.2,16.29,331,32.379800041414164,1.9227327331452864,49511.970790928026,147.751,16.618,4.609,872,1.47751,49.39493769232918,39.66057786212703
2020-03-06T14:58:20Z,41144,16.28,331,32.32113150069061,1.9227447796097656,49431.921256937116,147.984,16.618,4.632,872,1.47984,49.31488815833827,39.598139886159636
2020-03-06T14:58:30Z,41156.7,16.29,331,32.32414748139157,1.9228003782305292,49436.04712451473,147.817,16.618,4.615,872,1.4781700000000002,49.319014025915884,39.59188557059385
2020-03-06T14:58:40Z,41211.7,16.28,331,32.380477694780566,1.9226726518623714,49512.88439406651,148.134,16.618,4.647,872,1.4813399999999999,49.395851295467665,39.671409262031396
2020-03-06T14:58:50Z,41156.7,16.29,331,32.32414748139157,1.9228003782305292,49436.04712451473,147.95,16.618,4.628,872,1.4794999999999998,49.319014025915884,39.59188498658262
2020-03-06T14:59:00Z,41215.9,16.3,331,32.367905342883184,1.9228064328926813,49495.75593908934,147.784,16.618,4.612,872,1.47784,49.37872284049049,39.63590737760812
2020-03-06T14:59:10Z,41190.5,16.3,331,32.34564870618525,1.9228334854679456,49465.3931450729,147.667,16.618,4.6,872,1.4766700000000001,49.348360046474056,39.608443567007555
2020-03-06T14:59:20Z,41207.4,16.32,331,32.344219421790875,1.9229537031497455,49463.46468442398,147.617,16.618,4.595,872,1.47617,49.34643158582514,39.58673044495261
2020-03-06T14:59:30Z,41211.7,16.32,331,32.34798544619625,1.9229491230854987,49468.602599911595,147.667,16.618,4.6,872,1.4766700000000001,49.35156950131275,39.59137499878255
2020-03-06T14:59:40Z,41249.8,16.32,331,32.381356986709285,1.9229085589859272,49514.12679641446,147.617,16.618,4.595,872,1.47617,49.39709369781561,39.63253395249247
2020-03-06T14:59:50Z,41224.4,16.33,331,32.35099108894731,1.9230046925887203,49472.71381285247,147.767,16.618,4.61,872,1.47767,49.35568071425362,39.585110660792466
2020-03-06T15:00:00Z,41169.4,16.33,331,32.30283574478239,1.9230632954317515,49407.01048901072,147.984,16.618,4.632,872,1.47984,49.28997739041187,39.52573402347992
2020-03-06T15:00:10Z,41237.1,16.32,331,32.37023257824071,1.9229220768774327,49498.952089081286,147.801,16.618,4.613,872,1.4780099999999998,49.38191899048244,39.61881279110561
2020-03-06T15:00:20Z,41190.5,16.33,331,32.321308640881774,1.9230408055536579,49432.21672839438,147.934,16.618,4.627,872,1.47934,49.315183629795534,39.548511196779224
2020-03-06T15:00:30Z,41215.9,16.32,331,32.35166395079762,1.922944649918835,49473.62102624043,147.95,16.618,4.628,872,1.4794999999999998,49.356587927641584,39.59591059797285
2020-03-06T15:00:40Z,41211.7,16.32,331,32.34798544619625,1.9229491230854987,49468.602599911595,147.634,16.618,4.597,872,1.47634,49.35156950131275,39.59137514357565
2020-03-06T15:00:50Z,41271,16.32,331,32.39992811661927,1.9228860014310125,49539.45774867141,147.751,16.618,4.609,872,1.47751,49.422424650072564,39.65543835881746
2020-03-06T15:01:00Z,41220.2,16.3,331,32.371673421225644,1.9228018545029626,49500.89608726522,147.834,16.618,4.617,872,1.47834,49.38386298866637,39.64055693761258
2020-03-06T15:01:10Z,41207.4,16.32,331,32.344219421790875,1.9229537031497455,49463.46468442398,147.734,16.618,4.607,872,1.47734,49.34643158582514,39.58672993164798
2020-03-06T15:01:20Z,41232.9,16.32,331,32.366553763585344,1.9229265481259548,49493.93367646964,147.884,16.618,4.622,872,1.47884,49.3769005778708,39.61427515769708
2020-03-06T15:01:30Z,41220.2,16.34,331,32.339200000812205,1.923078251331392,49456.638113052926,147.917,16.618,4.625,872,1.47917,49.33960501445408,39.56060838534716
2020-03-06T15:01:40Z,41199,16.34,331,32.320642111530994,1.9231008364451383,49431.31802248531,147.851,16.618,4.618,872,1.47851,49.31428492388647,39.53773263990616
2020-03-06T15:01:50Z,41249.8,16.35,331,32.35699691107838,1.923115807579184,49480.928589104406,147.934,16.618,4.627,872,1.47934,49.36389549050556,39.57258186502084
2020-03-06T15:02:00Z,41224.4,16.32,331,32.359108731397455,1.9229355982441731,49483.77735692032,148.034,16.618,4.637,872,1.48034,49.366744258321475,39.605092190612936
2020-03-06T15:02:10Z,41245.6,16.35,331,32.353320731010314,1.9231202789776665,49475.91346107091,147.851,16.618,4.618,872,1.47851,49.358880362472064,39.56805176997522
2020-03-06T15:02:20Z,41275.3,16.35,331,32.379317892870105,1.9230886679492574,49511.37752269036,147.684,16.618,4.602,872,1.47684,49.394344424091514,39.60009113426205
2020-03-06T15:02:30Z,41258.3,16.35,331,32.36443698704764,1.9231067594814375,49491.07824470508,147.701,16.618,4.604,872,1.47701,49.37404514610623,39.58175193080441
2020-03-06T15:02:40Z,41237.1,16.37,331,32.32966317106732,1.9232674534193452,49443.6586468306,147.934,16.618,4.627,872,1.47934,49.32662554823175,39.51899684816627
2020-03-06T15:02:50Z,41262.6,16.35,331,32.36820088590403,1.9231021828005077,49496.21277214342,147.917,16.618,4.625,872,1.47917,49.37917967354458,39.586389573772074
2020-03-06T15:03:00Z,41279.5,16.37,331,32.36675768471796,1.923222314537293,49494.26545918764,147.967,16.618,4.63,872,1.4796700000000003,49.3772323605888,39.56468744025267
2020-03-06T15:03:10Z,41262.6,16.37,331,32.3519716225817,1.9232403015842041,49474.09438061689,148.134,16.618,4.647,872,1.4813399999999999,49.357061282018044,39.546474039519154
2020-03-06T15:03:20Z,41309.3,16.37,331,32.392832567627075,1.9231906126899971,49529.833290278504,148.117,16.618,4.645,872,1.4811699999999999,49.41280019167966,39.59680476317587
2020-03-06T15:03:30Z,41254.1,16.37,331,32.34453522095735,1.9232493506436013,49463.949147078485,148.084,16.618,4.642,872,1.4808400000000002,49.34691604847964,39.53731455695572
2020-03-06T15:03:40Z,41275.3,16.37,331,32.363082949364504,1.92322678411777,49489.25253249466,147.967,16.618,4.63,872,1.4796700000000003,49.372219433895815,39.56016108695065
2020-03-06T15:03:50Z,41237.1,16.37,331,32.32966317106732,1.9232674534193452,49443.6586468306,147.867,16.618,4.62,872,1.47867,49.32662554823175,39.51899714129723
2020-03-06T15:04:00Z,41258.3,16.37,331,32.34820964684548,1.9232448791496308,49468.962087384665,147.717,16.618,4.605,872,1.47717,49.35192898878582,39.54184209031633
2020-03-06T15:04:10Z,41262.6,16.35,331,32.36820088590403,1.9231021828005077,49496.21277214342,147.787,16.713,4.612,872,1.47787,49.37917967354458,39.58639014367202
2020-03-06T15:04:20Z,41258.3,16.35,331,32.36443698704764,1.9231067594814375,49491.07824470508,147.92,16.713,4.625,872,1.4791999999999998,49.37404514610623,39.58175097084063
