PST,Temp_degC,Sp_Conductance,Salinity_ppt
2020-03-06T14:55:00Z,16.22,49442.8,32.3287
2020-03-06T14:55:10Z,16.23,49462,32.3428
2020-03-06T14:55:20Z,16.23,49462,32.3428
2020-03-06T14:55:30Z,16.23,49421.6,32.3132
2020-03-06T14:55:40Z,16.24,49455.9,32.3384
2020-03-06T14:55:50Z,16.28,49447.1,32.3319
2020-03-06T14:56:00Z,16.27,49453.1,32.3363
2020-03-06T14:56:10Z,16.28,49487.5,32.3615
2020-03-06T14:56:20Z,16.27,49453.1,32.3363
2020-03-06T14:56:30Z,16.25,49475.3,32.3525
2020-03-06T14:56:40Z,16.24,49466.1,32.3458
2020-03-06T14:56:50Z,16.25,49455.1,32.3377
2020-03-06T14:57:00Z,16.22,49523.6,32.388
2020-03-06T14:57:10Z,16.25,49470.1,32.3488
2020-03-06T14:57:20Z,16.27,49443,32.3288
2020-03-06T14:57:30Z,16.25,49475.3,32.3525
2020-03-06T14:57:40Z,16.25,49500.5,32.371
2020-03-06T14:57:50Z,16.24,49450.9,32.3347
2020-03-06T14:58:00Z,16.25,49470.1,32.3488
2020-03-06T14:58:10Z,16.29,49512,32.3794
2020-03-06T14:58:20Z,16.28,49431.9,32.3207
2020-03-06T14:58:30Z,16.29,49436,32.3238
2020-03-06T14:58:40Z,16.28,49512.9,32.3801
2020-03-06T14:58:50Z,16.29,49436,32.3238
2020-03-06T14:59:00Z,16.3,49495.7,32.3675
2020-03-06T14:59:10Z,16.3,49465.4,32.3453
2020-03-06T14:59:20Z,16.32,49463.4,32.3439
2020-03-06T14:59:30Z,16.32,49468.6,32.3476
2020-03-06T14:59:40Z,16.32,49514.1,32.381
2020-03-06T14:59:50Z,16.33,49472.7,32.3506
2020-03-06T15:00:00Z,16.33,49407,32.3025
2020-03-06T15:00:10Z,16.32,49498.9,32.3699
2020-03-06T15:00:20Z,16.33,49432.2,32.321
2020-03-06T15:00:30Z,16.32,49473.6,32.3513
2020-03-06T15:00:40Z,16.32,49468.6,32.3476
2020-03-06T15:00:50Z,16.32,49539.4,32.3996
2020-03-06T15:01:00Z,16.3,49500.9,32.3713
2020-03-06T15:01:10Z,16.32,49463.4,32.3439
2020-03-06T15:01:20Z,16.32,49493.9,32.3662
2020-03-06T15:01:30Z,16.34,49456.6,32.3389
2020-03-06T15:01:40Z,16.34,49431.3,32.3203
2020-03-06T15:01:50Z,16.35,49480.9,32.3567
2020-03-06T15:02:00Z,16.32,49483.8,32.3587
2020-03-06T15:02:10Z,16.35,49475.9,32.353
2020-03-06T15:02:20Z,16.35,49511.4,32.379
2020-03-06T15:02:30Z,16.35,49491.1,32.3641
2020-03-06T15:02:40Z,16.37,49443.6,32.3293
2020-03-06T15:02:50Z,16.35,49496.2,32.3679
2020-03-06T15:03:00Z,16.37,49494.2,32.3664
2020-03-06T15:03:10Z,16.37,49474.1,32.3516
2020-03-06T15:03:20Z,16.37,49529.8,32.3925
2020-03-06T15:03:30Z,16.37,49463.9,32.3442
2020-03-06T15:03:40Z,16.37,49489.2,32.3628
2020-03-06T15:03:50Z,16.37,49443.6,32.3293
2020-03-06T15:04:00Z,16.37,49468.9,32.3479
2020-03-06T15:04:10Z,16.35,49496.2,32.3679
2020-03-06T15:04:20Z,16.35,49491.1,32.3641
2020-03-06T15:04:30Z,16.37,49474.1,32.3516
2020-03-06T15:04:40Z,16.35,49475.9,32.353
2020-03-06T15:04:50Z,16.35,49465.7,32.3455
2020-03-06T15:05:00Z,16.35,49486,32.3604
2020-03-06T15:05:10Z,16.37,49463.9,32.3442
2020-03-06T15:05:20Z,16.35,49501.2,32.3715
2020-03-06T15:05:30Z,16.34,49476.8,32.3536
2020-03-06T15:05:40Z,16.35,49516.4,32.3827
2020-03-06T15:05:50Z,16.34,49502.1,32.3722
2020-03-06T15:06:00Z,16.34,49481.8,32.3573
2020-03-06T15:06:10Z,16.35,49521.5,32.3864
2020-03-06T15:06:20Z,16.37,49474.1,32.3516
2020-03-06T15:06:30Z,16.37,49463.9,32.3442
2020-03-06T15:06:40Z,16.34,49502.1,32.3722
2020-03-06T15:06:50Z,16.35,49475.9,32.353
2020-03-06T15:07:00Z,16.34,49502.1,32.3722
2020-03-06T15:07:10Z,16.34,49512.3,32.3797
2020-03-06T15:07:20Z,16.34,49512.3,32.3797
2020-03-06T15:07:30Z,16.34,49527.4,32.3908
2020-03-06T15:07:40Z,16.34,49471.8,32.35
2020-03-06T15:07:50Z,16.34,49512.3,32.3797
2020-03-06T15:08:00Z,16.33,49553.8,32.4101
2020-03-06T15:08:10Z,16.33,49508.2,32.3766
2020-03-06T15:08:20Z,16.33,49498,32.3692
2020-03-06T15:08:30Z,16.33,49498,32.3692
2020-03-06T15:08:40Z,16.33,49513.2,32.3803
2020-03-06T15:08:50Z,16.34,49517.3,32.3833
2020-03-06T15:09:00Z,16.33,49503,32.3729
2020-03-06T15:09:10Z,16.33,49503,32.3729
2020-03-06T15:09:20Z,16.33,49482.8,32.3581
2020-03-06T15:09:30Z,16.35,49511.4,32.379
2020-03-06T15:09:40Z,16.34,49487,32.3611
2020-03-06T15:09:50Z,16.34,49537.6,32.3982
2020-03-06T15:10:00Z,16.34,49502.1,32.3722
2020-03-06T15:10:10Z,16.34,49527.4,32.3908
2020-03-06T15:10:20Z,16.34,49527.4,32.3908
2020-03-06T15:10:30Z,16.34,49517.3,32.3833
2020-03-06T15:10:40Z,16.35,49541.8,32.4013
2020-03-06T15:10:50Z,16.37,49499.4,32.3702
2020-03-06T15:11:00Z,16.34,49547.7,32.4057
2020-03-06T15:11:10Z,16.34,49532.6,32.3945
2020-03-06T15:11:20Z,16.35,49536.7,32.3975
2020-03-06T15:11:30Z,16.35,49491.1,32.3641
2020-03-06T15:11:40Z,16.35,49496.2,32.3679
2020-03-06T15:11:50Z,16.35,49541.8,32.4013
2020-03-06T15:12:00Z,16.35,49592.6,32.4385
2020-03-06T15:12:10Z,16.35,49552,32.4087
2020-03-06T15:12:20Z,16.35,49511.4,32.379
2020-03-06T15:12:30Z,16.37,49479.1,32.3553
2020-03-06T15:12:40Z,16.37,49545.1,32.4037
2020-03-06T15:12:50Z,16.37,49545.1,32.4037
2020-03-06T15:13:00Z,16.37,49468.9,32.3479
2020-03-06T15:13:10Z,16.37,49484.1,32.359
2020-03-06T15:13:20Z,16.38,49473,32.3509
2020-03-06T15:13:30Z,16.38,49539,32.3993
2020-03-06T15:13:40Z,16.38,49513.6,32.3806
2020-03-06T15:13:50Z,16.37,49540,32.3999
2020-03-06T15:14:00Z,16.37,49504.4,32.3739
2020-03-06T15:14:10Z,16.37,49504.4,32.3739
2020-03-06T15:14:20Z,16.37,49540,32.3999
2020-03-06T15:14:30Z,16.38,49508.6,32.377
2020-03-06T15:14:40Z,16.39,49457,32.3391
2020-03-06T15:14:50Z,16.37,49494.2,32.3664
2020-03-06T15:15:00Z,16.37,49509.5,32.3776
2020-03-06T15:15:10Z,16.37,49524.7,32.3887
2020-03-06T15:15:20Z,16.37,49560.2,32.4148
2020-03-06T15:15:30Z,16.35,49511.4,32.379
2020-03-06T15:15:40Z,16.37,49468.9,32.3479
2020-03-06T15:15:50Z,16.37,49580.7,32.4298
2020-03-06T15:16:00Z,16.38,49539,32.3993
2020-03-06T15:16:10Z,16.38,49528.9,32.3918
2020-03-06T15:16:20Z,16.37,49540,32.3999
2020-03-06T15:16:30Z,16.38,49528.9,32.3918
2020-03-06T15:16:40Z,16.38,49528.9,32.3918
2020-03-06T15:16:50Z,16.37,49499.4,32.3702
2020-03-06T15:17:00Z,16.34,49532.6,32.3945
2020-03-06T15:17:10Z,16.32,49529.4,32.3922
2020-03-06T15:17:20Z,16.33,49533.5,32.3952
2020-03-06T15:17:30Z,16.34,49537.6,32.3982
2020-03-06T15:17:40Z,16.35,49526.5,32.3901
2020-03-06T15:17:50Z,16.38,49544.2,32.403
2020-03-06T15:18:00Z,16.35,49552,32.4087
2020-03-06T15:18:10Z,16.35,49552,32.4087
2020-03-06T15:18:20Z,16.35,49531.7,32.3939
2020-03-06T15:18:30Z,16.37,49534.8,32.3962
2020-03-06T15:18:40Z,16.38,49539,32.3993
2020-03-06T15:18:50Z,16.37,49529.8,32.3925
2020-03-06T15:19:00Z,16.37,49514.5,32.3813
2020-03-06T15:19:10Z,16.38,49518.7,32.3844
2020-03-06T15:19:20Z,16.37,49565.4,32.4186
2020-03-06T15:19:30Z,16.37,49529.8,32.3925
2020-03-06T15:19:40Z,16.37,49519.7,32.3851
2020-03-06T15:19:50Z,16.37,49550.1,32.4074
2020-03-06T15:20:00Z,16.38,49523.8,32.3881
2020-03-06T15:20:10Z,16.38,49559.3,32.4141
2020-03-06T15:20:20Z,16.37,49570.4,32.4223
2020-03-06T15:20:30Z,16.37,49524.7,32.3887
2020-03-06T15:20:40Z,16.37,49590.8,32.4372
2020-03-06T15:20:50Z,16.37,49550.1,32.4074
2020-03-06T15:21:00Z,16.37,49540,32.3999
2020-03-06T15:21:10Z,16.37,49524.7,32.3887
2020-03-06T15:21:20Z,16.37,49565.4,32.4186
2020-03-06T15:21:30Z,16.37,49590.8,32.4372
2020-03-06T15:21:40Z,16.38,49549.2,32.4067
2020-03-06T15:21:50Z,16.38,49579.7,32.4291
2020-03-06T15:22:00Z,16.39,49548.3,32.406
2020-03-06T15:22:10Z,16.38,49605.1,32.4477
2020-03-06T15:22:20Z,16.38,49584.7,32.4328
2020-03-06T15:22:30Z,16.38,49559.3,32.4141
2020-03-06T15:22:40Z,16.38,49569.6,32.4217
2020-03-06T15:22:50Z,16.39,49533.1,32.3949
2020-03-06T15:23:00Z,16.38,49574.6,32.4253
2020-03-06T15:23:10Z,16.37,49580.7,32.4298
2020-03-06T15:23:20Z,16.38,49589.9,32.4365
2020-03-06T15:23:30Z,16.4,49557.6,32.4129
2020-03-06T15:23:40Z,16.38,49574.6,32.4253
2020-03-06T15:23:50Z,16.39,49538.1,32.3986
2020-03-06T15:24:00Z,16.38,49564.5,32.4179
2020-03-06T15:24:10Z,16.38,49549.2,32.4067
2020-03-06T15:24:20Z,16.37,49606.1,32.4484
2020-03-06T15:24:30Z,16.39,49538.1,32.3986
2020-03-06T15:24:40Z,16.38,49554.3,32.4105
2020-03-06T15:24:50Z,16.38,49595,32.4403
2020-03-06T15:25:00Z,16.38,49544.2,32.403
2020-03-06T15:25:10Z,16.38,49584.7,32.4328
2020-03-06T15:25:20Z,16.38,49569.6,32.4217
2020-03-06T15:25:30Z,16.39,49553.4,32.4098
2020-03-06T15:25:40Z,16.39,49558.5,32.4136
2020-03-06T15:25:50Z,16.38,49569.6,32.4217
2020-03-06T15:26:00Z,16.39,49578.8,32.4284
2020-03-06T15:26:10Z,16.39,49588.9,32.4359
2020-03-06T15:26:20Z,16.39,49599.2,32.4434
2020-03-06T15:26:30Z,16.38,49635.7,32.4701
2020-03-06T15:26:40Z,16.39,49614.5,32.4546
2020-03-06T15:26:50Z,16.38,49595,32.4403
2020-03-06T15:27:00Z,16.39,49568.7,32.421
2020-03-06T15:27:10Z,16.39,49583.9,32.4322
2020-03-06T15:27:20Z,16.39,49634.7,32.4695
2020-03-06T15:27:30Z,16.39,49568.7,32.421
2020-03-06T15:27:40Z,16.39,49578.8,32.4284
2020-03-06T15:27:50Z,16.39,49604.2,32.4471
2020-03-06T15:28:00Z,16.39,49583.9,32.4322
2020-03-06T15:28:10Z,16.39,49619.5,32.4583
2020-03-06T15:28:20Z,16.39,49594.1,32.4396
2020-03-06T15:28:30Z,16.39,49583.9,32.4322
2020-03-06T15:28:40Z,16.39,49594.1,32.4396
2020-03-06T15:28:50Z,16.39,49578.8,32.4284
2020-03-06T15:29:00Z,16.4,49598.3,32.4427
2020-03-06T15:29:10Z,16.39,49614.5,32.4546
2020-03-06T15:29:20Z,16.4,49603.4,32.4465
2020-03-06T15:29:30Z,16.4,49639,32.4726
2020-03-06T15:29:40Z,16.4,49639,32.4726
2020-03-06T15:29:50Z,16.4,49654.3,32.4838
2020-03-06T15:30:00Z,16.4,49633.9,32.4688
2020-03-06T15:30:10Z,16.4,49669.6,32.495
2020-03-06T15:30:20Z,16.4,49685,32.5063
2020-03-06T15:30:30Z,16.42,49616.9,32.4564
2020-03-06T15:30:40Z,16.42,49637.3,32.4713
2020-03-06T15:30:50Z,16.42,49667.8,32.4937
2020-03-06T15:31:00Z,16.42,49652.5,32.4825
2020-03-06T15:31:10Z,16.42,49652.5,32.4825
2020-03-06T15:31:20Z,16.4,49644.1,32.4763
2020-03-06T15:31:30Z,16.42,49657.7,32.4863
2020-03-06T15:31:40Z,16.42,49642.3,32.475
2020-03-06T15:31:50Z,16.42,49637.3,32.4713
2020-03-06T15:32:00Z,16.4,49608.4,32.4501
2020-03-06T15:32:10Z,16.42,49627,32.4638
2020-03-06T15:32:20Z,16.4,49659.4,32.4876
2020-03-06T15:32:30Z,16.4,49628.8,32.4651
2020-03-06T15:32:40Z,16.42,49621.9,32.46
2020-03-06T15:32:50Z,16.42,49642.3,32.475
2020-03-06T15:33:00Z,16.42,49627,32.4638
2020-03-06T15:33:10Z,16.42,49657.7,32.4863
2020-03-06T15:33:20Z,16.42,49667.8,32.4937
2020-03-06T15:33:30Z,16.42,49606.6,32.4488
2020-03-06T15:33:40Z,16.42,49647.4,32.4787
2020-03-06T15:33:50Z,16.42,49652.5,32.4825
2020-03-06T15:34:00Z,16.4,49685,32.5063
2020-03-06T15:34:10Z,16.4,49649.2,32.48
2020-03-06T15:34:20Z,16.39,49660.3,32.4882
2020-03-06T15:34:30Z,16.42,49632.1,32.4675
2020-03-06T15:34:40Z,16.42,49647.4,32.4787
2020-03-06T15:34:50Z,16.42,49657.7,32.4863
2020-03-06T15:35:00Z,16.4,49644.1,32.4763
2020-03-06T15:35:10Z,16.43,49646.6,32.4781
2020-03-06T15:35:20Z,16.43,49646.6,32.4781
2020-03-06T15:35:30Z,16.43,49661.8,32.4893
2020-03-06T15:35:40Z,16.42,49657.7,32.4863
2020-03-06T15:35:50Z,16.44,49655.9,32.4849
2020-03-06T15:36:00Z,16.44,49650.7,32.4812
2020-03-06T15:36:10Z,16.44,49717.1,32.5299
2020-03-06T15:36:20Z,16.47,49704.3,32.5205
2020-03-06T15:36:30Z,16.44,49666.1,32.4925
2020-03-06T15:36:40Z,16.43,49702.7,32.5193
2020-03-06T15:36:50Z,16.42,49693.4,32.5125
2020-03-06T15:37:00Z,16.43,49677.2,32.5006
2020-03-06T15:37:10Z,16.44,49676.2,32.4999
2020-03-06T15:37:20Z,16.44,49707,32.5224
2020-03-06T15:37:30Z,16.45,49716.3,32.5293
2020-03-06T15:37:40Z,16.45,49670.3,32.4955
2020-03-06T15:37:50Z,16.47,49658.4,32.4868
2020-03-06T15:38:00Z,16.48,49688.1,32.5086
2020-03-06T15:38:10Z,16.48,49683,32.5049
2020-03-06T15:38:20Z,16.48,49667.8,32.4937
2020-03-06T15:38:30Z,16.48,49693.3,32.5124
2020-03-06T15:38:40Z,16.48,49688.1,32.5086
2020-03-06T15:38:50Z,16.48,49683,32.5049
2020-03-06T15:39:00Z,16.48,49724,32.5349
2020-03-06T15:39:10Z,16.48,49703.5,32.5199
2020-03-06T15:39:20Z,16.48,49703.5,32.5199
2020-03-06T15:39:30Z,16.48,49703.5,32.5199
2020-03-06T15:39:40Z,16.49,49718,32.5305
2020-03-06T15:39:50Z,16.48,49729.1,32.5387
2020-03-06T15:40:00Z,16.48,49708.6,32.5236
2020-03-06T15:40:10Z,16.48,49729.1,32.5387
2020-03-06T15:40:20Z,16.48,49698.4,32.5161
2020-03-06T15:40:30Z,16.48,49734.2,32.5424
2020-03-06T15:40:40Z,16.49,49718,32.5305
2020-03-06T15:40:50Z,16.49,49738.5,32.5455
2020-03-06T15:41:00Z,16.5,49747.9,32.5524
2020-03-06T15:41:10Z,16.5,49732.5,32.5412
2020-03-06T15:41:20Z,16.49,49738.5,32.5455
2020-03-06T15:41:30Z,16.49,49728.2,32.538
2020-03-06T15:41:40Z,16.49,49758.9,32.5606
2020-03-06T15:41:50Z,16.49,49764.1,32.5643
2020-03-06T15:42:00Z,16.49,49712.9,32.5268
2020-03-06T15:42:10Z,16.49,49758.9,32.5606
2020-03-06T15:42:20Z,16.49,49748.7,32.5531
2020-03-06T15:42:30Z,16.49,49758.9,32.5606
2020-03-06T15:42:40Z,16.49,49748.7,32.5531
2020-03-06T15:42:50Z,16.5,49732.5,32.5412
2020-03-06T15:43:00Z,16.49,49748.7,32.5531
2020-03-06T15:43:10Z,16.49,49769.2,32.5681
2020-03-06T15:43:20Z,16.49,49769.2,32.5681
2020-03-06T15:43:30Z,16.49,49789.8,32.5832
2020-03-06T15:43:40Z,16.49,49769.2,32.5681
2020-03-06T15:43:50Z,16.49,49748.7,32.5531
2020-03-06T15:44:00Z,16.5,49773.6,32.5713
2020-03-06T15:44:10Z,16.5,49742.7,32.5487
2020-03-06T15:44:20Z,16.5,49742.7,32.5487
2020-03-06T15:44:30Z,16.5,49758.1,32.5599
2020-03-06T15:44:40Z,16.5,49830,32.6127
2020-03-06T15:44:50Z,16.5,49758.1,32.5599
2020-03-06T15:45:00Z,16.5,49773.6,32.5713
2020-03-06T15:45:10Z,16.49,49758.9,32.5606
2020-03-06T15:45:20Z,16.5,49794,32.5863
2020-03-06T15:45:30Z,16.5,49799.1,32.5901
2020-03-06T15:45:40Z,16.5,49809.5,32.5977
2020-03-06T15:45:50Z,16.5,49809.5,32.5977
2020-03-06T15:46:00Z,16.5,49799.1,32.5901
2020-03-06T15:46:10Z,16.5,49799.1,32.5901
2020-03-06T15:46:20Z,16.5,49814.6,32.6014
2020-03-06T15:46:30Z,16.5,49814.6,32.6014
2020-03-06T15:46:40Z,16.5,49783.8,32.5788
2020-03-06T15:46:50Z,16.5,49819.7,32.6052
2020-03-06T15:47:00Z,16.5,49799.1,32.5901
2020-03-06T15:47:10Z,16.5,49835.1,32.6164
2020-03-06T15:47:20Z,16.5,49799.1,32.5901
2020-03-06T15:47:30Z,16.52,49766.7,32.5663
2020-03-06T15:47:40Z,16.52,49787.3,32.5814
2020-03-06T15:47:50Z,16.5,49794,32.5863
2020-03-06T15:48:00Z,16.5,49824.9,32.6089
2020-03-06T15:48:10Z,16.5,49804.3,32.5938
2020-03-06T15:48:20Z,16.52,49823.2,32.6077
2020-03-06T15:48:30Z,16.5,49804.3,32.5938
2020-03-06T15:48:40Z,16.5,49830,32.6127
2020-03-06T15:48:50Z,16.52,49833.5,32.6152
2020-03-06T15:49:00Z,16.5,49809.5,32.5977
2020-03-06T15:49:10Z,16.52,49787.3,32.5814
2020-03-06T15:49:20Z,16.5,49804.3,32.5938
2020-03-06T15:49:30Z,16.52,49802.6,32.5926
2020-03-06T15:49:40Z,16.5,49840.3,32.6203
2020-03-06T15:49:50Z,16.5,49804.3,32.5938
2020-03-06T15:50:00Z,16.5,49881.4,32.6504
2020-03-06T15:50:10Z,16.5,49850.6,32.6278
2020-03-06T15:50:20Z,16.5,49845.4,32.624
2020-03-06T15:50:30Z,16.5,49814.6,32.6014
2020-03-06T15:50:40Z,16.5,49850.6,32.6278
2020-03-06T15:50:50Z,16.5,49830,32.6127
2020-03-06T15:51:00Z,16.5,49809.5,32.5977
2020-03-06T15:51:10Z,16.5,49850.6,32.6278
2020-03-06T15:51:20Z,16.5,49824.9,32.6089
2020-03-06T15:51:30Z,16.49,49825.7,32.6096
2020-03-06T15:51:40Z,16.49,49841.1,32.6208
2020-03-06T15:51:50Z,16.49,49871.9,32.6435
2020-03-06T15:52:00Z,16.5,49850.6,32.6278
2020-03-06T15:52:10Z,16.49,49861.7,32.636
2020-03-06T15:52:20Z,16.49,49856.6,32.6322
2020-03-06T15:52:30Z,16.49,49841.1,32.6208
2020-03-06T15:52:40Z,16.49,49861.7,32.636
2020-03-06T15:52:50Z,16.49,49815.4,32.602
2020-03-06T15:53:00Z,16.49,49866.8,32.6397
2020-03-06T15:53:10Z,16.49,49877.2,32.6473
2020-03-06T15:53:20Z,16.49,49846.2,32.6246
2020-03-06T15:53:30Z,16.5,49886.6,32.6543
2020-03-06T15:53:40Z,16.49,49846.2,32.6246
2020-03-06T15:53:50Z,16.49,49830.8,32.6133
2020-03-06T15:54:00Z,16.5,49860.8,32.6353
2020-03-06T15:54:10Z,16.49,49861.7,32.636
2020-03-06T15:54:20Z,16.49,49861.7,32.636
2020-03-06T15:54:30Z,16.5,49819.7,32.6052
2020-03-06T15:54:40Z,16.49,49887.4,32.6548
2020-03-06T15:54:50Z,16.49,49866.8,32.6397
2020-03-06T15:55:00Z,16.49,49866.8,32.6397
2020-03-06T15:55:10Z,16.5,49871.2,32.6429
2020-03-06T15:55:20Z,16.5,49871.2,32.6429
2020-03-06T15:55:30Z,16.49,49882.3,32.6511
2020-03-06T15:55:40Z,16.5,49866,32.6392
2020-03-06T15:55:50Z,16.49,49902.9,32.6662
2020-03-06T15:56:00Z,16.49,49887.4,32.6548
2020-03-06T15:56:10Z,16.49,49887.4,32.6548
2020-03-06T15:56:20Z,16.49,49856.6,32.6322
2020-03-06T15:56:30Z,16.49,49851.4,32.6284
2020-03-06T15:56:40Z,16.49,49908,32.6699
2020-03-06T15:56:50Z,16.49,49887.4,32.6548
2020-03-06T15:57:00Z,16.49,49856.6,32.6322
2020-03-06T15:57:10Z,16.45,49844.5,32.6233
2020-03-06T15:57:20Z,16.44,49871,32.6428
2020-03-06T15:57:30Z,16.43,49871.9,32.6434
2020-03-06T15:57:40Z,16.42,49857.4,32.6328
2020-03-06T15:57:50Z,16.4,49900.1,32.6642
2020-03-06T15:58:00Z,16.4,49859,32.634
2020-03-06T15:58:10Z,16.39,49880.4,32.6497
2020-03-06T15:58:20Z,16.4,49848.7,32.6265
2020-03-06T15:58:30Z,16.39,49890.8,32.6573
2020-03-06T15:58:40Z,16.4,49848.7,32.6265
2020-03-06T15:58:50Z,16.4,49864.1,32.6377
2020-03-06T15:59:00Z,16.4,49884.7,32.6529
2020-03-06T15:59:10Z,16.37,49897.5,32.6623
2020-03-06T15:59:20Z,16.37,49887.3,32.6547
2020-03-06T15:59:30Z,16.37,49861.6,32.6359
2020-03-06T15:59:40Z,16.37,49861.6,32.6359
2020-03-06T15:59:50Z,16.37,49913.1,32.6737
2020-03-06T16:00:00Z,16.37,49902.7,32.666
2020-03-06T16:00:10Z,16.37,49897.5,32.6623
2020-03-06T16:00:20Z,16.37,49918.2,32.6774
2020-03-06T16:00:30Z,16.37,49882.1,32.651
2020-03-06T16:00:40Z,16.35,49889,32.656
2020-03-06T16:00:50Z,16.34,49900.2,32.6642
2020-03-06T16:01:00Z,16.34,49884.8,32.6529
2020-03-06T16:01:10Z,16.34,49848.8,32.6265
2020-03-06T16:01:20Z,16.33,49880.5,32.6498
2020-03-06T16:01:30Z,16.34,49884.8,32.6529
2020-03-06T16:01:40Z,16.33,49870.2,32.6422
2020-03-06T16:01:50Z,16.33,49906.2,32.6686
2020-03-06T16:02:00Z,16.33,49890.8,32.6573
2020-03-06T16:02:10Z,16.33,49895.9,32.6611
2020-03-06T16:02:20Z,16.33,49916.5,32.6762
2020-03-06T16:02:30Z,16.33,49860,32.6347
2020-03-06T16:02:40Z,16.33,49880.5,32.6498
2020-03-06T16:02:50Z,16.33,49895.9,32.6611
2020-03-06T16:03:00Z,16.33,49890.8,32.6573
2020-03-06T16:03:10Z,16.33,49926.8,32.6837
2020-03-06T16:03:20Z,16.34,49900.2,32.6642
2020-03-06T16:03:30Z,16.33,49880.5,32.6498
2020-03-06T16:03:40Z,16.33,49860,32.6347
2020-03-06T16:03:50Z,16.33,49901.1,32.6649
2020-03-06T16:04:00Z,16.33,49916.5,32.6762
2020-03-06T16:04:10Z,16.32,49886.5,32.6542
2020-03-06T16:04:20Z,16.33,49880.5,32.6498
2020-03-06T16:04:30Z,16.33,49880.5,32.6498
2020-03-06T16:04:40Z,16.33,49911.3,32.6724
2020-03-06T16:04:50Z,16.32,49932.8,32.6881
2020-03-06T16:05:00Z,16.33,49875.4,32.646
2020-03-06T16:05:10Z,16.32,49876.3,32.6467
2020-03-06T16:05:20Z,16.32,49943.1,32.6957
2020-03-06T16:05:30Z,16.33,49911.3,32.6724
2020-03-06T16:05:40Z,16.33,49921.6,32.68
2020-03-06T16:05:50Z,16.32,49922.5,32.6806
2020-03-06T16:06:00Z,16.33,49916.5,32.6762
2020-03-06T16:06:10Z,16.33,49931.9,32.6875
2020-03-06T16:06:20Z,16.33,49911.3,32.6724
2020-03-06T16:06:30Z,16.32,49953.3,32.7032
2020-03-06T16:06:40Z,16.32,49963.6,32.7108
2020-03-06T16:06:50Z,16.33,49885.7,32.6536
2020-03-06T16:07:00Z,16.33,49931.9,32.6875
2020-03-06T16:07:10Z,16.32,49912.2,32.6731
2020-03-06T16:07:20Z,16.33,49931.9,32.6875
2020-03-06T16:07:30Z,16.33,49916.5,32.6762
2020-03-06T16:07:40Z,16.32,49932.8,32.6881
2020-03-06T16:07:50Z,16.32,49912.2,32.6731
2020-03-06T16:08:00Z,16.33,49957.7,32.7064
2020-03-06T16:08:10Z,16.32,49896.8,32.6617
2020-03-06T16:08:20Z,16.32,49927.6,32.6844
2020-03-06T16:08:30Z,16.32,49927.6,32.6844
2020-03-06T16:08:40Z,16.32,49912.2,32.6731
2020-03-06T16:08:50Z,16.3,49950,32.7008
2020-03-06T16:09:00Z,16.3,49929.4,32.6857
2020-03-06T16:09:10Z,16.29,49914.9,32.675
2020-03-06T16:09:20Z,16.28,49915.8,32.6757
2020-03-06T16:09:30Z,16.29,49930.3,32.6863
2020-03-06T16:09:40Z,16.29,49930.3,32.6863
2020-03-06T16:09:50Z,16.29,49940.6,32.6939
2020-03-06T16:10:00Z,16.29,49976.6,32.7203
2020-03-06T16:10:10Z,16.28,49941.5,32.6945
2020-03-06T16:10:20Z,16.28,49890.2,32.6569
2020-03-06T16:10:30Z,16.28,49926,32.6832
2020-03-06T16:10:40Z,16.29,49950.9,32.7014
2020-03-06T16:10:50Z,16.28,49956.9,32.7059
2020-03-06T16:11:00Z,16.29,49930.3,32.6863
2020-03-06T16:11:10Z,16.29,49935.4,32.6901
2020-03-06T16:11:20Z,16.29,49961.1,32.709
2020-03-06T16:11:30Z,16.29,49997.1,32.7354
2020-03-06T16:11:40Z,16.29,49981.7,32.7241
2020-03-06T16:11:50Z,16.29,49950.9,32.7014
2020-03-06T16:12:00Z,16.29,49971.4,32.7165
2020-03-06T16:12:10Z,16.29,49945.7,32.6977
2020-03-06T16:12:20Z,16.29,49945.7,32.6977
2020-03-06T16:12:30Z,16.29,49950.9,32.7014
2020-03-06T16:12:40Z,16.28,49946.6,32.6983
2020-03-06T16:12:50Z,16.28,49900.3,32.6643
2020-03-06T16:13:00Z,16.28,49977.5,32.721
2020-03-06T16:13:10Z,16.29,49920,32.6788
2020-03-06T16:13:20Z,16.29,49914.9,32.675
2020-03-06T16:13:30Z,16.28,49941.5,32.6945
2020-03-06T16:13:40Z,16.29,49935.4,32.6901
2020-03-06T16:13:50Z,16.28,49941.5,32.6945
2020-03-06T16:14:00Z,16.28,49926,32.6832
2020-03-06T16:14:10Z,16.29,49914.9,32.675
2020-03-06T16:14:20Z,16.29,49956,32.7052
2020-03-06T16:14:30Z,16.28,49967.2,32.7134
2020-03-06T16:14:40Z,16.28,49941.5,32.6945
2020-03-06T16:14:50Z,16.28,49967.2,32.7134
2020-03-06T16:15:00Z,16.28,49951.8,32.7021
2020-03-06T16:15:10Z,16.28,49931.2,32.687
2020-03-06T16:15:20Z,16.28,49926,32.6832
2020-03-06T16:15:30Z,16.28,49931.2,32.687
2020-03-06T16:15:40Z,16.28,49931.2,32.687
2020-03-06T16:15:50Z,16.28,49931.2,32.687
2020-03-06T16:16:00Z,16.28,49987.7,32.7285
