PST,Temp_degC,Sp_Conductance,Salinity_ppt
2020-03-06T15:42:00Z,16.67,49635.6,32.4701
2020-03-06T15:42:10Z,16.67,49662.9,32.4901
2020-03-06T15:42:20Z,16.67,49635.6,32.4701
2020-03-06T15:42:30Z,16.67,49603.9,32.4468
2020-03-06T15:42:40Z,16.67,49635.6,32.4701
2020-03-06T15:42:50Z,16.67,49594.8,32.4402
2020-03-06T15:43:00Z,16.67,49603.9,32.4468
2020-03-06T15:43:10Z,16.67,49644.8,32.4768
2020-03-06T15:43:20Z,16.68,49633.7,32.4687
2020-03-06T15:43:30Z,16.68,49624.6,32.462
2020-03-06T15:43:40Z,16.68,49647.4,32.4787
2020-03-06T15:43:50Z,16.68,49592.8,32.4387
2020-03-06T15:44:00Z,16.68,49647.4,32.4787
2020-03-06T15:44:10Z,16.68,49606.5,32.4487
2020-03-06T15:44:20Z,16.68,49647.4,32.4787
2020-03-06T15:44:30Z,16.68,49620.1,32.4587
2020-03-06T15:44:40Z,16.68,49647.4,32.4787
2020-03-06T15:44:50Z,16.68,49579.3,32.4288
2020-03-06T15:45:00Z,16.69,49622.7,32.4606
2020-03-06T15:45:10Z,16.68,49615.6,32.4554
2020-03-06T15:45:20Z,16.68,49642.9,32.4754
2020-03-06T15:45:30Z,16.69,49631.8,32.4673
2020-03-06T15:45:40Z,16.69,49590.9,32.4373
2020-03-06T15:45:50Z,16.69,49559.2,32.414
2020-03-06T15:46:00Z,16.69,49590.9,32.4373
2020-03-06T15:46:10Z,16.69,49627.2,32.4639
2020-03-06T15:46:20Z,16.69,49604.6,32.4473
2020-03-06T15:46:30Z,16.71,49596.1,32.4411
2020-03-06T15:46:40Z,16.69,49627.2,32.4639
2020-03-06T15:46:50Z,16.69,49590.9,32.4373
2020-03-06T15:47:00Z,16.69,49627.2,32.4639
2020-03-06T15:47:10Z,16.69,49627.2,32.4639
2020-03-06T15:47:20Z,16.69,49645.4,32.4773
2020-03-06T15:47:30Z,16.71,49605.1,32.4477
2020-03-06T15:47:40Z,16.69,49627.2,32.4639
2020-03-06T15:47:50Z,16.69,49590.9,32.4373
2020-03-06T15:48:00Z,16.69,49613.6,32.4539
2020-03-06T15:48:10Z,16.71,49618.8,32.4577
2020-03-06T15:48:20Z,16.71,49618.8,32.4577
2020-03-06T15:48:30Z,16.71,49537.1,32.3979
2020-03-06T15:48:40Z,16.71,49573.4,32.4245
2020-03-06T15:48:50Z,16.69,49545.5,32.404
2020-03-06T15:49:00Z,16.71,49564.4,32.4179
2020-03-06T15:49:10Z,16.69,49559.2,32.414
2020-03-06T15:49:20Z,16.69,49586.4,32.434
2020-03-06T15:49:30Z,16.71,49478.4,32.3548
2020-03-06T15:49:40Z,16.69,49595.4,32.4406
2020-03-06T15:49:50Z,16.69,49568.3,32.4207
2020-03-06T15:50:00Z,16.69,49636.3,32.4706
2020-03-06T15:50:10Z,16.71,49537.1,32.3979
2020-03-06T15:50:20Z,16.69,49609.1,32.4506
2020-03-06T15:50:30Z,16.69,49568.3,32.4207
2020-03-06T15:50:40Z,16.69,49527.5,32.3908
2020-03-06T15:50:50Z,16.69,49541,32.4007
2020-03-06T15:51:00Z,16.68,49633.7,32.4687
2020-03-06T15:51:10Z,16.68,49565.7,32.4188
2020-03-06T15:51:20Z,16.68,49565.7,32.4188
2020-03-06T15:51:30Z,16.67,49576.7,32.4269
2020-03-06T15:51:40Z,16.67,49603.9,32.4468
2020-03-06T15:51:50Z,16.67,49535.9,32.397
2020-03-06T15:52:00Z,16.68,49538.5,32.3989
2020-03-06T15:52:10Z,16.67,49576.7,32.4269
2020-03-06T15:52:20Z,16.67,49576.7,32.4269
2020-03-06T15:52:30Z,16.68,49588.3,32.4354
2020-03-06T15:52:40Z,16.68,49606.5,32.4487
2020-03-06T15:52:50Z,16.68,49588.3,32.4354
2020-03-06T15:53:00Z,16.67,49558.6,32.4136
2020-03-06T15:53:10Z,16.67,49599.3,32.4435
2020-03-06T15:53:20Z,16.67,49590.3,32.4369
2020-03-06T15:53:30Z,16.67,49613,32.4535
2020-03-06T15:53:40Z,16.68,49615.6,32.4554
2020-03-06T15:53:50Z,16.67,49572.2,32.4236
2020-03-06T15:54:00Z,16.67,49572.2,32.4236
2020-03-06T15:54:10Z,16.68,49583.8,32.4321
2020-03-06T15:54:20Z,16.68,49602,32.4454
2020-03-06T15:54:30Z,16.68,49574.7,32.4254
2020-03-06T15:54:40Z,16.67,49594.8,32.4402
2020-03-06T15:54:50Z,16.68,49561.2,32.4155
2020-03-06T15:55:00Z,16.67,49526.9,32.3904
2020-03-06T15:55:10Z,16.68,49574.7,32.4254
2020-03-06T15:55:20Z,16.67,49594.8,32.4402
2020-03-06T15:55:30Z,16.67,49526.9,32.3904
2020-03-06T15:55:40Z,16.68,49529.4,32.3922
2020-03-06T15:55:50Z,16.67,49540.4,32.4003
2020-03-06T15:56:00Z,16.67,49567.6,32.4202
2020-03-06T15:56:10Z,16.68,49570.2,32.4221
2020-03-06T15:56:20Z,16.68,49547.5,32.4055
2020-03-06T15:56:30Z,16.68,49529.4,32.3922
2020-03-06T15:56:40Z,16.68,49543,32.4022
2020-03-06T15:56:50Z,16.67,49554.1,32.4103
2020-03-06T15:57:00Z,16.67,49513.3,32.3804
2020-03-06T15:57:10Z,16.64,49591.6,32.4378
2020-03-06T15:57:20Z,16.62,49554.8,32.4109
2020-03-06T15:57:30Z,16.62,49582,32.4308
2020-03-06T15:57:40Z,16.61,49565.9,32.419
2020-03-06T15:57:50Z,16.58,49576.3,32.4266
2020-03-06T15:58:00Z,16.58,49522.1,32.3869
2020-03-06T15:58:10Z,16.58,49531.2,32.3935
2020-03-06T15:58:20Z,16.57,49560.3,32.4148
2020-03-06T15:58:30Z,16.57,49569.3,32.4215
2020-03-06T15:58:40Z,16.58,49522.1,32.3869
2020-03-06T15:58:50Z,16.57,49582.8,32.4314
2020-03-06T15:59:00Z,16.57,49596.5,32.4414
2020-03-06T15:59:10Z,16.57,49582.8,32.4314
2020-03-06T15:59:20Z,16.56,49517.1,32.3832
2020-03-06T15:59:30Z,16.55,49564.3,32.4178
2020-03-06T15:59:40Z,16.56,49499,32.3699
2020-03-06T15:59:50Z,16.55,49604.9,32.4476
2020-03-06T16:00:00Z,16.56,49553.2,32.4097
2020-03-06T16:00:10Z,16.56,49539.7,32.3998
2020-03-06T16:00:20Z,16.55,49523.6,32.388
2020-03-06T16:00:30Z,16.56,49553.2,32.4097
2020-03-06T16:00:40Z,16.52,49597.4,32.4421
2020-03-06T16:00:50Z,16.51,49572.3,32.4237
2020-03-06T16:01:00Z,16.5,49592.4,32.4384
2020-03-06T16:01:10Z,16.5,49606,32.4484
2020-03-06T16:01:20Z,16.5,49524.6,32.3887
2020-03-06T16:01:30Z,16.51,49554.2,32.4104
2020-03-06T16:01:40Z,16.51,49527.1,32.3905
2020-03-06T16:01:50Z,16.51,49554.2,32.4104
2020-03-06T16:02:00Z,16.51,49527.1,32.3905
2020-03-06T16:02:10Z,16.51,49554.2,32.4104
2020-03-06T16:02:20Z,16.51,49567.8,32.4204
2020-03-06T16:02:30Z,16.5,49587.9,32.4351
2020-03-06T16:02:40Z,16.51,49513.5,32.3806
2020-03-06T16:02:50Z,16.51,49540.7,32.4005
2020-03-06T16:03:00Z,16.51,49549.7,32.4071
2020-03-06T16:03:10Z,16.51,49513.5,32.3806
2020-03-06T16:03:20Z,16.51,49576.8,32.427
2020-03-06T16:03:30Z,16.5,49533.6,32.3953
2020-03-06T16:03:40Z,16.51,49576.8,32.427
2020-03-06T16:03:50Z,16.51,49549.7,32.4071
2020-03-06T16:04:00Z,16.51,49513.5,32.3806
2020-03-06T16:04:10Z,16.51,49482,32.3575
2020-03-06T16:04:20Z,16.51,49549.7,32.4071
2020-03-06T16:04:30Z,16.51,49549.7,32.4071
2020-03-06T16:04:40Z,16.51,49549.7,32.4071
2020-03-06T16:04:50Z,16.51,49549.7,32.4071
2020-03-06T16:05:00Z,16.51,49549.7,32.4071
2020-03-06T16:05:10Z,16.51,49522.6,32.3872
2020-03-06T16:05:20Z,16.51,49509,32.3773
2020-03-06T16:05:30Z,16.5,49560.8,32.4152
2020-03-06T16:05:40Z,16.51,49563.3,32.417
2020-03-06T16:05:50Z,16.51,49536.1,32.3972
2020-03-06T16:06:00Z,16.5,49547.2,32.4053
2020-03-06T16:06:10Z,16.51,49509,32.3773
2020-03-06T16:06:20Z,16.52,49498,32.3692
2020-03-06T16:06:30Z,16.51,49509,32.3773
2020-03-06T16:06:40Z,16.51,49482,32.3575
2020-03-06T16:06:50Z,16.51,49509,32.3773
2020-03-06T16:07:00Z,16.52,49538.7,32.399
2020-03-06T16:07:10Z,16.51,49522.6,32.3872
2020-03-06T16:07:20Z,16.51,49509,32.3773
2020-03-06T16:07:30Z,16.51,49563.3,32.417
2020-03-06T16:07:40Z,16.51,49558.8,32.4137
2020-03-06T16:07:50Z,16.51,49531.6,32.3938
2020-03-06T16:08:00Z,16.51,49572.3,32.4237
2020-03-06T16:08:10Z,16.51,49482,32.3575
2020-03-06T16:08:20Z,16.51,49504.6,32.374
2020-03-06T16:08:30Z,16.5,49466,32.3457
2020-03-06T16:08:40Z,16.5,49515.7,32.3821
2020-03-06T16:08:50Z,16.5,49569.8,32.4218
2020-03-06T16:09:00Z,16.5,49502.1,32.3722
2020-03-06T16:09:10Z,16.49,49513.1,32.3803
2020-03-06T16:09:20Z,16.49,49486.1,32.3605
2020-03-06T16:09:30Z,16.49,49513.1,32.3803
2020-03-06T16:09:40Z,16.49,49486.1,32.3605
2020-03-06T16:09:50Z,16.49,49499.6,32.3703
2020-03-06T16:10:00Z,16.47,49521.6,32.3865
2020-03-06T16:10:10Z,16.49,49486.1,32.3605
2020-03-06T16:10:20Z,16.47,49521.6,32.3865
2020-03-06T16:10:30Z,16.47,49548.8,32.4064
2020-03-06T16:10:40Z,16.49,49567.3,32.42
2020-03-06T16:10:50Z,16.49,49486.1,32.3605
2020-03-06T16:11:00Z,16.49,49499.6,32.3703
2020-03-06T16:11:10Z,16.49,49499.6,32.3703
2020-03-06T16:11:20Z,16.49,49499.6,32.3703
2020-03-06T16:11:30Z,16.47,49494.6,32.3667
2020-03-06T16:11:40Z,16.49,49499.6,32.3703
2020-03-06T16:11:50Z,16.47,49562.3,32.4163
2020-03-06T16:12:00Z,16.47,49584.9,32.4329
2020-03-06T16:12:10Z,16.47,49467.7,32.347
2020-03-06T16:12:20Z,16.47,49508.2,32.3767
2020-03-06T16:12:30Z,16.47,49508.2,32.3767
2020-03-06T16:12:40Z,16.47,49481.2,32.3568
2020-03-06T16:12:50Z,16.47,49508.2,32.3767
2020-03-06T16:13:00Z,16.47,49517.2,32.3833
2020-03-06T16:13:10Z,16.47,49517.2,32.3833
2020-03-06T16:13:20Z,16.46,49568.8,32.4211
2020-03-06T16:13:30Z,16.46,49541.8,32.4013
2020-03-06T16:13:40Z,16.46,49555.3,32.4112
2020-03-06T16:13:50Z,16.47,49517.2,32.3833
2020-03-06T16:14:00Z,16.47,49508.2,32.3767
2020-03-06T16:14:10Z,16.47,49490.2,32.3635
2020-03-06T16:14:20Z,16.47,49530.7,32.3932
2020-03-06T16:14:30Z,16.47,49503.7,32.3733
2020-03-06T16:14:40Z,16.47,49503.7,32.3733
2020-03-06T16:14:50Z,16.47,49503.7,32.3733
2020-03-06T16:15:00Z,16.47,49490.2,32.3635
2020-03-06T16:15:10Z,16.47,49517.2,32.3833
2020-03-06T16:15:20Z,16.46,49528.3,32.3914
2020-03-06T16:15:30Z,16.47,49526.2,32.3898
2020-03-06T16:15:40Z,16.46,49514.7,32.3814
