date,Sp_Conductance,TempInSitu,Serial,SalinityInSitu,C1,SalinityInSituC1,at,bt,C2,SalinityInSituC2
2020-03-05T17:09:58Z,50162.9,24.09,331,33.52498131429915,50.336477577157254,33.65521553805635,1.407882437539366,12.883913804325006,50.129648510288,33.50004190935415
2020-03-05T17:10:08Z,50127.9,24.1,331,33.49122621146149,50.30147757715726,33.62141464361398,1.4078861116943104,12.883910130170062,50.094703554974295,33.46633684405556
2020-03-05T17:10:18Z,50127.9,24.1,331,33.49122621146149,50.30147757715726,33.62141464361398,1.4078861116943104,12.883910130170062,50.094703554974295,33.46633684405556
2020-03-05T17:10:28Z,50122.1,24.09,331,33.49438075046284,50.29567757715725,33.62459645990064,1.4078867205542724,12.8839095213101,50.08891267234268,33.46949300625789
2020-03-05T17:10:38Z,50092.9,24.1,331,33.46498469313774,50.266477577157254,33.59515724735123,1.4078897858492547,12.883906456015117,50.05975855490875,33.44013959222012
2020-03-05T17:10:48Z,50075.5,24.1,331,33.451940101405974,50.24907757715725,33.58210476167543,1.4078916124291414,12.88390462943523,50.04238588107902,33.427116991096895
2020-03-05T17:10:58Z,50040.6,24.1,331,33.425778334755066,50.21417757715725,33.555927161084185,1.4078952760865002,12.883900965777872,50.007540657125936,33.400999299702725
2020-03-05T17:11:08Z,50023.1,24.1,331,33.41266116900615,50.19667757715725,33.54280205533484,1.4078971131639724,12.8838991287004,49.99006810687508,33.38790421848147
2020-03-06T14:38:00Z,49260.5,17.93,331,32.1952,49.434077577157254,38.107990613678496,1.4079771677514172,12.883819074112955,49.228653421751424,37.92979360054652
2020-03-06T14:38:10Z,49230.4,17.91,331,32.1731,49.40397757715726,38.100605104405865,1.4079803275246694,12.883815914339703,49.198599770558424,37.92237833341624
2020-03-06T14:38:20Z,49178.9,17.91,331,32.1354,49.35247757715726,38.05590051755189,1.4079857337812303,12.883810508083142,49.14717899490831,37.87777691697441
2020-03-06T14:38:30Z,49200.1,17.9,331,32.1509,49.37367757715725,38.08366791887566,1.4079835082930927,12.883812733571279,49.168346393900194,37.905456814837
2020-03-06T14:38:40Z,49253.4,17.86,331,32.1899,49.42697757715725,38.16749812620622,1.4079779130799916,12.88381832878438,49.22156435750949,37.98899966455283
2020-03-06T14:38:50Z,49239.8,17.82,331,32.18,49.413377577157256,38.19327179337758,1.4079793407516272,12.883816901112745,49.20798529973453,38.014619872616215
2020-03-06T14:39:00Z,49260.4,17.82,331,32.1951,49.43397757715726,38.21119745542378,1.4079771782490027,12.88381906361537,49.22855357578897,38.03250411733985
2020-03-06T14:39:10Z,49214.6,17.81,331,32.1615,49.38817757715725,38.18074807475707,1.407981986143187,12.883814255721186,49.18282408658496,38.00210157155433
2020-03-06T14:39:20Z,49216.1,17.78,331,32.1626,49.38967757715725,38.210285791200256,1.4079818286794037,12.883814413184968,49.184321778493256,38.03150048576216
2020-03-06T14:39:30Z,49206.2,17.77,331,32.1554,49.37977757715725,38.21107970359914,1.4079828679403736,12.883813373923998,49.17443701037944,38.03226901562919
2020-03-06T14:39:40Z,49201.1,17.77,331,32.1517,49.37467757715725,38.20663694810492,1.4079834033172371,12.883812838547135,49.16934485571126,38.02783651915471
2020-03-06T14:39:50Z,49221.6,17.77,331,32.1667,49.395177577157256,38.224495599963916,1.4079812513121983,12.883814990552175,49.18981331478705,38.04565392714059
2020-03-06T14:40:00Z,49234.5,17.72,331,32.1761,49.40807757715726,38.282902988206494,1.4079798971236617,12.88381634474071,49.20269345921304,38.10380851402202
2020-03-06T14:40:10Z,49203.1,17.73,331,32.1531,49.37667757715725,38.2460788955429,1.407983193365526,12.883813048498846,49.17134177922381,38.0670930851456
2020-03-06T14:40:20Z,49259.7,17.73,331,32.1945,49.43327757715725,38.29543994263332,1.4079772517321016,12.883818990132271,49.22785465404157,38.11634007616866
2020-03-06T14:40:30Z,49181.6,17.75,331,32.1373,49.35517757715726,38.208483504875666,1.4079854503464204,12.883810791517952,49.149874843805556,38.02963167561713
2020-03-06T14:40:40Z,49208.8,17.72,331,32.1573,49.38237757715726,38.260485070713926,1.4079825950031493,12.883813646861222,49.177033010432815,38.08144239002628
2020-03-06T14:40:50Z,49188.3,17.72,331,32.1422,49.36187757715726,38.24260462832055,1.407984747008188,12.883811494856184,49.15656454177051,38.063603241566256
2020-03-06T14:41:00Z,49255.5,17.71,331,32.1915,49.42907757715725,38.31067253183963,1.407977692630695,12.883818549233677,49.2236611231813,38.131490278480385
2020-03-06T14:41:10Z,49217.5,17.75,331,32.1636,49.391077577157255,38.23977239317389,1.407981681713206,12.883814560151166,49.18571962420018,38.06084831188662
2020-03-06T14:41:20Z,49197,17.75,331,32.1486,49.370577577157256,38.221904961820954,1.4079838337182449,12.883812408146127,49.16525116205369,38.04302214529647
2020-03-06T14:41:30Z,49219.6,17.71,331,32.1652,49.39317757715725,38.279347412817266,1.4079814612639094,12.883814780600463,49.18781639262627,38.10023755462753
2020-03-06T14:41:40Z,49207.9,17.64,331,32.1566,49.381477577157256,38.3353205419366,1.4079826894814194,12.883813552382954,49.17613439505767,38.155915876255825
2020-03-06T14:41:50Z,49249.5,17.63,331,32.1871,49.42307757715725,38.38116155267425,1.4079783224858282,12.883817919378544,49.217670363691525,38.20162725350908
2020-03-06T14:42:00Z,49227.6,17.23,331,32.1711,49.401177577157256,38.74412602746183,1.407980621457065,12.883815620407308,49.195804080392605,38.56279743142839
2020-03-06T14:42:10Z,49256.9,16.65,331,32.1925,49.430477577157255,39.33557039970941,1.4079775456644972,12.883818696199874,49.22505896687301,39.15145948172328
2020-03-06T14:42:20Z,49352.2,16.6,331,32.2624,49.52577757715725,39.47052762027482,1.4079675414654629,12.88382870039891,49.32021201554787,39.28597991811263
2020-03-06T14:42:30Z,49365.5,16.45,331,32.2721,49.53907757715726,39.631607226213944,1.4079661452865841,12.883830096577787,49.333491480741515,39.4463142022881
2020-03-06T14:42:40Z,49378.4,16.65,331,32.2815,49.55197757715725,39.444535360274536,1.4079647910980475,12.883831450766325,49.34637155734949,39.26017109305423
2020-03-06T14:42:50Z,49360.7,16.74,331,32.2686,49.534277577157255,39.339806160060924,1.4079666491706908,12.883829592693681,49.328698892544736,39.15590624106903
2020-03-06T14:43:00Z,49322.9,16.53,331,32.2409,49.49647757715726,39.5136276218592,1.4079706172580306,12.883825624606342,49.29095723108039,39.32880704662171
2020-03-06T14:43:10Z,49397.7,16.43,331,32.2957,49.571277577157254,39.68061080487015,1.4079627650640354,12.883833476800337,49.36564173813182,39.49515408203109
2020-03-06T14:43:20Z,49402.1,16.55,331,32.2989,49.57567757715725,39.56500002710743,1.4079623031702708,12.883833938694101,49.37003493806334,39.380109202053134
2020-03-06T14:43:30Z,49401,16.34,331,32.2981,49.57457757715726,39.773657113071685,1.407962418643712,12.88383382322066,49.36893663814677,39.587760169452785
2020-03-06T14:43:40Z,49384.9,16.35,331,32.2863,49.558477577157255,39.74907735010188,1.4079641087549863,12.883832133109385,49.35286151612758,39.56326256350726
2020-03-06T14:43:50Z,49405.9,16.45,331,32.3017,49.579477577157256,39.66803653836267,1.4079619042620197,12.883834337602352,49.373829064707756,39.482658638418584
2020-03-06T14:44:00Z,49408.3,16.16,331,32.3035,49.58187757715726,39.96142682911669,1.4079616523199665,12.883834589544406,49.37622535494819,39.77464285520287
2020-03-06T14:44:10Z,49439.7,16.2,331,32.3264,49.61327757715725,39.94955407689513,1.4079583560781022,12.88383788578627,49.40757679954041,39.76289785005775
2020-03-06T14:44:20Z,49415.6,16.24,331,32.3088,49.58917757715725,39.88736187050556,1.407960885996221,12.88383535586815,49.38351406980273,39.70095067088717
2020-03-06T14:44:30Z,49365.1,16.14,331,32.2718,49.53867757715725,39.94237011824181,1.4079661872769262,12.883830054587445,49.33309209842393,39.75558050734264
2020-03-06T14:44:40Z,49358.1,16.11,331,32.2667,49.531677577157254,39.966321797650906,1.4079669221079152,12.883829319756456,49.32610290692003,39.77940107598433
2020-03-06T14:44:50Z,49366.4,16.28,331,32.2727,49.53997757715726,39.80255067826695,1.407966050808314,12.883830191056058,49.33439009093471,39.61643702448517
2020-03-06T14:45:00Z,49471.2,16.24,331,32.3495,49.64477757715725,39.93778236557435,1.4079550493386521,12.88384119252572,49.43902805330477,39.75125346239824
2020-03-06T14:45:10Z,49431.5,16.13,331,32.3204,49.60507757715725,40.01284888212694,1.4079592168801176,12.883837024984254,49.399389483090125,39.82586973000574
2020-03-06T14:45:20Z,49431.6,16.18,331,32.3205,49.60517757715726,39.96239152030225,1.4079592063825321,12.88383703548184,49.39948932842749,39.77565533312826
2020-03-06T14:45:30Z,49389.2,16.2,331,32.2895,49.56277757715725,39.90371591107675,1.4079636573588075,12.883832584505564,49.35715487262478,39.71716665708108
2020-03-06T14:45:40Z,49414.5,16.2,331,32.308,49.58807757715726,39.92667926823554,1.407961001469662,12.88383524039471,49.382415770428686,39.74007643611194
2020-03-06T14:45:50Z,49426.6,16.18,331,32.3168,49.600177577157254,39.9578504705794,1.4079597312618097,12.883836510602562,49.39449706111192,39.77112488453341
2020-03-06T14:46:00Z,49507.2,16.13,331,32.3759,49.68077757715725,40.08170056495405,1.4079512702078523,12.88384497165652,49.47497229893308,39.89456052933581
2020-03-06T14:46:10Z,49486,16.14,331,32.3604,49.65957757715726,40.052285593867595,1.40795349569599,12.883842746168382,49.45380513779444,39.86523935232379
2020-03-06T14:46:20Z,49454.8,16.15,331,32.3375,49.62837757715726,40.01379612537067,1.4079567709426832,12.88383947092169,49.42265343682087,39.82686484488388
2020-03-06T14:46:30Z,49451.7,16.13,331,32.3352,49.62527757715725,40.03121950047978,1.4079570963678354,12.883839145496536,49.419558233820304,39.844197442816785
2020-03-06T14:46:40Z,49464.9,16.05,331,32.3449,49.63847757715725,40.12438148026599,1.4079557106865421,12.88384053117783,49.43273780545192,39.93694103822557
2020-03-06T14:46:50Z,49454.8,16.05,331,32.3375,49.62837757715726,40.11517635430343,1.4079567709426832,12.88383947092169,49.42265343682087,39.927757426052736
2020-03-06T14:47:00Z,49480.1,16.05,331,32.356,49.653677577157254,40.138235412753446,1.4079541150535377,12.883842126810833,49.44791427399086,39.95076258490281
2020-03-06T14:47:10Z,49421.7,16.03,331,32.3133,49.595277577157255,40.10532189755829,1.407960245643502,12.88383599622087,49.389604638256536,39.91787570677542
2020-03-06T14:47:20Z,49445.7,16.09,331,32.3309,49.61927757715725,40.06628951280222,1.4079577262229688,12.883838515641404,49.41356751733795,39.87908524921952
2020-03-06T14:47:30Z,49446.7,16.08,331,32.3316,49.62027757715725,40.07734225295252,1.4079576212471132,12.883838620617258,49.41456597017636,39.89008707187946
2020-03-06T14:47:40Z,49449.6,16.1,331,32.3337,49.62317757715725,40.05970123394649,1.407957316817132,12.88383892504724,49.41746148320108,39.87253744711962
2020-03-06T14:47:50Z,49421.5,16.08,331,32.3131,49.595077577157255,40.05439523682806,1.4079602666386732,12.883835975225699,49.38940494750912,39.86719365522122
2020-03-06T14:48:00Z,49448.8,16.06,331,32.3331,49.62237757715726,40.09955278478563,1.4079574007978166,12.883838841066556,49.41666272101806,39.91219548932948
2020-03-06T14:48:10Z,49487,16.08,331,32.3611,49.660577577157255,40.11404388496839,1.4079533907201345,12.883842851144237,49.45480358916054,39.92670292818457
2020-03-06T14:48:20Z,49456.8,16.08,331,32.339,49.630377577157255,40.08653989507161,1.407956560990972,12.8838396808734,49.4246503417962,39.89926322369086
2020-03-06T14:48:30Z,49439.6,16.1,331,32.3264,49.61317757715725,40.050599653162976,1.4079583665756876,12.883837875288684,49.407476954232656,39.86345712760743
2020-03-06T14:48:40Z,49450.7,16.09,331,32.3345,49.62427757715725,40.07084155224606,1.407957201343691,12.88383904052068,49.41855978116458,39.883626653958046
2020-03-06T14:48:50Z,49444.6,16.1,331,32.33,49.618177577157255,40.05515039985176,1.4079578416964098,12.883838400167962,49.41246921917354,39.867997244219865
2020-03-06T14:49:00Z,49444.6,16.1,331,32.33,49.618177577157255,40.05515039985176,1.4079578416964098,12.883838400167962,49.41246921917354,39.867997244219865
2020-03-06T14:49:10Z,49458.7,16.11,331,32.3404,49.632277577157254,40.05784711941709,1.4079563615368467,12.883839880327525,49.426547401387424,39.87071273782199
2020-03-06T14:49:20Z,49489,16.11,331,32.3626,49.66257757715726,40.08542082196657,1.4079531807684234,12.883843061095948,49.45680049178312,39.898221998838046
2020-03-06T14:49:30Z,49444.6,16.15,331,32.33,49.618177577157255,40.00452441415902,1.4079578416964098,12.883838400167962,49.41246921917354,39.81761478925228
2020-03-06T14:49:40Z,49213.6,16.15,331,32.1608,49.38717757715725,39.79464462453539,1.4079820911190426,12.88381415074533,49.181825625267095,39.60822419178455
2020-03-06T14:49:50Z,49496.1,16.14,331,32.3678,49.66967757715725,40.06147025469571,1.407952435439849,12.883843806424522,49.4638894949131,39.87440254463802
2020-03-06T14:50:00Z,49449.8,16.15,331,32.3338,49.62337757715726,40.00925112353341,1.407957295821961,12.883838946042411,49.41766117374319,39.82233045910773
2020-03-06T14:50:10Z,49429.5,16.15,331,32.319,49.60307757715726,39.99079931210546,1.4079594268318287,12.883836815032543,49.39739257626619,39.803921737418214
2020-03-06T14:50:20Z,49469.9,16.15,331,32.3486,49.643477577157256,40.02752256044293,1.4079551858072643,12.883841056057108,49.43773006577133,39.840559212672325
2020-03-06T14:50:30Z,49398.3,16.16,331,32.2961,49.57187757715726,39.95234090071929,1.407962702078522,12.88383353978585,49.366240810891405,39.76557813054631
2020-03-06T14:50:40Z,49509.3,16.16,331,32.3775,49.68287757715726,40.053214257229776,1.4079510497585557,12.883845192105817,49.47706904513322,39.866215875277646
2020-03-06T14:50:50Z,49406.3,16.18,331,32.302,49.579877577157255,39.939414703647145,1.4079618622716776,12.883834379592695,49.37422844642911,39.75273214672711
2020-03-06T14:51:00Z,49456.8,16.18,331,32.339,49.630377577157255,39.98527973705714,1.407956560990972,12.8838396808734,49.4246503417962,39.79849010322234
2020-03-06T14:51:10Z,49529.6,16.16,331,32.3923,49.703177577157255,40.071666915940085,1.4079489187486878,12.883847323115685,49.49733758342829,39.88462538509615
2020-03-06T14:51:20Z,49484,16.16,331,32.3589,49.657577577157255,40.030218620776154,1.4079537056477012,12.88384253621667,49.45180823495266,39.843273989744716
2020-03-06T14:51:30Z,49495.1,16.15,331,32.3671,49.668677577157254,40.05043202525189,1.4079525404157045,12.883843701448667,49.46289104387946,39.863415138531074
2020-03-06T14:51:40Z,49428.5,16.16,331,32.3182,49.60207757715725,39.97978146832348,1.4079595318076843,12.883836710056688,49.39639412279943,39.79295464924057
2020-03-06T14:51:50Z,49509.3,16.16,331,32.3775,49.68287757715726,40.053214257229776,1.4079510497585557,12.883845192105817,49.47706904513322,39.866215875277646
2020-03-06T14:52:00Z,49524.4,16.16,331,32.3885,49.69797757715725,40.0669399895713,1.4079494646231367,12.883846777241235,49.492145644018535,39.87990951340019
2020-03-06T14:52:10Z,49456.8,16.18,331,32.339,49.630377577157255,39.98527973705714,1.407956560990972,12.8838396808734,49.4246503417962,39.79849010322234
2020-03-06T14:52:20Z,49446.7,16.18,331,32.3316,49.62027757715725,39.9761060193454,1.4079576212471132,12.883838620617258,49.41456597017636,39.789337809995175
2020-03-06T14:52:30Z,49484,16.16,331,32.3589,49.657577577157255,40.030218620776154,1.4079537056477012,12.88384253621667,49.45180823495266,39.843273989744716
2020-03-06T14:52:40Z,49460.9,16.19,331,32.342,49.634477577157256,39.978899677581275,1.4079561305899644,12.883840111274408,49.4287439965388,39.792149937761366
2020-03-06T14:52:50Z,49472,16.18,331,32.3501,49.645577577157255,39.999086398198045,1.4079549653579677,12.883841276506404,49.43982681483313,39.812264512994254
2020-03-06T14:53:00Z,49466.8,16.18,331,32.3464,49.64037757715726,39.994362976139975,1.4079555112324165,12.883840730631956,49.4346348644809,39.80755212545962
2020-03-06T14:53:10Z,49404.3,16.15,331,32.3005,49.57787757715726,39.96789561553458,1.4079620722233888,12.883834169640984,49.37223153776388,39.78107150595692
2020-03-06T14:53:20Z,49446.6,16.13,331,32.3315,49.62017757715725,40.026581239602244,1.4079576317446987,12.883838610119673,49.414466124894155,39.83957001624752
2020-03-06T14:53:30Z,49507.4,16.18,331,32.376,49.68097757715726,40.031244506782954,1.4079512492126811,12.88384499265169,49.47517198905434,39.84434746986061
2020-03-06T14:53:40Z,49472,16.18,331,32.3501,49.645577577157255,39.999086398198045,1.4079549653579677,12.883841276506404,49.43982681483313,39.812264512994254
2020-03-06T14:53:50Z,49461.8,16.18,331,32.3427,49.63537757715726,39.98982131303375,1.4079560361116943,12.883840205752678,49.42964260359522,39.803021071333994
2020-03-06T14:54:00Z,49476,16.19,331,32.3531,49.64957757715725,39.992612149773485,1.4079545454545455,12.883841696409826,49.44382062212418,39.80583037785199
2020-03-06T14:54:10Z,49445.7,16.19,331,32.3309,49.61927757715725,39.96509719656366,1.4079577262229688,12.883838515641404,49.41356751733795,39.7783796907057
2020-03-06T14:54:20Z,49410.5,16.19,331,32.305,49.58407757715725,39.93313664651277,1.4079614213730842,12.883834820491288,49.3784219541504,39.74649374816568
2020-03-06T14:54:30Z,49449.8,16.2,331,32.3339,49.62337757715726,39.95872277574529,1.407957295821961,12.883838946042411,49.41766117374319,39.772045140698964
2020-03-06T14:54:40Z,49485.2,16.2,331,32.3598,49.65877757715725,39.990861415872644,1.4079535796766744,12.883842662187698,49.45300637667526,39.80410871020144
2020-03-06T14:54:50Z,49457,16.23,331,32.3391,49.630577577157254,39.93498669446418,1.407956539995801,12.88383970186857,49.424850032285704,39.74843937882314
2020-03-06T14:55:00Z,49442.8,16.22,331,32.3287,49.61637757715726,39.93218916057682,1.4079580306529498,12.883838211211422,49.41067200390003,39.74562342126439
2020-03-06T14:55:10Z,49462,16.23,331,32.3428,49.63557757715726,39.93952237067406,1.4079560151165231,12.883840226747848,49.42984229404819,39.75296446335561
2020-03-06T14:55:20Z,49462,16.23,331,32.3428,49.63557757715726,39.93952237067406,1.4079560151165231,12.883840226747848,49.42984229404819,39.75296446335561
2020-03-06T14:55:30Z,49421.6,16.23,331,32.3132,49.59517757715725,39.90287659410197,1.4079602561410876,12.883835985723284,49.38950479288302,39.71640423568959
2020-03-06T14:55:40Z,49455.9,16.24,331,32.3384,49.62947757715725,39.92390658910388,1.4079566554692422,12.88383958639513,49.42375173457539,39.737410089301605
2020-03-06T14:55:50Z,49447.1,16.28,331,32.3319,49.62067757715725,39.875646639498676,1.407957579256771,12.883838662607602,49.41496535130146,39.689362486548326
2020-03-06T14:56:00Z,49453.1,16.27,331,32.3363,49.62667757715725,39.89114727924441,1.4079569494016377,12.883839292462735,49.420956067476936,39.70480203664606
2020-03-06T14:56:10Z,49487.5,16.28,331,32.3615,49.66107757715726,39.91224840033076,1.4079533382322067,12.883842903632166,49.45530281482988,39.7258787834261
2020-03-06T14:56:20Z,49453.1,16.27,331,32.3363,49.62667757715725,39.89114727924441,1.4079569494016377,12.883839292462735,49.420956067476936,39.70480203664606
2020-03-06T14:56:30Z,49475.3,16.25,331,32.3525,49.64887757715726,39.931418140010805,1.4079546189376444,12.883841622926727,49.44312170589044,39.74492902957035
2020-03-06T14:56:40Z,49466.1,16.24,331,32.3458,49.63967757715725,39.9331570163168,1.4079555847155154,12.883840657148857,49.43393594801187,39.74663891542355
2020-03-06T14:56:50Z,49455.1,16.25,331,32.3377,49.628677577157255,39.913103133399524,1.4079567394499266,12.883839502414446,49.42295297257648,39.72665679227833
2020-03-06T14:57:00Z,49523.6,16.22,331,32.388,49.697177577157255,40.00551141471965,1.4079495486038212,12.883846693260551,49.49134688402166,39.818774376133064
2020-03-06T14:57:10Z,49470.1,16.25,331,32.3488,49.643677577157256,39.926703250288185,1.4079551648120932,12.88384107705228,49.43792975616511,39.74022515150767
2020-03-06T14:57:20Z,49443,16.27,331,32.3288,49.61657757715725,39.881995136299125,1.4079580096577788,12.883838232206593,49.410871694491824,39.69567125757611
2020-03-06T14:57:30Z,49475.3,16.25,331,32.3525,49.64887757715726,39.931418140010805,1.4079546189376444,12.883841622926727,49.44312170589044,39.74492902957035
2020-03-06T14:57:40Z,49500.5,16.25,331,32.371,49.674077577157256,39.954268552258526,1.4079519735460844,12.883844268318288,49.468282679027084,39.76772606056455
2020-03-06T14:57:50Z,49450.9,16.24,331,32.3347,49.62447757715726,39.91937219808148,1.4079571803485198,12.883839061515852,49.41875947169864,39.73288628535721
2020-03-06T14:58:00Z,49470.1,16.25,331,32.3488,49.643677577157256,39.926703250288185,1.4079551648120932,12.88384107705228,49.43792975616511,39.74022515150767
2020-03-06T14:58:10Z,49512,16.29,331,32.3794,49.685577577157254,39.92437294022424,1.4079507663237456,12.883845475540626,49.47976486143951,39.73799987866662
2020-03-06T14:58:20Z,49431.9,16.28,331,32.3207,49.60547757715726,39.86187714683238,1.4079591748897753,12.883837066974596,49.39978886443738,39.675625129849145
2020-03-06T14:58:30Z,49436,16.29,331,32.3238,49.60957757715725,39.85553426133449,1.4079587444887676,12.883837497375604,49.403882522909676,39.6693219470476
2020-03-06T14:58:40Z,49512.9,16.28,331,32.3801,49.686477577157255,39.93526329942287,1.4079506718454755,12.883845570018897,49.48066346681576,39.74883991306107
2020-03-06T14:58:50Z,49436,16.29,331,32.3238,49.60957757715725,39.85553426133449,1.4079587444887676,12.883837497375604,49.403882522909676,39.6693219470476
2020-03-06T14:59:00Z,49495.7,16.3,331,32.3675,49.66927757715725,39.899540296460714,1.407952477430191,12.88384376443418,49.46349011450402,39.71325012055999
2020-03-06T14:59:10Z,49465.4,16.3,331,32.3453,49.638977577157256,39.87210184171546,1.4079556581986143,12.883840583665757,49.433237031524975,39.68587574244213
2020-03-06T14:59:20Z,49463.4,16.32,331,32.3439,49.63697757715725,39.850184648582506,1.4079558681503255,12.883840373714046,49.43124012717801,39.664059449850015
2020-03-06T14:59:30Z,49468.6,16.32,331,32.3476,49.642177577157256,39.85489085097157,1.4079553222758765,12.883840919588495,49.43643207817616,39.66875466566942
2020-03-06T14:59:40Z,49514.1,16.32,331,32.381,49.68767757715725,39.89607411957703,1.407950545874449,12.883845695989923,49.48186160727139,39.70984175056148
2020-03-06T14:59:50Z,49472.7,16.33,331,32.3506,49.64627757715725,39.84855247278077,1.4079548918748688,12.883841349989503,49.440525731151254,39.662455935585335
2020-03-06T15:00:00Z,49407,16.33,331,32.3025,49.58057757715726,39.78911280310636,1.4079617887885787,12.883834453075794,49.3749273644274,39.60315495835281
2020-03-06T15:00:10Z,49498.9,16.32,331,32.3699,49.67247757715725,39.882315394337006,1.4079521415074534,12.883844100356919,49.466685157612915,39.69611516725291
2020-03-06T15:00:20Z,49432.2,16.33,331,32.321,49.60577757715725,39.811909812621224,1.4079591433970187,12.883837098467353,49.40008840044397,39.62589879340951
2020-03-06T15:00:30Z,49473.6,16.32,331,32.3513,49.64717757715725,39.85941613395676,1.407954797396599,12.883841444467773,49.44142433781968,39.67326938351293
2020-03-06T15:00:40Z,49468.6,16.32,331,32.3476,49.642177577157256,39.85489085097157,1.4079553222758765,12.883840919588495,49.43643207817616,39.66875466566942
2020-03-06T15:00:50Z,49539.4,16.32,331,32.3996,49.712977577157254,39.91897693141438,1.4079478899853035,12.883848351879069,49.50712238963072,39.732691040234165
2020-03-06T15:01:00Z,49500.9,16.3,331,32.3713,49.674477577157255,39.904249526347506,1.4079519315557423,12.88384431030863,49.468682059366,39.71794834969514
2020-03-06T15:01:10Z,49463.4,16.32,331,32.3439,49.63697757715725,39.850184648582506,1.4079558681503255,12.883840373714046,49.43124012717801,39.664059449850015
2020-03-06T15:01:20Z,49493.9,16.32,331,32.3662,49.66747757715726,39.87778967290977,1.407952666386731,12.883843575477641,49.461692902590855,39.6916000165859
2020-03-06T15:01:30Z,49456.6,16.34,331,32.3389,49.630177577157255,39.82394399496762,1.4079565819861433,12.883839659878229,49.42445065130526,39.637929743057676
2020-03-06T15:01:40Z,49431.3,16.34,331,32.3203,49.60487757715726,39.80106032746379,1.4079592378752888,12.883837003989083,49.39918979241432,39.61509947204553
2020-03-06T15:01:50Z,49480.9,16.35,331,32.3567,49.65447757715726,39.83588245375998,1.4079540310728533,12.883842210791519,49.44871303525909,39.649865164841074
2020-03-06T15:02:00Z,49483.8,16.32,331,32.3587,49.657377577157256,39.86864797992448,1.407953726642872,12.8838425152215,49.45160854466043,39.68247967314899
2020-03-06T15:02:10Z,49475.9,16.35,331,32.353,49.649477577157256,39.83136056707171,1.4079545559521311,12.883841685912241,49.44372077694902,39.645353835237536
2020-03-06T15:02:20Z,49511.4,16.35,331,32.379,49.684977577157255,39.86346783671562,1.4079508293092589,12.883845412555113,49.47916579117225,39.677386125558634
