date,E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,Sp_Cond_mS.cm,SalinityInSitu_2pCal
2020-11-18T15:10:00Z,39854.2,21.92,352,27.239517169054132,1.961710675149737,42417.068495123596,0,50.0290006554537,35.11761237261364
2020-11-18T15:10:10Z,39686,21.92,352,27.111773847957746,1.9618993624853054,42238.31346392578,0,49.817061815411215,34.95052151488437
2020-11-18T15:10:20Z,39562.3,21.92,352,27.017879485725654,1.962038401750518,42106.84989957511,0,49.66119355732848,34.82771696277313
2020-11-18T15:10:30Z,39435.9,21.92,352,26.92198162014452,1.9621807135800984,41972.51596911918,0,49.50192208279488,34.70230178529332
2020-11-18T15:10:40Z,39326.7,21.92,352,26.839170551107316,1.962303853306192,41856.460911604096,0,49.36432274303929,34.594009435344844
2020-11-18T15:10:50Z,39247.6,21.92,352,26.77920727690152,1.9623931622794166,41772.39495684895,0,49.26465091384107,34.5155998097342
2020-11-18T15:11:00Z,39185.1,21.92,352,26.731840831548514,1.962463795011376,41705.970904420254,0,49.18589600256208,34.45366485801728
2020-11-18T15:11:10Z,39132.6,21.92,352,26.692061807490166,1.9625231716357892,41650.174524282644,0,49.119741668299746,34.4016528412665
2020-11-18T15:11:20Z,39034.6,21.92,352,26.61782911116739,1.962634118118794,41546.02085017281,0,48.996253066445675,34.30459634141455
2020-11-18T15:11:30Z,38966.1,21.92,352,26.56595859014654,1.962711752495796,41473.21922333074,0,48.90993665765582,34.23678103917323
2020-11-18T15:11:40Z,38930.4,21.92,352,26.538930763008793,1.9627522407484548,41435.27724432589,0,48.864951188070314,34.201446105107166
2020-11-18T15:11:50Z,38888.2,21.92,352,26.506986696254668,1.9628001252786438,41390.426965162784,0,48.81177497211872,34.15968490738064
2020-11-18T15:12:00Z,38855.8,21.92,352,26.482464444937285,1.9628369076828212,41355.992082491255,0,48.7709476508316,34.1276271516066
2020-11-18T15:12:10Z,38804,21.92,352,26.443265479770837,1.9628957465379733,41300.93865379611,0,48.70567418837394,34.076383963572745
2020-11-18T15:12:20Z,38771.7,21.92,352,26.418826845386466,1.9629324558087728,41266.60989121743,0,48.66497268715035,34.04443717145
2020-11-18T15:12:30Z,38720.2,21.93,352,26.373799203319603,1.9630549305061031,41203.35243546061,0,48.58997221467525,33.97772439388034
2020-11-18T15:12:40Z,38678.3,21.93,352,26.34211531312173,1.963102605616517,41158.82946474762,0,48.53718406821064,33.936318673348396
2020-11-18T15:12:50Z,38643,21.93,352,26.315426180951523,1.9631427912303459,41121.31957835085,0,48.492710904239885,33.90144111793792
2020-11-18T15:13:00Z,38620.6,21.92,352,26.304542913329627,1.963104388032856,41106.0184818962,0,48.47456933579146,33.895050768654215
2020-11-18T15:13:10Z,38620.6,21.93,352,26.298492188186948,1.9631683010186152,41097.51723260566,0,48.46448992766809,33.87931204148058
2020-11-18T15:13:20Z,38585.3,21.93,352,26.271809004433784,1.9632085167831614,41060.007225656846,0,48.420016620766205,33.844443490079335
2020-11-18T15:13:30Z,38502.2,21.93,352,26.209008290162952,1.9633032617687305,40971.70433964675,0,48.315321322916525,33.76238091629585
2020-11-18T15:13:40Z,38537.3,21.93,352,26.23553176208524,1.9632632306775892,41009.001998540945,0,48.3595428617978,33.79703900091102
2020-11-18T15:13:50Z,38470.3,21.94,352,26.178884124864624,1.9634035628443725,40929.34090073062,0,48.26509360040751,33.71522875023613
2020-11-18T15:14:00Z,38454.4,21.94,352,26.166874690624017,1.9634217101277591,40912.448735915095,0,48.24506560011673,33.69954041910664
2020-11-18T15:14:10Z,38438.5,21.94,352,26.154865995276673,1.9634398611400965,40895.5565561044,0,48.225037582047094,33.683853205132756
2020-11-18T15:14:20Z,38406.7,21.94,352,26.13085082155166,1.963476174347607,40861.77215146742,0,48.18498149253562,33.652482128780704
