date,E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2020-11-18T15:09:30Z,40779.1,21.92,352,27.943418153742186,1.9606807902850227,43399.98001938081,0,51.73673563760849,36.468589388585585
2020-11-18T15:09:40Z,40382.9,21.92,352,27.641584551789794,1.9611203674022657,42978.93546378471,0,51.315691082012385,36.13474206732921
2020-11-18T15:09:50Z,40088.1,21.92,352,27.417294263327275,1.9614489963067654,42665.64370806112,0,51.0023993262888,35.88665572372669
2020-11-18T15:10:00Z,39854.2,21.92,352,27.239517169054132,1.961710675149737,42417.068495123596,0,50.75382411335127,35.69001290308206
2020-11-18T15:10:10Z,39686,21.92,352,27.111773847957746,1.9618993624853054,42238.31346392578,0,50.575069082153455,35.54871086993514
2020-11-18T15:10:20Z,39562.3,21.92,352,27.017879485725654,1.962038401750518,42106.84989957511,0,50.44360551780279,35.4448491083356
2020-11-18T15:10:30Z,39435.9,21.92,352,26.92198162014452,1.9621807135800984,41972.51596911918,0,50.309271587346856,35.3387698774331
2020-11-18T15:10:40Z,39326.7,21.92,352,26.839170551107316,1.962303853306192,41856.460911604096,0,50.19321652983177,35.247165784034465
2020-11-18T15:10:50Z,39247.6,21.92,352,26.77920727690152,1.9623931622794166,41772.39495684895,0,50.109150575076626,35.1808348727436
2020-11-18T15:11:00Z,39185.1,21.92,352,26.731840831548514,1.962463795011376,41705.970904420254,0,50.04272652264793,35.12843809502481
2020-11-18T15:11:10Z,39132.6,21.92,352,26.692061807490166,1.9625231716357892,41650.174524282644,0,49.986930142510325,35.084434261951685
2020-11-18T15:11:20Z,39034.6,21.92,352,26.61782911116739,1.962634118118794,41546.02085017281,0,49.88277646840049,35.00231688514774
2020-11-18T15:11:30Z,38966.1,21.92,352,26.56595859014654,1.962711752495796,41473.21922333074,0,49.80997484155842,34.94493638762838
2020-11-18T15:11:40Z,38930.4,21.92,352,26.538930763008793,1.9627522407484548,41435.27724432589,0,49.772032862553566,34.91503734498518
2020-11-18T15:11:50Z,38888.2,21.92,352,26.506986696254668,1.9628001252786438,41390.426965162784,0,49.72718258339046,34.87969965116242
2020-11-18T15:12:00Z,38855.8,21.92,352,26.482464444937285,1.9628369076828212,41355.992082491255,0,49.69274770071893,34.85257212940712
2020-11-18T15:12:10Z,38804,21.92,352,26.443265479770837,1.9628957465379733,41300.93865379611,0,49.637694272023786,34.80920842143239
2020-11-18T15:12:20Z,38771.7,21.92,352,26.418826845386466,1.9629324558087728,41266.60989121743,0,49.603365509445105,34.78217314696815
2020-11-18T15:12:30Z,38720.2,21.93,352,26.373799203319603,1.9630549305061031,41203.35243546061,0,49.54010805368829,34.72433022534185
2020-11-18T15:12:40Z,38678.3,21.93,352,26.34211531312173,1.963102605616517,41158.82946474762,0,49.495585082975296,34.689287796359146
2020-11-18T15:12:50Z,38643,21.93,352,26.315426180951523,1.9631427912303459,41121.31957835085,0,49.45807519657853,34.65976944614641
2020-11-18T15:13:00Z,38620.6,21.92,352,26.304542913329627,1.963104388032856,41106.0184818962,0,49.44277410012388,34.65574506928746
2020-11-18T15:13:10Z,38620.6,21.93,352,26.298492188186948,1.9631683010186152,41097.51723260566,0,49.434272850833345,34.64104027980691
2020-11-18T15:13:20Z,38585.3,21.93,352,26.271809004433784,1.9632085167831614,41060.007225656846,0,49.396762843884524,34.61152831120682
2020-11-18T15:13:30Z,38502.2,21.93,352,26.209008290162952,1.9633032617687305,40971.70433964675,0,49.308459957874426,34.54206937469673
