"Plot Title: 20739352"
"#","Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 20739352, SEN S/N: 20739352)","Temp, °C (LGR S/N: 20739352, SEN S/N: 20739352)"
164,11/16/20 03:23:10 PM,28706.4,14.55
165,11/16/20 03:23:20 PM,28830.0,14.65
166,11/16/20 03:23:30 PM,28830.0,14.55
167,11/16/20 03:23:40 PM,28809.4,14.50
168,11/16/20 03:23:50 PM,28809.4,14.48
169,11/16/20 03:24:00 PM,28713.2,14.48
170,11/16/20 03:24:10 PM,28692.7,14.42
171,11/16/20 03:24:20 PM,28859.9,14.45
172,11/16/20 03:24:30 PM,28942.8,15.08
173,11/16/20 03:24:40 PM,28889.8,14.80
174,11/16/20 03:24:50 PM,28889.8,14.73
175,11/16/20 03:25:00 PM,28889.8,14.76
176,11/16/20 03:25:10 PM,28889.8,14.78
177,11/16/20 03:25:20 PM,28869.1,14.75
178,11/16/20 03:25:30 PM,28869.1,14.78
179,11/16/20 03:25:40 PM,28869.1,14.75
180,11/16/20 03:25:50 PM,28869.1,14.75
181,11/16/20 03:26:00 PM,28846.1,14.78
182,11/16/20 03:26:10 PM,28846.1,14.77
183,11/16/20 03:26:20 PM,28825.4,14.77
184,11/16/20 03:26:30 PM,28899.0,14.80
185,11/16/20 03:26:40 PM,29046.8,15.12
186,11/16/20 03:26:50 PM,28949.7,15.02
187,11/16/20 03:27:00 PM,28928.9,15.21
188,11/16/20 03:27:10 PM,29002.8,15.21
189,11/16/20 03:27:20 PM,28979.7,15.21
190,11/16/20 03:27:30 PM,28979.7,15.21
191,11/16/20 03:27:40 PM,28885.2,15.20
192,11/16/20 03:27:50 PM,28958.9,15.18
193,11/16/20 03:28:00 PM,28935.8,15.22
194,11/16/20 03:28:10 PM,29032.9,15.22
195,11/16/20 03:28:20 PM,29032.9,15.23
196,11/16/20 03:28:30 PM,28935.8,15.23
197,11/16/20 03:28:40 PM,29009.7,15.25
198,11/16/20 03:28:50 PM,28935.8,15.26
199,11/16/20 03:29:00 PM,29135.0,15.50
200,11/16/20 03:29:10 PM,29039.8,15.47
201,11/16/20 03:29:20 PM,29135.0,15.58
202,11/16/20 03:29:30 PM,29135.0,15.57
203,11/16/20 03:29:40 PM,29039.8,15.56
204,11/16/20 03:29:50 PM,29114.0,15.57
205,11/16/20 03:30:00 PM,29093.1,15.58
206,11/16/20 03:30:10 PM,29019.0,15.56
207,11/16/20 03:30:20 PM,29093.1,15.45
208,11/16/20 03:30:30 PM,29019.0,15.38
209,11/16/20 03:30:40 PM,28924.3,15.23
210,11/16/20 03:30:50 PM,28924.3,15.15
211,11/16/20 03:31:00 PM,28924.3,15.05
212,11/16/20 03:31:10 PM,28901.3,15.18
213,11/16/20 03:31:20 PM,28995.9,15.23
214,11/16/20 03:31:30 PM,28924.3,14.90
215,11/16/20 03:31:40 PM,28924.3,14.85
216,11/16/20 03:31:50 PM,28830.0,14.78
217,11/16/20 03:32:00 PM,28683.6,14.53
218,11/16/20 03:32:10 PM,28683.6,14.50
219,11/16/20 03:32:20 PM,28612.9,14.36
220,11/16/20 03:32:30 PM,28633.4,14.25
221,11/16/20 03:32:40 PM,28706.4,14.25
222,11/16/20 03:32:50 PM,28612.9,14.25
223,11/16/20 03:33:00 PM,28612.9,14.25
224,11/16/20 03:33:10 PM,28612.9,14.25
225,11/16/20 03:33:20 PM,28612.9,14.26
226,11/16/20 03:33:30 PM,29063.0,14.95
227,11/16/20 03:33:40 PM,28738.4,14.52
228,11/16/20 03:33:50 PM,28638.0,14.60
229,11/16/20 03:34:00 PM,28855.3,14.81
230,11/16/20 03:34:10 PM,28688.1,14.68
231,11/16/20 03:34:20 PM,28688.1,14.67
232,11/16/20 03:34:30 PM,28615.2,14.67
233,11/16/20 03:34:40 PM,28688.1,14.72
234,11/16/20 03:34:50 PM,28708.7,14.70
235,11/16/20 03:35:00 PM,28802.5,14.71
236,11/16/20 03:35:10 PM,28688.1,14.72
237,11/16/20 03:35:20 PM,28688.1,14.73
238,11/16/20 03:35:30 PM,28688.1,14.75
239,11/16/20 03:35:40 PM,28688.1,14.76
240,11/16/20 03:35:50 PM,28885.2,15.20
241,11/16/20 03:36:00 PM,28811.7,15.18
242,11/16/20 03:36:10 PM,28905.9,15.07
243,11/16/20 03:36:20 PM,28958.9,15.11
244,11/16/20 03:36:30 PM,28958.9,15.13
245,11/16/20 03:36:40 PM,28958.9,15.16
246,11/16/20 03:36:50 PM,28862.2,15.18
247,11/16/20 03:37:00 PM,28841.5,15.17
248,11/16/20 03:37:10 PM,28915.1,15.18
249,11/16/20 03:37:20 PM,28894.4,15.20
250,11/16/20 03:37:30 PM,28894.4,15.22
251,11/16/20 03:37:40 PM,28894.4,15.22
252,11/16/20 03:37:50 PM,28871.4,15.25
253,11/16/20 03:38:00 PM,28945.1,15.23
254,11/16/20 03:38:10 PM,29144.3,15.73
255,11/16/20 03:38:20 PM,28975.1,15.57
256,11/16/20 03:38:30 PM,29049.1,15.50
257,11/16/20 03:38:40 PM,29025.9,15.57
258,11/16/20 03:38:50 PM,29100.1,15.58
259,11/16/20 03:39:00 PM,29005.1,15.57
260,11/16/20 03:39:10 PM,29079.2,15.60
261,11/16/20 03:39:20 PM,29056.0,15.58
262,11/16/20 03:39:30 PM,29130.3,15.46
263,11/16/20 03:39:40 PM,28961.2,15.35
264,11/16/20 03:39:50 PM,28961.2,15.22
265,11/16/20 03:40:00 PM,28869.1,15.15
266,11/16/20 03:40:10 PM,28940.5,15.02
267,11/16/20 03:40:20 PM,28869.1,14.91
268,11/16/20 03:40:30 PM,28846.1,15.05
269,11/16/20 03:40:40 PM,28846.1,14.95
270,11/16/20 03:40:50 PM,28940.5,14.78
271,11/16/20 03:41:00 PM,28775.0,14.67
272,11/16/20 03:41:10 PM,28825.4,14.68
273,11/16/20 03:41:20 PM,28754.4,14.46
274,11/16/20 03:41:30 PM,28754.4,14.40
275,11/16/20 03:41:40 PM,28733.8,14.40
276,11/16/20 03:41:50 PM,28640.2,14.35
277,11/16/20 03:42:00 PM,28733.8,14.36
278,11/16/20 03:42:10 PM,28640.2,14.35
279,11/16/20 03:42:20 PM,28713.2,14.36
280,11/16/20 03:42:30 PM,28784.1,14.36
281,11/16/20 03:42:40 PM,28692.7,14.37
282,11/16/20 03:42:50 PM,28887.5,14.93
283,11/16/20 03:43:00 PM,28814.0,14.66
284,11/16/20 03:43:10 PM,28887.5,14.81
285,11/16/20 03:43:20 PM,28887.5,14.80
286,11/16/20 03:43:30 PM,28793.3,14.82
287,11/16/20 03:43:40 PM,28938.2,14.83
288,11/16/20 03:43:50 PM,28938.2,14.82
289,11/16/20 03:44:00 PM,28846.1,14.86
290,11/16/20 03:44:10 PM,28846.1,14.85
291,11/16/20 03:44:20 PM,28846.1,14.83
292,11/16/20 03:44:30 PM,28938.2,14.83
293,11/16/20 03:44:40 PM,28938.2,14.85
294,11/16/20 03:44:50 PM,28846.1,14.86
295,11/16/20 03:45:00 PM,28968.1,15.20
296,11/16/20 03:45:10 PM,28887.5,15.20
297,11/16/20 03:45:20 PM,28958.9,15.16
298,11/16/20 03:45:30 PM,28979.7,15.18
299,11/16/20 03:45:40 PM,28979.7,15.23
300,11/16/20 03:45:50 PM,28887.5,15.21
301,11/16/20 03:46:00 PM,28887.5,15.23
302,11/16/20 03:46:10 PM,28958.9,15.23
303,11/16/20 03:46:20 PM,28958.9,15.25
304,11/16/20 03:46:30 PM,29032.9,15.25
305,11/16/20 03:46:40 PM,29012.1,15.26
306,11/16/20 03:46:50 PM,29012.1,15.28
307,11/16/20 03:47:00 PM,28988.9,15.30
308,11/16/20 03:47:10 PM,28988.9,15.31
309,11/16/20 03:47:20 PM,28988.9,15.33
310,11/16/20 03:47:30 PM,29042.1,15.56
311,11/16/20 03:47:40 PM,29042.1,15.58
312,11/16/20 03:47:50 PM,29114.0,15.60
313,11/16/20 03:48:00 PM,29093.1,15.68
314,11/16/20 03:48:10 PM,29093.1,15.67
315,11/16/20 03:48:20 PM,29114.0,15.55
316,11/16/20 03:48:30 PM,28947.4,15.43
317,11/16/20 03:48:40 PM,28968.1,15.32
318,11/16/20 03:48:50 PM,28988.9,15.21
319,11/16/20 03:49:00 PM,28917.4,15.12
320,11/16/20 03:49:10 PM,28917.4,15.06
321,11/16/20 03:49:20 PM,28908.2,14.87
322,11/16/20 03:49:30 PM,28672.1,14.76
323,11/16/20 03:49:40 PM,28814.0,14.83
324,11/16/20 03:49:50 PM,28742.9,14.73
325,11/16/20 03:50:00 PM,28763.5,14.57
326,11/16/20 03:50:10 PM,28672.1,14.48
327,11/16/20 03:50:20 PM,28742.9,14.60
328,11/16/20 03:50:30 PM,28672.1,14.40
329,11/16/20 03:50:40 PM,28733.8,14.40
330,11/16/20 03:50:50 PM,28569.7,14.42
331,11/16/20 03:51:00 PM,28640.2,14.45
332,11/16/20 03:51:10 PM,28692.7,14.48
333,11/16/20 03:51:20 PM,28692.7,14.47
334,11/16/20 03:51:30 PM,28763.5,14.48
335,11/16/20 03:51:40 PM,28692.7,14.48
336,11/16/20 03:51:50 PM,28834.6,14.51
337,11/16/20 03:52:00 PM,28742.9,14.51
338,11/16/20 03:52:10 PM,28917.4,15.00
339,11/16/20 03:52:20 PM,28823.1,14.98
340,11/16/20 03:52:30 PM,28896.7,15.02
341,11/16/20 03:52:40 PM,28876.0,14.90
342,11/16/20 03:52:50 PM,28781.9,14.90
343,11/16/20 03:53:00 PM,28947.4,14.91
344,11/16/20 03:53:10 PM,28926.6,14.95
345,11/16/20 03:53:20 PM,28905.9,14.92
346,11/16/20 03:53:30 PM,28834.6,14.95
347,11/16/20 03:53:40 PM,28885.2,14.96
348,11/16/20 03:53:50 PM,28885.2,14.97
349,11/16/20 03:54:00 PM,28864.5,14.97
350,11/16/20 03:54:10 PM,29030.6,15.01
351,11/16/20 03:54:20 PM,28935.8,15.00
352,11/16/20 03:54:30 PM,28988.9,15.28
353,11/16/20 03:54:40 PM,29060.7,15.30
354,11/16/20 03:54:50 PM,29081.5,15.31
355,11/16/20 03:55:00 PM,29060.7,15.33
356,11/16/20 03:55:10 PM,29060.7,15.33
357,11/16/20 03:55:20 PM,29132.6,15.36
358,11/16/20 03:55:30 PM,28968.1,15.35
359,11/16/20 03:55:40 PM,29019.0,15.37
360,11/16/20 03:55:50 PM,29111.7,15.40
361,11/16/20 03:56:00 PM,29019.0,15.41
362,11/16/20 03:56:10 PM,29070.0,15.43
363,11/16/20 03:56:20 PM,29070.0,15.46
364,11/16/20 03:56:30 PM,29111.7,15.46
365,11/16/20 03:56:40 PM,29237.5,15.82
366,11/16/20 03:56:50 PM,29165.2,15.86
367,11/16/20 03:57:00 PM,29090.8,15.77
368,11/16/20 03:57:10 PM,29090.8,15.70
369,11/16/20 03:57:20 PM,29165.2,15.62
370,11/16/20 03:57:30 PM,29070.0,15.56
371,11/16/20 03:57:40 PM,29090.8,15.37
372,11/16/20 03:57:50 PM,28947.4,15.16
373,11/16/20 03:58:00 PM,28853.0,15.06
374,11/16/20 03:58:10 PM,28947.4,14.92
375,11/16/20 03:58:20 PM,28802.5,14.78
376,11/16/20 03:58:30 PM,28873.7,14.71
377,11/16/20 03:58:40 PM,28710.9,14.67
378,11/16/20 03:58:50 PM,28947.4,14.77
379,11/16/20 03:59:00 PM,28853.0,14.82
380,11/16/20 03:59:10 PM,28781.9,14.43
381,11/16/20 03:59:20 PM,28690.4,14.47
382,11/16/20 03:59:30 PM,28761.2,14.55
383,11/16/20 03:59:40 PM,28853.0,14.45
384,11/16/20 03:59:50 PM,28690.4,14.45
385,11/16/20 04:00:00 PM,28710.9,14.46
386,11/16/20 04:00:10 PM,28781.9,14.48
387,11/16/20 04:00:20 PM,28710.9,14.46
388,11/16/20 04:00:30 PM,28781.9,14.47
389,11/16/20 04:00:40 PM,28853.0,14.47
390,11/16/20 04:00:50 PM,28834.6,14.50
391,11/16/20 04:01:00 PM,28672.1,14.50
392,11/16/20 04:01:10 PM,28956.6,14.85
393,11/16/20 04:01:20 PM,28885.2,14.80
394,11/16/20 04:01:30 PM,28793.3,14.77
395,11/16/20 04:01:40 PM,28935.8,14.95
396,11/16/20 04:01:50 PM,28853.0,14.93
397,11/16/20 04:02:00 PM,28926.6,14.91
398,11/16/20 04:02:10 PM,28853.0,14.91
399,11/16/20 04:02:20 PM,28853.0,14.92
400,11/16/20 04:02:30 PM,28834.6,14.91
401,11/16/20 04:02:40 PM,28905.9,14.93
402,11/16/20 04:02:50 PM,28905.9,14.95
403,11/16/20 04:03:00 PM,28905.9,14.96
404,11/16/20 04:03:10 PM,28814.0,14.97
405,11/16/20 04:03:20 PM,28885.2,14.98
406,11/16/20 04:03:30 PM,29174.5,15.37
407,11/16/20 04:03:40 PM,29079.2,15.40
408,11/16/20 04:03:50 PM,29028.3,15.23
409,11/16/20 04:04:00 PM,29079.2,15.37
410,11/16/20 04:04:10 PM,29007.4,15.32
411,11/16/20 04:04:20 PM,29079.2,15.37
412,11/16/20 04:04:30 PM,29079.2,15.35
413,11/16/20 04:04:40 PM,28986.6,15.36
414,11/16/20 04:04:50 PM,29060.7,15.40
415,11/16/20 04:05:00 PM,29060.7,15.38
416,11/16/20 04:05:10 PM,29039.8,15.40
417,11/16/20 04:05:20 PM,29039.8,15.40
418,11/16/20 04:05:30 PM,29039.8,15.42
419,11/16/20 04:05:40 PM,29039.8,15.45
420,11/16/20 04:05:50 PM,29039.8,15.46
421,11/16/20 04:06:00 PM,29256.2,15.71
422,11/16/20 04:06:10 PM,29090.8,15.66
423,11/16/20 04:06:20 PM,29090.8,15.45
424,11/16/20 04:06:30 PM,29090.8,15.45
425,11/16/20 04:06:40 PM,29090.8,15.40
426,11/16/20 04:06:50 PM,28947.4,15.10
427,11/16/20 04:07:00 PM,28947.4,15.07
428,11/16/20 04:07:10 PM,28873.7,14.96
429,11/16/20 04:07:20 PM,28713.2,14.72
430,11/16/20 04:07:30 PM,28802.5,14.58
431,11/16/20 04:07:40 PM,28713.2,14.50
432,11/16/20 04:07:50 PM,28642.5,14.38
433,11/16/20 04:08:00 PM,28660.7,14.27
434,11/16/20 04:08:10 PM,28660.7,14.16
435,11/16/20 04:08:20 PM,28855.3,14.61
436,11/16/20 04:08:30 PM,28713.2,14.43
437,11/16/20 04:08:40 PM,28713.2,14.40
438,11/16/20 04:08:50 PM,28855.3,14.41
439,11/16/20 04:09:00 PM,28784.1,14.48
440,11/16/20 04:09:10 PM,28763.5,14.46
441,11/16/20 04:09:20 PM,28855.3,14.48
442,11/16/20 04:09:30 PM,28763.5,14.50
443,11/16/20 04:09:40 PM,28855.3,14.53
444,11/16/20 04:09:50 PM,28763.5,14.53
445,11/16/20 04:10:00 PM,28834.6,14.53
446,11/16/20 04:10:10 PM,28763.5,14.55
447,11/16/20 04:10:20 PM,28742.9,14.57
448,11/16/20 04:10:30 PM,28855.3,14.58
449,11/16/20 04:10:40 PM,28763.5,14.58
450,11/16/20 04:10:50 PM,28814.0,14.91
451,11/16/20 04:11:00 PM,28977.4,14.90
452,11/16/20 04:11:10 PM,28814.0,14.90
453,11/16/20 04:11:20 PM,28905.9,14.91
454,11/16/20 04:11:30 PM,28814.0,14.91
455,11/16/20 04:11:40 PM,28834.6,14.92
456,11/16/20 04:11:50 PM,28834.6,14.96
457,11/16/20 04:12:00 PM,28905.9,14.98
458,11/16/20 04:12:10 PM,28814.0,15.01
459,11/16/20 04:12:20 PM,28885.2,15.01
460,11/16/20 04:12:30 PM,28885.2,15.02
461,11/16/20 04:12:40 PM,28814.0,15.03
462,11/16/20 04:12:50 PM,28956.6,15.03
463,11/16/20 04:13:00 PM,28885.2,15.06
464,11/16/20 04:13:10 PM,29007.4,15.40
465,11/16/20 04:13:20 PM,29028.3,15.38
466,11/16/20 04:13:30 PM,28935.8,15.32
467,11/16/20 04:13:40 PM,29028.3,15.35
468,11/16/20 04:13:50 PM,29007.4,15.40
469,11/16/20 04:14:00 PM,28986.6,15.41
470,11/16/20 04:14:10 PM,28986.6,15.42
471,11/16/20 04:14:20 PM,28986.6,15.42
472,11/16/20 04:14:30 PM,29079.2,15.45
473,11/16/20 04:14:40 PM,28986.6,15.45
474,11/16/20 04:14:50 PM,28965.8,15.48
475,11/16/20 04:15:00 PM,29060.7,15.47
476,11/16/20 04:15:10 PM,28986.6,15.48
477,11/16/20 04:15:20 PM,29060.7,15.41
478,11/16/20 04:15:30 PM,29277.2,15.73
479,11/16/20 04:15:40 PM,28935.8,15.23
480,11/16/20 04:15:50 PM,29007.4,15.22
481,11/16/20 04:16:00 PM,28935.8,15.08
482,11/16/20 04:16:10 PM,28843.8,15.01
483,11/16/20 04:16:20 PM,28843.8,14.93
484,11/16/20 04:16:30 PM,28793.3,14.72
485,11/16/20 04:16:40 PM,28701.8,14.60
486,11/16/20 04:16:50 PM,28631.1,14.45
487,11/16/20 04:17:00 PM,28631.1,14.36
488,11/16/20 04:17:10 PM,28631.1,14.20
489,11/16/20 04:17:20 PM,28610.7,14.13
490,11/16/20 04:17:30 PM,28592.5,14.15
491,11/16/20 04:17:40 PM,28551.6,14.16
492,11/16/20 04:17:50 PM,28642.5,14.17
493,11/16/20 04:18:00 PM,28905.9,14.76
494,11/16/20 04:18:10 PM,28834.6,14.52
495,11/16/20 04:18:20 PM,28742.9,14.43
496,11/16/20 04:18:30 PM,28793.3,14.57
497,11/16/20 04:18:40 PM,28793.3,14.53
498,11/16/20 04:18:50 PM,28775.0,14.62
499,11/16/20 04:19:00 PM,28704.1,14.58
500,11/16/20 04:19:10 PM,28683.6,14.58
501,11/16/20 04:19:20 PM,28915.1,14.61
502,11/16/20 04:19:30 PM,28754.4,14.62
503,11/16/20 04:19:40 PM,28663.0,14.65
504,11/16/20 04:19:50 PM,28825.4,14.65
505,11/16/20 04:20:00 PM,28825.4,14.67
506,11/16/20 04:20:10 PM,28804.8,14.66
507,11/16/20 04:20:20 PM,28715.5,14.66
508,11/16/20 04:20:30 PM,28855.3,14.93
509,11/16/20 04:20:40 PM,29019.0,14.93
510,11/16/20 04:20:50 PM,28836.9,14.93
511,11/16/20 04:21:00 PM,28998.2,15.00
512,11/16/20 04:21:10 PM,28926.6,14.97
513,11/16/20 04:21:20 PM,28836.9,15.01
514,11/16/20 04:21:30 PM,28977.4,15.07
515,11/16/20 04:21:40 PM,28998.2,15.06
516,11/16/20 04:21:50 PM,28905.9,15.06
517,11/16/20 04:22:00 PM,28977.4,15.08
518,11/16/20 04:22:10 PM,28977.4,15.10
519,11/16/20 04:22:20 PM,28977.4,15.11
520,11/16/20 04:22:30 PM,28977.4,15.12
521,11/16/20 04:22:40 PM,28958.9,15.13
522,11/16/20 04:22:50 PM,29102.4,15.40
523,11/16/20 04:23:00 PM,29121.0,15.35
524,11/16/20 04:23:10 PM,29102.4,15.38
525,11/16/20 04:23:20 PM,29102.4,15.41
526,11/16/20 04:23:30 PM,29039.8,15.43
527,11/16/20 04:23:40 PM,28947.4,15.43
528,11/16/20 04:23:50 PM,29019.0,15.47
529,11/16/20 04:24:00 PM,29039.8,15.48
530,11/16/20 04:24:10 PM,28998.2,15.52
531,11/16/20 04:24:20 PM,28998.2,15.53
532,11/16/20 04:24:30 PM,28947.4,15.51
533,11/16/20 04:24:40 PM,28896.7,15.31
534,11/16/20 04:24:50 PM,28968.1,15.25
535,11/16/20 04:25:00 PM,28896.7,15.15
536,11/16/20 04:25:10 PM,28986.6,15.50
