"Plot Title: 20739352"
"#","Date Time, GMT-08:00","High Range, μS/cm (LGR S/N: 20739352, SEN S/N: 20739352)","Temp, °C (LGR S/N: 20739352, SEN S/N: 20739352)"
135,11/16/20 01:47:10 PM,37702.5,15.10
136,11/16/20 01:47:20 PM,37736.4,15.11
137,11/16/20 01:47:30 PM,5111.4,15.28
138,11/16/20 01:47:40 PM,0.0,15.53
139,11/16/20 01:47:50 PM,0.0,15.57
140,11/16/20 01:48:00 PM,0.0,15.66
141,11/16/20 01:48:10 PM,0.0,15.61
142,11/16/20 01:48:20 PM,0.0,15.73
143,11/16/20 01:48:30 PM,0.0,15.76
144,11/16/20 01:48:40 PM,0.0,15.77
145,11/16/20 01:48:50 PM,0.0,15.83
146,11/16/20 01:49:00 PM,0.0,16.08
147,11/16/20 01:49:10 PM,0.0,15.93
148,11/16/20 01:49:20 PM,0.0,15.85
149,11/16/20 01:49:30 PM,0.0,15.90
150,11/16/20 01:49:40 PM,0.0,15.87
151,11/16/20 01:49:50 PM,0.0,16.12
152,11/16/20 01:50:00 PM,0.0,16.25
153,11/16/20 01:50:10 PM,0.0,16.35
154,11/16/20 01:50:20 PM,0.0,16.28
155,11/16/20 01:50:30 PM,0.0,16.52
156,11/16/20 01:50:40 PM,0.0,16.60
157,11/16/20 01:50:50 PM,0.0,16.62
158,11/16/20 01:51:00 PM,0.0,16.70
159,11/16/20 01:51:10 PM,0.0,16.71
160,11/16/20 01:51:20 PM,0.0,16.78
161,11/16/20 01:51:30 PM,0.0,16.78
162,11/16/20 01:51:40 PM,0.0,19.22
163,11/16/20 01:51:50 PM,0.0,19.27
164,11/16/20 01:52:00 PM,0.0,18.83
165,11/16/20 01:52:10 PM,0.0,19.13
166,11/16/20 01:52:20 PM,0.0,18.97
167,11/16/20 01:52:30 PM,0.0,18.95
168,11/16/20 01:52:40 PM,0.0,18.98
169,11/16/20 01:52:50 PM,0.0,19.08
170,11/16/20 01:53:00 PM,0.0,19.26
171,11/16/20 01:53:10 PM,0.0,19.37
172,11/16/20 01:53:20 PM,0.0,19.47
173,11/16/20 01:53:30 PM,0.0,19.57
174,11/16/20 01:53:40 PM,0.0,19.62
175,11/16/20 01:53:50 PM,0.0,19.70
176,11/16/20 01:54:00 PM,0.0,19.77
177,11/16/20 01:54:10 PM,0.0,19.85
