date,E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2020-11-16T15:00:40Z,41801.2,22.39,352,28.41586811787056,1.9625485187374274,44057.95955307231,0,48.9612248040899,33.907800802436526
2020-11-16T15:00:50Z,41808.5,22.33,352,28.46045430023491,1.9621599615367713,44119.92853954019,0,49.023193790557784,34.00279925089574
2020-11-16T15:01:00Z,41746.6,22.33,352,28.41353600000661,1.9622275748300537,44054.69025827791,0,48.9579555092955,33.952031584149516
2020-11-16T15:01:10Z,41753.8,22.33,352,28.41899282031808,1.9622197072832317,44062.27856499245,0,48.96554381601004,33.957936107668466
2020-11-16T15:01:20Z,41830.4,22.34,352,28.470536380142196,1.9621995085787023,44133.949745774364,0,49.03721499679196,34.005894835492384
2020-11-16T15:01:30Z,41772,22.33,352,28.432787105278813,1.9621998233888835,44081.46010744253,0,48.984725358460125,33.97286213632289
2020-11-16T15:01:40Z,41815.8,22.33,352,28.46598819276033,1.962151991599547,44127.62221861561,0,49.0308874696332,34.008787161621775
2020-11-16T15:01:50Z,41768.4,22.33,352,28.430058490831623,1.9622037560671188,44077.6659573974,0,48.980931208415,33.96990965485893
2020-11-16T15:02:00Z,41801.2,22.33,352,28.45492055888104,1.9621679322851837,44112.23485801759,0,49.01550010903519,33.996811502771514
2020-11-16T15:02:10Z,41793.9,22.33,352,28.449386968703582,1.9621759038446924,44104.541174047175,0,49.00780642506477,33.99082391725061
2020-11-16T15:02:20Z,41837.7,22.33,352,28.482590777316886,1.962128086655913,44150.70324116518,0,49.053968492182776,34.02675186939578
2020-11-16T15:02:30Z,41870.5,22.33,352,28.507459293148596,1.9620922974803523,44185.27203744404,0,49.08853728846164,34.0536606528563
2020-11-16T15:02:40Z,41863.2,22.33,352,28.501924268027402,1.9621002613363179,44177.57837668526,0,49.080843627702855,34.04767152377788
2020-11-16T15:02:50Z,41812.1,22.32,352,28.469702606849506,1.962092566414008,44132.7817611709,0,49.0360470121885,34.020622724613474
2020-11-17T10:54:00Z,40417.4,21.08,352,28.211640677639704,1.9556805083100628,43773.16820862106,0,48.67643345963865,34.72562814762887
2020-11-17T10:54:10Z,40379.5,21.08,352,28.18221096018787,1.9557225835887633,43732.199573139864,0,48.63546482415746,34.69282440744351
2020-11-17T10:54:20Z,40427.8,21.07,352,28.226298510723986,1.9556042504404008,43793.56527832944,0,48.69683052934704,34.75009957223937
2020-11-17T10:54:30Z,40389.8,21.07,352,28.196782975706093,1.9556464293214577,43752.48019990202,0,48.65574545091962,34.717192269606535
2020-11-17T10:54:40Z,40393.2,21.07,352,28.199423664549276,1.955642654479149,43756.15623748968,0,48.65942148850728,34.720136410923395
2020-11-17T10:54:50Z,40365.7,21.07,352,28.178066136808376,1.9556731915995542,43726.423556542446,0,48.62968880756004,34.69632460905758
2020-11-17T10:55:00Z,40376,21.06,352,28.192639606998647,1.95559702525942,43746.70661527619,0,48.64997186629378,34.720700001202324
2020-11-17T10:55:10Z,40358.8,21.06,352,28.179278892165375,1.955616127659057,43728.10636776479,0,48.63137161878239,34.70580038503018
2020-11-17T10:55:20Z,40365.7,21.06,352,28.1846386081494,1.9556084639177587,43735.56809754493,0,48.63883334856252,34.711777437963214
2020-11-17T10:55:30Z,40348.4,21.04,352,28.184346881188507,1.9554981947916916,43735.150728631765,0,48.63841597964936,34.727711510119605
2020-11-17T10:55:40Z,40358.8,21.04,352,28.192428859332345,1.9554866428098414,43746.40198847428,0,48.649667239491876,34.73672870464284
2020-11-17T10:55:50Z,40331.2,21.04,352,28.170981239037477,1.955517303798695,43716.542858471104,0,48.6198081094887,34.71279925145335
2020-11-17T10:56:00Z,40369.1,21.03,352,28.207014111977735,1.9554104469520903,43766.699932372205,0,48.6699651833898,34.76114217330541
2020-11-17T10:56:10Z,40314,21.03,352,28.164186986427538,1.9554716592796377,43707.07768326659,0,48.61034293428418,34.71334779173579
2020-11-17T10:56:20Z,40341.6,21.03,352,28.185638282619564,1.9554409914805875,43736.94293930273,0,48.64020819032032,34.73728708301691
2020-11-17T10:56:30Z,40358.8,21.03,352,28.19900762859337,1.955421885844887,43755.55459236445,0,48.65881984338205,34.752207061219906
2020-11-17T10:56:40Z,40358.8,21.03,352,28.19900762859337,1.955421885844887,43755.55459236445,0,48.65881984338205,34.752207061219906
2020-11-17T10:56:50Z,40341.6,21.04,352,28.179062684881107,1.9555057489484169,43727.794131385155,0,48.631059382402746,34.72181584773901
2020-11-17T10:57:00Z,40341.6,21.03,352,28.185638282619564,1.9554409914805875,43736.94293930273,0,48.64020819032032,34.73728708301691
2020-11-17T10:57:10Z,40334.7,21.03,352,28.18027524597601,1.955448657284775,43729.476630529076,0,48.63274188154667,34.73130202118733
2020-11-17T10:57:20Z,40345,21.03,352,28.188280990479978,1.955437214408725,43740.62198871964,0,48.64388723973724,34.74023630251983
2020-11-17T10:57:30Z,40327.8,21.03,352,28.17491235105973,1.9554563238527347,43722.01031826578,0,48.625275569283374,34.725317118696694
2020-11-17T10:57:40Z,40317.5,21.03,352,28.166907133941056,1.955467769570677,43710.86494708829,0,48.61413019810588,34.716383430276714
2020-11-17T10:57:50Z,40317.5,21.03,352,28.166907133941056,1.955467769570677,43710.86494708829,0,48.61413019810588,34.716383430276714
2020-11-17T10:58:00Z,40300.3,21.03,352,28.153539902645853,1.9554868866012334,43692.25324194949,0,48.59551849296708,34.70146582948363
2020-11-17T10:58:10Z,40338.1,21.03,352,28.18291788400151,1.9554448798365305,43733.1556816652,0,48.636420932682796,34.734251162175745
2020-11-17T10:58:20Z,40338.1,21.03,352,28.18291788400151,1.9554448798365305,43733.1556816652,0,48.636420932682796,34.734251162175745
2020-11-17T10:58:30Z,40338.1,21.02,352,28.189495360401978,1.955380112572409,43742.30691324465,0,48.64557216426224,34.7497304170131
2020-11-17T10:58:40Z,40320.9,21.02,352,28.17612390185685,1.9553992234189734,43723.69143676213,0,48.626956687779725,34.73480450529585
2020-11-17T10:58:50Z,40345,21.02,352,28.194859739616255,1.955372447346483,43749.774743630114,0,48.653039994647706,34.75571841587472
2020-11-17T10:59:00Z,40303.7,21.02,352,28.162753324319564,1.9554183390132251,43705.0759385268,0,48.6083411895444,34.71987958439629
2020-11-17T10:59:10Z,40303.7,21.02,352,28.162753324319564,1.9554183390132251,43705.0759385268,0,48.6083411895444,34.71987958439629
2020-11-17T10:59:20Z,40320.9,21.02,352,28.17612390185685,1.9553992234189734,43723.69143676213,0,48.626956687779725,34.73480450529585
2020-11-17T10:59:30Z,40303.7,21.02,352,28.162753324319564,1.9554183390132251,43705.0759385268,0,48.6083411895444,34.71987958439629
2020-11-17T10:59:40Z,40310.6,21.02,352,28.16811699669027,1.9554106699779006,43712.54378636286,0,48.61580903738046,34.725866788301744
2020-11-17T10:59:50Z,40310.6,21.02,352,28.16811699669027,1.9554106699779006,43712.54378636286,0,48.61580903738046,34.725866788301744
2020-11-17T11:00:00Z,40320.9,21.02,352,28.17612390185685,1.9553992234189734,43723.69143676213,0,48.626956687779725,34.73480450529585
2020-11-17T11:00:10Z,40310.6,21.02,352,28.16811699669027,1.9554106699779006,43712.54378636286,0,48.61580903738046,34.725866788301744
2020-11-17T11:00:20Z,40303.7,21.02,352,28.162753324319564,1.9554183390132251,43705.0759385268,0,48.6083411895444,34.71987958439629
2020-11-17T11:00:30Z,40286.5,21.01,352,28.155954109412257,1.9553726808956846,43695.603451658506,0,48.5988687026761,34.720422997910084
2020-11-17T11:00:40Z,40320.9,21.02,352,28.17612390185685,1.9553992234189734,43723.69143676213,0,48.626956687779725,34.73480450529585
2020-11-17T11:00:50Z,40303.7,21.01,352,28.16932697896046,1.9553535610525228,43714.22277039297,0,48.61748802141056,34.7353540562955
2020-11-17T11:01:00Z,40303.7,21.01,352,28.16932697896046,1.9553535610525228,43714.22277039297,0,48.61748802141056,34.7353540562955
2020-11-17T11:01:10Z,40303.7,21.01,352,28.16932697896046,1.9553535610525228,43714.22277039297,0,48.61748802141056,34.7353540562955
2020-11-17T11:01:20Z,40293.4,21.01,352,28.161318701209876,1.9553650101556765,43703.07283214525,0,48.60633808316284,34.72641266386032
2020-11-17T11:01:30Z,40276.2,21.01,352,28.14794635948868,1.9553841328422035,43684.453500334865,0,48.58771875135246,34.7114821992497
2020-11-17T11:01:40Z,40303.7,21.01,352,28.16932697896046,1.9553535610525228,43714.22277039297,0,48.61748802141056,34.7353540562955
2020-11-17T11:01:50Z,40303.7,21.01,352,28.16932697896046,1.9553535610525228,43714.22277039297,0,48.61748802141056,34.7353540562955
2020-11-17T11:02:00Z,40303.7,20.99,352,28.182481861724636,1.9552239760448944,43732.52602502734,0,48.635791276044934,34.766331428628185
2020-11-17T11:02:10Z,40276.2,20.99,352,28.161091090078042,1.955254546238015,43702.744601622595,0,48.60600985264019,34.742436755957755
2020-11-17T11:02:20Z,40259.1,20.99,352,28.147791056256366,1.9552735614663272,43684.225942764235,0,48.58749119378183,34.727579893946825
2020-11-17T11:02:30Z,40314,20.99,352,28.190494258359927,1.9552125292464693,43743.68050735363,0,48.646945758371224,34.77528172304969
2020-11-17T11:02:40Z,40279.7,20.99,352,28.163813426707716,1.9552506548113224,43706.53496771811,0,48.6098002187357,34.745477755146894
2020-11-17T11:02:50Z,40296.9,20.98,352,28.183772272153057,1.9551667268450177,43734.316818832274,0,48.63758206984987,34.77592278267995
2020-11-17T11:03:00Z,40286.5,20.98,352,28.175680696151954,1.9551782873401942,43723.05172807866,0,48.62631697909625,34.76688187235311
2020-11-17T11:03:10Z,40296.9,20.98,352,28.183772272153057,1.9551667268450177,43734.316818832274,0,48.63758206984987,34.77592278267995
2020-11-17T11:03:20Z,40241.9,20.97,352,28.147556282773916,1.955163065256776,43683.88768724277,0,48.58715293826037,34.74360113046579
2020-11-17T11:03:30Z,40279.7,20.97,352,28.176969548875295,1.9551210296249788,43724.840406313815,0,48.62810565733141,34.77647314252411
2020-11-17T11:03:40Z,40262.5,20.97,352,28.16358520609426,1.955140154100755,43706.20584895936,0,48.60947109997696,34.76151491192982
2020-11-17T11:03:50Z,40259.1,20.96,352,28.16751761276919,1.9550791073473854,43711.675233006274,0,48.61494048402387,34.774061540591944
2020-11-17T11:04:00Z,40241.9,20.97,352,28.147556282773916,1.955163065256776,43683.88768724277,0,48.58715293826037,34.74360113046579
2020-11-17T11:04:10Z,40214.5,20.97,352,28.126238220776216,1.955193549889288,43654.20231620663,0,48.55746756722423,34.719776272308536
2020-11-17T11:04:20Z,40224.8,20.97,352,28.134251682017343,1.9551820889223273,43665.36142212176,0,48.56862667313935,34.728732036110735
2020-11-17T11:04:30Z,40241.9,20.97,352,28.147556282773916,1.955163065256776,43683.88768724277,0,48.58715293826037,34.74360113046579
2020-11-17T11:04:40Z,40269.4,20.96,352,28.17553434831583,1.9550676540652057,43722.83658334207,0,48.626101834359666,34.78302313036375
2020-11-17T11:04:50Z,40279.7,20.96,352,28.183551400482962,1.9550562024901768,43733.997925738026,0,48.63726317675562,34.791985076981085
2020-11-17T11:05:00Z,40235.1,20.96,352,28.148839069109027,1.9551058012285532,43685.66817227617,0,48.58893342329377,34.753181550845134
2020-11-17T11:05:10Z,40218,20.96,352,28.135531655662277,1.9551248262706702,43667.13811517524,0,48.570403366192835,34.73830574017043
2020-11-17T11:05:20Z,40235.1,20.96,352,28.148839069109027,1.9551058012285532,43685.66817227617,0,48.58893342329377,34.753181550845134
2020-11-17T11:05:30Z,40252.2,20.96,352,28.162147355381897,1.9550867808892103,43704.19820746497,0,48.60746345848256,34.76805834510023
2020-11-17T11:05:40Z,40269.4,20.97,352,28.168954400378034,1.9551324815011935,43713.681342643504,0,48.6169465936611,34.767515478018034
2020-11-17T11:05:50Z,40228.2,20.96,352,28.143469306007542,1.9551134774340513,43678.191134329376,0,48.58145638534697,34.74717891237885
2020-11-17T11:06:00Z,40262.5,20.96,352,28.170163878814854,1.9550753264635603,43715.3595631214,0,48.61862481413899,34.77701969581855
2020-11-17T11:06:10Z,40269.4,20.96,352,28.17553434831583,1.9550676540652057,43722.83658334207,0,48.626101834359666,34.78302313036375
2020-11-17T11:06:20Z,40262.5,20.96,352,28.170163878814854,1.9550753264635603,43715.3595631214,0,48.61862481413899,34.77701969581855
2020-11-17T11:06:30Z,40269.4,20.94,352,28.188701829393093,1.9549379701119758,43741.156670054814,0,48.64442192107241,34.814066944519865
2020-11-17T11:06:40Z,40245.4,20.96,352,28.156855066838936,1.9550943439696242,43696.82954112439,0,48.60009479214198,34.762142309120904
2020-11-17T11:06:50Z,40235.1,20.94,352,28.161993865420648,1.9549761152732432,43703.9730742063,0,48.60723832522389,34.78419682109428
2020-11-17T11:07:00Z,40235.1,20.94,352,28.161993865420648,1.9549761152732432,43703.9730742063,0,48.60723832522389,34.78419682109428
2020-11-17T11:07:10Z,40252.2,20.94,352,28.17530847530375,1.9549570959292482,43722.51067970863,0,48.62577593072622,34.79908784498972
2020-11-17T11:07:20Z,40245.4,20.96,352,28.156855066838936,1.9550943439696242,43696.82954112439,0,48.60009479214198,34.762142309120904
2020-11-17T11:07:30Z,40235.1,20.94,352,28.161993865420648,1.9549761152732432,43703.9730742063,0,48.60723832522389,34.78419682109428
2020-11-17T11:07:40Z,40235.1,20.94,352,28.161993865420648,1.9549761152732432,43703.9730742063,0,48.60723832522389,34.78419682109428
2020-11-17T11:07:50Z,40218,20.94,352,28.148680128923683,1.9549951393255256,43685.43544667748,0,48.588700697695074,34.76930678217871
2020-11-17T11:08:00Z,40228.2,20.94,352,28.15662155084554,1.954983791078671,43696.49298153922,0,48.59975823255681,34.77818844123958
