date,E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,at,bt,Sp_Cond_mS.cm,SalinityInSitu_2pCal
2020-11-17T10:25:00Z,1323.8,21.41,352,0.7138449585495493,2.00964421563635,1426.7334347381138,0,1.4129885554710515,49.959522277862284,1.4267563364001976,0.7720273207732405
2020-11-17T10:25:10Z,1323.8,21.42,352,0.7136838256532003,2.0097038665520053,1426.427766863536,0,1.4129888101942805,49.95952202313905,1.4264501589397738,0.7716795445450075
2020-11-17T10:25:20Z,1323.3,21.43,352,0.7132409722339598,2.0097641723881385,1425.5836003572958,0,1.412989513666369,49.95952131966696,1.4256045850710273,0.7710265623053217
2020-11-17T10:25:30Z,1323.3,21.44,352,0.7130800268615115,2.0098238038335263,1425.278271842988,0,1.4129897681067976,49.95952106522654,1.4252987475124863,0.7706793481790778
2020-11-17T10:25:40Z,1323.8,21.44,352,0.7133617448077705,2.009823139337061,1425.8167673182295,0,1.4129893193605683,49.95952151397277,1.4258381407640084,0.7709846268728345
2020-11-17T10:25:50Z,1323.8,21.46,352,0.7130399103487711,2.0099423733940758,1425.2062156753518,0,1.412989828153604,49.95952100517973,1.425226571211746,0.7702905545256558
2020-11-17T10:26:00Z,1323.8,21.47,352,0.7128790854355375,2.0100019758996797,1424.9011076789398,0,1.4129900824102677,49.95952075092307,1.4249209545308317,0.7699438349541887
2020-11-17T10:26:10Z,1323.8,21.48,352,0.7127183220245759,2.0100615687234056,1424.5961114921433,0,1.4129903365737566,49.95952049675957,1.4246154498395462,0.7695973262405479
2020-11-17T10:26:20Z,1323.8,21.48,352,0.7127183220245759,2.0100615687234056,1424.5961114921433,0,1.4129903365737566,49.95952049675957,1.4246154498395462,0.7695973262405479
2020-11-17T10:26:30Z,1323.8,21.49,352,0.7125576200844844,2.0101211518652993,1424.2912270597042,0,1.412990590644117,49.959520242689216,1.424310057082546,0.7692510282272154
2020-11-17T10:26:40Z,1323.8,21.49,352,0.7125576200844844,2.0101211518652993,1424.2912270597042,0,1.412990590644117,49.959520242689216,1.424310057082546,0.7692510282272154
2020-11-17T10:26:50Z,1324.3,21.51,352,0.7125176758306289,2.0102396253367125,1424.2194831641357,0,1.4129906504306966,49.95952018290264,1.4242381935696284,0.7688633789581929
2020-11-17T10:27:00Z,1324.3,21.51,352,0.7125176758306289,2.0102396253367125,1424.2194831641357,0,1.4129906504306966,49.95952018290264,1.4242381935696284,0.7688633789581929
2020-11-17T10:27:10Z,1324.3,21.52,352,0.7123570940733823,2.010299179539195,1423.9148187574895,0,1.412990904317702,49.959519929015634,1.423933021197374,0.7685175738103662
2020-11-17T10:27:20Z,1324.3,21.52,352,0.7123570940733823,2.010299179539195,1423.9148187574895,0,1.412990904317702,49.959519929015634,1.423933021197374,0.7685175738103662
2020-11-17T10:27:30Z,1324.9,21.52,352,0.712694556020124,2.010298383129424,1424.5599087466057,0,1.4129903667427113,49.959520466590625,1.4245791867346043,0.7688825954049036
2020-11-17T10:27:40Z,1324.9,21.53,352,0.7125339588102494,2.0103579277771586,1424.255218078845,0,1.412990620651601,49.95952021268173,1.4242739880645838,0.7685368345595107
