date,TempInSitu,mV,pH,Serial
2020-10-29T09:39:38Z,19.95,-93.6,8.28,195
2020-10-29T09:39:39Z,19.95,-93.6,8.28,195
2020-10-29T09:39:40Z,19.95,-93.6,8.28,195
2020-10-29T09:39:41Z,19.95,-93.6,8.28,195
2020-10-29T09:39:42Z,19.95,-93.6,8.28,195
2020-10-29T09:39:43Z,19.95,-93.6,8.28,195
2020-10-29T09:39:44Z,19.95,-93.6,8.28,195
2020-10-29T09:39:45Z,19.95,-93.6,8.28,195
2020-10-29T09:39:46Z,19.95,-93.6,8.28,195
2020-10-29T09:39:47Z,19.95,-93.61,8.28,195
2020-10-29T09:39:48Z,19.95,-93.6,8.28,195
2020-10-29T09:39:49Z,19.95,-93.6,8.28,195
2020-10-29T09:39:50Z,19.95,-93.6,8.28,195
2020-10-29T09:39:51Z,19.95,-93.6,8.28,195
2020-10-29T09:39:52Z,19.95,-93.61,8.28,195
2020-10-29T09:39:53Z,19.95,-93.61,8.28,195
2020-10-29T09:39:54Z,19.95,-93.6,8.28,195
2020-10-29T09:39:55Z,19.95,-93.61,8.28,195
2020-10-29T09:39:56Z,19.95,-93.6,8.28,195
2020-10-29T09:39:57Z,19.95,-93.6,8.28,195
2020-10-29T09:39:58Z,19.95,-93.61,8.28,195
2020-10-29T09:39:59Z,19.95,-93.6,8.28,195
2020-10-29T09:40:00Z,19.95,-93.6,8.28,195
2020-10-29T09:40:01Z,19.95,-93.61,8.28,195
2020-10-29T09:40:02Z,19.95,-93.6,8.28,195
2020-10-29T09:40:03Z,19.95,-93.6,8.28,195
2020-10-29T09:40:04Z,19.95,-93.6,8.28,195
2020-10-29T09:40:05Z,19.95,-93.61,8.28,195
2020-10-29T09:40:06Z,19.95,-93.61,8.28,195
2020-10-29T09:40:07Z,19.95,-93.61,8.28,195
2020-10-29T09:40:08Z,19.95,-93.6,8.28,195
2020-10-29T09:40:09Z,19.95,-93.61,8.28,195
2020-10-29T09:40:10Z,19.95,-93.61,8.28,195
2020-10-29T09:40:11Z,19.95,-93.61,8.28,195
2020-10-29T09:40:12Z,19.95,-93.61,8.28,195
2020-10-29T09:40:13Z,19.95,-93.61,8.28,195
2020-10-29T09:40:14Z,19.95,-93.61,8.28,195
2020-10-29T09:40:15Z,19.95,-93.61,8.28,195
2020-10-29T09:40:16Z,19.95,-93.61,8.28,195
2020-10-29T09:40:17Z,19.95,-93.61,8.28,195
2020-10-29T09:40:18Z,19.95,-93.61,8.28,195
2020-10-29T09:40:19Z,19.95,-93.61,8.28,195
2020-10-29T09:40:20Z,19.95,-93.61,8.28,195
2020-10-29T09:40:21Z,19.95,-93.61,8.28,195
2020-10-29T09:40:22Z,19.95,-93.61,8.28,195
2020-10-29T09:40:23Z,19.95,-93.61,8.28,195
2020-10-29T09:40:24Z,19.95,-93.61,8.28,195
2020-10-29T09:40:25Z,19.95,-93.61,8.28,195
2020-10-29T09:40:26Z,19.95,-93.61,8.28,195
2020-10-29T09:40:27Z,19.95,-93.61,8.28,195
2020-10-29T09:40:28Z,19.95,-93.61,8.28,195
2020-10-29T09:40:29Z,19.95,-93.61,8.28,195
2020-10-29T09:40:30Z,19.95,-93.61,8.28,195
2020-10-29T09:40:31Z,19.95,-93.61,8.28,195
2020-10-29T09:40:32Z,19.95,-93.61,8.28,195
2020-10-29T09:40:33Z,19.95,-93.61,8.28,195
2020-10-29T09:40:34Z,19.95,-93.61,8.28,195
2020-10-29T09:40:35Z,19.95,-93.61,8.28,195
2020-10-29T09:40:36Z,19.95,-93.61,8.28,195
2020-10-29T09:40:37Z,19.95,-93.61,8.28,195
2020-10-29T09:40:38Z,19.95,-93.61,8.28,195
2020-10-29T09:40:39Z,19.95,-93.61,8.28,195
2020-10-29T09:40:40Z,19.95,-93.61,8.28,195
2020-10-29T09:40:41Z,19.95,-93.61,8.28,195
2020-10-29T09:40:42Z,19.95,-93.6,8.28,195
2020-10-29T09:40:43Z,19.95,-93.6,8.28,195
2020-10-29T09:40:44Z,19.95,-93.6,8.28,195
2020-10-29T09:40:45Z,19.95,-93.6,8.28,195
2020-10-29T09:40:46Z,19.95,-93.6,8.28,195
2020-10-29T09:40:47Z,19.95,-93.58,8.28,195
2020-10-29T09:40:48Z,19.95,-93.58,8.28,195
2020-10-29T09:40:49Z,19.95,-93.57,8.28,195
2020-10-29T09:40:50Z,19.97,-93.57,8.28,195
2020-10-29T09:40:51Z,19.97,-93.57,8.28,195
2020-10-29T09:40:52Z,19.97,-93.57,8.28,195
2020-10-29T09:40:53Z,19.97,-93.57,8.28,195
2020-10-29T09:40:54Z,19.97,-93.57,8.28,195
2020-10-29T09:40:55Z,19.97,-93.55,8.28,195
2020-10-29T09:40:56Z,19.97,-93.55,8.28,195
2020-10-29T09:40:57Z,19.97,-93.53,8.28,195
2020-10-29T09:40:58Z,19.97,-93.53,8.28,195
2020-10-29T09:40:59Z,19.97,-93.53,8.28,195
2020-10-29T09:41:00Z,19.97,-93.52,8.28,195
2020-10-29T09:41:01Z,19.97,-93.52,8.28,195
2020-10-29T09:41:02Z,19.97,-93.52,8.28,195
2020-10-29T09:41:03Z,19.99,-93.5,8.28,195
2020-10-29T09:41:04Z,19.99,-93.5,8.28,195
2020-10-29T09:41:05Z,19.99,-93.5,8.28,195
2020-10-29T09:41:06Z,19.99,-93.5,8.28,195
2020-10-29T09:41:07Z,19.99,-93.49,8.27,195
2020-10-29T09:41:08Z,19.99,-93.49,8.27,195
2020-10-29T09:41:09Z,19.99,-93.49,8.27,195
2020-10-29T09:41:10Z,20.02,-93.49,8.27,195
2020-10-29T09:41:11Z,20.02,-93.47,8.27,195
2020-10-29T09:41:12Z,20.02,-93.47,8.27,195
2020-10-29T09:41:13Z,20.02,-93.47,8.27,195
2020-10-29T09:41:14Z,20.02,-93.47,8.27,195
2020-10-29T09:41:15Z,20.02,-93.47,8.27,195
2020-10-29T09:41:16Z,20.02,-93.46,8.27,195
2020-10-29T09:41:17Z,20.02,-93.47,8.27,195
2020-10-29T09:41:18Z,20.04,-93.46,8.27,195
2020-10-29T09:41:19Z,20.04,-93.46,8.27,195
2020-10-29T09:41:20Z,20.04,-93.46,8.27,195
2020-10-29T09:41:21Z,20.04,-93.44,8.27,195
2020-10-29T09:41:22Z,20.04,-93.44,8.27,195
2020-10-29T09:41:23Z,20.04,-93.44,8.27,195
2020-10-29T09:41:24Z,20.04,-93.44,8.27,195
2020-10-29T09:41:25Z,20.04,-93.44,8.27,195
2020-10-29T09:41:26Z,20.04,-93.44,8.27,195
2020-10-29T09:41:27Z,20.07,-93.44,8.27,195
2020-10-29T09:41:28Z,20.07,-93.42,8.27,195
2020-10-29T09:41:29Z,20.07,-93.42,8.27,195
2020-10-29T09:41:30Z,20.07,-93.42,8.27,195
2020-10-29T09:41:31Z,20.07,-93.42,8.27,195
2020-10-29T09:41:32Z,20.07,-93.42,8.27,195
2020-10-29T09:41:33Z,20.07,-93.42,8.27,195
2020-10-29T09:41:34Z,20.07,-93.42,8.27,195
2020-10-29T09:41:35Z,20.09,-93.41,8.27,195
2020-10-29T09:41:36Z,20.09,-93.41,8.27,195
2020-10-29T09:41:37Z,20.09,-93.41,8.27,195
2020-10-29T09:41:38Z,20.09,-93.41,8.27,195
2020-10-29T09:41:39Z,20.09,-93.39,8.27,195
2020-10-29T09:41:40Z,20.09,-93.41,8.27,195
2020-10-29T09:41:41Z,20.09,-93.39,8.27,195
2020-10-29T09:41:42Z,20.09,-93.39,8.27,195
2020-10-29T09:41:43Z,20.09,-93.39,8.27,195
2020-10-29T09:41:44Z,20.09,-93.39,8.27,195
2020-10-29T09:41:45Z,20.11,-93.39,8.27,195
2020-10-29T09:41:46Z,20.11,-93.38,8.27,195
2020-10-29T09:41:47Z,20.11,-93.38,8.27,195
2020-10-29T09:41:48Z,20.11,-93.38,8.27,195
2020-10-29T09:41:49Z,20.11,-93.36,8.27,195
2020-10-29T09:41:50Z,20.11,-93.36,8.27,195
2020-10-29T09:41:51Z,20.11,-93.36,8.27,195
2020-10-29T09:41:52Z,20.11,-93.36,8.27,195
2020-10-29T09:41:53Z,20.11,-93.36,8.27,195
2020-10-29T09:41:54Z,20.11,-93.36,8.27,195
2020-10-29T09:41:55Z,20.11,-93.35,8.27,195
2020-10-29T09:41:56Z,20.14,-93.35,8.27,195
2020-10-29T09:41:57Z,20.14,-93.35,8.27,195
2020-10-29T09:41:58Z,20.14,-93.35,8.27,195
2020-10-29T09:41:59Z,20.14,-93.35,8.27,195
2020-10-29T09:42:00Z,20.14,-93.33,8.27,195
2020-10-29T09:42:01Z,20.14,-93.33,8.27,195
2020-10-29T09:42:02Z,20.14,-93.33,8.27,195
2020-10-29T09:42:03Z,20.14,-93.33,8.27,195
2020-10-29T09:42:04Z,20.14,-93.32,8.27,195
2020-10-29T09:42:05Z,20.14,-93.32,8.27,195
2020-10-29T09:42:06Z,20.14,-93.32,8.27,195
2020-10-29T09:42:07Z,20.16,-93.32,8.27,195
2020-10-29T09:42:08Z,20.16,-93.32,8.27,195
2020-10-29T09:42:09Z,20.16,-93.3,8.27,195
2020-10-29T09:42:10Z,20.16,-93.3,8.27,195
2020-10-29T09:42:11Z,20.16,-93.3,8.27,195
2020-10-29T09:42:12Z,20.16,-93.3,8.27,195
2020-10-29T09:42:13Z,20.16,-93.3,8.27,195
2020-10-29T09:42:14Z,20.16,-93.28,8.27,195
2020-10-29T09:42:15Z,20.16,-93.28,8.27,195
2020-10-29T09:42:16Z,20.16,-93.28,8.27,195
2020-10-29T09:42:17Z,20.18,-93.28,8.27,195
2020-10-29T09:42:18Z,20.18,-93.28,8.27,195
2020-10-29T09:42:19Z,20.18,-93.27,8.27,195
2020-10-29T09:42:20Z,20.18,-93.27,8.27,195
2020-10-29T09:42:21Z,20.18,-93.27,8.27,195
2020-10-29T09:42:22Z,20.18,-93.25,8.27,195
2020-10-29T09:42:23Z,20.18,-93.25,8.27,195
2020-10-29T09:42:24Z,20.18,-93.25,8.27,195
2020-10-29T09:42:25Z,20.18,-93.25,8.27,195
2020-10-29T09:42:26Z,20.21,-93.25,8.27,195
2020-10-29T09:42:27Z,20.21,-93.24,8.27,195
2020-10-29T09:42:28Z,20.21,-93.24,8.27,195
2020-10-29T09:42:29Z,20.21,-93.24,8.27,195
2020-10-29T09:42:30Z,20.21,-93.24,8.27,195
2020-10-29T09:42:31Z,20.21,-93.24,8.27,195
2020-10-29T09:42:32Z,20.21,-93.22,8.27,195
2020-10-29T09:42:33Z,20.23,-93.22,8.27,195
2020-10-29T09:42:34Z,20.23,-93.21,8.27,195
2020-10-29T09:42:35Z,20.23,-93.22,8.27,195
2020-10-29T09:42:36Z,20.23,-93.21,8.27,195
2020-10-29T09:42:37Z,20.23,-93.21,8.27,195
2020-10-29T09:42:38Z,20.26,-93.21,8.27,195
2020-10-29T09:42:39Z,20.26,-93.21,8.27,195
2020-10-29T09:42:40Z,20.26,-93.19,8.27,195
2020-10-29T09:42:41Z,20.26,-93.19,8.27,195
2020-10-29T09:42:42Z,20.26,-93.19,8.27,195
2020-10-29T09:42:43Z,20.26,-93.19,8.27,195
2020-10-29T09:42:44Z,20.28,-93.19,8.27,195
2020-10-29T09:42:45Z,20.28,-93.17,8.27,195
2020-10-29T09:42:46Z,20.28,-93.17,8.27,195
2020-10-29T09:42:47Z,20.28,-93.17,8.27,195
2020-10-29T09:42:48Z,20.28,-93.16,8.27,195
2020-10-29T09:42:49Z,20.3,-93.16,8.27,195
2020-10-29T09:42:50Z,20.3,-93.16,8.27,195
2020-10-29T09:42:51Z,20.3,-93.16,8.27,195
2020-10-29T09:42:52Z,20.3,-93.16,8.27,195
2020-10-29T09:42:53Z,20.3,-93.14,8.27,195
2020-10-29T09:42:54Z,20.3,-93.14,8.27,195
2020-10-29T09:42:55Z,20.33,-93.14,8.27,195
2020-10-29T09:42:56Z,20.33,-93.14,8.27,195
2020-10-29T09:42:57Z,20.33,-93.14,8.27,195
2020-10-29T09:42:58Z,20.33,-93.13,8.27,195
2020-10-29T09:42:59Z,20.33,-93.13,8.27,195
2020-10-29T09:43:00Z,20.35,-93.13,8.27,195
2020-10-29T09:43:01Z,20.35,-93.13,8.27,195
2020-10-29T09:43:02Z,20.35,-93.11,8.27,195
2020-10-29T09:43:03Z,20.35,-93.11,8.27,195
2020-10-29T09:43:04Z,20.35,-93.11,8.27,195
2020-10-29T09:43:05Z,20.38,-93.11,8.27,195
2020-10-29T09:43:06Z,20.38,-93.11,8.27,195
2020-10-29T09:43:07Z,20.38,-93.1,8.27,195
2020-10-29T09:43:08Z,20.38,-93.1,8.27,195
2020-10-29T09:43:09Z,20.38,-93.1,8.27,195
2020-10-29T09:43:10Z,20.38,-93.08,8.27,195
2020-10-29T09:43:11Z,20.4,-93.1,8.27,195
2020-10-29T09:43:12Z,20.4,-93.08,8.27,195
2020-10-29T09:43:13Z,20.4,-93.08,8.27,195
2020-10-29T09:43:14Z,20.4,-93.08,8.27,195
2020-10-29T09:43:15Z,20.4,-93.07,8.27,195
2020-10-29T09:43:16Z,20.42,-93.07,8.27,195
2020-10-29T09:43:17Z,20.42,-93.07,8.27,195
2020-10-29T09:43:18Z,20.42,-93.07,8.27,195
2020-10-29T09:43:19Z,20.42,-93.07,8.27,195
2020-10-29T09:43:20Z,20.42,-93.05,8.27,195
2020-10-29T09:43:21Z,20.42,-93.05,8.27,195
2020-10-29T09:43:22Z,20.45,-93.05,8.27,195
2020-10-29T09:43:23Z,20.45,-93.05,8.27,195
2020-10-29T09:43:24Z,20.45,-93.03,8.27,195
2020-10-29T09:43:25Z,20.45,-93.03,8.27,195
2020-10-29T09:43:26Z,20.45,-93.03,8.27,195
2020-10-29T09:43:27Z,20.47,-93.03,8.27,195
2020-10-29T09:43:28Z,20.47,-93.02,8.27,195
2020-10-29T09:43:29Z,20.47,-93.02,8.27,195
2020-10-29T09:43:30Z,20.47,-93.02,8.27,195
2020-10-29T09:43:31Z,20.47,-93.02,8.27,195
2020-10-29T09:43:32Z,20.49,-93,8.26,195
2020-10-29T09:43:33Z,20.49,-93,8.26,195
2020-10-29T09:43:34Z,20.49,-93,8.26,195
2020-10-29T09:43:35Z,20.49,-93,8.26,195
2020-10-29T09:43:36Z,20.49,-93,8.26,195
2020-10-29T09:43:37Z,20.52,-92.99,8.26,195
2020-10-29T09:43:38Z,20.52,-93,8.26,195
2020-10-29T09:43:39Z,20.52,-92.99,8.26,195
2020-10-29T09:43:40Z,20.52,-92.99,8.26,195
2020-10-29T09:43:41Z,20.52,-92.99,8.26,195
2020-10-29T09:43:42Z,20.54,-92.97,8.26,195
2020-10-29T09:43:43Z,20.54,-92.97,8.26,195
2020-10-29T09:43:44Z,20.54,-92.97,8.26,195
2020-10-29T09:43:45Z,20.54,-92.97,8.26,195
2020-10-29T09:43:46Z,20.54,-92.97,8.26,195
2020-10-29T09:43:47Z,20.57,-92.97,8.26,195
2020-10-29T09:43:48Z,20.57,-92.96,8.26,195
2020-10-29T09:43:49Z,20.57,-92.96,8.26,195
2020-10-29T09:43:50Z,20.57,-92.96,8.26,195
2020-10-29T09:43:51Z,20.57,-92.96,8.26,195
2020-10-29T09:43:52Z,20.59,-92.94,8.26,195
2020-10-29T09:43:53Z,20.59,-92.94,8.26,195
2020-10-29T09:43:54Z,20.59,-92.94,8.26,195
2020-10-29T09:43:55Z,20.59,-92.94,8.26,195
2020-10-29T09:43:56Z,20.59,-92.92,8.26,195
2020-10-29T09:43:57Z,20.61,-92.92,8.26,195
2020-10-29T09:43:58Z,20.61,-92.92,8.26,195
2020-10-29T09:43:59Z,20.61,-92.92,8.26,195
2020-10-29T09:44:00Z,20.61,-92.92,8.26,195
2020-10-29T09:44:01Z,20.61,-92.92,8.26,195
2020-10-29T09:44:02Z,20.64,-92.91,8.26,195
2020-10-29T09:44:03Z,20.64,-92.91,8.26,195
2020-10-29T09:44:04Z,20.64,-92.91,8.26,195
2020-10-29T09:44:05Z,20.64,-92.89,8.26,195
2020-10-29T09:44:06Z,20.64,-92.91,8.26,195
2020-10-29T09:44:07Z,20.66,-92.89,8.26,195
2020-10-29T09:44:08Z,20.66,-92.89,8.26,195
2020-10-29T09:44:09Z,20.66,-92.89,8.26,195
2020-10-29T09:44:10Z,20.66,-92.88,8.26,195
2020-10-29T09:44:11Z,20.66,-92.88,8.26,195
2020-10-29T09:44:12Z,20.69,-92.88,8.26,195
2020-10-29T09:44:13Z,20.69,-92.88,8.26,195
2020-10-29T09:44:14Z,20.69,-92.86,8.26,195
2020-10-29T09:44:15Z,20.69,-92.86,8.26,195
2020-10-29T09:44:16Z,20.69,-92.86,8.26,195
2020-10-29T09:44:17Z,20.71,-92.86,8.26,195
2020-10-29T09:44:18Z,20.71,-92.86,8.26,195
2020-10-29T09:44:19Z,20.71,-92.86,8.26,195
2020-10-29T09:44:20Z,20.71,-92.86,8.26,195
2020-10-29T09:44:21Z,20.73,-92.85,8.26,195
2020-10-29T09:44:22Z,20.73,-92.85,8.26,195
2020-10-29T09:44:23Z,20.73,-92.88,8.26,195
2020-10-29T09:44:24Z,20.73,-92.86,8.26,195
2020-10-29T09:44:25Z,20.73,-92.85,8.26,195
2020-10-29T09:44:26Z,20.76,-92.85,8.26,195
2020-10-29T09:44:27Z,20.76,-92.85,8.26,195
2020-10-29T09:44:28Z,20.76,-92.83,8.26,195
2020-10-29T09:44:29Z,20.76,-92.82,8.26,195
2020-10-29T09:44:30Z,20.76,-92.82,8.26,195
2020-10-29T09:44:31Z,20.78,-92.82,8.26,195
2020-10-29T09:44:32Z,20.78,-92.82,8.26,195
2020-10-29T09:44:33Z,20.78,-92.82,8.26,195
2020-10-29T09:44:34Z,20.78,-92.82,8.26,195
2020-10-29T09:44:35Z,20.8,-92.82,8.26,195
2020-10-29T09:44:36Z,20.8,-92.8,8.26,195
2020-10-29T09:44:37Z,20.8,-92.8,8.26,195
2020-10-29T09:44:38Z,20.8,-92.8,8.26,195
2020-10-29T09:44:39Z,20.8,-92.78,8.26,195
2020-10-29T09:44:40Z,20.83,-92.8,8.26,195
2020-10-29T09:44:41Z,20.83,-92.78,8.26,195
2020-10-29T09:44:42Z,20.83,-92.78,8.26,195
2020-10-29T09:44:43Z,20.83,-92.78,8.26,195
2020-10-29T09:44:44Z,20.85,-92.78,8.26,195
2020-10-29T09:44:45Z,20.85,-92.78,8.26,195
2020-10-29T09:44:46Z,20.85,-92.77,8.26,195
2020-10-29T09:44:47Z,20.85,-92.77,8.26,195
2020-10-29T09:44:48Z,20.85,-92.77,8.26,195
2020-10-29T09:44:49Z,20.88,-92.77,8.26,195
2020-10-29T09:44:50Z,20.88,-92.75,8.26,195
2020-10-29T09:44:51Z,20.88,-92.75,8.26,195
2020-10-29T09:44:52Z,20.88,-92.75,8.26,195
2020-10-29T09:44:53Z,20.88,-92.75,8.26,195
2020-10-29T09:44:54Z,20.9,-92.75,8.26,195
2020-10-29T09:44:55Z,20.9,-92.74,8.26,195
2020-10-29T09:44:56Z,20.9,-92.74,8.26,195
2020-10-29T09:44:57Z,20.9,-92.74,8.26,195
2020-10-29T09:44:58Z,20.92,-92.74,8.26,195
2020-10-29T09:44:59Z,20.92,-92.74,8.26,195
2020-10-29T09:45:00Z,20.92,-92.74,8.26,195
2020-10-29T09:45:01Z,20.92,-92.72,8.26,195
2020-10-29T09:45:02Z,20.92,-92.72,8.26,195
2020-10-29T09:45:03Z,20.95,-92.72,8.26,195
2020-10-29T09:45:04Z,20.95,-92.72,8.26,195
2020-10-29T09:45:05Z,20.95,-92.72,8.26,195
2020-10-29T09:45:06Z,20.95,-92.71,8.26,195
2020-10-29T09:45:07Z,20.95,-92.71,8.26,195
2020-10-29T09:45:08Z,20.97,-92.71,8.26,195
2020-10-29T09:45:09Z,20.97,-92.71,8.26,195
2020-10-29T09:45:10Z,20.97,-92.71,8.26,195
2020-10-29T09:45:11Z,20.97,-92.69,8.26,195
2020-10-29T09:45:12Z,21,-92.69,8.26,195
2020-10-29T09:45:13Z,21,-92.69,8.26,195
2020-10-29T09:45:14Z,21,-92.69,8.26,195
2020-10-29T09:45:15Z,21,-92.67,8.26,195
2020-10-29T09:45:16Z,21,-92.67,8.26,195
2020-10-29T09:45:17Z,21.02,-92.67,8.26,195
2020-10-29T09:45:18Z,21.02,-92.67,8.26,195
2020-10-29T09:45:19Z,21.02,-92.67,8.26,195
2020-10-29T09:45:20Z,21.02,-92.66,8.26,195
2020-10-29T09:45:21Z,21.02,-92.66,8.26,195
2020-10-29T09:45:22Z,21.04,-92.66,8.26,195
2020-10-29T09:45:23Z,21.04,-92.66,8.26,195
2020-10-29T09:45:24Z,21.04,-92.64,8.26,195
2020-10-29T09:45:25Z,21.04,-92.64,8.26,195
2020-10-29T09:45:26Z,21.07,-92.64,8.26,195
2020-10-29T09:45:27Z,21.07,-92.64,8.26,195
2020-10-29T09:45:28Z,21.07,-92.64,8.26,195
2020-10-29T09:45:29Z,21.07,-92.64,8.26,195
2020-10-29T09:45:30Z,21.07,-92.64,8.26,195
2020-10-29T09:45:31Z,21.09,-92.64,8.26,195
2020-10-29T09:45:32Z,21.09,-92.64,8.26,195
2020-10-29T09:45:33Z,21.09,-92.63,8.26,195
2020-10-29T09:45:34Z,21.09,-92.63,8.26,195
2020-10-29T09:45:35Z,21.09,-92.63,8.26,195
2020-10-29T09:45:36Z,21.11,-92.63,8.26,195
2020-10-29T09:45:37Z,21.11,-92.63,8.26,195
2020-10-29T09:45:38Z,21.11,-92.61,8.26,195
2020-10-29T09:45:39Z,21.11,-92.61,8.26,195
2020-10-29T09:45:40Z,21.11,-92.61,8.26,195
2020-10-29T09:45:41Z,21.14,-92.61,8.26,195
2020-10-29T09:45:42Z,21.14,-92.6,8.26,195
2020-10-29T09:45:43Z,21.14,-92.61,8.26,195
2020-10-29T09:45:44Z,21.14,-92.63,8.26,195
2020-10-29T09:45:45Z,21.14,-92.57,8.25,195
2020-10-29T09:45:46Z,21.16,-92.6,8.25,195
2020-10-29T09:45:47Z,21.16,-92.6,8.25,195
2020-10-29T09:45:48Z,21.16,-92.6,8.25,195
2020-10-29T09:45:49Z,21.16,-92.58,8.25,195
2020-10-29T09:45:50Z,21.19,-92.58,8.25,195
2020-10-29T09:45:51Z,21.19,-92.58,8.25,195
2020-10-29T09:45:52Z,21.19,-92.58,8.25,195
2020-10-29T09:45:53Z,21.19,-92.57,8.25,195
2020-10-29T09:45:54Z,21.19,-92.58,8.25,195
2020-10-29T09:45:55Z,21.21,-92.57,8.25,195
2020-10-29T09:45:56Z,21.21,-92.57,8.25,195
2020-10-29T09:45:57Z,21.21,-92.57,8.25,195
2020-10-29T09:45:58Z,21.21,-92.57,8.25,195
2020-10-29T09:45:59Z,21.21,-92.57,8.25,195
2020-10-29T09:46:00Z,21.23,-92.55,8.25,195
2020-10-29T09:46:01Z,21.23,-92.55,8.25,195
2020-10-29T09:46:02Z,21.23,-92.55,8.25,195
2020-10-29T09:46:03Z,21.23,-92.55,8.25,195
2020-10-29T09:46:04Z,21.23,-92.55,8.25,195
2020-10-29T09:46:05Z,21.26,-92.55,8.25,195
2020-10-29T09:46:06Z,21.26,-92.53,8.25,195
2020-10-29T09:46:07Z,21.26,-92.53,8.25,195
2020-10-29T09:46:08Z,21.26,-92.53,8.25,195
2020-10-29T09:46:09Z,21.26,-92.53,8.25,195
2020-10-29T09:46:10Z,21.28,-92.53,8.25,195
2020-10-29T09:46:11Z,21.28,-92.53,8.25,195
2020-10-29T09:46:12Z,21.28,-92.53,8.25,195
2020-10-29T09:46:13Z,21.28,-92.53,8.25,195
2020-10-29T09:46:14Z,21.28,-92.52,8.25,195
2020-10-29T09:46:15Z,21.31,-92.52,8.25,195
2020-10-29T09:46:16Z,21.31,-92.52,8.25,195
2020-10-29T09:46:17Z,21.31,-92.52,8.25,195
2020-10-29T09:46:18Z,21.31,-92.52,8.25,195
2020-10-29T09:46:19Z,21.31,-92.5,8.25,195
2020-10-29T09:46:20Z,21.33,-92.5,8.25,195
2020-10-29T09:46:21Z,21.33,-92.5,8.25,195
2020-10-29T09:46:22Z,21.33,-92.5,8.25,195
2020-10-29T09:46:23Z,21.33,-92.5,8.25,195
2020-10-29T09:46:24Z,21.33,-92.5,8.25,195
2020-10-29T09:46:25Z,21.35,-92.49,8.25,195
