date,TempInSitu,pH,mV,pHcal,mVTris
2020-10-28 16:28:02,25.08,8.23,-92.71,8.081795108843487,-93.1362444425021
2020-10-28 16:28:03,25.08,8.23,-92.71,8.081795108843487,-93.1362444425021
2020-10-28 16:28:04,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:05,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:06,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:07,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:08,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:09,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:10,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:11,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:12,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:13,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:14,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:15,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:16,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:28:17,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:18,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:19,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:20,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:21,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:22,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:23,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:24,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:25,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:26,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:27,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:28,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:29,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:30,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:31,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:32,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:33,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:34,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:35,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:36,25.1,8.23,-92.69,8.081301746061936,-93.10858916905855
2020-10-28 16:28:37,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:38,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:39,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:40,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:41,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:42,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:43,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:44,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:45,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:46,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:47,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:48,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:49,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:50,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:51,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:28:52,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:53,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:54,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:28:55,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:28:56,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:28:57,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:28:58,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:28:59,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:00,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:01,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:02,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:03,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:04,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:05,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:06,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:07,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:08,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:09,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:10,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:11,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:12,25.1,8.23,-92.71,8.081639702327827,-93.10858916905855
2020-10-28 16:29:13,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:14,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:15,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:16,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:17,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:18,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:19,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:20,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:21,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:22,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:23,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:24,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:25,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:26,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:27,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:28,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:29,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:30,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:31,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:32,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:33,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:34,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:35,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:36,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:37,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:38,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:39,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:40,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:41,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:42,25.1,8.23,-92.72,8.081808680460773,-93.10858916905855
2020-10-28 16:29:43,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:44,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:45,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:46,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:47,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:48,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:49,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:50,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:51,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:52,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:53,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:54,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:55,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:56,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:57,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:58,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:29:59,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:00,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:30:01,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:30:02,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:03,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:30:04,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:30:05,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:30:06,25.1,8.23,-92.74,8.082146636726664,-93.10858916905855
2020-10-28 16:30:07,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:08,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:09,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:10,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:11,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:12,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:13,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:14,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:15,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:16,25.1,8.24,-92.77,8.082653571125501,-93.10858916905855
2020-10-28 16:30:17,25.1,8.24,-92.77,8.082653571125501,-93.10858916905855
2020-10-28 16:30:18,25.1,8.24,-92.77,8.082653571125501,-93.10858916905855
2020-10-28 16:30:19,25.1,8.24,-92.77,8.082653571125501,-93.10858916905855
2020-10-28 16:30:20,25.1,8.24,-92.77,8.082653571125501,-93.10858916905855
2020-10-28 16:30:21,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:22,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:23,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:24,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
2020-10-28 16:30:25,25.1,8.23,-92.75,8.08231561485961,-93.10858916905855
