"Plot Title: 20739332"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20739332, SEN S/N: 20739332)","Specific Conductance, μS/cm (LGR S/N: 20739332)","Salinity, ppt (LGR S/N: 20739332)"
87,03/05/20 05:13:15 PM,23.62,0.0,0.0123
88,03/05/20 05:13:25 PM,23.61,0.0,0.0123
89,03/05/20 05:13:35 PM,23.60,0.0,0.0123
90,03/05/20 05:13:45 PM,23.59,0.0,0.0123
91,03/05/20 05:13:55 PM,23.57,0.0,0.0123
92,03/05/20 05:14:05 PM,23.56,0.0,0.0123
93,03/05/20 05:14:15 PM,23.56,0.0,0.0123
94,03/05/20 05:14:25 PM,23.55,0.0,0.0123
95,03/05/20 05:14:35 PM,23.54,0.0,0.0123
96,03/05/20 05:14:45 PM,23.52,0.0,0.0123
97,03/05/20 05:14:55 PM,23.51,0.0,0.0123
98,03/05/20 05:15:05 PM,23.50,0.0,0.0123
99,03/05/20 05:15:15 PM,23.50,0.0,0.0123
100,03/05/20 05:15:25 PM,23.49,0.0,0.0123
101,03/05/20 05:15:35 PM,23.47,0.0,0.0123
102,03/05/20 05:15:45 PM,23.47,0.0,0.0123
103,03/05/20 05:15:55 PM,23.45,0.0,0.0123
104,03/05/20 05:16:05 PM,23.45,0.0,0.0123
105,03/05/20 05:16:15 PM,23.44,0.0,0.0123
106,03/05/20 05:16:25 PM,23.42,0.0,0.0123
107,03/05/20 05:16:35 PM,23.41,0.0,0.0123
108,03/05/20 05:16:45 PM,23.40,0.0,0.0123
109,03/05/20 05:16:55 PM,23.39,0.0,0.0123
110,03/05/20 05:17:05 PM,23.37,0.0,0.0123
111,03/05/20 05:17:15 PM,23.36,0.0,0.0123
112,03/05/20 05:17:25 PM,23.35,0.0,0.0123
113,03/05/20 05:17:35 PM,23.32,0.0,0.0123
114,03/05/20 05:17:45 PM,23.32,0.0,0.0123
115,03/05/20 05:17:55 PM,23.31,0.0,0.0123
116,03/05/20 05:18:05 PM,23.30,0.0,0.0123
117,03/05/20 05:18:15 PM,23.30,0.0,0.0123
118,03/05/20 05:18:25 PM,23.28,0.0,0.0123
119,03/05/20 05:18:35 PM,23.27,0.0,0.0123
120,03/05/20 05:18:45 PM,23.26,0.0,0.0123
121,03/05/20 05:18:55 PM,23.25,0.0,0.0123
122,03/05/20 05:19:05 PM,23.25,0.0,0.0123
123,03/05/20 05:19:15 PM,23.26,0.0,0.0123
124,03/05/20 05:19:25 PM,23.26,0.0,0.0123
125,03/05/20 05:19:35 PM,23.25,0.0,0.0123
126,03/05/20 05:19:45 PM,23.23,0.0,0.0123
127,03/05/20 05:19:55 PM,23.22,0.0,0.0123
