MiniDOT Logger Concatenated Data File
Sensor:             7450-735719
Concatenation Date: 2020Mar09 16:09:36 PDT

DO concentration compensated for salinity: 32.4 (ppt)
Saturation computed at elevation: 0.0 (meter)

"            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q"
"                1583404560,           2020-03-05 10:36:00,           2020-03-05 02:36:00,      3.440000,     20.620000,          7.112177,                    95.788089,      0.979000"
"                1583404620,           2020-03-05 10:37:00,           2020-03-05 02:37:00,      3.440000,     20.620000,          7.112177,                    95.788089,      0.979000"
"                1583404680,           2020-03-05 10:38:00,           2020-03-05 02:38:00,      3.440000,     20.620000,          7.108870,                    95.743552,      0.979000"
"                1583404740,           2020-03-05 10:39:00,           2020-03-05 02:39:00,      3.440000,     20.612000,          7.104656,                    95.672819,      0.979000"
"                1583404800,           2020-03-05 10:40:00,           2020-03-05 02:40:00,      3.440000,     20.620000,          7.113831,                    95.810357,      0.979000"
"                1583404860,           2020-03-05 10:41:00,           2020-03-05 02:41:00,      3.440000,     20.612000,          7.106309,                    95.695084,      0.979000"
"                1583404920,           2020-03-05 10:42:00,           2020-03-05 02:42:00,      3.440000,     20.620000,          7.099777,                    95.621075,      0.978000"
"                1583404980,           2020-03-05 10:43:00,           2020-03-05 02:43:00,      3.440000,     20.612000,          7.114576,                    95.806409,      0.979000"
"                1583405040,           2020-03-05 10:44:00,           2020-03-05 02:44:00,      3.440000,     20.612000,          7.107963,                    95.717349,      0.979000"
"                1583405100,           2020-03-05 10:45:00,           2020-03-05 02:45:00,      3.440000,     20.612000,          7.101349,                    95.628289,      0.978000"
"                1583405160,           2020-03-05 10:46:00,           2020-03-05 02:46:00,      3.440000,     20.620000,          7.106390,                    95.710149,      0.979000"
"                1583405220,           2020-03-05 10:47:00,           2020-03-05 02:47:00,      3.440000,     20.628000,          7.106471,                    95.725214,      0.979000"
"                1583405280,           2020-03-05 10:48:00,           2020-03-05 02:48:00,      3.440000,     20.620000,          7.106390,                    95.710149,      0.979000"
"                1583405340,           2020-03-05 10:49:00,           2020-03-05 02:49:00,      3.440000,     20.612000,          7.113749,                    95.795277,      0.979000"
"                1583405400,           2020-03-05 10:50:00,           2020-03-05 02:50:00,      3.440000,     20.620000,          7.103910,                    95.676746,      0.979000"
"                1583405460,           2020-03-05 10:51:00,           2020-03-05 02:51:00,      3.440000,     20.620000,          7.104737,                    95.687880,      0.979000"
"                1583405520,           2020-03-05 10:52:00,           2020-03-05 02:52:00,      3.440000,     20.612000,          7.109616,                    95.739614,      0.979000"
"                1583405580,           2020-03-05 10:53:00,           2020-03-05 02:53:00,      3.440000,     20.628000,          7.103991,                    95.691806,      0.979000"
"                1583405640,           2020-03-05 10:54:00,           2020-03-05 02:54:00,      3.440000,     20.612000,          7.107136,                    95.706217,      0.979000"
"                1583405700,           2020-03-05 10:55:00,           2020-03-05 02:55:00,      3.440000,     20.620000,          7.109697,                    95.754686,      0.979000"
"                1583405760,           2020-03-05 10:56:00,           2020-03-05 02:56:00,      3.440000,     20.612000,          7.103829,                    95.661686,      0.979000"
"                1583405820,           2020-03-05 10:57:00,           2020-03-05 02:57:00,      3.440000,     20.620000,          7.112177,                    95.788089,      0.979000"
"                1583405880,           2020-03-05 10:58:00,           2020-03-05 02:58:00,      3.440000,     20.612000,          7.107963,                    95.717349,      0.979000"
"                1583405940,           2020-03-05 10:59:00,           2020-03-05 02:59:00,      3.440000,     20.620000,          7.103910,                    95.676746,      0.979000"
"                1583406000,           2020-03-05 11:00:00,           2020-03-05 03:00:00,      3.440000,     20.628000,          7.103164,                    95.680670,      0.979000"
"                1583406060,           2020-03-05 11:01:00,           2020-03-05 03:01:00,      3.440000,     20.620000,          7.106390,                    95.710149,      0.979000"
"                1583406120,           2020-03-05 11:02:00,           2020-03-05 03:02:00,      3.440000,     20.620000,          7.109697,                    95.754686,      0.979000"
"                1583406180,           2020-03-05 11:03:00,           2020-03-05 03:03:00,      3.440000,     20.612000,          7.111269,                    95.761879,      0.979000"
"                1583406240,           2020-03-05 11:04:00,           2020-03-05 03:04:00,      3.440000,     20.612000,          7.107963,                    95.717349,      0.979000"
"                1583406300,           2020-03-05 11:05:00,           2020-03-05 03:05:00,      3.440000,     20.620000,          7.111350,                    95.776954,      0.979000"
"                1583406360,           2020-03-05 11:06:00,           2020-03-05 03:06:00,      3.440000,     20.603000,          7.109525,                    95.722659,      0.979000"
"                1583406420,           2020-03-05 11:07:00,           2020-03-05 03:07:00,      3.440000,     20.603000,          7.112831,                    95.767181,      0.979000"
"                1583406480,           2020-03-05 11:08:00,           2020-03-05 03:08:00,      3.440000,     20.612000,          7.107136,                    95.706217,      0.979000"
"                1583406540,           2020-03-05 11:09:00,           2020-03-05 03:09:00,      3.440000,     20.620000,          7.108044,                    95.732417,      0.979000"
"                1583406600,           2020-03-05 11:10:00,           2020-03-05 03:10:00,      3.440000,     20.603000,          7.112005,                    95.756050,      0.979000"
"                1583406660,           2020-03-05 11:11:00,           2020-03-05 03:11:00,      3.440000,     20.612000,          7.103829,                    95.661686,      0.979000"
"                1583406720,           2020-03-05 11:12:00,           2020-03-05 03:12:00,      3.440000,     20.612000,          7.107136,                    95.706217,      0.979000"
"                1583406780,           2020-03-05 11:13:00,           2020-03-05 03:13:00,      3.440000,     20.612000,          7.109616,                    95.739614,      0.979000"
"                1583406840,           2020-03-05 11:14:00,           2020-03-05 03:14:00,      3.440000,     20.612000,          7.103829,                    95.661686,      0.979000"
"                1583406900,           2020-03-05 11:15:00,           2020-03-05 03:15:00,      3.440000,     20.595000,          7.106964,                    95.674202,      0.979000"
"                1583406960,           2020-03-05 11:16:00,           2020-03-05 03:16:00,      3.440000,     20.603000,          7.111178,                    95.744920,      0.979000"
"                1583407020,           2020-03-05 11:17:00,           2020-03-05 03:17:00,      3.440000,     20.612000,          7.108789,                    95.728482,      0.979000"
"                1583407080,           2020-03-05 11:18:00,           2020-03-05 03:18:00,      3.440000,     20.612000,          7.104656,                    95.672819,      0.979000"
"                1583407140,           2020-03-05 11:19:00,           2020-03-05 03:19:00,      3.440000,     20.603000,          7.107871,                    95.700398,      0.979000"
"                1583407200,           2020-03-05 11:20:00,           2020-03-05 03:20:00,      3.440000,     20.595000,          7.114404,                    95.774361,      0.979000"
"                1583407260,           2020-03-05 11:21:00,           2020-03-05 03:21:00,      3.440000,     20.628000,          7.108951,                    95.758622,      0.979000"
"                1583407320,           2020-03-05 11:22:00,           2020-03-05 03:22:00,      3.440000,     20.603000,          7.107871,                    95.700398,      0.979000"
"                1583407380,           2020-03-05 11:23:00,           2020-03-05 03:23:00,      3.440000,     20.603000,          7.106218,                    95.678137,      0.979000"
"                1583407440,           2020-03-05 11:24:00,           2020-03-05 03:24:00,      3.440000,     20.603000,          7.110351,                    95.733789,      0.979000"
"                1583407500,           2020-03-05 11:25:00,           2020-03-05 03:25:00,      3.440000,     20.603000,          7.107045,                    95.689267,      0.978000"
"                1583407560,           2020-03-05 11:26:00,           2020-03-05 03:26:00,      3.440000,     20.595000,          7.117710,                    95.818876,      0.979000"
"                1583407620,           2020-03-05 11:27:00,           2020-03-05 03:27:00,      3.440000,     20.612000,          7.101349,                    95.628289,      0.979000"
"                1583407680,           2020-03-05 11:28:00,           2020-03-05 03:28:00,      3.440000,     20.603000,          7.108698,                    95.711528,      0.979000"
"                1583407740,           2020-03-05 11:29:00,           2020-03-05 03:29:00,      3.440000,     20.628000,          7.098204,                    95.613854,      0.978000"
"                1583407800,           2020-03-05 11:30:00,           2020-03-05 03:30:00,      3.440000,     20.620000,          7.105564,                    95.699015,      0.979000"
"                1583407860,           2020-03-05 11:31:00,           2020-03-05 03:31:00,      3.440000,     20.612000,          7.105482,                    95.683951,      0.979000"
"                1583407920,           2020-03-05 11:32:00,           2020-03-05 03:32:00,      3.440000,     20.603000,          7.109525,                    95.722659,      0.979000"
"                1583407980,           2020-03-05 11:33:00,           2020-03-05 03:33:00,      3.440000,     20.603000,          7.114485,                    95.789442,      0.979000"
"                1583408040,           2020-03-05 11:34:00,           2020-03-05 03:34:00,      3.440000,     20.603000,          7.115312,                    95.800573,      0.979000"
"                1583408100,           2020-03-05 11:35:00,           2020-03-05 03:35:00,      3.440000,     20.603000,          7.112005,                    95.756050,      0.979000"
"                1583408160,           2020-03-05 11:36:00,           2020-03-05 03:36:00,      3.440000,     20.603000,          7.108698,                    95.711528,      0.979000"
"                1583408220,           2020-03-05 11:37:00,           2020-03-05 03:37:00,      3.440000,     20.603000,          7.108698,                    95.711528,      0.979000"
"                1583408280,           2020-03-05 11:38:00,           2020-03-05 03:38:00,      3.440000,     20.603000,          7.108698,                    95.711528,      0.979000"
"                1583408340,           2020-03-05 11:39:00,           2020-03-05 03:39:00,      3.440000,     20.595000,          7.110270,                    95.718717,      0.979000"
"                1583408400,           2020-03-05 11:40:00,           2020-03-05 03:40:00,      3.440000,     20.595000,          7.111097,                    95.729846,      0.979000"
"                1583408460,           2020-03-05 11:41:00,           2020-03-05 03:41:00,      3.440000,     20.603000,          7.103738,                    95.644745,      0.978000"
"                1583408520,           2020-03-05 11:42:00,           2020-03-05 03:42:00,      3.440000,     20.603000,          7.112005,                    95.756050,      0.979000"
"                1583408580,           2020-03-05 11:43:00,           2020-03-05 03:43:00,      3.440000,     20.612000,          7.109616,                    95.739614,      0.979000"
"                1583408640,           2020-03-05 11:44:00,           2020-03-05 03:44:00,      3.440000,     20.603000,          7.114485,                    95.789442,      0.979000"
"                1583408700,           2020-03-05 11:45:00,           2020-03-05 03:45:00,      3.440000,     20.612000,          7.112096,                    95.773012,      0.979000"
"                1583408760,           2020-03-05 11:46:00,           2020-03-05 03:46:00,      3.440000,     20.603000,          7.108698,                    95.711528,      0.979000"
"                1583408820,           2020-03-05 11:47:00,           2020-03-05 03:47:00,      3.440000,     20.603000,          7.112005,                    95.756050,      0.979000"
"                1583408880,           2020-03-05 11:48:00,           2020-03-05 03:48:00,      3.440000,     20.595000,          7.121017,                    95.863391,      0.980000"
"                1583408940,           2020-03-05 11:49:00,           2020-03-05 03:49:00,      3.440000,     20.612000,          7.108789,                    95.728482,      0.979000"
"                1583409000,           2020-03-05 11:50:00,           2020-03-05 03:50:00,      3.440000,     20.603000,          7.100431,                    95.600223,      0.978000"
"                1583409060,           2020-03-05 11:51:00,           2020-03-05 03:51:00,      3.440000,     20.603000,          7.108698,                    95.711528,      0.979000"
"                1583409120,           2020-03-05 11:52:00,           2020-03-05 03:52:00,      3.440000,     20.603000,          7.110351,                    95.733789,      0.979000"
"                1583409180,           2020-03-05 11:53:00,           2020-03-05 03:53:00,      3.440000,     20.587000,          7.115976,                    95.781534,      0.979000"
"                1583409240,           2020-03-05 11:54:00,           2020-03-05 03:54:00,      3.440000,     20.578000,          7.114231,                    95.742315,      0.979000"
"                1583409300,           2020-03-05 11:55:00,           2020-03-05 03:55:00,      3.440000,     20.603000,          7.111178,                    95.744920,      0.979000"
"                1583409360,           2020-03-05 11:56:00,           2020-03-05 03:56:00,      3.440000,     20.603000,          7.115312,                    95.800573,      0.979000"
"                1583409420,           2020-03-05 11:57:00,           2020-03-05 03:57:00,      3.440000,     20.587000,          7.117629,                    95.803788,      0.979000"
"                1583409480,           2020-03-05 11:58:00,           2020-03-05 03:58:00,      3.440000,     20.587000,          7.115149,                    95.770407,      0.979000"
"                1583409540,           2020-03-05 11:59:00,           2020-03-05 03:59:00,      3.440000,     20.595000,          7.108617,                    95.696459,      0.978000"
"                1583409600,           2020-03-05 12:00:00,           2020-03-05 04:00:00,      3.440000,     20.595000,          7.116884,                    95.807747,      0.979000"
"                1583409660,           2020-03-05 12:01:00,           2020-03-05 04:01:00,      3.440000,     20.603000,          7.111178,                    95.744920,      0.979000"
"                1583409720,           2020-03-05 12:02:00,           2020-03-05 04:02:00,      3.440000,     20.595000,          7.111097,                    95.729846,      0.979000"
"                1583409780,           2020-03-05 12:03:00,           2020-03-05 04:03:00,      3.440000,     20.595000,          7.108617,                    95.696459,      0.979000"
"                1583409840,           2020-03-05 12:04:00,           2020-03-05 04:04:00,      3.440000,     20.595000,          7.109444,                    95.707588,      0.979000"
"                1583409900,           2020-03-05 12:05:00,           2020-03-05 04:05:00,      3.440000,     20.587000,          7.107709,                    95.670264,      0.978000"
"                1583409960,           2020-03-05 12:06:00,           2020-03-05 04:06:00,      3.440000,     20.595000,          7.112750,                    95.752103,      0.979000"
"                1583410020,           2020-03-05 12:07:00,           2020-03-05 04:07:00,      3.440000,     20.603000,          7.107871,                    95.700398,      0.979000"
"                1583410080,           2020-03-05 12:08:00,           2020-03-05 04:08:00,      3.440000,     20.595000,          7.117710,                    95.818876,      0.979000"
"                1583410140,           2020-03-05 12:09:00,           2020-03-05 04:09:00,      3.440000,     20.603000,          7.105391,                    95.667006,      0.978000"
"                1583410200,           2020-03-05 12:10:00,           2020-03-05 04:10:00,      3.440000,     20.612000,          7.110443,                    95.750747,      0.979000"
"                1583410260,           2020-03-05 12:11:00,           2020-03-05 04:11:00,      3.440000,     20.603000,          7.107045,                    95.689267,      0.979000"
"                1583410320,           2020-03-05 12:12:00,           2020-03-05 04:12:00,      3.440000,     20.578000,          7.119191,                    95.809065,      0.979000"
"                1583410380,           2020-03-05 12:13:00,           2020-03-05 04:13:00,      3.440000,     20.595000,          7.115230,                    95.785490,      0.979000"
"                1583410440,           2020-03-05 12:14:00,           2020-03-05 04:14:00,      3.440000,     20.587000,          7.108536,                    95.681391,      0.979000"
"                1583410500,           2020-03-05 12:15:00,           2020-03-05 04:15:00,      3.440000,     20.595000,          7.110270,                    95.718717,      0.978000"
"                1583410560,           2020-03-05 12:16:00,           2020-03-05 04:16:00,      3.440000,     20.603000,          7.108698,                    95.711528,      0.979000"
"                1583410620,           2020-03-05 12:17:00,           2020-03-05 04:17:00,      3.440000,     20.595000,          7.116884,                    95.807747,      0.979000"
"                1583410680,           2020-03-05 12:18:00,           2020-03-05 04:18:00,      3.440000,     20.595000,          7.109444,                    95.707588,      0.979000"
"                1583410740,           2020-03-05 12:19:00,           2020-03-05 04:19:00,      3.440000,     20.587000,          7.123416,                    95.881677,      0.980000"
"                1583410800,           2020-03-05 12:20:00,           2020-03-05 04:20:00,      3.440000,     20.595000,          7.113577,                    95.763232,      0.979000"
"                1583410860,           2020-03-05 12:21:00,           2020-03-05 04:21:00,      3.440000,     20.595000,          7.104484,                    95.640815,      0.978000"
"                1583410920,           2020-03-05 12:22:00,           2020-03-05 04:22:00,      3.440000,     20.603000,          7.115312,                    95.800573,      0.979000"
"                1583410980,           2020-03-05 12:23:00,           2020-03-05 04:23:00,      3.440000,     20.603000,          7.116138,                    95.811703,      0.979000"
"                1583411040,           2020-03-05 12:24:00,           2020-03-05 04:24:00,      3.440000,     20.587000,          7.115976,                    95.781534,      0.979000"
"                1583411100,           2020-03-05 12:25:00,           2020-03-05 04:25:00,      3.440000,     20.587000,          7.112669,                    95.737026,      0.979000"
"                1583411160,           2020-03-05 12:26:00,           2020-03-05 04:26:00,      3.440000,     20.570000,          7.121590,                    95.827344,      0.979000"
"                1583411220,           2020-03-05 12:27:00,           2020-03-05 04:27:00,      3.440000,     20.603000,          7.111178,                    95.744920,      0.979000"
"                1583411280,           2020-03-05 12:28:00,           2020-03-05 04:28:00,      3.440000,     20.595000,          7.099523,                    95.574043,      0.978000"
"                1583411340,           2020-03-05 12:29:00,           2020-03-05 04:29:00,      3.440000,     20.595000,          7.108617,                    95.696459,      0.979000"
"                1583411400,           2020-03-05 12:30:00,           2020-03-05 04:30:00,      3.440000,     20.578000,          7.124978,                    95.886940,      0.980000"
"                1583411460,           2020-03-05 12:31:00,           2020-03-05 04:31:00,      3.440000,     20.578000,          7.113404,                    95.731189,      0.979000"
"                1583411520,           2020-03-05 12:32:00,           2020-03-05 04:32:00,      3.440000,     20.570000,          7.124896,                    95.871838,      0.979000"
"                1583411580,           2020-03-05 12:33:00,           2020-03-05 04:33:00,      3.440000,     20.578000,          7.118364,                    95.797940,      0.979000"
"                1583411640,           2020-03-05 12:34:00,           2020-03-05 04:34:00,      3.440000,     20.587000,          7.117629,                    95.803788,      0.979000"
"                1583411700,           2020-03-05 12:35:00,           2020-03-05 04:35:00,      3.440000,     20.595000,          7.111097,                    95.729846,      0.979000"
"                1583411760,           2020-03-05 12:36:00,           2020-03-05 04:36:00,      3.440000,     20.595000,          7.108617,                    95.696459,      0.979000"
"                1583411820,           2020-03-05 12:37:00,           2020-03-05 04:37:00,      3.440000,     20.587000,          7.112669,                    95.737026,      0.979000"
"                1583411880,           2020-03-05 12:38:00,           2020-03-05 04:38:00,      3.440000,     20.603000,          7.115312,                    95.800573,      0.979000"
"                1583411940,           2020-03-05 12:39:00,           2020-03-05 04:39:00,      3.440000,     20.595000,          7.111097,                    95.729846,      0.979000"
"                1583412000,           2020-03-05 12:40:00,           2020-03-05 04:40:00,      3.440000,     20.587000,          7.108536,                    95.681391,      0.979000"
"                1583412060,           2020-03-05 12:41:00,           2020-03-05 04:41:00,      3.440000,     20.595000,          7.109444,                    95.707588,      0.979000"
"                1583412120,           2020-03-05 12:42:00,           2020-03-05 04:42:00,      3.440000,     20.595000,          7.112750,                    95.752103,      0.979000"
"                1583412180,           2020-03-05 12:43:00,           2020-03-05 04:43:00,      3.440000,     20.603000,          7.111178,                    95.744920,      0.979000"
"                1583412240,           2020-03-05 12:44:00,           2020-03-05 04:44:00,      3.440000,     20.587000,          7.114323,                    95.759280,      0.979000"
"                1583412300,           2020-03-05 12:45:00,           2020-03-05 04:45:00,      3.440000,     20.595000,          7.117710,                    95.818876,      0.979000"
"                1583412360,           2020-03-05 12:46:00,           2020-03-05 04:46:00,      3.440000,     20.578000,          7.109271,                    95.675564,      0.978000"
"                1583412420,           2020-03-05 12:47:00,           2020-03-05 04:47:00,      3.440000,     20.587000,          7.113496,                    95.748153,      0.979000"
"                1583412480,           2020-03-05 12:48:00,           2020-03-05 04:48:00,      3.440000,     20.587000,          7.116803,                    95.792661,      0.979000"
"                1583412540,           2020-03-05 12:49:00,           2020-03-05 04:49:00,      3.440000,     20.578000,          7.118364,                    95.797940,      0.979000"
"                1583412600,           2020-03-05 12:50:00,           2020-03-05 04:50:00,      3.440000,     20.578000,          7.117538,                    95.786815,      0.979000"
"                1583412660,           2020-03-05 12:51:00,           2020-03-05 04:51:00,      3.440000,     20.587000,          7.115149,                    95.770407,      0.979000"
"                1583412720,           2020-03-05 12:52:00,           2020-03-05 04:52:00,      3.440000,     20.587000,          7.114323,                    95.759280,      0.979000"
"                1583412780,           2020-03-05 12:53:00,           2020-03-05 04:53:00,      3.440000,     20.578000,          7.120018,                    95.820190,      0.979000"
"                1583412840,           2020-03-05 12:54:00,           2020-03-05 04:54:00,      3.440000,     20.570000,          7.120763,                    95.816221,      0.979000"
"                1583412900,           2020-03-05 12:55:00,           2020-03-05 04:55:00,      3.440000,     20.587000,          7.113496,                    95.748153,      0.979000"
"                1583412960,           2020-03-05 12:56:00,           2020-03-05 04:56:00,      3.440000,     20.587000,          7.115976,                    95.781534,      0.979000"
"                1583413020,           2020-03-05 12:57:00,           2020-03-05 04:57:00,      3.440000,     20.578000,          7.115884,                    95.764565,      0.979000"
"                1583413080,           2020-03-05 12:58:00,           2020-03-05 04:58:00,      3.440000,     20.578000,          7.112578,                    95.720064,      0.979000"
"                1583413140,           2020-03-05 12:59:00,           2020-03-05 04:59:00,      3.440000,     20.578000,          7.114231,                    95.742315,      0.979000"
"                1583413200,           2020-03-05 13:00:00,           2020-03-05 05:00:00,      3.440000,     20.587000,          7.121763,                    95.859423,      0.980000"
"                1583413260,           2020-03-05 13:01:00,           2020-03-05 05:01:00,      3.440000,     20.578000,          7.124151,                    95.875815,      0.979000"
"                1583413320,           2020-03-05 13:02:00,           2020-03-05 05:02:00,      3.440000,     20.578000,          7.110925,                    95.697814,      0.979000"
"                1583413380,           2020-03-05 13:03:00,           2020-03-05 05:03:00,      3.440000,     20.578000,          7.121671,                    95.842440,      0.979000"
"                1583413440,           2020-03-05 13:04:00,           2020-03-05 05:04:00,      3.440000,     20.570000,          7.112497,                    95.704988,      0.979000"
"                1583413500,           2020-03-05 13:05:00,           2020-03-05 05:05:00,      3.440000,     20.587000,          7.112669,                    95.737026,      0.979000"
"                1583413560,           2020-03-05 13:06:00,           2020-03-05 05:06:00,      3.440000,     20.587000,          7.107709,                    95.670264,      0.978000"
"                1583413620,           2020-03-05 13:07:00,           2020-03-05 05:07:00,      3.440000,     20.595000,          7.115230,                    95.785490,      0.979000"
"                1583413680,           2020-03-05 13:08:00,           2020-03-05 05:08:00,      3.440000,     20.603000,          7.112831,                    95.767181,      0.979000"
"                1583413740,           2020-03-05 13:09:00,           2020-03-05 05:09:00,      3.440000,     20.562000,          7.123162,                    95.834492,      0.979000"
"                1583413800,           2020-03-05 13:10:00,           2020-03-05 05:10:00,      3.440000,     20.570000,          7.119110,                    95.793975,      0.979000"
"                1583413860,           2020-03-05 13:11:00,           2020-03-05 05:11:00,      3.440000,     20.603000,          7.106218,                    95.678137,      0.979000"
"                1583413920,           2020-03-05 13:12:00,           2020-03-05 05:12:00,      3.440000,     20.578000,          7.119191,                    95.809065,      0.979000"
"                1583413980,           2020-03-05 13:13:00,           2020-03-05 05:13:00,      3.440000,     20.578000,          7.121671,                    95.842440,      0.979000"
"                1583414040,           2020-03-05 13:14:00,           2020-03-05 05:14:00,      3.440000,     20.570000,          7.118283,                    95.782851,      0.979000"
"                1583414100,           2020-03-05 13:15:00,           2020-03-05 05:15:00,      3.440000,     20.587000,          7.113496,                    95.748153,      0.979000"
"                1583414160,           2020-03-05 13:16:00,           2020-03-05 05:16:00,      3.440000,     20.570000,          7.115803,                    95.749481,      0.979000"
"                1583414220,           2020-03-05 13:17:00,           2020-03-05 05:17:00,      3.440000,     20.578000,          7.111751,                    95.708939,      0.979000"
"                1583414280,           2020-03-05 13:18:00,           2020-03-05 05:18:00,      3.440000,     20.570000,          7.112497,                    95.704988,      0.978000"
"                1583414340,           2020-03-05 13:19:00,           2020-03-05 05:19:00,      3.440000,     20.570000,          7.117457,                    95.771728,      0.979000"
"                1583414400,           2020-03-05 13:20:00,           2020-03-05 05:20:00,      3.440000,     20.570000,          7.114150,                    95.727235,      0.978000"
"                1583414460,           2020-03-05 13:21:00,           2020-03-05 05:21:00,      3.440000,     20.578000,          7.113404,                    95.731189,      0.979000"
"                1583414520,           2020-03-05 13:22:00,           2020-03-05 05:22:00,      3.440000,     20.562000,          7.122335,                    95.823371,      0.979000"
"                1583414580,           2020-03-05 13:23:00,           2020-03-05 05:23:00,      3.440000,     20.578000,          7.124978,                    95.886940,      0.980000"
"                1583414640,           2020-03-05 13:24:00,           2020-03-05 05:24:00,      3.440000,     20.570000,          7.116630,                    95.760605,      0.979000"
"                1583414700,           2020-03-05 13:25:00,           2020-03-05 05:25:00,      3.440000,     20.578000,          7.108445,                    95.664439,      0.978000"
"                1583414760,           2020-03-05 13:26:00,           2020-03-05 05:26:00,      3.440000,     20.553000,          7.124724,                    95.839746,      0.979000"
"                1583414820,           2020-03-05 13:27:00,           2020-03-05 05:27:00,      3.440000,     20.587000,          7.115976,                    95.781534,      0.979000"
"                1583414880,           2020-03-05 13:28:00,           2020-03-05 05:28:00,      3.440000,     20.578000,          7.128284,                    95.931441,      0.980000"
"                1583414940,           2020-03-05 13:29:00,           2020-03-05 05:29:00,      3.440000,     20.562000,          7.124815,                    95.856736,      0.979000"
"                1583415000,           2020-03-05 13:30:00,           2020-03-05 05:30:00,      3.440000,     20.562000,          7.114069,                    95.712155,      0.979000"
"                1583415060,           2020-03-05 13:31:00,           2020-03-05 05:31:00,      3.440000,     20.570000,          7.122416,                    95.838468,      0.980000"
"                1583415120,           2020-03-05 13:32:00,           2020-03-05 05:32:00,      3.440000,     20.562000,          7.119855,                    95.790006,      0.979000"
"                1583415180,           2020-03-05 13:33:00,           2020-03-05 05:33:00,      3.440000,     20.578000,          7.110925,                    95.697814,      0.978000"
"                1583415240,           2020-03-05 13:34:00,           2020-03-05 05:34:00,      3.440000,     20.553000,          7.113151,                    95.684072,      0.978000"
"                1583415300,           2020-03-05 13:35:00,           2020-03-05 05:35:00,      3.440000,     20.570000,          7.122416,                    95.838468,      0.979000"
"                1583415360,           2020-03-05 13:36:00,           2020-03-05 05:36:00,      3.440000,     20.578000,          7.105965,                    95.631064,      0.978000"
"                1583415420,           2020-03-05 13:37:00,           2020-03-05 05:37:00,      3.440000,     20.587000,          7.113496,                    95.748153,      0.979000"
"                1583415480,           2020-03-05 13:38:00,           2020-03-05 05:38:00,      3.440000,     20.570000,          7.111670,                    95.693865,      0.978000"
"                1583415540,           2020-03-05 13:39:00,           2020-03-05 05:39:00,      3.440000,     20.570000,          7.119936,                    95.805098,      0.979000"
"                1583415600,           2020-03-05 13:40:00,           2020-03-05 05:40:00,      3.440000,     20.587000,          7.118456,                    95.814915,      0.979000"
"                1583415660,           2020-03-05 13:41:00,           2020-03-05 05:41:00,      3.440000,     20.578000,          7.115884,                    95.764565,      0.979000"
"                1583415720,           2020-03-05 13:42:00,           2020-03-05 05:42:00,      3.440000,     20.562000,          7.117375,                    95.756642,      0.979000"
"                1583415780,           2020-03-05 13:43:00,           2020-03-05 05:43:00,      3.440000,     20.562000,          7.123988,                    95.845614,      0.979000"
"                1583415840,           2020-03-05 13:44:00,           2020-03-05 05:44:00,      3.440000,     20.578000,          7.115884,                    95.764565,      0.979000"
"                1583415900,           2020-03-05 13:45:00,           2020-03-05 05:45:00,      3.440000,     20.562000,          7.122335,                    95.823371,      0.979000"
"                1583415960,           2020-03-05 13:46:00,           2020-03-05 05:46:00,      3.440000,     20.578000,          7.110925,                    95.697814,      0.978000"
"                1583416020,           2020-03-05 13:47:00,           2020-03-05 05:47:00,      3.440000,     20.587000,          7.109362,                    95.692518,      0.978000"
"                1583416080,           2020-03-05 13:48:00,           2020-03-05 05:48:00,      3.440000,     20.578000,          7.124151,                    95.875815,      0.979000"
"                1583416140,           2020-03-05 13:49:00,           2020-03-05 05:49:00,      3.440000,     20.578000,          7.125804,                    95.898065,      0.980000"
"                1583416200,           2020-03-05 13:50:00,           2020-03-05 05:50:00,      3.440000,     20.562000,          7.118202,                    95.767763,      0.979000"
"                1583416260,           2020-03-05 13:51:00,           2020-03-05 05:51:00,      3.440000,     20.562000,          7.114069,                    95.712155,      0.979000"
"                1583416320,           2020-03-05 13:52:00,           2020-03-05 05:52:00,      3.440000,     20.562000,          7.120682,                    95.801128,      0.979000"
"                1583416380,           2020-03-05 13:53:00,           2020-03-05 05:53:00,      3.440000,     20.562000,          7.120682,                    95.801128,      0.979000"
"                1583416440,           2020-03-05 13:54:00,           2020-03-05 05:54:00,      3.440000,     20.553000,          7.132163,                    95.939823,      0.980000"
"                1583416500,           2020-03-05 13:55:00,           2020-03-05 05:55:00,      3.440000,     20.562000,          7.116549,                    95.745520,      0.979000"
"                1583416560,           2020-03-05 13:56:00,           2020-03-05 05:56:00,      3.440000,     20.578000,          7.113404,                    95.731189,      0.979000"
"                1583416620,           2020-03-05 13:57:00,           2020-03-05 05:57:00,      3.440000,     20.570000,          7.113323,                    95.716111,      0.979000"
"                1583416680,           2020-03-05 13:58:00,           2020-03-05 05:58:00,      3.440000,     20.562000,          7.124815,                    95.856736,      0.979000"
"                1583416740,           2020-03-05 13:59:00,           2020-03-05 05:59:00,      3.440000,     20.553000,          7.121417,                    95.795268,      0.979000"
"                1583416800,           2020-03-05 14:00:00,           2020-03-05 06:00:00,      3.440000,     20.562000,          7.128948,                    95.912343,      0.980000"
"                1583416860,           2020-03-05 14:01:00,           2020-03-05 06:01:00,      3.440000,     20.562000,          7.125642,                    95.867857,      0.979000"
