Unix_Timestamp_second,UTC_Date_Time,PST,Battery_volts,Temp_degC,DO_mg_L,DO_Saturation_percent,Q
1583551200,           2020-03-07 03:20:00,2020-03-06T19:20:00Z,3.45,16.162,7.894529,97.728467,0.966
1583551260,           2020-03-07 03:21:00,2020-03-06T19:21:00Z,3.45,16.162,7.878104,97.525141,0.966
1583551320,           2020-03-07 03:22:00,2020-03-06T19:22:00Z,3.45,16.17,7.879845,97.561989,0.967
1583551380,           2020-03-07 03:23:00,2020-03-06T19:23:00Z,3.45,16.162,7.877283,97.514975,0.967
1583551440,           2020-03-07 03:24:00,2020-03-06T19:24:00Z,3.45,16.179,7.862709,97.367001,0.967
1583551500,           2020-03-07 03:25:00,2020-03-06T19:25:00Z,3.45,16.196,7.854704,97.300288,0.966
1583551560,           2020-03-07 03:26:00,2020-03-06T19:26:00Z,3.45,16.179,7.85039,97.214452,0.966
1583551620,           2020-03-07 03:27:00,2020-03-06T19:27:00Z,3.45,16.162,7.823903,96.854166,0.966
1583551680,           2020-03-07 03:28:00,2020-03-06T19:28:00Z,3.45,16.17,7.831391,96.962077,0.967
1583551740,           2020-03-07 03:29:00,2020-03-06T19:29:00Z,3.45,16.188,7.851321,97.243136,0.967
1583551800,           2020-03-07 03:30:00,2020-03-06T19:30:00Z,3.45,16.17,7.891342,97.704341,0.967
1583551860,           2020-03-07 03:31:00,2020-03-06T19:31:00Z,3.45,16.188,7.891563,97.741558,0.967
1583551920,           2020-03-07 03:32:00,2020-03-06T19:32:00Z,3.45,16.179,7.888168,97.682269,0.966
1583551980,           2020-03-07 03:33:00,2020-03-06T19:33:00Z,3.45,16.196,7.890019,97.737752,0.966
1583552040,           2020-03-07 03:34:00,2020-03-06T19:34:00Z,3.45,16.196,7.892483,97.768273,0.966
1583552100,           2020-03-07 03:35:00,2020-03-06T19:35:00Z,3.45,16.205,7.863027,97.420566,0.966
1583552160,           2020-03-07 03:36:00,2020-03-06T19:36:00Z,3.45,16.205,7.832639,97.044071,0.967
1583552220,           2020-03-07 03:37:00,2020-03-06T19:37:00Z,3.45,16.196,7.791466,96.516921,0.967
1583552280,           2020-03-07 03:38:00,2020-03-06T19:38:00Z,3.45,16.196,7.761078,96.140498,0.966
1583552340,           2020-03-07 03:39:00,2020-03-06T19:39:00Z,3.45,16.222,7.753179,96.09158,0.965
1583552400,           2020-03-07 03:40:00,2020-03-06T19:40:00Z,3.45,16.239,7.778845,96.441787,0.967
1583552460,           2020-03-07 03:41:00,2020-03-06T19:41:00Z,3.45,16.247,7.772371,96.376618,0.967
1583552520,           2020-03-07 03:42:00,2020-03-06T19:42:00Z,3.45,16.247,7.775657,96.417356,0.966
1583552580,           2020-03-07 03:43:00,2020-03-06T19:43:00Z,3.45,16.239,7.768168,96.30941,0.966
1583552640,           2020-03-07 03:44:00,2020-03-06T19:44:00Z,3.45,16.222,7.755643,96.122118,0.967
1583552700,           2020-03-07 03:45:00,2020-03-06T19:45:00Z,3.45,16.23,7.759846,96.189281,0.966
1583552760,           2020-03-07 03:46:00,2020-03-06T19:46:00Z,3.45,16.213,7.813847,96.826413,0.967
1583552820,           2020-03-07 03:47:00,2020-03-06T19:47:00Z,3.45,16.205,7.849065,97.247582,0.967
1583552880,           2020-03-07 03:48:00,2020-03-06T19:48:00Z,3.45,16.205,7.856457,97.339162,0.967
1583552940,           2020-03-07 03:49:00,2020-03-06T19:49:00Z,3.45,16.205,7.854814,97.318811,0.967
1583553000,           2020-03-07 03:50:00,2020-03-06T19:50:00Z,3.45,16.213,7.868874,97.508289,0.966
1583553060,           2020-03-07 03:51:00,2020-03-06T19:51:00Z,3.45,16.213,7.868053,97.498112,0.967
1583553120,           2020-03-07 03:52:00,2020-03-06T19:52:00Z,3.45,16.188,7.849679,97.222792,0.966
1583553180,           2020-03-07 03:53:00,2020-03-06T19:53:00Z,3.45,16.196,7.837457,97.086642,0.967
1583553240,           2020-03-07 03:54:00,2020-03-06T19:54:00Z,3.45,16.188,7.848857,97.21262,0.967
1583553300,           2020-03-07 03:55:00,2020-03-06T19:55:00Z,3.45,16.188,7.838181,97.080386,0.967
1583553360,           2020-03-07 03:56:00,2020-03-06T19:56:00Z,3.45,16.179,7.833965,97.011053,0.967
1583553420,           2020-03-07 03:57:00,2020-03-06T19:57:00Z,3.45,16.179,7.851211,97.224622,0.967
1583553480,           2020-03-07 03:58:00,2020-03-06T19:58:00Z,3.45,16.196,7.849776,97.239246,0.966
1583553540,           2020-03-07 03:59:00,2020-03-06T19:59:00Z,3.45,16.179,7.848748,97.194112,0.966
1583553600,           2020-03-07 04:00:00,2020-03-06T20:00:00Z,3.45,16.188,7.835717,97.04987,0.967
1583553660,           2020-03-07 04:01:00,2020-03-06T20:01:00Z,3.45,16.179,7.824931,96.899184,0.967
1583553720,           2020-03-07 04:02:00,2020-03-06T20:02:00Z,3.45,16.196,7.803785,96.669525,0.967
1583553780,           2020-03-07 04:03:00,2020-03-06T20:03:00Z,3.45,16.188,7.791369,96.500589,0.966
1583553840,           2020-03-07 04:04:00,2020-03-06T20:04:00Z,3.45,16.162,7.789411,96.427182,0.966
1583553900,           2020-03-07 04:05:00,2020-03-06T20:05:00Z,3.45,16.188,7.784799,96.419214,0.967
1583553960,           2020-03-07 04:06:00,2020-03-06T20:06:00Z,3.45,16.196,7.811176,96.761087,0.967
1583554020,           2020-03-07 04:07:00,2020-03-06T20:07:00Z,3.45,16.188,7.818471,96.836261,0.966
1583554080,           2020-03-07 04:08:00,2020-03-06T20:08:00Z,3.45,16.196,7.821853,96.893344,0.966
1583554140,           2020-03-07 04:09:00,2020-03-06T20:09:00Z,3.45,16.188,7.887457,97.690699,0.966
1583554200,           2020-03-07 04:10:00,2020-03-06T20:10:00Z,3.45,16.196,7.882628,97.64619,0.966
1583554260,           2020-03-07 04:11:00,2020-03-06T20:11:00Z,3.45,16.188,7.828326,96.958323,0.966
1583554320,           2020-03-07 04:12:00,2020-03-06T20:12:00Z,3.45,16.205,7.818677,96.871087,0.967
1583554380,           2020-03-07 04:13:00,2020-03-06T20:13:00Z,3.45,16.188,7.796296,96.56162,0.966
1583554440,           2020-03-07 04:14:00,2020-03-06T20:14:00Z,3.45,16.205,7.796503,96.596348,0.967
1583554500,           2020-03-07 04:15:00,2020-03-06T20:15:00Z,3.45,16.188,7.814364,96.785402,0.967
1583554560,           2020-03-07 04:16:00,2020-03-06T20:16:00Z,3.45,16.205,7.831818,97.033896,0.966
1583554620,           2020-03-07 04:17:00,2020-03-06T20:17:00Z,3.45,16.188,7.886636,97.680527,0.967
1583554680,           2020-03-07 04:18:00,2020-03-06T20:18:00Z,3.45,16.17,7.874917,97.500981,0.966
1583554740,           2020-03-07 04:19:00,2020-03-06T20:19:00Z,3.45,16.179,7.858603,97.316152,0.966
1583554800,           2020-03-07 04:20:00,2020-03-06T20:20:00Z,3.45,16.222,7.8542,97.343621,0.967
1583554860,           2020-03-07 04:21:00,2020-03-06T20:21:00Z,3.45,16.188,7.866104,97.42623,0.966
1583554920,           2020-03-07 04:22:00,2020-03-06T20:22:00Z,3.45,16.213,7.877087,97.610062,0.967
1583554980,           2020-03-07 04:23:00,2020-03-06T20:23:00Z,3.45,16.196,7.898232,97.839488,0.966
1583555040,           2020-03-07 04:24:00,2020-03-06T20:24:00Z,3.45,16.205,7.897521,97.847938,0.966
1583555100,           2020-03-07 04:25:00,2020-03-06T20:25:00Z,3.45,16.205,7.887666,97.725832,0.966
1583555160,           2020-03-07 04:26:00,2020-03-06T20:26:00Z,3.45,16.196,7.89084,97.747926,0.967
1583555220,           2020-03-07 04:27:00,2020-03-06T20:27:00Z,3.45,16.196,7.880985,97.625843,0.967
1583555280,           2020-03-07 04:28:00,2020-03-06T20:28:00Z,3.45,16.205,7.881095,97.644428,0.967
1583555340,           2020-03-07 04:29:00,2020-03-06T20:29:00Z,3.45,16.213,7.883657,97.69148,0.967
1583555400,           2020-03-07 04:30:00,2020-03-06T20:30:00Z,3.45,16.205,7.880274,97.634252,0.966
1583555460,           2020-03-07 04:31:00,2020-03-06T20:31:00Z,3.45,16.205,7.912304,98.031098,0.967
1583555520,           2020-03-07 04:32:00,2020-03-06T20:32:00Z,3.45,16.196,7.927798,98.205738,0.967
1583555580,           2020-03-07 04:33:00,2020-03-06T20:33:00Z,3.45,16.196,7.936832,98.317647,0.967
1583555640,           2020-03-07 04:34:00,2020-03-06T20:34:00Z,3.45,16.222,7.955222,98.595662,0.967
1583555700,           2020-03-07 04:35:00,2020-03-06T20:35:00Z,3.45,16.205,7.962403,98.651806,0.967
1583555760,           2020-03-07 04:36:00,2020-03-06T20:36:00Z,3.45,16.196,7.939296,98.348168,0.966
1583555820,           2020-03-07 04:37:00,2020-03-06T20:37:00Z,3.45,16.179,7.924303,98.129747,0.966
1583555880,           2020-03-07 04:38:00,2020-03-06T20:38:00Z,3.45,16.188,7.911274,97.985683,0.966
1583555940,           2020-03-07 04:39:00,2020-03-06T20:39:00Z,3.45,16.205,7.894236,97.807236,0.966
1583556000,           2020-03-07 04:40:00,2020-03-06T20:40:00Z,3.45,16.188,7.892385,97.75173,0.966
1583556060,           2020-03-07 04:41:00,2020-03-06T20:41:00Z,3.45,16.196,7.88427,97.666537,0.966
1583556120,           2020-03-07 04:42:00,2020-03-06T20:42:00Z,3.45,16.196,7.875236,97.554628,0.967
1583556180,           2020-03-07 04:43:00,2020-03-06T20:43:00Z,3.45,16.196,7.865381,97.432544,0.966
1583556240,           2020-03-07 04:44:00,2020-03-06T20:44:00Z,3.45,16.188,7.872674,97.507605,0.967
1583556300,           2020-03-07 04:45:00,2020-03-06T20:45:00Z,3.45,16.188,7.861998,97.37537,0.966
1583556360,           2020-03-07 04:46:00,2020-03-06T20:46:00Z,3.45,16.188,7.85707,97.314339,0.966
1583556420,           2020-03-07 04:47:00,2020-03-06T20:47:00Z,3.45,16.213,7.868874,97.508289,0.966
1583556480,           2020-03-07 04:48:00,2020-03-06T20:48:00Z,3.45,16.205,7.880274,97.634252,0.966
1583556540,           2020-03-07 04:49:00,2020-03-06T20:49:00Z,3.45,16.196,7.897411,97.829315,0.967
1583556600,           2020-03-07 04:50:00,2020-03-06T20:50:00Z,3.45,16.205,7.929551,98.244784,0.967
1583556660,           2020-03-07 04:51:00,2020-03-06T20:51:00Z,3.45,16.205,7.953369,98.539875,0.967
1583556720,           2020-03-07 04:52:00,2020-03-06T20:52:00Z,3.45,16.188,7.963014,98.626511,0.966
1583556780,           2020-03-07 04:53:00,2020-03-06T20:53:00Z,3.45,16.213,7.981392,98.902573,0.967
1583556840,           2020-03-07 04:54:00,2020-03-06T20:54:00Z,3.45,16.213,7.974,98.810978,0.967
1583556900,           2020-03-07 04:55:00,2020-03-06T20:55:00Z,3.45,16.196,7.950794,98.490599,0.967
1583556960,           2020-03-07 04:56:00,2020-03-06T20:56:00Z,3.45,16.222,7.929761,98.280107,0.966
1583557020,           2020-03-07 04:57:00,2020-03-06T20:57:00Z,3.45,16.196,7.943402,98.399036,0.967
1583557080,           2020-03-07 04:58:00,2020-03-06T20:58:00Z,3.45,16.205,7.936943,98.336364,0.966
1583557140,           2020-03-07 04:59:00,2020-03-06T20:59:00Z,3.44,16.196,7.949151,98.470251,0.966
1583557200,           2020-03-07 05:00:00,2020-03-06T21:00:00Z,3.44,16.196,7.919585,98.104002,0.966
1583557260,           2020-03-07 05:01:00,2020-03-06T21:01:00Z,3.44,16.205,7.873704,97.552848,0.966
1583557320,           2020-03-07 05:02:00,2020-03-06T21:02:00Z,3.45,16.196,7.89084,97.747926,0.967
1583557380,           2020-03-07 05:03:00,2020-03-06T21:03:00Z,3.44,16.196,7.879342,97.605496,0.967
1583557440,           2020-03-07 05:04:00,2020-03-06T21:04:00Z,3.44,16.205,7.844137,97.186529,0.966
1583557500,           2020-03-07 05:05:00,2020-03-06T21:05:00Z,3.44,16.188,7.851321,97.243136,0.966
1583557560,           2020-03-07 05:06:00,2020-03-06T21:06:00Z,3.44,16.196,7.867845,97.463065,0.967
1583557620,           2020-03-07 05:07:00,2020-03-06T21:07:00Z,3.44,16.205,7.895057,97.817412,0.966
1583557680,           2020-03-07 05:08:00,2020-03-06T21:08:00Z,3.44,16.196,7.914657,98.04296,0.967
1583557740,           2020-03-07 05:09:00,2020-03-06T21:09:00Z,3.44,16.188,7.910453,97.975511,0.967
1583557800,           2020-03-07 05:10:00,2020-03-06T21:10:00Z,3.45,16.188,7.896491,97.802589,0.966
1583557860,           2020-03-07 05:11:00,2020-03-06T21:11:00Z,3.44,16.196,7.90316,97.90053,0.967
1583557920,           2020-03-07 05:12:00,2020-03-06T21:12:00Z,3.44,16.205,7.899985,97.878465,0.967
1583557980,           2020-03-07 05:13:00,2020-03-06T21:13:00Z,3.44,16.196,7.891662,97.7581,0.966
1583558040,           2020-03-07 05:14:00,2020-03-06T21:14:00Z,3.44,16.222,7.875555,97.60828,0.966
1583558100,           2020-03-07 05:15:00,2020-03-06T21:15:00Z,3.44,16.196,7.878521,97.595322,0.966
1583558160,           2020-03-07 05:16:00,2020-03-06T21:16:00Z,3.44,16.205,7.872882,97.542672,0.966
1583558220,           2020-03-07 05:17:00,2020-03-06T21:17:00Z,3.44,16.213,7.864767,97.457403,0.966
1583558280,           2020-03-07 05:18:00,2020-03-06T21:18:00Z,3.44,16.205,7.892593,97.786885,0.966
1583558340,           2020-03-07 05:19:00,2020-03-06T21:19:00Z,3.44,16.222,7.909228,98.025627,0.967
1583558400,           2020-03-07 05:20:00,2020-03-06T21:20:00Z,3.44,16.239,7.926685,98.2747,0.967
1583558460,           2020-03-07 05:21:00,2020-03-06T21:21:00Z,3.44,16.23,7.901935,97.950579,0.967
1583558520,           2020-03-07 05:22:00,2020-03-06T21:22:00Z,3.44,16.205,7.913947,98.051449,0.966
1583558580,           2020-03-07 05:23:00,2020-03-06T21:23:00Z,3.44,16.196,7.96147,98.622855,0.967
1583558640,           2020-03-07 05:24:00,2020-03-06T21:24:00Z,3.44,16.205,7.937764,98.34654,0.967
1583558700,           2020-03-07 05:25:00,2020-03-06T21:25:00Z,3.44,16.222,7.919905,98.157956,0.966
1583558760,           2020-03-07 05:26:00,2020-03-06T21:26:00Z,3.44,16.205,7.92216,98.153204,0.966
1583558820,           2020-03-07 05:27:00,2020-03-06T21:27:00Z,3.44,16.213,7.917331,98.108747,0.966
1583558880,           2020-03-07 05:28:00,2020-03-06T21:28:00Z,3.44,16.222,7.926476,98.23939,0.966
1583558940,           2020-03-07 05:29:00,2020-03-06T21:29:00Z,3.44,16.222,7.91005,98.035806,0.966
1583559000,           2020-03-07 05:30:00,2020-03-06T21:30:00Z,3.44,16.23,7.91754,98.144016,0.967
1583559060,           2020-03-07 05:31:00,2020-03-06T21:31:00Z,3.44,16.239,7.925043,98.254335,0.966
1583559120,           2020-03-07 05:32:00,2020-03-06T21:32:00Z,3.44,16.239,7.929971,98.315432,0.967
1583559180,           2020-03-07 05:33:00,2020-03-06T21:33:00Z,3.44,16.222,7.917441,98.127419,0.966
1583559240,           2020-03-07 05:34:00,2020-03-06T21:34:00Z,3.44,16.222,7.924833,98.219032,0.967
1583559300,           2020-03-07 05:35:00,2020-03-06T21:35:00Z,3.44,16.222,7.91005,98.035806,0.967
1583559360,           2020-03-07 05:36:00,2020-03-06T21:36:00Z,3.44,16.213,7.873802,97.569353,0.966
1583559420,           2020-03-07 05:37:00,2020-03-06T21:37:00Z,3.44,16.213,7.84095,97.162263,0.966
1583559480,           2020-03-07 05:38:00,2020-03-06T21:38:00Z,3.44,16.205,7.842495,97.166178,0.967
1583559540,           2020-03-07 05:39:00,2020-03-06T21:39:00Z,3.44,16.222,7.827097,97.007708,0.966
1583559600,           2020-03-07 05:40:00,2020-03-06T21:40:00Z,3.44,16.213,7.854091,97.325099,0.967
1583559660,           2020-03-07 05:41:00,2020-03-06T21:41:00Z,3.44,16.213,7.872159,97.548998,0.967
1583559720,           2020-03-07 05:42:00,2020-03-06T21:42:00Z,3.44,16.205,7.876989,97.59355,0.966
1583559780,           2020-03-07 05:43:00,2020-03-06T21:43:00Z,3.44,16.196,7.882628,97.64619,0.967
1583559840,           2020-03-07 05:44:00,2020-03-06T21:44:00Z,3.44,16.23,7.841157,97.197191,0.966
1583559900,           2020-03-07 05:45:00,2020-03-06T21:45:00Z,3.44,16.222,7.82874,97.028066,0.967
1583559960,           2020-03-07 05:46:00,2020-03-06T21:46:00Z,3.44,16.222,7.798351,96.651436,0.966
1583560020,           2020-03-07 05:47:00,2020-03-06T21:47:00Z,3.44,16.23,7.795984,96.637241,0.966
1583560080,           2020-03-07 05:48:00,2020-03-06T21:48:00Z,3.44,16.213,7.836843,97.111376,0.966
1583560140,           2020-03-07 05:49:00,2020-03-06T21:49:00Z,3.44,16.23,7.873189,97.594247,0.966
1583560200,           2020-03-07 05:50:00,2020-03-06T21:50:00Z,3.44,16.222,7.907586,98.005268,0.967
1583560260,           2020-03-07 05:51:00,2020-03-06T21:51:00Z,3.44,16.222,7.91005,98.035806,0.967
1583560320,           2020-03-07 05:52:00,2020-03-06T21:52:00Z,3.44,16.213,7.865589,97.46758,0.967
1583560380,           2020-03-07 05:53:00,2020-03-06T21:53:00Z,3.44,16.213,7.840128,97.152085,0.967
1583560440,           2020-03-07 05:54:00,2020-03-06T21:54:00Z,3.44,16.23,7.803376,96.728869,0.966
1583560500,           2020-03-07 05:55:00,2020-03-06T21:55:00Z,3.44,16.222,7.818063,96.895736,0.967
1583560560,           2020-03-07 05:56:00,2020-03-06T21:56:00Z,3.44,16.205,7.843316,97.176353,0.966
1583560620,           2020-03-07 05:57:00,2020-03-06T21:57:00Z,3.44,16.205,7.822784,96.921965,0.966
1583560680,           2020-03-07 05:58:00,2020-03-06T21:58:00Z,3.44,16.205,7.82689,96.972842,0.966
1583560740,           2020-03-07 05:59:00,2020-03-06T21:59:00Z,3.44,16.205,7.803894,96.687927,0.966
1583560800,           2020-03-07 06:00:00,2020-03-06T22:00:00Z,3.44,16.23,7.823909,96.983392,0.967
1583560860,           2020-03-07 06:01:00,2020-03-06T22:01:00Z,3.44,16.222,7.829561,97.038245,0.966
1583560920,           2020-03-07 06:02:00,2020-03-06T22:02:00Z,3.44,16.196,7.842385,97.147684,0.966
1583560980,           2020-03-07 06:03:00,2020-03-06T22:03:00Z,3.44,16.222,7.840238,97.170575,0.966
1583561040,           2020-03-07 06:04:00,2020-03-06T22:04:00Z,3.44,16.222,7.823812,96.966991,0.967
1583561100,           2020-03-07 06:05:00,2020-03-06T22:05:00Z,3.44,16.205,7.817035,96.850736,0.966
1583561160,           2020-03-07 06:06:00,2020-03-06T22:06:00Z,3.44,16.213,7.836022,97.101199,0.966
1583561220,           2020-03-07 06:07:00,2020-03-06T22:07:00Z,3.44,16.222,7.850094,97.292725,0.967
1583561280,           2020-03-07 06:08:00,2020-03-06T22:08:00Z,3.44,16.213,7.840128,97.152085,0.966
1583561340,           2020-03-07 06:09:00,2020-03-06T22:09:00Z,3.44,16.213,7.868053,97.498112,0.967
1583561400,           2020-03-07 06:10:00,2020-03-06T22:10:00Z,3.44,16.222,7.871448,97.557384,0.967
1583561460,           2020-03-07 06:11:00,2020-03-06T22:11:00Z,3.44,16.213,7.877908,97.620239,0.967
1583561520,           2020-03-07 06:12:00,2020-03-06T22:12:00Z,3.44,16.222,7.872269,97.567563,0.966
1583561580,           2020-03-07 06:13:00,2020-03-06T22:13:00Z,3.44,16.205,7.921339,98.143029,0.967
1583561640,           2020-03-07 06:14:00,2020-03-06T22:14:00Z,3.44,16.205,7.984578,98.926545,0.967
1583561700,           2020-03-07 06:15:00,2020-03-06T22:15:00Z,3.44,16.213,7.995354,99.075587,0.966
1583561760,           2020-03-07 06:16:00,2020-03-06T22:16:00Z,3.44,16.213,8.00521,99.197714,0.966
1583561820,           2020-03-07 06:17:00,2020-03-06T22:17:00Z,3.44,16.205,8.020715,99.374268,0.967
1583561880,           2020-03-07 06:18:00,2020-03-06T22:18:00Z,3.44,16.196,8.002534,99.131535,0.966
1583561940,           2020-03-07 06:19:00,2020-03-06T22:19:00Z,3.44,16.213,7.996175,99.085764,0.967
1583562000,           2020-03-07 06:20:00,2020-03-06T22:20:00Z,3.44,16.213,7.992069,99.034878,0.966
1583562060,           2020-03-07 06:21:00,2020-03-06T22:21:00Z,3.44,16.213,8.00521,99.197714,0.966
1583562120,           2020-03-07 06:22:00,2020-03-06T22:22:00Z,3.44,16.196,8.006641,99.182403,0.967
1583562180,           2020-03-07 06:23:00,2020-03-06T22:23:00Z,3.44,16.213,7.989605,99.004346,0.966
1583562240,           2020-03-07 06:24:00,2020-03-06T22:24:00Z,3.44,16.205,7.967331,98.712859,0.966
1583562300,           2020-03-07 06:25:00,2020-03-06T22:25:00Z,3.44,16.196,7.971326,98.744939,0.966
1583562360,           2020-03-07 06:26:00,2020-03-06T22:26:00Z,3.44,16.213,7.960038,98.637965,0.965
1583562420,           2020-03-07 06:27:00,2020-03-06T22:27:00Z,3.44,16.205,7.961582,98.64163,0.966
1583562480,           2020-03-07 06:28:00,2020-03-06T22:28:00Z,3.44,16.205,7.958297,98.600928,0.966
1583562540,           2020-03-07 06:29:00,2020-03-06T22:29:00Z,3.44,16.196,7.982823,98.887369,0.966
1583562600,           2020-03-07 06:30:00,2020-03-06T22:30:00Z,3.44,16.205,7.982114,98.896018,0.965
1583562660,           2020-03-07 06:31:00,2020-03-06T22:31:00Z,3.44,16.196,8.027173,99.436743,0.966
1583562720,           2020-03-07 06:32:00,2020-03-06T22:32:00Z,3.44,16.196,8.019781,99.345181,0.967
1583562780,           2020-03-07 06:33:00,2020-03-06T22:33:00Z,3.44,16.162,7.987328,98.877256,0.966
1583562840,           2020-03-07 06:34:00,2020-03-06T22:34:00Z,3.44,16.153,7.964222,98.573822,0.967
1583562900,           2020-03-07 06:35:00,2020-03-06T22:35:00Z,3.44,16.153,7.946977,98.36037,0.966
1583562960,           2020-03-07 06:36:00,2020-03-06T22:36:00Z,3.44,16.162,7.924915,98.104619,0.966
1583563020,           2020-03-07 06:37:00,2020-03-06T22:37:00Z,3.44,16.153,7.934658,98.207905,0.967
1583563080,           2020-03-07 06:38:00,2020-03-06T22:38:00Z,3.44,16.136,7.921309,98.009996,0.966
1583563140,           2020-03-07 06:39:00,2020-03-06T22:39:00Z,3.44,16.136,7.912276,97.898229,0.966
1583563200,           2020-03-07 06:40:00,2020-03-06T22:40:00Z,3.44,16.145,7.898426,97.74412,0.966
1583563260,           2020-03-07 06:41:00,2020-03-06T22:41:00Z,3.44,16.128,7.890005,97.607354,0.966
1583563320,           2020-03-07 06:42:00,2020-03-06T22:42:00Z,3.44,16.128,7.909714,97.85117,0.967
1583563380,           2020-03-07 06:43:00,2020-03-06T22:43:00Z,3.44,16.111,7.909504,97.815945,0.967
1583563440,           2020-03-07 06:44:00,2020-03-06T22:44:00Z,3.44,16.102,7.90036,97.685611,0.966
1583563500,           2020-03-07 06:45:00,2020-03-06T22:45:00Z,3.44,16.111,7.883227,97.490975,0.966
1583563560,           2020-03-07 06:46:00,2020-03-06T22:46:00Z,3.44,16.111,7.883227,97.490975,0.966
1583563620,           2020-03-07 06:47:00,2020-03-06T22:47:00Z,3.44,16.102,7.869156,97.299783,0.966
1583563680,           2020-03-07 06:48:00,2020-03-06T22:48:00Z,3.44,16.085,7.859915,97.153095,0.966
1583563740,           2020-03-07 06:49:00,2020-03-06T22:49:00Z,3.44,16.077,7.855712,97.085885,0.966
1583563800,           2020-03-07 06:50:00,2020-03-06T22:50:00Z,3.44,16.06,7.866178,97.182782,0.967
1583563860,           2020-03-07 06:51:00,2020-03-06T22:51:00Z,3.44,16.06,7.85304,97.020473,0.966
1583563920,           2020-03-07 06:52:00,2020-03-06T22:52:00Z,3.44,16.034,7.894596,97.484073,0.967
1583563980,           2020-03-07 06:53:00,2020-03-06T22:53:00Z,3.44,16.051,7.893163,97.498939,0.966
1583564040,           2020-03-07 06:54:00,2020-03-06T22:54:00Z,3.44,16.043,7.887317,97.411416,0.966
1583564100,           2020-03-07 06:55:00,2020-03-06T22:55:00Z,3.44,16.034,7.907733,97.646293,0.966
1583564160,           2020-03-07 06:56:00,2020-03-06T22:56:00Z,3.44,16.034,7.919228,97.788236,0.966
1583564220,           2020-03-07 06:57:00,2020-03-06T22:57:00Z,3.44,16.034,7.932365,97.950456,0.966
1583564280,           2020-03-07 06:58:00,2020-03-06T22:58:00Z,3.44,16.034,7.939755,98.041705,0.966
1583564340,           2020-03-07 06:59:00,2020-03-06T22:59:00Z,3.44,16.034,7.93565,97.991011,0.966
1583564400,           2020-03-07 07:00:00,2020-03-06T23:00:00Z,3.44,16.009,7.941908,98.020122,0.966
1583564460,           2020-03-07 07:01:00,2020-03-06T23:01:00Z,3.44,16.026,7.938014,98.004795,0.966
1583564520,           2020-03-07 07:02:00,2020-03-06T23:02:00Z,3.44,16.026,7.93555,97.974384,0.966
1583564580,           2020-03-07 07:03:00,2020-03-06T23:03:00Z,3.44,16,7.947544,98.072323,0.966
1583564640,           2020-03-07 07:04:00,2020-03-06T23:04:00Z,3.44,16.009,7.94355,98.040388,0.966
1583564700,           2020-03-07 07:05:00,2020-03-06T23:05:00Z,3.44,15.991,7.94579,98.033333,0.966
1583564760,           2020-03-07 07:06:00,2020-03-06T23:06:00Z,3.44,16,7.941797,98.001403,0.966
1583564820,           2020-03-07 07:07:00,2020-03-06T23:07:00Z,3.44,16,7.942618,98.011535,0.966
1583564880,           2020-03-07 07:08:00,2020-03-06T23:08:00Z,3.44,15.991,7.946611,98.043463,0.966
1583564940,           2020-03-07 07:09:00,2020-03-06T23:09:00Z,3.44,15.991,7.947432,98.053592,0.966
1583565000,           2020-03-07 07:10:00,2020-03-06T23:10:00Z,3.44,15.983,7.95308,98.107837,0.966
1583565060,           2020-03-07 07:11:00,2020-03-06T23:11:00Z,3.44,16,7.945081,98.041929,0.966
1583565120,           2020-03-07 07:12:00,2020-03-06T23:12:00Z,3.44,15.991,7.958105,98.185276,0.966
1583565180,           2020-03-07 07:13:00,2020-03-06T23:13:00Z,3.44,15.983,7.96129,98.209115,0.966
1583565240,           2020-03-07 07:14:00,2020-03-06T23:14:00Z,3.44,15.983,7.960469,98.198987,0.967
1583565300,           2020-03-07 07:15:00,2020-03-06T23:15:00Z,3.44,15.974,7.949684,98.048591,0.966
1583565360,           2020-03-07 07:16:00,2020-03-06T23:16:00Z,3.44,15.983,7.94487,98.00656,0.966
1583565420,           2020-03-07 07:17:00,2020-03-06T23:17:00Z,3.44,15.974,7.967746,98.271359,0.966
1583565480,           2020-03-07 07:18:00,2020-03-06T23:18:00Z,3.44,15.991,7.980273,98.458772,0.967
1583565540,           2020-03-07 07:19:00,2020-03-06T23:19:00Z,3.44,15.966,7.972572,98.315413,0.966
1583565600,           2020-03-07 07:20:00,2020-03-06T23:20:00Z,3.44,15.991,7.969599,98.327089,0.966
1583565660,           2020-03-07 07:21:00,2020-03-06T23:21:00Z,3.44,15.991,7.963031,98.246053,0.966
1583565720,           2020-03-07 07:22:00,2020-03-06T23:22:00Z,3.44,15.974,7.97103,98.311863,0.966
1583565780,           2020-03-07 07:23:00,2020-03-06T23:23:00Z,3.44,15.983,7.959648,98.18886,0.966
1583565840,           2020-03-07 07:24:00,2020-03-06T23:24:00Z,3.44,15.966,7.967646,98.254668,0.966
1583565900,           2020-03-07 07:25:00,2020-03-06T23:25:00Z,3.44,15.983,7.950617,98.077454,0.966
1583565960,           2020-03-07 07:26:00,2020-03-06T23:26:00Z,3.44,15.974,7.957894,98.149849,0.966
1583566020,           2020-03-07 07:27:00,2020-03-06T23:27:00Z,3.44,15.974,7.952968,98.089094,0.966
1583566080,           2020-03-07 07:28:00,2020-03-06T23:28:00Z,3.44,15.983,7.953901,98.117965,0.966
