Serial Number:20555868 --

"Date Time, GMT -0800","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2020-03-02 14:08:00,17.33,132, , , , , 
2020-03-02 14:09:00,17.37,133, , , , , 
2020-03-02 14:10:00,17.33,133, , , , , 
2020-03-02 14:11:00,17.33,133, , , , , 
2020-03-02 14:12:00,17.33,238, , , , , 
2020-03-02 14:13:00,17.33,237, , , , , 
2020-03-02 14:14:00,17.33,237, , , , , 
2020-03-02 14:15:00,17.29,238, , , , , 
2020-03-02 14:16:00,17.29,237, , , , , 
2020-03-02 14:17:00,17.29,239, , , , , 
2020-03-02 14:18:00,17.29,238, , , , , 
2020-03-02 14:19:00,17.29,237, , , , , 
2020-03-02 14:20:00,17.29,569, , , , , 
2020-03-02 14:21:00,17.29,571, , , , , 
2020-03-02 14:22:00,17.29,570, , , , , 
2020-03-02 14:23:00,17.24,569, , , , , 
2020-03-02 14:24:00,17.24,567, , , , , 
2020-03-02 14:25:00,17.20,568, , , , , 
2020-03-02 14:26:00,17.24,568, , , , , 
2020-03-02 14:27:00,17.20,569, , , , , 
2020-03-02 14:28:00,17.20,566, , , , , 
2020-03-02 14:29:00,17.20,565, , , , , 
2020-03-02 14:30:00,17.16,"1,089", , , , , 
2020-03-02 14:31:00,17.16,968, , , , , 
2020-03-02 14:32:00,17.16,964, , , , , 
2020-03-02 14:33:00,17.16,968, , , , , 
2020-03-02 14:34:00,17.16,969, , , , , 
2020-03-02 14:35:00,17.11,970, , , , , 
2020-03-02 14:36:00,17.11,963, , , , , 
2020-03-02 14:37:00,17.16,972, , , , , 
2020-03-02 14:38:00,17.11,971, , , , , 
2020-03-02 14:39:00,17.11,969, , , , , 
2020-03-02 14:40:00,17.11,"1,529", , , , , 
2020-03-02 14:41:00,17.11,"1,528", , , , , 
2020-03-02 14:42:00,17.07,"1,529", , , , , 
2020-03-02 14:43:00,17.11,"1,532", , , , , 
2020-03-02 14:44:00,17.11,"1,532", , , , , 
2020-03-02 14:45:00,17.11,"1,539", , , , , 
2020-03-02 14:46:00,17.16,"1,532", , , , , 
2020-03-02 14:47:00,17.11,"1,536", , , , , 
2020-03-02 14:48:00,17.11,"1,535", , , , , 
2020-03-02 14:49:00,17.11,"1,536", , , , , 
2020-03-02 14:50:00,17.11,"1,851", , , , , 
2020-03-02 14:51:00,17.11,"1,855", , , , , 
2020-03-02 14:52:00,17.07,"1,850", , , , , 
2020-03-02 14:53:00,17.11,"1,850", , , , , 
2020-03-02 14:54:00,17.07,"1,857", , , , , 
2020-03-02 14:55:00,17.07,"1,848", , , , , 
2020-03-02 14:56:00,17.03,"1,862", , , , , 
2020-03-02 14:57:00,17.07,"1,853", , , , , 
2020-03-02 14:58:00,17.11,"1,846", , , , , 
2020-03-02 14:59:00,17.11,"1,858", , , , , 
2020-03-02 15:00:00,17.16,"1,855", , , , , 
2020-03-02 15:01:00,17.11,"1,858", , , , , 
2020-03-02 15:02:00,17.11,"1,839", , , , , 
2020-03-02 15:03:00,17.16,"1,858", , , , , 
2020-03-02 15:04:00,17.16,"1,851", , , , , 
2020-03-02 15:05:00,17.11,"1,851", , , , , 
2020-03-02 15:06:00,17.07,"1,846", , , , , 
2020-03-02 15:07:00,17.07,"1,846", , , , , 
2020-03-02 15:08:00,17.07,"1,857", , , , , 
2020-03-02 15:09:00,17.07,"1,858", , , , , 
2020-03-02 15:10:00,17.11,"1,857", , , , , 
2020-03-02 15:11:00,17.16,"2,419", , , , , 
2020-03-02 15:12:00,17.16,"2,358", , , , , 
2020-03-02 15:13:00,17.16,"2,399", , , , , 
2020-03-02 15:14:00,17.16,"2,399", , , , , 
2020-03-02 15:15:00,17.11,"2,408", , , , , 
2020-03-02 15:16:00,17.16,"2,420", , , , , 
2020-03-02 15:17:00,17.16,"2,410", , , , , 
2020-03-02 15:18:00,17.11,"2,415", , , , , 
2020-03-02 15:19:00,17.16,"2,470", , , , , 
2020-03-02 15:20:00,17.16,"2,403", , , , , 
2020-03-02 15:21:00,17.11,"2,422", , , , , 
2020-03-02 15:22:00,17.11,"2,399", , , , , 
2020-03-02 15:23:00,17.11,"2,436", , , , , 
2020-03-02 15:24:00,17.11,"3,240", , , , , 
2020-03-02 15:25:00,17.16,"3,287", , , , , 
2020-03-02 15:26:00,17.16,"3,220", , , , , 
2020-03-02 15:27:00,17.16,"3,210", , , , , 
2020-03-02 15:28:00,17.20,"3,241", , , , , 
2020-03-02 15:29:00,17.16,"3,226", , , , , 
2020-03-02 15:30:00,17.16,"3,231", , , , , 
2020-03-02 15:31:00,17.20,"3,570", , , , , 
2020-03-02 15:32:00,17.20,"3,566", , , , , 
2020-03-02 15:33:00,17.11,"3,546", , , , , 
2020-03-02 15:34:00,17.16,"3,560", , , , , 
2020-03-02 15:35:00,17.16,"3,570", , , , , 
2020-03-02 15:36:00,17.11,"3,560", , , , , 
2020-03-02 15:37:00,17.16,"3,560", , , , , 
2020-03-02 15:38:00,17.16,"3,553", , , , , 
2020-03-02 15:39:00,17.20,"3,539", , , , , 
2020-03-02 15:40:00,17.20,"3,539", , , , , 
2020-03-02 15:41:00,17.20,"3,560", , , , , 
2020-03-02 15:42:00,17.20,"3,928", , , , , 
2020-03-02 15:43:00,17.20,"3,936", , , , , 
2020-03-02 15:44:00,17.20,"3,918", , , , , 
2020-03-02 15:45:00,17.16,"3,918", , , , , 
2020-03-02 15:46:00,17.20,"3,922", , , , , 
2020-03-02 15:47:00,17.20,"3,942", , , , , 
2020-03-02 15:48:00,17.20,"3,942", , , , , 
2020-03-02 15:49:00,17.20,"3,928", , , , , 
2020-03-02 15:50:00,17.20,"4,730", , , , , 
2020-03-02 15:51:00,17.20,"4,760", , , , , 
2020-03-02 15:52:00,17.20,"4,694", , , , , 
2020-03-02 15:53:00,17.16,"4,736", , , , , 
2020-03-02 15:54:00,17.16,"4,740", , , , , 
2020-03-02 15:55:00,17.20,"4,736", , , , , 
2020-03-02 15:56:00,17.24,"4,730", , , , , 
2020-03-02 15:57:00,17.20,"4,746", , , , , 
2020-03-02 15:58:00,17.20,"4,781", , , , , 
2020-03-02 15:59:00,17.20,"4,684", , , , , 
2020-03-02 16:00:00,17.20,"4,740", , , , , 
2020-03-02 16:01:00,17.20,"4,730", , , , , 
2020-03-02 16:02:00,17.16,"4,726", , , , , 
2020-03-02 16:03:00,17.20,"4,764", , , , , 
2020-03-02 16:04:00,17.20,"4,730", , , , , 
2020-03-02 16:05:00,17.16,"4,691", , , , , 
2020-03-02 16:06:00,17.20,"4,740", , , , , 
2020-03-02 16:07:00,17.20,"4,740", , , , , 
2020-03-02 16:08:00,17.24,"4,722", , , , , 
2020-03-02 16:09:00,17.24,"4,736", , , , , 
2020-03-02 16:10:00,17.24,"5,427", , , , , 
2020-03-02 16:11:00,17.24,"5,414", , , , , 
2020-03-02 16:12:00,17.24,"5,463", , , , , 
2020-03-02 16:13:00,17.20,"5,494", , , , , 
2020-03-02 16:14:00,17.24,"5,486", , , , , 
2020-03-02 16:15:00,17.24,"5,453", , , , , 
2020-03-02 16:16:00,17.24,"5,471", , , , , 
2020-03-02 16:17:00,17.24,"5,501", , , , , 
2020-03-02 16:18:00,17.20,"5,471", , , , , 
2020-03-02 16:19:00,17.20,"5,445", , , , , 
2020-03-02 16:20:00,17.20,"5,496", , , , , 
2020-03-02 16:21:00,17.20,"5,496", , , , , 
2020-03-02 16:22:00,17.20,"5,473", , , , , 
2020-03-02 16:23:00,17.20,"5,473", , , , , 
2020-03-02 16:24:00,17.29,"5,463", , , , , 
2020-03-02 16:25:00,17.24,"5,484", , , , , 
2020-03-02 16:26:00,17.24,"5,453", , , , , 
2020-03-02 16:27:00,17.24,"5,437", , , , , 
2020-03-02 16:28:00,17.20,"5,504", , , , , 
2020-03-02 16:29:00,17.20,"5,588", , , , , 
2020-03-02 16:30:00,17.24,"5,494", , , , , 
2020-03-02 16:31:00,17.24,"5,501", , , , , 
2020-03-02 16:32:00,17.16,"3,876", , , , , 
2020-03-02 16:33:00,17.16,"3,855", , , , , 
2020-03-02 16:34:00,17.16,"3,873", , , , , 
2020-03-02 16:35:00,17.20,"3,908", , , , , 
2020-03-02 16:36:00,17.20,"3,914", , , , , 
2020-03-02 16:37:00,17.20,"3,869", , , , , 
2020-03-02 16:38:00,17.20,"3,884", , , , , 
2020-03-02 16:39:00,17.20,"3,859", , , , , 
2020-03-02 16:40:00,17.20,"3,890", , , , , 
2020-03-02 16:41:00,17.20,"3,855", , , , , 
2020-03-02 16:42:00,17.20,"3,887", , , , , 
2020-03-02 16:43:00,17.16,"4,412", , , , , 
2020-03-02 16:44:00,17.20,"4,420", , , , , 
2020-03-02 16:45:00,17.20,"4,388", , , , , 
2020-03-02 16:46:00,17.16,"4,412", , , , , 
2020-03-02 16:47:00,17.16,"4,412", , , , , 
2020-03-02 16:48:00,17.20,"4,420", , , , , 
2020-03-02 16:49:00,17.16,"4,392", , , , , 
2020-03-02 16:50:00,17.16,"4,402", , , , , 
2020-03-02 16:51:00,17.24,"4,420", , , , , 
2020-03-02 16:52:00,17.20,"4,408", , , , , 
2020-03-02 16:53:00,17.16,"4,420", , , , , 
2020-03-02 16:54:00,17.20,"4,388", , , , , 
2020-03-02 16:55:00,17.20,"4,388", , , , , 
2020-03-02 16:56:00,17.24,"4,426", , , , , 
2020-03-02 16:57:00,17.20,"4,398", , , , , 
2020-03-02 16:58:00,17.20,"4,396", , , , , 
2020-03-02 16:59:00,17.20,"4,440", , , , , 
2020-03-02 17:00:00,17.20,"4,457", , , , , 
2020-03-02 17:01:00,17.16,"3,590", , , , , 
2020-03-02 17:02:00,17.11,"3,580", , , , , 
2020-03-02 17:03:00,17.11,"3,517", , , , , 
2020-03-02 17:04:00,17.11,"3,434", , , , , 
2020-03-02 17:05:00,17.20,"3,443", , , , , 
2020-03-02 17:06:00,17.16,"3,471", , , , , 
2020-03-02 17:07:00,17.20,"3,476", , , , , 
2020-03-02 17:08:00,17.11,"3,483", , , , , 
2020-03-02 17:09:00,17.16,"3,487", , , , , 
2020-03-02 17:10:00,17.20,"3,479", , , , , 
2020-03-02 17:11:00,17.20,"3,488", , , , , 
2020-03-02 17:12:00,17.16,"3,493", , , , , 
2020-03-02 17:13:00,17.20,"3,476", , , , , 
2020-03-02 17:14:00,17.20,"3,521", , , , , 
2020-03-02 17:15:00,17.16,"3,450", , , , , 
2020-03-02 17:16:00,17.11,"3,430", , , , , 
2020-03-02 17:17:00,17.20,"3,487", , , , , 
2020-03-02 17:18:00,17.16,"3,439", , , , , 
2020-03-02 17:19:00,17.16,"3,485", , , , , 
2020-03-02 17:20:00,17.16,"3,483", , , , , 
2020-03-02 17:21:00,17.20,"3,507", , , , , 
2020-03-02 17:22:00,17.20,"3,483", , , , , 
2020-03-02 17:23:00,17.16,"3,483", , , , , 
2020-03-02 17:24:00,17.16,"3,479", , , , , 
2020-03-02 17:25:00,17.20,"3,517", , , , , 
2020-03-02 17:26:00,17.16,"3,492", , , , , 
2020-03-02 17:27:00,17.20,"3,485", , , , , 
2020-03-02 17:28:00,17.20,"3,510", , , , , 
2020-03-02 17:29:00,17.16,"3,512", , , , , 
2020-03-02 17:30:00,17.16,"3,493", , , , , 
2020-03-02 17:31:00,17.11,"3,478", , , , , 
2020-03-02 17:32:00,17.11,"3,493", , , , , 
2020-03-02 17:33:00,17.20,"3,483", , , , , 
2020-03-02 17:34:00,17.16,"3,503", , , , , 
2020-03-02 17:35:00,17.20,"3,491", , , , , 
2020-03-02 17:36:00,17.16,"3,532", , , , , 
2020-03-02 17:37:00,17.20,"3,482", , , , , 
2020-03-02 17:38:00,17.20,"3,479", , , , , 
2020-03-02 17:39:00,17.16,"3,493", , , , , 
2020-03-02 17:40:00,17.16,"3,491", , , , , 
2020-03-02 17:41:00,17.11,"3,491", , , , , 
2020-03-02 17:42:00,17.20,"3,503", , , , , 
2020-03-02 17:43:00,17.16,"3,487", , , , , 
2020-03-02 17:44:00,17.16,"3,521", , , , , 
2020-03-02 17:45:00,17.16,"3,497", , , , , 
2020-03-02 17:46:00,17.11,"3,503", , , , , 
2020-03-02 17:47:00,17.16,"3,492", , , , , 
2020-03-02 17:48:00,17.16,"3,511", , , , , 
2020-03-02 17:49:00,17.16,"3,511", , , , , 
2020-03-02 17:50:00,17.20,"3,539", , , , , 
2020-03-02 17:51:00,17.20,"3,483", , , , , 
2020-03-02 17:52:00,17.16,"3,429", , , , , 
2020-03-02 17:53:00,17.16,"3,447", , , , , 
2020-03-02 17:54:00,17.16,"3,447", , , , , 
2020-03-02 17:55:00,17.16,"3,457", , , , , 
2020-03-02 17:56:00,17.16,"3,453", , , , , 
2020-03-02 17:57:00,17.11,"3,430", , , , , 
2020-03-02 17:58:00,17.16,"3,420", , , , , 
2020-03-02 17:59:00,17.16,"3,455", , , , , 
2020-03-02 18:00:00,17.20,"3,496", , , , , 
2020-03-02 18:01:00,17.16,"2,624", , , , , 
2020-03-02 18:02:00,17.16,"2,630", , , , , 
2020-03-02 18:03:00,17.16,"2,625", , , , , 
2020-03-02 18:04:00,17.20,"2,608", , , , , 
2020-03-02 18:05:00,17.20,"2,629", , , , , 
2020-03-02 18:06:00,17.16,"2,630", , , , , 
2020-03-02 18:07:00,17.16,"2,630", , , , , 
2020-03-02 18:08:00,17.11,"2,624", , , , , 
2020-03-02 18:09:00,17.16,"2,632", , , , , 
2020-03-02 18:10:00,17.16,"2,632", , , , , 
2020-03-02 18:11:00,17.11,"2,634", , , , , 
2020-03-02 18:12:00,17.16,"2,624", , , , , 
2020-03-02 18:13:00,17.11,"2,629", , , , , 
2020-03-02 18:14:00,17.16,"2,627", , , , , 
2020-03-02 18:15:00,17.11,"2,603", , , , , 
2020-03-02 18:16:00,17.16,"2,627", , , , , 
2020-03-02 18:17:00,17.11,"2,620", , , , , 
2020-03-02 18:18:00,17.11,"2,643", , , , , 
2020-03-02 18:19:00,17.16,"2,618", , , , , 
2020-03-02 18:20:00,17.11,"2,627", , , , , 
2020-03-02 18:21:00,17.11,"2,610", , , , , 
2020-03-02 18:22:00,17.11,"2,627", , , , , 
2020-03-02 18:23:00,17.16,"2,610", , , , , 
2020-03-02 18:24:00,17.16,"2,621", , , , , 
2020-03-02 18:25:00,17.16,"2,636", , , , , 
2020-03-02 18:26:00,17.16,"2,624", , , , , 
2020-03-02 18:27:00,17.11,"2,656", , , , , 
2020-03-02 18:28:00,17.11,"2,637", , , , , 
2020-03-02 18:29:00,17.11,"2,646", , , , , 
2020-03-02 18:30:00,17.11,"2,655", , , , , 
2020-03-02 18:31:00,17.11,"2,621", , , , , 
2020-03-02 18:32:00,17.16,"2,634", , , , , 
2020-03-02 18:33:00,17.16,"2,630", , , , , 
2020-03-02 18:34:00,17.16,"2,621", , , , , 
2020-03-02 18:35:00,17.16,"2,629", , , , , 
2020-03-02 18:36:00,17.16,"2,617", , , , , 
2020-03-02 18:37:00,17.11,"2,596", , , , , 
2020-03-02 18:38:00,17.16,"2,668", , , , , 
2020-03-02 18:39:00,17.16,"2,629", , , , , 
2020-03-02 18:40:00,17.11,"2,621", , , , , 
2020-03-02 18:41:00,17.11,"2,617", , , , , 
2020-03-02 18:42:00,17.11,"2,612", , , , , 
2020-03-02 18:43:00,17.11,"2,618", , , , , 
2020-03-02 18:44:00,17.11,"2,588", , , , , 
2020-03-02 18:45:00,17.16,"2,568", , , , , 
2020-03-02 18:46:00,17.16,"2,620", , , , , 
2020-03-02 18:47:00,17.16,"2,627", , , , , 
2020-03-02 18:48:00,17.16,"2,632", , , , , 
2020-03-02 18:49:00,17.16,"2,637", , , , , 
2020-03-02 18:50:00,17.11,"2,630", , , , , 
2020-03-02 18:51:00,17.11,"2,601", , , , , 
2020-03-02 18:52:00,17.11,"2,627", , , , , 
2020-03-02 18:53:00,17.11,"2,620", , , , , 
2020-03-02 18:54:00,17.16,"2,625", , , , , 
2020-03-02 18:55:00,17.16,"2,613", , , , , 
2020-03-02 18:56:00,17.16,"2,600", , , , , 
2020-03-02 18:57:00,17.16,"2,630", , , , , 
2020-03-02 18:58:00,17.11,"2,605", , , , , 
2020-03-02 18:59:00,17.16,"2,625", , , , , 
2020-03-02 19:00:00,17.11,"2,624", , , , , 
2020-03-02 19:01:00,17.11,"1,766", , , , , 
2020-03-02 19:02:00,17.11,"1,754", , , , , 
2020-03-02 19:03:00,17.07,"1,738", , , , , 
2020-03-02 19:04:00,17.07,"1,752", , , , , 
2020-03-02 19:05:00,17.07,"1,748", , , , , 
2020-03-02 19:06:00,17.11,"1,743", , , , , 
2020-03-02 19:07:00,17.11,"1,768", , , , , 
2020-03-02 19:08:00,17.11,"1,745", , , , , 
2020-03-02 19:09:00,17.11,"1,743", , , , , 
2020-03-02 19:10:00,17.11,"1,754", , , , , 
2020-03-02 19:11:00,17.16,"1,750", , , , , 
2020-03-02 19:12:00,17.11,"1,722", , , , , 
2020-03-02 19:13:00,17.11,"1,741", , , , , 
2020-03-02 19:14:00,17.07,"1,752", , , , , 
2020-03-02 19:15:00,17.11,"1,759", , , , , 
2020-03-02 19:16:00,17.07,"1,748", , , , , 
2020-03-02 19:17:00,17.11,"1,750", , , , , 
2020-03-02 19:18:00,17.11,"1,754", , , , , 
2020-03-02 19:19:00,17.16,"1,736", , , , , 
2020-03-02 19:20:00,17.16,"1,752", , , , , 
2020-03-02 19:21:00,17.16,"1,741", , , , , 
2020-03-02 19:22:00,17.16,"1,738", , , , , 
2020-03-02 19:23:00,17.11,"1,715", , , , , 
2020-03-02 19:24:00,17.11,"1,750", , , , , 
2020-03-02 19:25:00,17.11,"1,745", , , , , 
2020-03-02 19:26:00,17.11,"1,743", , , , , 
2020-03-02 19:27:00,17.16,"1,729", , , , , 
2020-03-02 19:28:00,17.07,"1,741", , , , , 
2020-03-02 19:29:00,17.11,"1,754", , , , , 
2020-03-02 19:30:00,17.11,"1,750", , , , , 
2020-03-02 19:31:00,17.16,"1,750", , , , , 
2020-03-02 19:32:00,17.16,"1,724", , , , , 
2020-03-02 19:33:00,17.11,"1,754", , , , , 
2020-03-02 19:34:00,17.11,"1,738", , , , , 
2020-03-02 19:35:00,17.11,"1,747", , , , , 
2020-03-02 19:36:00,17.07,"1,743", , , , , 
2020-03-02 19:37:00,17.11,"1,747", , , , , 
2020-03-02 19:38:00,17.07,"1,738", , , , , 
2020-03-02 19:39:00,17.11,"1,747", , , , , 
2020-03-02 19:40:00,17.11,"1,740", , , , , 
2020-03-02 19:41:00,17.16,"1,740", , , , , 
2020-03-02 19:42:00,17.16,"1,741", , , , , 
2020-03-02 19:43:00,17.16,"1,754", , , , , 
2020-03-02 19:44:00,17.16,"1,747", , , , , 
2020-03-02 19:45:00,17.11,"1,745", , , , , 
2020-03-02 19:46:00,17.11,"1,763", , , , , 
2020-03-02 19:47:00,17.11,"1,750", , , , , 
2020-03-02 19:48:00,17.11,"1,764", , , , , 
2020-03-02 19:49:00,17.11,"1,745", , , , , 
2020-03-02 19:50:00,17.07,"1,733", , , , , 
2020-03-02 19:51:00,17.07,"1,745", , , , , 
2020-03-02 19:52:00,17.07,"1,763", , , , , 
2020-03-02 19:53:00,17.16,"1,741", , , , , 
2020-03-02 19:54:00,17.11,"1,740", , , , , 
2020-03-02 19:55:00,17.16,"1,740", , , , , 
2020-03-02 19:56:00,17.16,"1,748", , , , , 
2020-03-02 19:57:00,17.07,"1,745", , , , , 
2020-03-02 19:58:00,17.11,"1,738", , , , , 
2020-03-02 19:59:00,17.07,"1,745", , , , , 
2020-03-02 20:00:00,17.11,"1,719", , , , , 
2020-03-02 20:01:00,17.07,857, , , , , 
2020-03-02 20:02:00,17.07,867, , , , , 
2020-03-02 20:03:00,17.07,865, , , , , 
2020-03-02 20:04:00,17.07,867, , , , , 
2020-03-02 20:05:00,17.11,864, , , , , 
2020-03-02 20:06:00,17.11,867, , , , , 
2020-03-02 20:07:00,17.11,861, , , , , 
2020-03-02 20:08:00,17.07,862, , , , , 
2020-03-02 20:09:00,17.07,862, , , , , 
2020-03-02 20:10:00,17.07,868, , , , , 
2020-03-02 20:11:00,17.07,863, , , , , 
2020-03-02 20:12:00,17.07,859, , , , , 
2020-03-02 20:13:00,17.03,867, , , , , 
2020-03-02 20:14:00,17.07,860, , , , , 
2020-03-02 20:15:00,17.11,864, , , , , 
2020-03-02 20:16:00,17.07,861, , , , , 
2020-03-02 20:17:00,17.07,857, , , , , 
2020-03-02 20:18:00,17.11,865, , , , , 
2020-03-02 20:19:00,17.11,867, , , , , 
2020-03-02 20:20:00,17.11,867, , , , , 
2020-03-02 20:21:00,17.07,876, , , , , 
2020-03-02 20:22:00,17.11,871, , , , , 
2020-03-02 20:23:00,17.11,870, , , , , 
2020-03-02 20:24:00,17.07,867, , , , , 
2020-03-02 20:25:00,17.07,864, , , , , 
2020-03-02 20:26:00,17.03,869, , , , , 
2020-03-02 20:27:00,17.07,868, , , , , 
2020-03-02 20:28:00,17.07,872, , , , , 
2020-03-02 20:29:00,17.11,873, , , , , 
2020-03-02 20:30:00,17.11,880, , , , , 
2020-03-02 20:31:00,17.16,867, , , , , 
2020-03-02 20:32:00,17.07,870, , , , , 
2020-03-02 20:33:00,17.11,867, , , , , 
2020-03-02 20:34:00,17.11,872, , , , , 
2020-03-02 20:35:00,17.11,867, , , , , 
2020-03-02 20:36:00,17.07,868, , , , , 
2020-03-02 20:37:00,17.11,876, , , , , 
2020-03-02 20:38:00,17.07,873, , , , , 
2020-03-02 20:39:00,17.07,868, , , , , 
2020-03-02 20:40:00,17.03,870, , , , , 
2020-03-02 20:41:00,17.11,867, , , , , 
2020-03-02 20:42:00,17.11,870, , , , , 
2020-03-02 20:43:00,17.07,872, , , , , 
2020-03-02 20:44:00,17.11,871, , , , , 
2020-03-02 20:45:00,17.07,862, , , , , 
2020-03-02 20:46:00,17.11,866, , , , , 
2020-03-02 20:47:00,17.11,868, , , , , 
2020-03-02 20:48:00,17.07,864, , , , , 
2020-03-02 20:49:00,17.11,865, , , , , 
2020-03-02 20:50:00,17.07,864, , , , , 
2020-03-02 20:51:00,17.07,852, , , , , 
2020-03-02 20:52:00,17.07,867, , , , , 
2020-03-02 20:53:00,17.07,869, , , , , 
2020-03-02 20:54:00,17.11,864, , , , , 
2020-03-02 20:55:00,17.11,866, , , , , 
2020-03-02 20:56:00,17.16,867, , , , , 
2020-03-02 20:57:00,17.16,863, , , , , 
2020-03-02 20:58:00,17.07,864, , , , , 
2020-03-02 20:59:00,17.07,854, , , , , 
2020-03-02 21:00:00,17.07,862, , , , , 
2020-03-02 21:01:00,17.07,135, , , , , 
2020-03-02 21:02:00,17.07,135, , , , , 
2020-03-02 21:03:00,17.03,135, , , , , 
2020-03-02 21:04:00,17.07,135, , , , , 
2020-03-02 21:05:00,17.03,134, , , , , 
2020-03-02 21:06:00,17.07,134, , , , , 
2020-03-02 21:07:00,17.07,135, , , , , 
2020-03-02 21:08:00,17.07,135, , , , , 
2020-03-02 21:09:00,17.11,135, , , , , 
2020-03-02 21:10:00,17.07,135, , , , , 
2020-03-02 21:11:00,17.11,135, , , , , 
2020-03-02 21:12:00,17.03,135, , , , , 
2020-03-02 21:13:00,17.07,135, , , , , 
2020-03-02 21:14:00,17.07,135, , , , , 
2020-03-02 21:15:00,17.07,135, , , , , 
2020-03-02 21:16:00,16.99,134, , , , , 
2020-03-02 21:17:00,17.07,133, , , , , 
2020-03-02 21:18:00,17.11,135, , , , , 
2020-03-02 21:19:00,17.07,134, , , , , 
2020-03-02 21:20:00,17.07,135, , , , , 
2020-03-02 21:21:00,17.11,135, , , , , 
2020-03-02 21:22:00,17.07,134, , , , , 
2020-03-02 21:23:00,17.07,134, , , , , 
2020-03-02 21:24:00,17.03,132, , , , , 
2020-03-02 21:25:00,17.03,133, , , , , 
2020-03-02 21:26:00,17.03,134, , , , , 
2020-03-02 21:27:00,17.07,134, , , , , 
2020-03-02 21:28:00,17.03,134, , , , , 
2020-03-02 21:29:00,17.07,134, , , , , 
2020-03-02 21:30:00,17.07,135, , , , , 
2020-03-02 21:31:00,17.07,133, , , , , 
2020-03-02 21:32:00,17.11,134, , , , , 
2020-03-02 21:33:00,17.07,135, , , , , 
2020-03-02 21:34:00,17.07,135, , , , , 
2020-03-02 21:35:00,17.11,134, , , , , 
2020-03-02 21:36:00,17.07,133, , , , , 
2020-03-02 21:37:00,17.03,133, , , , , 
2020-03-02 21:38:00,17.07,133, , , , , 
2020-03-02 21:39:00,17.03,133, , , , , 
2020-03-02 21:40:00,17.03,137, , , , , 
2020-03-02 21:41:00,17.07,137, , , , , 
2020-03-02 21:42:00,17.07,136, , , , , 
2020-03-02 21:43:00,17.07,136, , , , , 
2020-03-02 21:44:00,17.07,136, , , , , 
2020-03-02 21:45:00,17.07,136, , , , , 
2020-03-02 21:46:00,17.11,136, , , , , 
2020-03-02 21:47:00,17.11,135, , , , , 
2020-03-02 21:48:00,17.07,137, , , , , 
2020-03-02 21:49:00,17.03,137, , , , , 
2020-03-02 21:50:00,17.03,136, , , , , 
2020-03-02 21:51:00,17.03,137, , , , , 
2020-03-02 21:52:00,17.07,135, , , , , 
2020-03-02 21:53:00,17.03,135, , , , , 
2020-03-02 21:54:00,17.07,136, , , , , 
2020-03-02 21:55:00,17.11,136, , , , , 
2020-03-02 21:56:00,17.07,135, , , , , 
2020-03-02 21:57:00,17.07,134, , , , , 
2020-03-02 21:58:00,17.03,136, , , , , 
2020-03-02 21:59:00,17.07,135, , , , , 
2020-03-02 22:00:00,17.07,136, , , , , 
2020-03-02 22:01:00,17.07,"1,827", , , , , 
2020-03-02 22:02:00,17.07,"1,777", , , , , 
2020-03-02 22:03:00,17.11,"1,783", , , , , 
